stock_code,center_date,trading_days_count,avg_daily_return,cumulative_return,win_rate,volume_change_rate,max_daily_return,min_daily_return,volatility,index_name,index_code,effective_date,window_type
688549.SH,2024-10-31,11,0.4028976421119392,3.0990592141671325,54.54545454545454,-41.28980616011012,8.876712328767123,-6.44187216909915,4.663005645044962,半导体材料设备,931743.CSI,2024-12-16,cutoff_date
688361.SH,2024-12-16,11,-0.1633413478190949,-2.2584425268989072,36.36363636363637,-25.9348735813156,7.0077864293659475,-6.808206593855259,3.791607801847471,半导体材料设备,931743.CSI,2024-12-16,effective_date
688548.SH,2024-12-16,11,0.22036771875445052,1.4441128333493758,36.36363636363637,1.2165996832218973,9.434870511215943,-5.21723486552127,4.181086991699498,半导体材料设备,931743.CSI,2024-12-16,effective_date
688549.SH,2024-12-16,11,-0.21531148279458132,-2.64361972547027,45.45454545454545,11.271069173919512,6.076479832372961,-5.432098765432103,3.4077779918622655,半导体材料设备,931743.CSI,2024-12-16,effective_date
300054.SZ,2024-04-30,8,2.1780720937610503,16.15271659324524,87.5,-12.500777661890904,5.368171021377677,0.2119542178889322,1.9565230502218753,半导体材料设备,931743.CSI,2024-06-17,cutoff_date
688146.SH,2024-04-30,8,1.2532631386323545,8.999162021350227,62.5,-1.614942095388483,3.351914599045447,-1.740729792754625,1.8574479479672148,半导体材料设备,931743.CSI,2024-06-17,cutoff_date
688432.SH,2024-04-30,8,1.9891409154928041,14.726027397260278,87.5,-1.098745837905557,3.8297872340425476,0.4098360655737876,1.3141169130701553,半导体材料设备,931743.CSI,2024-06-17,cutoff_date
600641.SH,2024-04-30,8,1.5839974274691226,11.446387767740829,62.5,-16.055988776142783,5.110836189587675,-0.7717984834159752,2.3860503420833514,半导体材料设备,931743.CSI,2024-06-17,cutoff_date
300236.SZ,2024-04-30,8,1.3891589921812895,10.032627821783846,75.0,-20.574995347527146,4.625385613993527,-0.7217798947849241,1.826375636956634,半导体材料设备,931743.CSI,2024-06-17,cutoff_date
688630.SH,2024-04-30,8,2.5185482088884825,18.63138686131387,62.5,-40.0454041497281,7.179818887451472,-2.715751357875673,3.369878928615354,半导体材料设备,931743.CSI,2024-06-17,cutoff_date
688535.SH,2024-04-30,8,2.6532662147486157,19.929517170168932,75.0,-11.554924344804885,6.3147333082494095,-0.06858729379229933,2.354991340943046,半导体材料设备,931743.CSI,2024-06-17,cutoff_date
688478.SH,2024-04-30,8,3.1023566243989658,23.61057876581063,62.5,-13.583048511384755,5.902644691452674,-0.2895403546869457,2.5859950845108157,半导体材料设备,931743.CSI,2024-06-17,cutoff_date
688419.SH,2024-04-30,8,2.41765641842671,17.790343627664207,62.5,-39.3509944439971,8.879067898754522,-0.7380073800738018,3.527562654275285,半导体材料设备,931743.CSI,2024-06-17,cutoff_date
300054.SZ,2024-06-17,10,-0.6613571471466264,-5.8400338552687225,30.0,-16.179954142739817,0.9632224168126147,-2.1547933157431753,1.0600358943069006,半导体材料设备,931743.CSI,2024-06-17,effective_date
688146.SH,2024-06-17,10,0.1364342658865375,1.0606630855031218,40.0,-5.5123317384791815,2.7436678154381555,-3.590429872376555,2.070917776218629,半导体材料设备,931743.CSI,2024-06-17,effective_date
688432.SH,2024-06-17,10,-0.2198848282188477,-2.2155085599194213,40.0,-25.825250002524914,2.819738167170205,-5.544747081712043,2.5218490557266224,半导体材料设备,931743.CSI,2024-06-17,effective_date
600641.SH,2024-06-17,10,-0.11710788884192001,-1.3284623048820943,40.0,-21.431995467817146,3.9403641047985216,-4.89577645131527,2.6542893770302745,半导体材料设备,931743.CSI,2024-06-17,effective_date
300236.SZ,2024-06-17,10,-1.0859289806335364,-9.455174401844912,10.0,-32.47192561108769,1.3286093888396744,-4.441740188621868,1.6014936985849502,半导体材料设备,931743.CSI,2024-06-17,effective_date
688630.SH,2024-06-17,10,-0.4183353507778937,-3.875402164375541,40.0,-6.383270141885033,2.742707879843276,-3.5509904622156863,2.1112754372720373,半导体材料设备,931743.CSI,2024-06-17,effective_date
688535.SH,2024-06-17,10,0.0820395789361241,0.36650794053549873,60.0,-22.848288788745343,3.552307731344051,-6.11815959430273,3.0210989372908665,半导体材料设备,931743.CSI,2024-06-17,effective_date
688478.SH,2024-06-17,10,0.5643089930875907,3.993055555555558,40.0,-3.0276347597092634,8.576388888888875,-8.381768124808797,5.383351294820161,半导体材料设备,931743.CSI,2024-06-17,effective_date
688419.SH,2024-06-17,10,-0.17854536740928476,-2.213412619755517,50.0,-6.697064690795096,4.1531473069435165,-5.7624960203756626,3.9401948002059157,半导体材料设备,931743.CSI,2024-06-17,effective_date
688120.SH,2023-10-31,11,-0.038394384173656745,-0.6171945658392408,36.36363636363637,-21.92706666415649,4.110657926800743,-3.145877539914188,2.2922233664756884,半导体材料设备,931743.CSI,2023-12-11,cutoff_date
688409.SH,2023-10-31,11,0.9104770085218217,8.971352839229274,45.45454545454545,79.08893050564356,6.569460022432327,-2.588382196092709,3.2810857136704916,半导体材料设备,931743.CSI,2023-12-11,cutoff_date
688401.SH,2023-10-31,11,0.30233494026237323,2.356610639403911,36.36363636363637,-23.636151618608324,6.949374182701296,-5.640754450907803,3.933055552680309,半导体材料设备,931743.CSI,2023-12-11,cutoff_date
603061.SH,2023-10-31,11,1.0730439885181597,10.577992640130883,45.45454545454545,30.112610676523666,10.047122436119338,-3.4003768539690338,3.8056861254568854,半导体材料设备,931743.CSI,2023-12-11,cutoff_date
688120.SH,2023-12-11,11,-0.5025991103251115,-5.22462432189209,36.36363636363637,-57.836732857849725,3.123968142082023,-5.426104212207184,2.675539323003274,半导体材料设备,931743.CSI,2023-12-11,effective_date
688409.SH,2023-12-11,11,-0.23334229882723267,-2.5167785234899487,36.36363636363637,-26.239652283548164,3.9217219095267764,-3.1446540880503027,2.1789993133582968,半导体材料设备,931743.CSI,2023-12-11,effective_date
688401.SH,2023-12-11,11,0.3448680928803415,2.8508399796368655,36.36363636363637,-50.51367388932345,6.361626126892328,-4.9889699643644985,3.772643950059706,半导体材料设备,931743.CSI,2023-12-11,effective_date
603061.SH,2023-12-11,11,-0.8087763234994405,-7.9211168797208025,18.181818181818183,-29.25981420437518,2.702857304629136,-3.02503756368403,1.7038926524459084,半导体材料设备,931743.CSI,2023-12-11,effective_date
688082.SH,2023-04-30,8,-1.0140867339123212,-7.318284369774764,25.0,-26.684259112482867,4.642917516150269,-6.115747982531228,3.90078415088703,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
688072.SH,2023-04-30,8,-0.5766415813402219,-4.170442634491966,25.0,-36.69696947281994,3.655886833026578,-3.93477527632744,2.65176561695944,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
603688.SH,2023-04-30,8,-2.0005753571952765,-13.707865168539335,37.5,-11.901972617652978,4.7673971549404115,-7.798652959943286,4.379863101278871,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
688234.SH,2023-04-30,8,0.7007773659959399,4.263514410944347,50.0,-12.017273963204433,10.236220472440948,-3.799019607843135,4.97642979204902,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
300724.SZ,2023-04-30,8,0.10604964809315069,0.3696498054474695,50.0,-17.714557279789666,5.657084188911687,-4.453132449699626,3.5342117795464736,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
002436.SZ,2023-04-30,8,-1.139022072422559,-8.695652173913038,12.5,-29.108829103410827,10.105580693815996,-10.027100271002709,5.978045398355929,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
300054.SZ,2023-04-30,8,-1.9547319428566323,-13.35178139052231,25.0,-44.050952831308024,5.691382765531072,-6.273478587528169,4.0943511814302855,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
300395.SZ,2023-04-30,8,-0.06923682757804375,-1.015776961314041,50.0,-44.00021224099966,6.375227686703111,-6.318449873631005,4.219060739346294,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
301095.SZ,2023-04-30,8,-3.052657294259683,-19.6849831977843,0.0,-15.928504773526663,0.0,-6.8184816850677565,2.6182186470430384,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
688206.SH,2023-04-30,8,-1.6459390858313416,-11.05590062111802,12.5,-43.41767746426224,1.3269819666553273,-4.01284109149278,1.7878865938515258,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
603169.SH,2023-04-30,8,-0.6622801913894225,-4.729729729729726,37.5,-2.6354252055286853,3.672316384180796,-3.5519125683060038,2.5332228550851137,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
300480.SZ,2023-04-30,8,0.07037629314463446,0.1915707252537313,50.0,3.864595157819828,5.060236818119246,-4.0366940998256995,3.174469266381684,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
301369.SZ,2023-04-30,8,-4.800188914030815,-30.46102612134459,12.5,-40.68694625299173,2.7900987265703003,-20.124722545185502,7.279451804946123,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
300706.SZ,2023-04-30,8,-2.0309298933748967,-13.629402756508425,12.5,-24.486945089258207,3.2584764420960033,-6.292860024203306,3.0517560204525247,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
688328.SH,2023-04-30,8,-2.1919268813422037,-14.64030290281868,12.5,-31.509914748323474,2.424830261881672,-6.2684055532183365,3.1657759666842256,半导体材料设备,931743.CSI,2023-06-12,cutoff_date
688082.SH,2023-06-12,11,-0.1667406093331103,-2.006836845325455,27.27272727272727,-10.36941023979261,5.997508165737742,-3.408305551358526,2.847802683156548,半导体材料设备,931743.CSI,2023-06-12,effective_date
688072.SH,2023-06-12,11,-0.40526427696296674,-4.290294565800512,45.45454545454545,-21.503055157703844,3.548904160241473,-3.9222383136760186,2.6763678263017145,半导体材料设备,931743.CSI,2023-06-12,effective_date
603688.SH,2023-06-12,11,0.1298976885912806,1.0708693236348932,27.27272727272727,11.129964614727594,6.4030918681778015,-2.075074634170204,2.313767343004379,半导体材料设备,931743.CSI,2023-06-12,effective_date
688234.SH,2023-06-12,11,-0.46061784431609354,-4.925187032418954,36.36363636363637,-42.92357140975314,5.2617449664429605,-7.107231920199486,3.0748180842908686,半导体材料设备,931743.CSI,2023-06-12,effective_date
300724.SZ,2023-06-12,11,1.080185461073557,10.800438596491247,54.54545454545454,42.14286400322713,7.490205116386273,-2.62927256792288,3.3546504579424945,半导体材料设备,931743.CSI,2023-06-12,effective_date
002436.SZ,2023-06-12,11,0.3826061480163057,2.902374670184704,54.54545454545454,-19.304050176619025,10.05956320317669,-7.817197835237522,4.643450891117811,半导体材料设备,931743.CSI,2023-06-12,effective_date
300054.SZ,2023-06-12,11,-0.253619648738177,-2.570990023023789,45.45454545454545,-13.542587890717861,1.4464425332290975,-1.789883268482484,1.20091839512973,半导体材料设备,931743.CSI,2023-06-12,effective_date
300395.SZ,2023-06-12,11,-0.35878063563706153,-3.66300366300365,27.27272727272727,-46.847859791714455,2.6534379326257573,-3.5552682611506126,1.738555991341133,半导体材料设备,931743.CSI,2023-06-12,effective_date
301095.SZ,2023-06-12,11,-0.061249641641835106,-0.9623054331708847,27.27272727272727,-15.397852826720381,6.59363132582278,-3.7708945462626264,2.8335115751714657,半导体材料设备,931743.CSI,2023-06-12,effective_date
688206.SH,2023-06-12,11,-0.30110724821744483,-3.352522858110407,45.45454545454545,-26.595312009308024,4.347826086956519,-4.061962134251285,2.9540630746615744,半导体材料设备,931743.CSI,2023-06-12,effective_date
603169.SH,2023-06-12,11,0.05336231115058543,0.4524886877828038,63.63636363636363,24.308603503174588,2.0123839009287936,-2.865761689291091,1.345294970464576,半导体材料设备,931743.CSI,2023-06-12,effective_date
300480.SZ,2023-06-12,11,0.46199331165883495,4.535245752169836,54.54545454545454,-16.275405042661305,2.9995361794132647,-3.4126601699495662,1.9688742494075073,半导体材料设备,931743.CSI,2023-06-12,effective_date
301369.SZ,2023-06-12,11,-1.0504832370753694,-10.4323510432351,45.45454545454545,-36.62396855486173,2.4521402452140295,-6.488178775774578,3.1418632539254916,半导体材料设备,931743.CSI,2023-06-12,effective_date
300706.SZ,2023-06-12,11,0.03514972079047163,0.28112449799198025,54.54545454545454,-4.475450162353633,1.2300123001229846,-2.4676375404530715,1.249164897707885,半导体材料设备,931743.CSI,2023-06-12,effective_date
688328.SH,2023-06-12,11,-0.5497259631551776,-5.639558643236608,27.27272727272727,16.904601673929953,3.172475424486154,-6.252554147936252,2.5133773167340765,半导体材料设备,931743.CSI,2023-06-12,effective_date
002129.SZ,2023-04-30,8,-0.7934692681481345,-5.768098881695094,25.0,-24.444757872216137,5.037148973680905,-4.1481836710226645,3.486193308999518,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
300316.SZ,2023-04-30,8,-0.07825152024191048,-0.69770969209767,37.5,-29.676466747692277,3.677286416230774,-2.5936599423631246,2.2599993964113505,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
000100.SZ,2023-04-30,8,-0.9664801958468764,-6.62251655629138,12.5,-16.411822447572177,0.7942811755361268,-2.943340691685037,1.3240526245944158,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
688037.SH,2023-04-30,8,-1.309545305611399,-9.22780753714061,37.5,-25.1986600772108,2.9027262625517913,-7.103166305500885,3.8163049364886255,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
688200.SH,2023-04-30,8,-2.584025525346496,-17.20153298496041,25.0,-40.75424493081078,2.0521526615020935,-10.171752092735066,4.1323655354693365,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
300346.SZ,2023-04-30,8,-0.2879880476019281,-2.2029624047074092,25.0,-17.894531678259497,4.753505336482422,-3.4523774986219613,2.6480804516090544,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
300666.SZ,2023-04-30,8,-1.4574322556373034,-9.948843151346187,12.5,-48.45795294857213,2.5923529251814514,-5.758503529461367,2.554040526885267,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
688019.SH,2023-04-30,8,-0.23412386663832332,-2.7881490132234066,37.5,-8.538385526588677,12.5727267573577,-7.367354970353379,6.40145664496709,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
603690.SH,2023-04-30,8,-0.8466305753224491,-5.906202070240085,25.0,-30.4026352584307,2.835232353563999,-3.221554855025288,2.122001401226174,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
688106.SH,2023-04-30,8,-0.0959647887259124,-0.9238728750923908,50.0,-19.584576863372693,4.60038986354776,-3.6149022500922223,2.9272953466309186,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
300655.SZ,2023-04-30,8,-1.1048837286534385,-7.812873010430166,25.0,-19.844074090670283,5.090656504384139,-5.843284014826777,3.4333578477057665,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
600206.SH,2023-04-30,8,-1.7083231821021958,-11.436889166146813,12.5,-24.167434812803833,0.6590027092333806,-3.7321788460103034,1.6458824489863193,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
300217.SZ,2023-04-30,8,-0.44684552517495796,-3.2549728752260476,37.5,-10.997582903095626,2.0676691729323293,-3.2727272727272827,2.397687749656945,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
603078.SH,2023-04-30,8,-0.2944950980090083,-2.221883372906097,25.0,-37.153456949627206,4.364926000863889,-3.9346842415896144,2.469361898568513,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
688233.SH,2023-04-30,8,-5.262315007646611,-33.17644969363289,25.0,-53.6535310772287,5.141727092946624,-20.069265606962094,8.408275075928161,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
002119.SZ,2023-04-30,8,-0.922510436152072,-6.439393939393934,37.5,29.37988203411446,2.6733500417710943,-4.153846153846164,2.347696205188785,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
003026.SZ,2023-04-30,8,-1.7588190153997327,-11.839606835697525,12.5,-55.40045407828495,0.025345330122927834,-6.522953200044657,2.381928932872219,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
600520.SH,2023-04-30,8,-0.6812067056707687,-4.867256637168138,25.0,-16.109679497503627,4.829770387965149,-2.633559066967639,2.6265539279182955,半导体材料设备,931743.CSI,2023-06-05,cutoff_date
002129.SZ,2023-06-05,11,-0.5664576131124534,-5.735693062911784,27.27272727272727,-18.066540703881483,4.543493889288275,-2.7023446814147367,2.247808810105567,半导体材料设备,931743.CSI,2023-06-05,effective_date
300316.SZ,2023-06-05,11,-0.7767712116171432,-7.536315259600168,18.181818181818183,27.09981022684209,0.9579145728643157,-1.946982177624701,0.905833819798373,半导体材料设备,931743.CSI,2023-06-05,effective_date
000100.SZ,2023-06-05,11,0.4200075029469974,4.178272980501374,63.63636363636363,4.0719916239830845,2.472527472527486,-2.1333333333333426,1.4776046722135616,半导体材料设备,931743.CSI,2023-06-05,effective_date
688037.SH,2023-06-05,11,-0.11006932306933508,-1.4746749976209506,36.36363636363637,-10.000498280930792,6.031803372472777,-3.3292920224638256,2.944807667435082,半导体材料设备,931743.CSI,2023-06-05,effective_date
688200.SH,2023-06-05,11,-1.3347927320322452,-12.76318078997738,9.090909090909092,27.106507669929524,3.4500157678965637,-4.170223143519081,2.176519150446041,半导体材料设备,931743.CSI,2023-06-05,effective_date
300346.SZ,2023-06-05,11,-0.6078492462608576,-6.034410171489524,27.27272727272727,-34.762567477940074,1.9886928605926446,-3.848422708503041,1.667568412408298,半导体材料设备,931743.CSI,2023-06-05,effective_date
300666.SZ,2023-06-05,11,0.14722192868440898,1.3654785583893991,54.54545454545454,-34.03464753015019,3.6790890812795407,-2.4571074958964267,1.6057622063587316,半导体材料设备,931743.CSI,2023-06-05,effective_date
688019.SH,2023-06-05,11,-0.7586318562308059,-7.490636704119858,27.27272727272727,-1.0519513840715367,2.8793850635029594,-3.9020907824260043,1.9353964771157524,半导体材料设备,931743.CSI,2023-06-05,effective_date
603690.SH,2023-06-05,11,-0.8735491716929111,-8.469600771819575,27.27272727272727,-10.762842663547033,0.6475320933093665,-3.0927992895748435,1.286257939114034,半导体材料设备,931743.CSI,2023-06-05,effective_date
688106.SH,2023-06-05,11,-0.45048029258331734,-4.525071341214848,45.45454545454545,-16.276735234818908,2.03832042397063,-3.5196687370600332,1.5920276008330672,半导体材料设备,931743.CSI,2023-06-05,effective_date
300655.SZ,2023-06-05,11,-1.1070333349972796,-10.65142087223302,27.27272727272727,-38.149476069003676,1.287421432808089,-3.4586859957804084,1.6836858869412588,半导体材料设备,931743.CSI,2023-06-05,effective_date
600206.SH,2023-06-05,11,-0.3351977258174899,-3.398470688190325,45.45454545454545,-29.42251192860509,1.008768526421977,-3.208890975972456,1.4772442996352848,半导体材料设备,931743.CSI,2023-06-05,effective_date
300217.SZ,2023-06-05,11,0.09147057177127493,0.7462686567164312,27.27272727272727,27.126690687863263,3.250478011472291,-2.919708029197088,1.9539815221496737,半导体材料设备,931743.CSI,2023-06-05,effective_date
603078.SH,2023-06-05,11,-0.9356099407637186,-9.083215796897036,45.45454545454545,-32.51674832516749,0.6890072032571304,-4.024144869215284,1.6274200051106615,半导体材料设备,931743.CSI,2023-06-05,effective_date
688233.SH,2023-06-05,11,-0.7820619489651294,-7.810209249633482,45.45454545454545,-29.058975812387366,2.1937842778793515,-4.92044390961357,2.4633745262267746,半导体材料设备,931743.CSI,2023-06-05,effective_date
002119.SZ,2023-06-05,11,0.08165958546069829,0.6139677666922472,45.45454545454545,-3.284258030431786,2.2222222222222365,-4.469696969696968,2.1181737411400405,半导体材料设备,931743.CSI,2023-06-05,effective_date
003026.SZ,2023-06-05,11,-0.24866247264714758,-2.5948350426294398,45.45454545454545,-40.06280725694991,2.6468769325912245,-3.2175502742230355,1.7518584081828843,半导体材料设备,931743.CSI,2023-06-05,effective_date
600520.SH,2023-06-05,11,-0.17102861428064275,-1.8745493871665464,45.45454545454545,-32.06064396201367,3.2400589101619914,-3.4825870646766233,1.9954907231750505,半导体材料设备,931743.CSI,2023-06-05,effective_date
688249.SH,2025-04-30,8,0.17144675218532246,1.142313184197996,50.0,24.809226939690365,1.970206631427196,-2.427415516420761,1.4503097161175968,国证芯片(CNI),980017.CNI,2025-06-16,cutoff_date
688249.SH,2025-06-16,11,-0.6692692908578635,-6.584557081951681,27.27272727272727,-3.230531996915964,1.7019082001031416,-2.8896257697773486,1.4524181078896852,国证芯片(CNI),980017.CNI,2025-06-16,effective_date
688120.SH,2024-10-31,11,1.0111620552706213,10.300794551645875,63.63636363636363,-26.80284960331739,3.8308740068104585,-2.459688439464358,2.4092576782646056,国证芯片(CNI),980017.CNI,2024-12-16,cutoff_date
688120.SH,2024-12-16,11,-0.7860416092390954,-7.775719267654746,45.45454545454545,52.20205496112062,1.7113223854796633,-4.1185134828914505,2.103459659123782,国证芯片(CNI),980017.CNI,2024-12-16,effective_date
688041.SH,2023-10-31,11,1.8017129951138884,19.00495605653316,45.45454545454545,8.557189503665175,6.71590491544467,-1.4497552714254902,3.252655857656591,国证芯片(CNI),980017.CNI,2023-12-11,cutoff_date
688047.SH,2023-10-31,11,0.8146423018886881,8.044733044733032,54.54545454545454,25.54683374208193,3.5624925533182417,-5.111058036780491,2.891648497692003,国证芯片(CNI),980017.CNI,2023-12-11,cutoff_date
688072.SH,2023-10-31,11,-0.815457048131365,-8.126845388550407,45.45454545454545,1.6294705603148385,1.873734369789215,-6.067324289804155,2.4895753044871816,国证芯片(CNI),980017.CNI,2023-12-11,cutoff_date
688041.SH,2023-12-11,11,0.41973457306932255,3.479226120704304,45.45454545454545,-45.73214342901672,9.851824714358814,-3.7566908280766587,4.206576645729416,国证芯片(CNI),980017.CNI,2023-12-11,effective_date
688047.SH,2023-12-11,11,0.3300405075457803,2.65591854051761,36.36363636363637,-44.76745556782414,7.005880848887758,-7.274125336409076,3.870879495097937,国证芯片(CNI),980017.CNI,2023-12-11,effective_date
688072.SH,2023-12-11,11,-0.687651943043025,-6.950618469516378,27.27272727272727,-36.10239585490028,3.6730082495287197,-4.6095312794508185,2.585558470307416,国证芯片(CNI),980017.CNI,2023-12-11,effective_date
688256.SH,2023-04-30,8,-2.323744868103104,-16.137096774193548,25.0,23.700828895307758,8.125677139761645,-10.661512027491415,6.062651552836422,国证芯片(CNI),980017.CNI,2023-06-12,cutoff_date
301269.SZ,2023-04-30,8,-0.3442835047933888,-2.559860687853721,37.5,-41.37897395319597,3.6005373936408347,-3.9632838637728374,2.436808316743707,国证芯片(CNI),980017.CNI,2023-06-12,cutoff_date
688082.SH,2023-04-30,8,-1.0140867339123212,-7.318284369774764,25.0,-26.684259112482867,4.642917516150269,-6.115747982531228,3.90078415088703,国证芯片(CNI),980017.CNI,2023-06-12,cutoff_date
688256.SH,2023-06-12,11,0.46938879518357635,3.812087530392505,36.36363636363637,48.59720092909667,7.291900381422489,-6.138790035587194,4.606523677849115,国证芯片(CNI),980017.CNI,2023-06-12,effective_date
301269.SZ,2023-06-12,11,-0.0090370166563436,-0.19793814432989,54.54545454545454,-31.006002992896164,2.7827648114901127,-2.737520128824489,1.5471666165457556,国证芯片(CNI),980017.CNI,2023-06-12,effective_date
688082.SH,2023-06-12,11,-0.1667406093331103,-2.006836845325455,27.27272727272727,-10.36941023979261,5.997508165737742,-3.408305551358526,2.847802683156548,国证芯片(CNI),980017.CNI,2023-06-12,effective_date
600629.SH,2025-04-30,8,-0.12485619860398892,-1.5742310486800526,50.0,-36.993060205032116,6.418018890772603,-9.472259810554807,4.796789886822232,基建工程,399995.SZ,2025-06-16,cutoff_date
001267.SZ,2025-04-30,8,-0.3566303752099225,-2.5578562728379883,25.0,-25.051229508196727,2.8169014084507005,-2.436053593179044,1.7353816911289244,基建工程,399995.SZ,2025-06-16,cutoff_date
603929.SH,2025-04-30,8,-1.442095531003156,-10.006671114076049,37.5,-26.41946997577349,1.8099547511312153,-8.443990466462381,3.4354055732936115,基建工程,399995.SZ,2025-06-16,cutoff_date
002062.SZ,2025-04-30,8,0.24021081243200992,1.4522821576763434,50.0,-4.6150974241777165,4.077253218884125,-3.9665970772442494,2.8149597780634505,基建工程,399995.SZ,2025-06-16,cutoff_date
603357.SH,2025-04-30,8,-1.5108670833319902,-10.561056105610556,37.5,-22.27302949019031,1.639344262295106,-10.111111111111114,3.950301918862765,基建工程,399995.SZ,2025-06-16,cutoff_date
600629.SH,2025-06-16,11,-0.052698358827283354,-0.7066276803118887,54.54545454545454,-25.132500976205208,3.045808966861596,-4.298327137546476,2.0016770228545533,基建工程,399995.SZ,2025-06-16,effective_date
001267.SZ,2025-06-16,11,0.25130446028651215,2.0179372197309364,36.36363636363637,-49.495261368191045,8.618654073199504,-4.185520361990946,3.4298688288201893,基建工程,399995.SZ,2025-06-16,effective_date
603929.SH,2025-06-16,11,0.8571785514471222,8.525956801818868,54.54545454545454,-24.827393050498603,7.14285714285714,-2.421307506053272,2.8492650848513694,基建工程,399995.SZ,2025-06-16,effective_date
002062.SZ,2025-06-16,11,-0.7365294321416371,-7.5921908893709205,36.36363636363637,-36.95297034402307,3.9812646370023685,-6.507592190889366,3.310875864282723,基建工程,399995.SZ,2025-06-16,effective_date
603357.SH,2025-06-16,11,-0.21792512441113798,-2.171290711700846,36.36363636363637,-11.45521537941816,0.36496350364962904,-1.0962241169305886,0.5475753918265274,基建工程,399995.SZ,2025-06-16,effective_date
300492.SZ,2024-10-31,11,0.7271753623034183,7.026552259982433,63.63636363636363,-25.008418873242956,4.089296891299821,-6.558429057306037,3.163036253657079,基建工程,399995.SZ,2024-12-16,cutoff_date
002140.SZ,2024-10-31,11,1.6760095209502979,17.357512953367895,63.63636363636363,177.10276766560486,10.218978102189812,-2.5149700598802505,3.8065030618535727,基建工程,399995.SZ,2024-12-16,cutoff_date
003013.SZ,2024-10-31,11,2.091995063384622,22.189349112426072,54.54545454545454,-38.8794304287262,10.337243401759522,-1.6455696202531733,3.9630435512017845,基建工程,399995.SZ,2024-12-16,cutoff_date
600846.SH,2024-10-31,11,1.003867000934433,10.249671484888312,72.72727272727273,35.621924883481796,2.900378310214391,-3.799019607843168,2.266789380555931,基建工程,399995.SZ,2024-12-16,cutoff_date
300492.SZ,2024-12-16,11,-0.4385995168799939,-4.554493553146466,36.36363636363637,-43.05072263647243,3.9159190622748863,-3.801642205986955,2.42473014437299,基建工程,399995.SZ,2024-12-16,effective_date
002140.SZ,2024-12-16,11,-0.8377459906096639,-8.309990662931831,36.36363636363637,-45.376081301312176,2.6976744186046675,-4.6800382043934885,2.3918093025450595,基建工程,399995.SZ,2024-12-16,effective_date
003013.SZ,2024-12-16,11,-0.6573704960775673,-6.575682382133974,45.45454545454545,15.062904434170644,1.8703241895261735,-4.872107186358088,2.1130536341719437,基建工程,399995.SZ,2024-12-16,effective_date
600846.SH,2024-12-16,11,-0.6991577785764168,-7.20524017467249,27.27272727272727,-0.07800692311442647,3.9647577092510877,-5.8693244739756345,3.1748716769089946,基建工程,399995.SZ,2024-12-16,effective_date
000628.SZ,2024-04-30,8,2.25150351316273,15.65601990299803,50.0,-38.80374044901589,10.056306553031135,-5.024301211984506,6.0504867599179475,基建工程,399995.SZ,2024-06-17,cutoff_date
600133.SH,2024-04-30,8,1.3830073236605835,9.869375907111767,50.0,-9.349156027690809,6.133205558217525,-1.8364669873196404,2.6478353355757758,基建工程,399995.SZ,2024-06-17,cutoff_date
301091.SZ,2024-04-30,8,-0.4260715259165589,-4.628692778076271,62.5,-22.891771058067523,5.6528094012300745,-14.920866512241915,7.36888303618148,基建工程,399995.SZ,2024-06-17,cutoff_date
605598.SH,2024-04-30,8,1.6198931656732187,11.686242105884448,62.5,81.64537500349425,6.036911401138423,-1.107032570063493,2.6085155774816453,基建工程,399995.SZ,2024-06-17,cutoff_date
603098.SH,2024-04-30,8,1.9415230404592605,14.319248826291098,87.5,-9.84549461403359,5.180180180180183,0.21413276231263545,1.6518184066437303,基建工程,399995.SZ,2024-06-17,cutoff_date
