code,date,close,amount,ma_amount,ratio,market_cap,last_price
002063.SZ,20260114,6.760000000000001,1061786214.08,264060394.28449997,4.020997609115232,118.52217115199998,6.72
002054.SZ,20260115,8.52,772035127.81,166830831.98999998,4.627652566380995,32.5566191643,8.47
002923.SZ,20260116,13.95,282309317.13,61023073.172000006,4.62627171093598,34.5575591387,13.39
000751.SZ,20260116,4.94,2006477000.92,422303688.078,4.751265635523887,72.7492289964,5.16
000514.SZ,20260120,5.359999999999999,401611346.73,94359115.246,4.256200852275634,44.12922146950001,5.23
000560.SZ,20260120,3.22,2006775828.88,451631662.3565,4.443390479775378,71.7388433142,3.18
000710.SZ,20260114,15.0,1449109678.27,226099849.377,6.409158087733829,41.6855352595,12.65
000601.SZ,20260116,5.16,380722812.81,87103910.2405,4.370903806256202,54.1555884012,5.16
002640.SZ,20260114,5.04,2058547577.67,512046319.69049996,4.020237034247729,64.5625256085,4.17
002546.SZ,20260116,8.26,1921248119.62,302643186.906,6.348228550133307,77.0785276352,9.620000000000001
002354.SZ,20260114,8.5,4655653580.320001,887261916.2805,5.247214486379642,120.48150777389999,7.41
000931.SZ,20260114,5.23,287302009.66,66796340.34550001,4.301163928651597,38.37760908520001,5.11
002554.SZ,20260116,3.78,943480579.34,140603092.9605,6.710240574900117,53.87220921,4.04
002606.SZ,20260116,9.85,735517051.2,119743374.25800002,6.142444671846722,45.1885425015,10.73
002574.SZ,20260114,7.69,653356599.63,112710991.641,5.796742536974837,33.6336,6.37
002194.SZ,20260114,15.16,2232406554.1600003,471832714.6175,4.731351779983595,70.196804685,13.74
000409.SZ,20260115,12.61,1754661445.24,231087961.148,7.593045680628205,68.641000155,11.7
002021.SZ,20260120,3.16,652262859.53,145817203.535,4.473154358452907,39.449450403,3.3
