date,instrument,weight,entry_date,entry_price,holding_days,highest_close_since_entry,unrealized_return
2025-09-24,SH603297,0.05,2025-09-23,4.449127674102783,1,4.449127674102783,-0.019911908229540143
2025-09-24,SZ002058,0.05,2025-09-24,5.6872758865356445,0,5.6872758865356445,0.0
2025-09-24,SZ300049,0.05,2025-09-24,8.350642204284668,0,8.350642204284668,0.0
2025-09-24,SZ301600,0.05,2025-09-24,3.543034553527832,0,3.543034553527832,0.0
2025-09-24,SZ300368,0.05,2025-09-24,4.801173686981201,0,4.801173686981201,0.0
2025-09-24,SH605488,0.05,2025-09-24,2.912304639816284,0,2.912304639816284,0.0
2025-09-24,SH603936,0.05,2025-09-24,2.328165292739868,0,2.328165292739868,0.0
2025-09-24,SH600509,0.05,2025-09-24,3.8427586555480957,0,3.8427586555480957,0.0
2025-09-24,SZ002150,0.05,2025-09-24,2.3288888931274414,0,2.3288888931274414,0.0
2025-09-24,SH688226,0.05,2025-09-24,2.911811113357544,0,2.911811113357544,0.0
2025-09-24,SZ300321,0.05,2025-09-24,3.5464730262756348,0,3.5464730262756348,0.0
2025-09-24,SZ300836,0.05,2025-09-24,2.6190240383148193,0,2.6190240383148193,0.0
2025-09-24,SH603335,0.05,2025-09-24,1.9654510021209717,0,1.9654510021209717,0.0
2025-09-24,SH603165,0.05,2025-09-24,2.3160345554351807,0,2.3160345554351807,0.0
2025-09-25,SH688662,0.05,2025-09-23,1.5428969860076904,2,1.5428969860076904,-0.020220265263400594
2025-09-25,SH603790,0.05,2025-09-23,2.0695762634277344,2,2.1119544506073,0.020476745857809897
2025-09-25,SZ002062,0.05,2025-09-23,8.852154731750488,2,8.89153003692627,0.004448104034439515
2025-09-25,SH605580,0.05,2025-09-23,3.699254274368286,2,3.8094449043273926,0.023516226720419198
2025-09-25,SH603297,0.05,2025-09-23,4.449127674102783,2,4.449127674102783,-0.026488942657609815
2025-09-25,SZ002058,0.05,2025-09-24,5.6872758865356445,1,5.6872758865356445,-0.0040963917243127534
2025-09-25,SH605488,0.05,2025-09-24,2.912304639816284,1,2.912304639816284,-0.02042489900402711
2025-09-25,SH600509,0.05,2025-09-24,3.8427586555480957,1,3.8875861167907715,0.011665437582960125
2025-09-25,SZ002150,0.05,2025-09-24,2.3288888931274414,1,2.3288888931274414,-0.02261450268364229
2025-09-25,SH688226,0.05,2025-09-24,2.911811113357544,1,2.911811113357544,-0.022715018667371467
2025-09-25,SH603239,0.05,2025-09-25,2.4270269870758057,0,2.4270269870758057,0.0
2025-09-25,SZ300331,0.05,2025-09-25,5.374326229095459,0,5.374326229095459,0.0
2025-09-25,SZ300539,0.05,2025-09-25,12.811577796936035,0,12.811577796936035,0.0
2025-09-25,SZ300321,0.05,2025-09-25,3.5456430912017822,0,3.5456430912017822,0.0
2025-09-25,SH603269,0.05,2025-09-25,3.547184705734253,0,3.547184705734253,0.0
2025-09-25,SZ300984,0.05,2025-09-25,3.031200408935547,0,3.031200408935547,0.0
2025-09-25,SZ002664,0.05,2025-09-25,4.388444423675537,0,4.388444423675537,0.0
2025-09-25,SZ002718,0.05,2025-09-25,1.6686493158340454,0,1.6686493158340454,0.0
2025-09-25,SH600846,0.05,2025-09-25,3.9483768939971924,0,3.9483768939971924,0.0
2025-09-25,SZ300219,0.05,2025-09-25,2.2687056064605713,0,2.2687056064605713,0.0
2025-09-26,SH603790,0.05,2025-09-23,2.0695762634277344,3,2.113852024078369,0.021393635708453207
2025-09-26,SZ002058,0.05,2025-09-24,5.6872758865356445,2,5.750895977020264,0.011186390770181687
2025-09-26,SZ002150,0.05,2025-09-24,2.3288888931274414,2,2.3288888931274414,-0.0022901150974788953
2025-09-26,SZ300539,0.05,2025-09-25,12.811577796936035,1,12.811577796936035,-0.017010754796461747
2025-09-26,SZ002718,0.05,2025-09-25,1.6686493158340454,1,1.6899628639221191,0.01277293430430615
2025-09-26,SH600846,0.05,2025-09-26,3.9398257732391357,0,3.9398257732391357,0.0
2025-09-26,SZ300219,0.05,2025-09-26,2.188967704772949,0,2.188967704772949,0.0
2025-09-26,SH603286,0.05,2025-09-26,3.731173276901245,0,3.731173276901245,0.0
2025-09-26,SZ300984,0.05,2025-09-26,2.8951172828674316,0,2.8951172828674316,0.0
2025-09-26,SZ002677,0.05,2025-09-26,3.289661407470703,0,3.289661407470703,0.0
2025-09-26,SZ002664,0.05,2025-09-26,4.255555629730225,0,4.255555629730225,0.0
2025-09-26,SH603988,0.05,2025-09-26,4.606626033782959,0,4.606626033782959,0.0
2025-09-26,SZ300507,0.05,2025-09-26,2.965718984603882,0,2.965718984603882,0.0
2025-09-26,SZ301421,0.05,2025-09-26,2.2346529960632324,0,2.2346529960632324,0.0
2025-09-26,SH603668,0.05,2025-09-26,2.6510066986083984,0,2.6510066986083984,0.0
2025-09-26,SZ300321,0.05,2025-09-26,3.520331859588623,0,3.520331859588623,0.0
2025-09-26,SH600509,0.05,2025-09-26,3.7889654636383057,0,3.7889654636383057,0.0
2025-09-26,SH603690,0.05,2025-09-26,14.526103973388672,0,14.526103973388672,0.0
2025-09-26,SH600379,0.05,2025-09-26,3.186046600341797,0,3.186046600341797,0.0
2025-09-26,SZ002708,0.05,2025-09-26,2.5521435737609863,0,2.5521435737609863,0.0
2025-09-29,SH603790,0.05,2025-09-23,2.0695762634277344,4,2.1189119815826416,0.02383856010852914
2025-09-29,SZ300539,0.05,2025-09-25,12.811577796936035,2,12.811577796936035,-0.02383274329675944
2025-09-29,SH603286,0.05,2025-09-26,3.731173276901245,1,4.104203224182129,0.09997658098331108
2025-09-29,SZ301421,0.05,2025-09-26,2.2346529960632324,1,2.325301170349121,0.04056476528820485
2025-09-29,SH603668,0.05,2025-09-26,2.6510066986083984,1,2.8187918663024902,0.06329111419528588
2025-09-29,SH600509,0.05,2025-09-26,3.7889654636383057,1,3.9634482860565186,0.04605025411096464
2025-09-29,SZ002062,0.05,2025-09-29,8.296433448791504,0,8.296433448791504,0.0
2025-09-29,SZ300836,0.05,2025-09-29,2.517249822616577,0,2.517249822616577,0.0
2025-09-29,SH603011,0.05,2025-09-29,6.119086265563965,0,6.119086265563965,0.0
2025-09-29,SH600846,0.05,2025-09-29,3.9254157543182373,0,3.9254157543182373,0.0
2025-09-29,SZ300606,0.05,2025-09-29,3.211794137954712,0,3.211794137954712,0.0
2025-09-29,SZ300219,0.05,2025-09-29,2.229928970336914,0,2.229928970336914,0.0
2025-09-29,SH603798,0.05,2025-09-29,2.2882752418518066,0,2.2882752418518066,0.0
2025-09-29,SZ002718,0.05,2025-09-29,1.632961630821228,0,1.632961630821228,0.0
2025-09-29,SZ300698,0.05,2025-09-29,5.709490776062012,0,5.709490776062012,0.0
2025-09-29,SH688386,0.05,2025-09-29,2.3677713871002197,0,2.3677713871002197,0.0
2025-09-29,SZ300507,0.05,2025-09-29,2.9044036865234375,0,2.9044036865234375,0.0
2025-09-29,SH603316,0.05,2025-09-29,1.7057026624679565,0,1.7057026624679565,0.0
2025-09-29,SZ002066,0.05,2025-09-29,3.88968825340271,0,3.88968825340271,0.0
2025-09-29,SH603239,0.05,2025-09-29,2.52813982963562,0,2.52813982963562,0.0
2025-09-30,SH603790,0.05,2025-09-23,2.0695762634277344,5,2.2839975357055664,0.10360636429154679
2025-09-30,SH603286,0.05,2025-09-26,3.731173276901245,2,4.104203224182129,0.06242666381250728
2025-09-30,SZ300836,0.05,2025-09-29,2.517249822616577,1,2.6840808391571045,0.0662751130386865
2025-09-30,SH603011,0.05,2025-09-29,6.119086265563965,1,6.732463359832764,0.10023998153460689
2025-09-30,SZ300606,0.05,2025-09-29,3.211794137954712,1,3.211794137954712,-0.007758008337910405
2025-09-30,SH603316,0.05,2025-09-29,1.7057026624679565,1,1.80855393409729,0.06029847633615071
2025-09-30,SH603239,0.05,2025-09-29,2.52813982963562,1,2.52813982963562,-0.022890218371983573
2025-09-30,SZ300539,0.05,2025-09-30,12.373438835144043,0,12.373438835144043,0.0
2025-09-30,SZ002289,0.05,2025-09-30,2.5567057132720947,0,2.5567057132720947,0.0
2025-09-30,SZ002718,0.05,2025-09-30,1.6163568496704102,0,1.6163568496704102,0.0
2025-09-30,SZ301191,0.05,2025-09-30,1.6518551111221313,0,1.6518551111221313,0.0
2025-09-30,SZ300680,0.05,2025-09-30,13.223999977111816,0,13.223999977111816,0.0
2025-09-30,SH688290,0.05,2025-09-30,2.5915536880493164,0,2.5915536880493164,0.0
2025-09-30,SH603335,0.05,2025-09-30,1.9385796785354614,0,1.9385796785354614,0.0
2025-09-30,SH600173,0.05,2025-09-30,3.1600565910339355,0,3.1600565910339355,0.0
2025-09-30,SH603040,0.05,2025-09-30,9.039712905883789,0,9.039712905883789,0.0
2025-09-30,SH600846,0.05,2025-09-30,3.9540774822235107,0,3.9540774822235107,0.0
2025-09-30,SZ002708,0.05,2025-09-30,2.5376594066619873,0,2.5376594066619873,0.0
2025-09-30,SH603166,0.05,2025-09-30,3.774850368499756,0,3.774850368499756,0.0
2025-09-30,SH688325,0.05,2025-09-30,1.9989114999771118,0,1.9989114999771118,0.0
2025-10-09,SZ300836,0.05,2025-09-29,2.517249822616577,2,2.6840808391571045,0.043857087693054186
2025-10-09,SZ300606,0.05,2025-09-29,3.211794137954712,2,3.284883737564087,0.02275662650530852
2025-10-09,SH603316,0.05,2025-09-29,1.7057026624679565,2,1.8350305557250977,0.07582088959749789
2025-10-09,SH603239,0.05,2025-09-29,2.52813982963562,2,2.52813982963562,-0.016727420118868852
2025-10-09,SH600173,0.05,2025-09-30,3.1600565910339355,1,3.3470253944396973,0.059166283267284125
2025-10-09,SH603040,0.05,2025-09-30,9.039712905883789,1,9.039712905883789,-0.02757398437317027
2025-10-09,SH600846,0.05,2025-09-30,3.9540774822235107,1,4.350435256958008,0.10024026502171934
2025-10-09,SH688325,0.05,2025-09-30,1.9989114999771118,1,1.9989114999771118,-0.02114725682747909
2025-10-09,SZ300680,0.05,2025-10-09,12.812000274658203,0,12.812000274658203,0.0
2025-10-09,SH603809,0.05,2025-10-09,3.8911290168762207,0,3.8911290168762207,0.0
2025-10-09,SH603790,0.05,2025-10-09,2.0556609630584717,0,2.0556609630584717,0.0
2025-10-09,SH688290,0.05,2025-10-09,2.5716986656188965,0,2.5716986656188965,0.0
2025-10-09,SZ300715,0.05,2025-10-09,2.6194443702697754,0,2.6194443702697754,0.0
2025-10-09,SZ300467,0.05,2025-10-09,2.120164632797241,0,2.120164632797241,0.0
2025-10-09,SH603319,0.05,2025-10-09,10.40969467163086,0,10.40969467163086,0.0
2025-10-09,SH603798,0.05,2025-10-09,2.282461166381836,0,2.282461166381836,0.0
2025-10-09,SZ000572,0.05,2025-10-09,1.9992289543151855,0,1.9992289543151855,0.0
2025-10-09,SH603159,0.05,2025-10-09,3.9707367420196533,0,3.9707367420196533,0.0
2025-10-09,SH603335,0.05,2025-10-09,1.888675570487976,0,1.888675570487976,0.0
2025-10-09,SH600284,0.05,2025-10-09,3.525885581970215,0,3.525885581970215,0.0
2025-10-10,SH603316,0.05,2025-09-29,1.7057026624679565,3,1.857433795928955,0.08895520702386728
2025-10-10,SH600173,0.05,2025-09-30,3.1600565910339355,2,3.3470253944396973,0.02465264317722382
2025-10-10,SH600846,0.05,2025-09-30,3.9540774822235107,2,4.350435256958008,0.09078896853907215
2025-10-10,SZ000572,0.05,2025-10-09,1.9992289543151855,1,2.0570547580718994,0.028924052761391428
2025-10-10,SH603286,0.05,2025-10-10,4.278459072113037,0,4.278459072113037,0.0
2025-10-10,SZ300680,0.05,2025-10-10,12.640000343322754,0,12.640000343322754,0.0
2025-10-10,SH603809,0.05,2025-10-10,3.898573160171509,0,3.898573160171509,0.0
2025-10-10,SZ002654,0.05,2025-10-10,5.517052173614502,0,5.517052173614502,0.0
2025-10-10,SH603239,0.05,2025-10-10,2.430842638015747,0,2.430842638015747,0.0
2025-10-10,SZ300554,0.05,2025-10-10,2.207040309906006,0,2.207040309906006,0.0
2025-10-10,SZ002796,0.05,2025-10-10,2.467024087905884,0,2.467024087905884,0.0
2025-10-10,SH688325,0.05,2025-10-10,1.8347241878509521,0,1.8347241878509521,0.0
2025-10-10,SZ300606,0.05,2025-10-10,3.15116286277771,0,3.15116286277771,0.0
2025-10-10,SZ300836,0.05,2025-10-10,2.526367664337158,0,2.526367664337158,0.0
2025-10-10,SH603159,0.05,2025-10-10,3.938446044921875,0,3.938446044921875,0.0
2025-10-10,SZ002779,0.05,2025-10-10,15.904243469238281,0,15.904243469238281,0.0
2025-10-10,SZ300697,0.05,2025-10-10,5.089171886444092,0,5.089171886444092,0.0
2025-10-10,SZ002140,0.05,2025-10-10,2.358441114425659,0,2.358441114425659,0.0
2025-10-10,SZ301319,0.05,2025-10-10,1.8430263996124268,0,1.8430263996124268,0.0
2025-10-10,SH603726,0.05,2025-10-10,3.798105478286743,0,3.798105478286743,0.0
2025-10-13,SH600173,0.05,2025-09-30,3.1600565910339355,3,3.3470253944396973,0.027790281116123028
2025-10-13,SH600846,0.05,2025-09-30,3.9540774822235107,3,4.350435256958008,0.07845415413320422
2025-10-13,SZ300554,0.05,2025-10-10,2.207040309906006,1,2.207040309906006,-0.001678946025482575
2025-10-13,SZ300606,0.05,2025-10-10,3.15116286277771,1,3.2300665378570557,0.02503954207234882
2025-10-13,SZ300836,0.05,2025-10-10,2.526367664337158,1,2.650813102722168,0.04925864122697288
2025-10-13,SZ300697,0.05,2025-10-10,5.089171886444092,1,5.089171886444092,0.0
2025-10-13,SZ002140,0.05,2025-10-10,2.358441114425659,1,2.358441114425659,-0.006336219127763498
2025-10-13,SH603726,0.05,2025-10-10,3.798105478286743,1,3.798105478286743,-0.006547163980535564
2025-10-13,SH603286,0.05,2025-10-13,3.9115586280822754,0,3.9115586280822754,0.0
2025-10-13,SZ002796,0.05,2025-10-13,2.3538873195648193,0,2.3538873195648193,0.0
2025-10-13,SZ002298,0.05,2025-10-13,2.724250316619873,0,2.724250316619873,0.0
2025-10-13,SZ300658,0.05,2025-10-13,0.9667263031005859,0,0.9667263031005859,0.0
2025-10-13,SZ300818,0.05,2025-10-13,2.0019710063934326,0,2.0019710063934326,0.0
2025-10-13,SH688325,0.05,2025-10-13,1.8973149061203003,0,1.8973149061203003,0.0
2025-10-13,SH603316,0.05,2025-10-13,1.7138493061065674,0,1.7138493061065674,0.0
2025-10-13,SZ300042,0.05,2025-10-13,1.7084842920303345,0,1.7084842920303345,0.0
2025-10-13,SZ301319,0.05,2025-10-13,1.84995436668396,0,1.84995436668396,0.0
2025-10-13,SH603269,0.05,2025-10-13,3.6209356784820557,0,3.6209356784820557,0.0
2025-10-13,SH603988,0.05,2025-10-13,4.9332709312438965,0,4.9332709312438965,0.0
2025-10-13,SH605580,0.05,2025-10-13,3.7870752811431885,0,3.7870752811431885,0.0
2025-10-14,SH600173,0.05,2025-09-30,3.1600565910339355,4,3.488668441772461,0.10398922970901836
2025-10-14,SH600846,0.05,2025-09-30,3.9540774822235107,4,4.350435256958008,0.050861090856380464
2025-10-14,SZ300836,0.05,2025-10-10,2.526367664337158,2,2.6759488582611084,0.05920800682951888
2025-10-14,SZ002140,0.05,2025-10-10,2.358441114425659,2,2.412762403488159,0.023032709500456994
2025-10-14,SH603726,0.05,2025-10-10,3.798105478286743,2,3.798105478286743,-0.008417800195839265
2025-10-14,SZ002298,0.05,2025-10-13,2.724250316619873,1,2.8617992401123047,0.050490559789342804
2025-10-14,SZ300818,0.05,2025-10-13,2.0019710063934326,1,2.1435611248016357,0.07072535913658351
2025-10-14,SZ001215,0.05,2025-10-14,1.7175066471099854,0,1.7175066471099854,0.0
2025-10-14,SH603316,0.05,2025-10-14,1.7851324081420898,0,1.7851324081420898,0.0
2025-10-14,SH603988,0.05,2025-10-14,4.672421932220459,0,4.672421932220459,0.0
2025-10-14,SZ300539,0.05,2025-10-14,13.871736526489258,0,13.871736526489258,0.0
2025-10-14,SH688535,0.05,2025-10-14,1.8012769222259521,0,1.8012769222259521,0.0
2025-10-14,SZ002971,0.05,2025-10-14,2.97560977935791,0,2.97560977935791,0.0
2025-10-14,SZ300042,0.05,2025-10-14,1.659294605255127,0,1.659294605255127,0.0
2025-10-14,SZ002772,0.05,2025-10-14,1.360042691230774,0,1.360042691230774,0.0
2025-10-14,SZ300697,0.05,2025-10-14,4.913558006286621,0,4.913558006286621,0.0
2025-10-14,SZ002246,0.05,2025-10-14,3.0500879287719727,0,3.0500879287719727,0.0
2025-10-14,SZ002346,0.05,2025-10-14,1.9864422082901,0,1.9864422082901,0.0
2025-10-14,SZ000572,0.05,2025-10-14,2.117964506149292,0,2.117964506149292,0.0
2025-10-14,SH688191,0.05,2025-10-14,1.9184584617614746,0,1.9184584617614746,0.0
2025-10-15,SZ002298,0.05,2025-10-13,2.724250316619873,2,2.8617992401123047,0.035415208412426846
2025-10-15,SZ300818,0.05,2025-10-13,2.0019710063934326,2,2.2532851696014404,0.1255333680684778
2025-10-15,SH603988,0.05,2025-10-14,4.672421932220459,1,4.8996734619140625,0.04863677403072364
2025-10-15,SZ300539,0.05,2025-10-14,13.871736526489258,1,13.871736526489258,-0.025611646707554225
2025-10-15,SZ300042,0.05,2025-10-14,1.659294605255127,1,1.7584365606307983,0.05974945923507513
2025-10-15,SZ002772,0.05,2025-10-14,1.360042691230774,1,1.360042691230774,-0.015318088170909183
2025-10-15,SZ002346,0.05,2025-10-14,1.9864422082901,1,2.1075267791748047,0.060955496404263565
2025-10-15,SH688191,0.05,2025-10-14,1.9184584617614746,1,1.9675456285476685,0.025586775926919714
2025-10-15,SZ301209,0.05,2025-10-15,4.185640811920166,0,4.185640811920166,0.0
2025-10-15,SH603726,0.05,2025-10-15,3.628774404525757,0,3.628774404525757,0.0
2025-10-15,SZ301326,0.05,2025-10-15,2.598196506500244,0,2.598196506500244,0.0
2025-10-15,SH603286,0.05,2025-10-15,4.0788092613220215,0,4.0788092613220215,0.0
2025-10-15,SH600846,0.05,2025-10-15,4.022961139678955,0,4.022961139678955,0.0
2025-10-15,SZ002725,0.05,2025-10-15,1.9941229820251465,0,1.9941229820251465,0.0
2025-10-15,SZ002029,0.05,2025-10-15,7.544129371643066,0,7.544129371643066,0.0
2025-10-15,SZ002058,0.05,2025-10-15,6.0654120445251465,0,6.0654120445251465,0.0
2025-10-15,SZ002246,0.05,2025-10-15,3.018453359603882,0,3.018453359603882,0.0
2025-10-15,SZ002338,0.05,2025-10-15,3.840961456298828,0,3.840961456298828,0.0
2025-10-15,SZ300368,0.05,2025-10-15,5.569332122802734,0,5.569332122802734,0.0
2025-10-15,SZ300697,0.05,2025-10-15,4.910828113555908,0,4.910828113555908,0.0
2025-10-16,SZ300818,0.05,2025-10-13,2.0019710063934326,3,2.2532851696014404,0.07958651283959806
2025-10-16,SH603988,0.05,2025-10-14,4.672421932220459,2,5.013065814971924,0.07290520584248306
2025-10-16,SZ300042,0.05,2025-10-14,1.659294605255127,2,1.7942802906036377,0.08135124704256835
2025-10-16,SZ002725,0.05,2025-10-15,1.9941229820251465,1,1.9941229820251465,-0.0036272898548749266
2025-10-16,SZ002549,0.05,2025-10-16,5.7578020095825195,0,5.7578020095825195,0.0
2025-10-16,SZ002298,0.05,2025-10-16,2.7431552410125732,0,2.7431552410125732,0.0
2025-10-16,SZ300539,0.05,2025-10-16,13.121453285217285,0,13.121453285217285,0.0
2025-10-16,SZ002058,0.05,2025-10-16,5.849462509155273,0,5.849462509155273,0.0
2025-10-16,SZ300388,0.05,2025-10-16,3.4387872219085693,0,3.4387872219085693,0.0
2025-10-16,SH603110,0.05,2025-10-16,2.031416416168213,0,2.031416416168213,0.0
2025-10-16,SH603011,0.05,2025-10-16,8.376834869384766,0,8.376834869384766,0.0
2025-10-16,SH600509,0.05,2025-10-16,3.9413793087005615,0,3.9413793087005615,0.0
2025-10-16,SZ300368,0.05,2025-10-16,5.330153942108154,0,5.330153942108154,0.0
2025-10-16,SH603726,0.05,2025-10-16,3.6637063026428223,0,3.6637063026428223,0.0
2025-10-16,SH603322,0.05,2025-10-16,5.9942097663879395,0,5.9942097663879395,0.0
2025-10-16,SZ301326,0.05,2025-10-16,2.513025999069214,0,2.513025999069214,0.0
2025-10-16,SH603181,0.05,2025-10-16,3.9731903076171875,0,3.9731903076171875,0.0
2025-10-16,SZ300270,0.05,2025-10-16,1.5955157279968262,0,1.5955157279968262,0.0
2025-10-16,SZ002772,0.05,2025-10-16,1.306623935699463,0,1.306623935699463,0.0
2025-10-16,SZ300351,0.05,2025-10-16,3.069027900695801,0,3.069027900695801,0.0
2025-10-17,SZ300818,0.05,2025-10-13,2.0019710063934326,4,2.2532851696014404,0.05447991068105695
2025-10-17,SH603988,0.05,2025-10-14,4.672421932220459,3,5.013065814971924,0.03185856115338459
2025-10-17,SZ300539,0.05,2025-10-16,13.121453285217285,1,14.570941925048828,0.11046708076646872
2025-10-17,SZ002029,0.05,2025-10-17,7.298785209655762,0,7.298785209655762,0.0
2025-10-17,SZ000890,0.05,2025-10-17,1.2208068370819092,0,1.2208068370819092,0.0
2025-10-17,SZ300490,0.05,2025-10-17,2.006875514984131,0,2.006875514984131,0.0
2025-10-17,SH688691,0.05,2025-10-17,2.6702213287353516,0,2.6702213287353516,0.0
2025-10-17,SZ300756,0.05,2025-10-17,2.4876224994659424,0,2.4876224994659424,0.0
2025-10-17,SZ300270,0.05,2025-10-17,1.555156946182251,0,1.555156946182251,0.0
2025-10-17,SZ300388,0.05,2025-10-17,3.4708237648010254,0,3.4708237648010254,0.0
2025-10-17,SZ000672,0.05,2025-10-17,5.815773963928223,0,5.815773963928223,0.0
2025-10-17,SH688663,0.05,2025-10-17,1.9815729856491089,0,1.9815729856491089,0.0
2025-10-17,SZ000753,0.05,2025-10-17,3.601301431655884,0,3.601301431655884,0.0
2025-10-17,SH603823,0.05,2025-10-17,2.0792922973632812,0,2.0792922973632812,0.0
2025-10-17,SZ300179,0.05,2025-10-17,2.5694656372070312,0,2.5694656372070312,0.0
2025-10-17,SZ002885,0.05,2025-10-17,3.4919497966766357,0,3.4919497966766357,0.0
2025-10-17,SZ300421,0.05,2025-10-17,3.921673059463501,0,3.921673059463501,0.0
2025-10-17,SZ301326,0.05,2025-10-17,2.4905812740325928,0,2.4905812740325928,0.0
2025-10-17,SH688679,0.05,2025-10-17,1.2802313566207886,0,1.2802313566207886,0.0
2025-10-17,SZ300686,0.05,2025-10-17,1.7862426042556763,0,1.7862426042556763,0.0
2025-10-20,SZ300818,0.05,2025-10-13,2.0019710063934326,5,2.2532851696014404,0.05513622627465575
2025-10-20,SZ300539,0.05,2025-10-16,13.121453285217285,2,14.570941925048828,0.04541516251259825
2025-10-20,SZ002029,0.05,2025-10-17,7.298785209655762,1,8.033198356628418,0.1006212850326218
2025-10-20,SZ000890,0.05,2025-10-17,1.2208068370819092,1,1.2208068370819092,0.0
2025-10-20,SH688691,0.05,2025-10-17,2.6702213287353516,1,2.6702213287353516,-0.008439496701703297
2025-10-20,SZ002885,0.05,2025-10-17,3.4919497966766357,1,3.4919497966766357,-0.01677761733527361
2025-10-20,SZ300421,0.05,2025-10-17,3.921673059463501,1,4.287452697753906,0.0932713239334757
2025-10-20,SH688679,0.05,2025-10-17,1.2802313566207886,1,1.2802313566207886,-0.032854195487831306
2025-10-20,SZ301070,0.05,2025-10-20,1.790394902229309,0,1.790394902229309,0.0
2025-10-20,SZ300490,0.05,2025-10-20,1.9870129823684692,0,1.9870129823684692,0.0
2025-10-20,SZ300756,0.05,2025-10-20,2.4622228145599365,0,2.4622228145599365,0.0
2025-10-20,SZ300686,0.05,2025-10-20,1.797337293624878,0,1.797337293624878,0.0
2025-10-20,SZ002985,0.05,2025-10-20,2.0906288623809814,0,2.0906288623809814,0.0
2025-10-20,SZ002190,0.05,2025-10-20,6.34324312210083,0,6.34324312210083,0.0
2025-10-20,SH600234,0.05,2025-10-20,1.4779449701309204,0,1.4779449701309204,0.0
2025-10-20,SH600769,0.05,2025-10-20,2.5458261966705322,0,2.5458261966705322,0.0
2025-10-20,SZ300554,0.05,2025-10-20,2.2779064178466797,0,2.2779064178466797,0.0
2025-10-20,SZ000753,0.05,2025-10-20,3.596529245376587,0,3.596529245376587,0.0
2025-10-20,SH603889,0.05,2025-10-20,2.2355899810791016,0,2.2355899810791016,0.0
2025-10-20,SH600626,0.05,2025-10-20,2.5004830360412598,0,2.5004830360412598,0.0
2025-10-21,SZ300818,0.05,2025-10-13,2.0019710063934326,6,2.2532851696014404,0.07006892445106061
2025-10-21,SZ300539,0.05,2025-10-16,13.121453285217285,3,14.570941925048828,0.07352937649326718
2025-10-21,SZ000890,0.05,2025-10-17,1.2208068370819092,2,1.2363765239715576,0.012753603941852543
2025-10-21,SH688691,0.05,2025-10-17,2.6702213287353516,2,2.871830940246582,0.07550295900254644
2025-10-21,SZ002885,0.05,2025-10-17,3.4919497966766357,2,3.566636800765991,0.0213883384464566
2025-10-21,SZ300421,0.05,2025-10-17,3.921673059463501,2,4.380228042602539,0.11692840687789774
2025-10-21,SH688679,0.05,2025-10-17,1.2802313566207886,2,1.3233438730239868,0.033675566670226864
2025-10-21,SZ301070,0.05,2025-10-20,1.790394902229309,1,1.8254002332687378,0.01955173743839511
2025-10-21,SH600234,0.05,2025-10-20,1.4779449701309204,1,1.5106383562088013,0.02212084126175884
2025-10-21,SH600769,0.05,2025-10-20,2.5458261966705322,1,2.728109121322632,0.07160069485123999
2025-10-21,SZ300554,0.05,2025-10-20,2.2779064178466797,1,2.327003240585327,0.021553485408351003
2025-10-21,SH603889,0.05,2025-10-20,2.2355899810791016,1,2.3485493659973145,0.0505277738199954
2025-10-21,SZ000014,0.05,2025-10-21,13.101812362670898,0,13.101812362670898,0.0
2025-10-21,SH600078,0.05,2025-10-21,4.317884922027588,0,4.317884922027588,0.0
2025-10-21,SZ300686,0.05,2025-10-21,1.8017750978469849,0,1.8017750978469849,0.0
2025-10-21,SZ002825,0.05,2025-10-21,2.627049207687378,0,2.627049207687378,0.0
2025-10-21,SZ002829,0.05,2025-10-21,2.4181747436523438,0,2.4181747436523438,0.0
2025-10-21,SH605598,0.05,2025-10-21,2.136705160140991,0,2.136705160140991,0.0
2025-10-21,SZ300606,0.05,2025-10-21,3.3039867877960205,0,3.3039867877960205,0.0
2025-10-21,SZ002040,0.05,2025-10-21,2.965944290161133,0,2.965944290161133,0.0
2025-10-22,SZ000890,0.05,2025-10-17,1.2208068370819092,3,1.2569001913070679,0.02956516389720787
2025-10-22,SH688691,0.05,2025-10-17,2.6702213287353516,3,3.080885410308838,0.1537940234220141
2025-10-22,SZ300421,0.05,2025-10-17,3.921673059463501,3,4.380228042602539,0.0715532405044561
2025-10-22,SZ301070,0.05,2025-10-20,1.790394902229309,2,1.9338313341140747,0.08011441034945177
2025-10-22,SH600234,0.05,2025-10-20,1.4779449701309204,2,1.554748296737671,0.051966296552940605
2025-10-22,SH600769,0.05,2025-10-20,2.5458261966705322,2,2.7318568229675293,0.07307279127706767
2025-10-22,SZ300554,0.05,2025-10-20,2.2779064178466797,2,2.327003240585327,0.007116741565413198
2025-10-22,SZ000014,0.05,2025-10-21,13.101812362670898,1,13.622088432312012,0.039710236663399456
2025-10-22,SZ002825,0.05,2025-10-21,2.627049207687378,1,2.627049207687378,-0.0421217022822139
2025-10-22,SZ002885,0.05,2025-10-22,3.467799663543701,0,3.467799663543701,0.0
2025-10-22,SH605598,0.05,2025-10-22,2.0010015964508057,0,2.0010015964508057,0.0
2025-10-22,SH688679,0.05,2025-10-22,1.2623554468154907,0,1.2623554468154907,0.0
2025-10-22,SZ300818,0.05,2025-10-22,2.0532195568084717,0,2.0532195568084717,0.0
2025-10-22,SZ300270,0.05,2025-10-22,1.7773542404174805,0,1.7773542404174805,0.0
