trade_date,signal_date,instrument,action,price,weight,reason,holding_days,realized_return
2025-09-23,2025-09-23,SH600684,BUY,5.4195122718811035,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SH688662,BUY,1.5428969860076904,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SZ300658,BUY,0.8644007444381714,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SZ300813,BUY,2.9220287799835205,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SH603790,BUY,2.0695762634277344,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SZ002062,BUY,8.852154731750488,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SH605580,BUY,3.699254274368286,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SH688059,BUY,1.8418793678283691,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SZ300331,BUY,5.651151180267334,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SZ300852,BUY,2.3545472621917725,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SZ300252,BUY,2.9980063438415527,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SZ300324,BUY,6.842907428741455,0.05,buy_main_wave_pullback,0,
2025-09-23,2025-09-23,SH603297,BUY,4.449127674102783,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SZ002058,SELL,5.6872758865356445,0.05,stale_exit_3d_lt_1pct,3,-0.008900719989995198
2025-09-24,2025-09-24,SZ301600,SELL,3.543034553527832,0.05,trend_break_ma10,3,-0.0031704817649840233
2025-09-24,2025-09-24,SZ300049,SELL,8.350642204284668,0.05,trend_break_ma10,3,-0.024435127088397346
2025-09-24,2025-09-24,SZ002796,SELL,2.1919569969177246,0.05,trend_break_ma10,2,-0.09955953142441087
2025-09-24,2025-09-24,SZ002772,SELL,1.2211538553237915,0.05,trend_break_ma10,1,-0.021822868807351847
2025-09-24,2025-09-24,SZ002779,SELL,15.800458908081055,0.05,trend_break_ma10,1,0.009784153526852357
2025-09-24,2025-09-24,SZ300785,SELL,3.305229663848877,0.05,trend_break_ma10,1,-0.006683307523215332
2025-09-24,2025-09-24,SH600684,SELL,5.4841461181640625,0.05,trend_break_ma10,1,0.011926137084015576
2025-09-24,2025-09-24,SZ300658,SELL,0.8633273839950562,0.05,trend_break_ma10,1,-0.001241739378432527
2025-09-24,2025-09-24,SZ300813,SELL,2.9625284671783447,0.05,trend_break_ma10,1,0.013860126044019427
2025-09-24,2025-09-24,SZ300852,SELL,2.3793320655822754,0.05,trend_break_ma10,1,0.010526356292984929
2025-09-24,2025-09-24,SZ300252,SELL,3.0,0.05,trend_break_ma10,1,0.0006649939759275636
2025-09-24,2025-09-24,SZ300324,SELL,7.038296222686768,0.05,trend_break_ma10,1,0.028553476132768374
2025-09-24,2025-09-24,SZ002058,BUY,5.6872758865356445,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SZ300049,BUY,8.350642204284668,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SZ301600,BUY,3.543034553527832,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SZ300368,BUY,4.801173686981201,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SH605488,BUY,2.912304639816284,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SH603936,BUY,2.328165292739868,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SH600509,BUY,3.8427586555480957,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SZ002150,BUY,2.3288888931274414,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SH688226,BUY,2.911811113357544,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SZ300321,BUY,3.5464730262756348,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SZ300836,BUY,2.6190240383148193,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SH603335,BUY,1.9654510021209717,0.05,buy_main_wave_pullback,0,
2025-09-24,2025-09-24,SH603165,BUY,2.3160345554351807,0.05,buy_main_wave_pullback,0,
2025-09-25,2025-09-25,SH688059,SELL,1.8574246168136597,0.05,trend_break_ma10,2,0.008439884422843047
2025-09-25,2025-09-25,SZ300331,SELL,5.374326229095459,0.05,trend_break_ma10,2,-0.04898558582868762
2025-09-25,2025-09-25,SZ300049,SELL,8.283839225769043,0.05,trend_break_ma10,1,-0.007999741442801689
2025-09-25,2025-09-25,SZ301600,SELL,3.532418727874756,0.05,trend_break_ma10,1,-0.0029962523629655236
2025-09-25,2025-09-25,SZ300368,SELL,4.6188554763793945,0.05,trend_break_ma10,1,-0.03797367529031037
2025-09-25,2025-09-25,SH603936,SELL,2.2971575260162354,0.05,trend_break_ma10,1,-0.013318541780657611
2025-09-25,2025-09-25,SZ300321,SELL,3.5456430912017822,0.05,trend_break_ma10,1,-0.0002340170269740094
2025-09-25,2025-09-25,SZ300836,SELL,2.7217841148376465,0.05,risk_rank_above_090,1,0.03923601884499961
2025-09-25,2025-09-25,SH603335,SELL,1.9117082357406616,0.05,trend_break_ma10,1,-0.02734373246767019
2025-09-25,2025-09-25,SH603165,SELL,2.272122383117676,0.05,trend_break_ma10,1,-0.01896006785151516
2025-09-25,2025-09-25,SH603239,BUY,2.4270269870758057,0.05,buy_main_wave_pullback,0,
2025-09-25,2025-09-25,SZ300331,BUY,5.374326229095459,0.05,buy_main_wave_pullback,0,
2025-09-25,2025-09-25,SZ300539,BUY,12.811577796936035,0.05,buy_main_wave_pullback,0,
2025-09-25,2025-09-25,SZ300321,BUY,3.5456430912017822,0.05,buy_main_wave_pullback,0,
2025-09-25,2025-09-25,SH603269,BUY,3.547184705734253,0.05,buy_main_wave_pullback,0,
2025-09-25,2025-09-25,SZ300984,BUY,3.031200408935547,0.05,buy_main_wave_pullback,0,
2025-09-25,2025-09-25,SZ002664,BUY,4.388444423675537,0.05,buy_main_wave_pullback,0,
2025-09-25,2025-09-25,SZ002718,BUY,1.6686493158340454,0.05,buy_main_wave_pullback,0,
2025-09-25,2025-09-25,SH600846,BUY,3.9483768939971924,0.05,buy_main_wave_pullback,0,
2025-09-25,2025-09-25,SZ300219,BUY,2.2687056064605713,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SH688662,SELL,1.4334261417388916,0.05,trend_break_ma10,3,-0.07095149271893986
2025-09-26,2025-09-26,SZ002062,SELL,8.859583854675293,0.05,stale_exit_3d_lt_1pct,3,0.0008392445850677888
2025-09-26,2025-09-26,SH605580,SELL,3.622203826904297,0.05,trend_break_ma10,3,-0.020828643220841325
2025-09-26,2025-09-26,SH603297,SELL,4.140939712524414,0.05,trend_break_ma10,3,-0.06926930044562474
2025-09-26,2025-09-26,SH605488,SELL,2.745751142501831,0.05,trend_break_ma10,2,-0.05718958622575965
2025-09-26,2025-09-26,SH600509,SELL,3.7889654636383057,0.05,trend_break_ma10,2,-0.013998587143151608
2025-09-26,2025-09-26,SH688226,SELL,2.6923885345458984,0.05,trend_break_ma10,2,-0.07535604827012088
2025-09-26,2025-09-26,SH603239,SELL,2.6696343421936035,0.05,risk_rank_above_090,1,0.09996071589220445
2025-09-26,2025-09-26,SZ300331,SELL,5.260656356811523,0.05,trend_break_ma10,1,-0.021150534492779927
2025-09-26,2025-09-26,SZ300321,SELL,3.520331859588623,0.05,trend_break_ma10,1,-0.0071386856945547805
2025-09-26,2025-09-26,SH603269,SELL,3.781126022338867,0.05,score_below_045,1,0.06595126445669242
2025-09-26,2025-09-26,SZ300984,SELL,2.8951172828674316,0.05,trend_break_ma10,1,-0.0448941368795549
2025-09-26,2025-09-26,SZ002664,SELL,4.255555629730225,0.05,trend_break_ma10,1,-0.030281526006887827
2025-09-26,2025-09-26,SH600846,SELL,3.9398257732391357,0.05,trend_break_ma10,1,-0.0021657306249200925
2025-09-26,2025-09-26,SZ300219,SELL,2.188967704772949,0.05,trend_break_ma10,1,-0.03514687029491759
2025-09-26,2025-09-26,SH600846,BUY,3.9398257732391357,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SZ300219,BUY,2.188967704772949,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SH603286,BUY,3.731173276901245,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SZ300984,BUY,2.8951172828674316,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SZ002677,BUY,3.289661407470703,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SZ002664,BUY,4.255555629730225,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SH603988,BUY,4.606626033782959,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SZ300507,BUY,2.965718984603882,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SZ301421,BUY,2.2346529960632324,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SH603668,BUY,2.6510066986083984,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SZ300321,BUY,3.520331859588623,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SH600509,BUY,3.7889654636383057,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SH603690,BUY,14.526103973388672,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SH600379,BUY,3.186046600341797,0.05,buy_main_wave_pullback,0,
2025-09-26,2025-09-26,SZ002708,BUY,2.5521435737609863,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SZ002058,SELL,5.473118305206299,0.05,trend_break_ma10,3,-0.037655564034857814
2025-09-29,2025-09-29,SZ002150,SELL,2.5557777881622314,0.05,risk_rank_above_090,3,0.09742366658381174
2025-09-29,2025-09-29,SZ002718,SELL,1.632961630821228,0.05,trend_break_ma10,2,-0.021387169055937627
2025-09-29,2025-09-29,SH600846,SELL,3.9254157543182373,0.05,trend_break_ma10,1,-0.0036575269441549985
2025-09-29,2025-09-29,SZ300219,SELL,2.229928970336914,0.05,trend_break_ma10,1,0.018712594742558597
2025-09-29,2025-09-29,SZ300984,SELL,2.928961753845215,0.05,trend_break_ma10,1,0.011690189954675079
2025-09-29,2025-09-29,SZ002677,SELL,3.393048048019409,0.05,trend_break_ma10,1,0.03142774521229419
2025-09-29,2025-09-29,SZ002664,SELL,4.4720001220703125,0.05,trend_break_ma10,1,0.05086162916728432
2025-09-29,2025-09-29,SH603988,SELL,4.545496940612793,0.05,trend_break_ma10,1,-0.013269818891716523
2025-09-29,2025-09-29,SZ300507,SELL,2.9044036865234375,0.05,trend_break_ma10,1,-0.020674682395316002
2025-09-29,2025-09-29,SZ300321,SELL,3.5195021629333496,0.05,trend_break_ma10,1,-0.0002356870568931413
2025-09-29,2025-09-29,SH603690,SELL,14.337348937988281,0.05,trend_break_ma10,1,-0.012994195535580899
2025-09-29,2025-09-29,SH600379,SELL,3.150268316268921,0.05,trend_break_ma10,1,-0.011229680089750671
2025-09-29,2025-09-29,SZ002708,SELL,2.52665114402771,0.05,trend_break_ma10,1,-0.009988634650247796
2025-09-29,2025-09-29,SZ002062,BUY,8.296433448791504,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SZ300836,BUY,2.517249822616577,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SH603011,BUY,6.119086265563965,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SH600846,BUY,3.9254157543182373,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SZ300606,BUY,3.211794137954712,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SZ300219,BUY,2.229928970336914,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SH603798,BUY,2.2882752418518066,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SZ002718,BUY,1.632961630821228,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SZ300698,BUY,5.709490776062012,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SH688386,BUY,2.3677713871002197,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SZ300507,BUY,2.9044036865234375,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SH603316,BUY,1.7057026624679565,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SZ002066,BUY,3.88968825340271,0.05,buy_main_wave_pullback,0,
2025-09-29,2025-09-29,SH603239,BUY,2.52813982963562,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SZ300539,SELL,12.373438835144043,0.05,stale_exit_3d_lt_1pct,3,-0.03419867316395453
2025-09-30,2025-09-30,SZ301421,SELL,2.508510112762451,0.05,risk_rank_above_090,2,0.12255017543290636
2025-09-30,2025-09-30,SH603668,SELL,2.845637559890747,0.05,score_below_045,2,0.07341771764836236
2025-09-30,2025-09-30,SH600509,SELL,3.990344762802124,0.05,risk_rank_above_090,2,0.05314888749881774
2025-09-30,2025-09-30,SZ002062,SELL,7.9390788078308105,0.05,trend_break_ma10,1,-0.043073284823703095
2025-09-30,2025-09-30,SH600846,SELL,3.9540774822235107,0.05,trend_break_ma10,1,0.007301577641487755
2025-09-30,2025-09-30,SZ300219,SELL,2.206444501876831,0.05,trend_break_ma10,1,-0.010531487223350844
2025-09-30,2025-09-30,SH603798,SELL,2.293604612350464,0.05,trend_break_ma10,1,0.0023289901499543575
2025-09-30,2025-09-30,SZ002718,SELL,1.6163568496704102,0.05,trend_break_ma10,1,-0.010168506618534079
2025-09-30,2025-09-30,SZ300698,SELL,5.628472328186035,0.05,trend_break_ma10,1,-0.014190135522358593
2025-09-30,2025-09-30,SH688386,SELL,2.3708035945892334,0.05,trend_break_ma10,1,0.0012806166615295655
2025-09-30,2025-09-30,SZ300507,SELL,2.8678929805755615,0.05,trend_break_ma10,1,-0.012570809669911642
2025-09-30,2025-09-30,SZ002066,SELL,3.840127944946289,0.05,trend_break_ma10,1,-0.01274146029905232
2025-09-30,2025-09-30,SZ300539,BUY,12.373438835144043,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SZ002289,BUY,2.5567057132720947,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SZ002718,BUY,1.6163568496704102,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SZ301191,BUY,1.6518551111221313,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SZ300680,BUY,13.223999977111816,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SH688290,BUY,2.5915536880493164,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SH603335,BUY,1.9385796785354614,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SH600173,BUY,3.1600565910339355,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SH603040,BUY,9.039712905883789,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SH600846,BUY,3.9540774822235107,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SZ002708,BUY,2.5376594066619873,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SH603166,BUY,3.774850368499756,0.05,buy_main_wave_pullback,0,
2025-09-30,2025-09-30,SH688325,BUY,1.9989114999771118,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SH603790,SELL,2.0556609630584717,0.05,trend_break_ma10,6,-0.0067237437030783775
2025-10-09,2025-10-09,SH603286,SELL,4.3607707023620605,0.05,risk_rank_above_090,3,0.1687397981108234
2025-10-09,2025-10-09,SH603011,SELL,7.407830238342285,0.05,risk_rank_above_090,2,0.21061052530520974
2025-10-09,2025-10-09,SZ300539,SELL,13.99091911315918,0.05,risk_rank_above_090,1,0.13072196820669113
2025-10-09,2025-10-09,SZ002289,SELL,2.4302430152893066,0.05,trend_break_ma10,1,-0.049463142091914825
2025-10-09,2025-10-09,SZ002718,SELL,1.634944200515747,0.05,trend_break_ma10,1,0.011499534183387228
2025-10-09,2025-10-09,SZ301191,SELL,1.608309268951416,0.05,trend_break_ma10,1,-0.026361780689793002
2025-10-09,2025-10-09,SZ300680,SELL,12.812000274658203,0.05,trend_break_ma10,1,-0.031155452447573007
2025-10-09,2025-10-09,SH688290,SELL,2.5716986656188965,0.05,trend_break_ma10,1,-0.007661435887660439
2025-10-09,2025-10-09,SH603335,SELL,1.888675570487976,0.05,trend_break_ma10,1,-0.025742613832198225
2025-10-09,2025-10-09,SZ002708,SELL,2.5376594066619873,0.05,trend_break_ma10,1,0.0
2025-10-09,2025-10-09,SH603166,SELL,3.6287424564361572,0.05,trend_break_ma10,1,-0.0387056168591039
2025-10-09,2025-10-09,SZ300680,BUY,12.812000274658203,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SH603809,BUY,3.8911290168762207,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SH603790,BUY,2.0556609630584717,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SH688290,BUY,2.5716986656188965,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SZ300715,BUY,2.6194443702697754,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SZ300467,BUY,2.120164632797241,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SH603319,BUY,10.40969467163086,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SH603798,BUY,2.282461166381836,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SZ000572,BUY,1.9992289543151855,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SH603159,BUY,3.9707367420196533,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SH603335,BUY,1.888675570487976,0.05,buy_main_wave_pullback,0,
2025-10-09,2025-10-09,SH600284,BUY,3.525885581970215,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ300836,SELL,2.526367664337158,0.05,trend_break_ma10,3,0.0036221441505965846
2025-10-10,2025-10-10,SZ300606,SELL,3.15116286277771,0.05,trend_break_ma10,3,-0.018877696568564084
2025-10-10,2025-10-10,SH603239,SELL,2.430842638015747,0.05,trend_break_ma10,3,-0.03848568440690103
2025-10-10,2025-10-10,SH603040,SELL,8.456696510314941,0.05,trend_break_ma10,2,-0.06449501235701549
2025-10-10,2025-10-10,SH688325,SELL,1.8347241878509521,0.05,trend_break_ma10,2,-0.08213835986637708
2025-10-10,2025-10-10,SZ300680,SELL,12.640000343322754,0.05,trend_break_ma10,1,-0.013424908495799914
2025-10-10,2025-10-10,SH603809,SELL,3.898573160171509,0.05,trend_break_ma10,1,0.0019131062637609553
2025-10-10,2025-10-10,SH603790,SELL,1.9816571474075317,0.05,trend_break_ma10,1,-0.03600001020636934
2025-10-10,2025-10-10,SH688290,SELL,2.498896837234497,0.05,trend_break_ma10,1,-0.028308848683435972
2025-10-10,2025-10-10,SZ300715,SELL,2.6194443702697754,0.05,trend_break_ma10,1,0.0
2025-10-10,2025-10-10,SZ300467,SELL,2.0829217433929443,0.05,trend_break_ma10,1,-0.017566036537059126
2025-10-10,2025-10-10,SH603319,SELL,10.09893798828125,0.05,trend_break_ma10,1,-0.029852622305676535
2025-10-10,2025-10-10,SH603798,SELL,2.283914804458618,0.05,trend_break_ma10,1,0.000636873081651057
2025-10-10,2025-10-10,SH603159,SELL,3.938446044921875,0.05,trend_break_ma10,1,-0.008132167704815951
2025-10-10,2025-10-10,SH603335,SELL,1.87907874584198,0.05,trend_break_ma10,1,-0.005081245713109195
2025-10-10,2025-10-10,SH600284,SELL,3.504087209701538,0.05,trend_break_ma10,1,-0.006182382202117864
2025-10-10,2025-10-10,SH603286,BUY,4.278459072113037,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ300680,BUY,12.640000343322754,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SH603809,BUY,3.898573160171509,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ002654,BUY,5.517052173614502,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SH603239,BUY,2.430842638015747,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ300554,BUY,2.207040309906006,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ002796,BUY,2.467024087905884,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SH688325,BUY,1.8347241878509521,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ300606,BUY,3.15116286277771,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ300836,BUY,2.526367664337158,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SH603159,BUY,3.938446044921875,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ002779,BUY,15.904243469238281,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ300697,BUY,5.089171886444092,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ002140,BUY,2.358441114425659,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SZ301319,BUY,1.8430263996124268,0.05,buy_main_wave_pullback,0,
2025-10-10,2025-10-10,SH603726,BUY,3.798105478286743,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SH603316,SELL,1.7138493061065674,0.05,trend_break_ma10,4,0.004776121781286058
2025-10-13,2025-10-13,SZ000572,SELL,1.9992289543151855,0.05,trend_break_ma10,2,0.0
2025-10-13,2025-10-13,SH603286,SELL,3.9115586280822754,0.05,trend_break_ma10,1,-0.08575527727312293
2025-10-13,2025-10-13,SZ300680,SELL,11.887999534606934,0.05,trend_break_ma10,1,-0.05949373325081231
2025-10-13,2025-10-13,SH603809,SELL,3.670905590057373,0.05,trend_break_ma10,1,-0.05839766518685008
2025-10-13,2025-10-13,SZ002654,SELL,5.6041412353515625,0.05,trend_break_ma10,1,0.015785433778126468
2025-10-13,2025-10-13,SH603239,SELL,2.3503973484039307,0.05,trend_break_ma10,1,-0.033093581770263225
2025-10-13,2025-10-13,SZ002796,SELL,2.3538873195648193,0.05,trend_break_ma10,1,-0.045859612354697266
2025-10-13,2025-10-13,SH688325,SELL,1.8973149061203003,0.05,trend_break_ma10,1,0.0341145108806038
2025-10-13,2025-10-13,SH603159,SELL,3.807265281677246,0.05,trend_break_ma10,1,-0.03330774669714465
2025-10-13,2025-10-13,SZ002779,SELL,15.06135368347168,0.05,trend_break_ma10,1,-0.05299779190358256
2025-10-13,2025-10-13,SZ301319,SELL,1.84995436668396,0.05,trend_break_ma10,1,0.0037590167308456657
2025-10-13,2025-10-13,SH603286,BUY,3.9115586280822754,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SZ002796,BUY,2.3538873195648193,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SZ002298,BUY,2.724250316619873,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SZ300658,BUY,0.9667263031005859,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SZ300818,BUY,2.0019710063934326,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SH688325,BUY,1.8973149061203003,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SH603316,BUY,1.7138493061065674,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SZ300042,BUY,1.7084842920303345,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SZ301319,BUY,1.84995436668396,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SH603269,BUY,3.6209356784820557,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SH603988,BUY,4.9332709312438965,0.05,buy_main_wave_pullback,0,
2025-10-13,2025-10-13,SH605580,BUY,3.7870752811431885,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SZ300554,SELL,2.2718851566314697,0.05,score_below_045,2,0.02938090728765408
2025-10-14,2025-10-14,SZ300606,SELL,3.3039867877960205,0.05,score_below_045,2,0.04849762823226422
2025-10-14,2025-10-14,SZ300697,SELL,4.913558006286621,0.05,trend_break_ma10,2,-0.0345073587758451
2025-10-14,2025-10-14,SH603286,SELL,3.7084062099456787,0.05,trend_break_ma10,1,-0.0519364369686558
2025-10-14,2025-10-14,SZ002796,SELL,2.236997365951538,0.05,trend_break_ma10,1,-0.049658262161372924
2025-10-14,2025-10-14,SZ300658,SELL,0.9119856953620911,0.05,trend_break_ma10,1,-0.05662472156071996
2025-10-14,2025-10-14,SH688325,SELL,1.7329462766647339,0.05,trend_break_ma10,1,-0.08663223428296019
2025-10-14,2025-10-14,SH603316,SELL,1.7851324081420898,0.05,trend_break_ma10,1,0.041592397757221455
2025-10-14,2025-10-14,SZ300042,SELL,1.659294605255127,0.05,trend_break_ma10,1,-0.028791418805935498
2025-10-14,2025-10-14,SZ301319,SELL,1.7877848148345947,0.05,trend_break_ma10,1,-0.033605992109310256
2025-10-14,2025-10-14,SH603269,SELL,3.688342571258545,0.05,trend_break_ma10,1,0.018615876878748328
2025-10-14,2025-10-14,SH603988,SELL,4.672421932220459,0.05,trend_break_ma10,1,-0.05287546592493064
2025-10-14,2025-10-14,SH605580,SELL,3.734051465988159,0.05,trend_break_ma10,1,-0.014001257228513087
2025-10-14,2025-10-14,SZ001215,BUY,1.7175066471099854,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SH603316,BUY,1.7851324081420898,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SH603988,BUY,4.672421932220459,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SZ300539,BUY,13.871736526489258,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SH688535,BUY,1.8012769222259521,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SZ002971,BUY,2.97560977935791,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SZ300042,BUY,1.659294605255127,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SZ002772,BUY,1.360042691230774,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SZ300697,BUY,4.913558006286621,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SZ002246,BUY,3.0500879287719727,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SZ002346,BUY,1.9864422082901,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SZ000572,BUY,2.117964506149292,0.05,buy_main_wave_pullback,0,
2025-10-14,2025-10-14,SH688191,BUY,1.9184584617614746,0.05,buy_main_wave_pullback,0,
2025-10-15,2025-10-15,SH600173,SELL,3.429178476333618,0.05,risk_rank_above_090,5,0.0851636284183217
2025-10-15,2025-10-15,SH600846,SELL,4.022961139678955,0.05,trend_break_ma10,5,0.017420917461816954
2025-10-15,2025-10-15,SZ300836,SELL,2.576145887374878,0.05,trend_break_ma10,3,0.01970347536520589
2025-10-15,2025-10-15,SZ002140,SELL,2.3360259532928467,0.05,stale_exit_3d_lt_1pct,3,-0.009504227600048099
2025-10-15,2025-10-15,SH603726,SELL,3.628774404525757,0.05,trend_break_ma10,3,-0.04458303612920422
2025-10-15,2025-10-15,SZ001215,SELL,1.7020336389541626,0.05,trend_break_ma10,1,-0.009008994627100253
2025-10-15,2025-10-15,SH603316,SELL,1.7311608791351318,0.05,trend_break_ma10,1,-0.030233908006370158
2025-10-15,2025-10-15,SH688535,SELL,1.7826017141342163,0.05,trend_break_ma10,1,-0.010367760704255158
2025-10-15,2025-10-15,SZ002971,SELL,2.9666237831115723,0.05,trend_break_ma10,1,-0.003019883960818537
2025-10-15,2025-10-15,SZ300697,SELL,4.910828113555908,0.05,trend_break_ma10,1,-0.0005555836986599338
