factor,valid,support,coverage,baseline_hit_rate,hit_rate,uplift,fail_rate,future_ret_20d_mean,future_ret_20d_median,future_max_up_20d_mean,future_max_drawdown_20d_mean,valid_support,valid_hit_rate,valid_uplift,stability,expr_key,expression,complexity,depth,non_null_ratio,operation,parents,mutation_op,first_generation,generation,fitness
mwega_g003_0021,True,2971,0.010873423975698574,0.22623016817025637,0.2298889262874453,1.0161727242073013,0.16290811174688657,0.01827814058524988,0.009596522506892802,0.13020461856249613,-0.0714703034598038,1163,0.23817712811693895,1.0313388254670475,0.9652015208386242,"THEN[(1, 8)](pullback_not_break_ma20,AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma))))","THEN[(1, 8)](pullback_not_break_ma20,AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma))))",10,5,0.9779614325068868,crossover+mutate,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))",THEN,3,3,0.17009344490751369
mwega_g003_0048,True,16907,0.06187713872673706,0.22623016817025637,0.30289229313302185,1.3388678246708063,0.36067900869462355,0.016753729842531886,-0.012704860998411394,0.18309437215254454,-0.11373648485271456,4427,0.32414727806641064,1.403601074890855,0.9344280011845908,big_up,big_up,1,1,1.0,template_or_random,,,0,3,0.17002134507492644
mwega_g003_0018,True,14662,0.05366076820319505,0.22623016817025637,0.2518755967807939,1.113359897214227,0.1872186604828809,0.019579434886766015,0.006624734679309574,0.12329289274419407,-0.07725341938348593,4387,0.28288124002735354,1.224913610064324,0.8903934271372625,"AND(ma_bull_order,THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20)))","AND(ma_bull_order,THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20)))",9,4,0.9917355371900828,crossover,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))|THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))",,3,3,0.1699077116332093
mwega_g003_0042,True,22580,0.08263948615660512,0.22623016817025637,0.28733392382639505,1.270095523290922,0.3259964570416298,0.017254691717098907,-0.0061692417340794,0.16839190890509875,-0.10738763223040095,5756,0.3036831132731063,1.3149885038646048,0.9461636530576258,big_bull_candle,big_bull_candle,1,1,1.0,random_inject,,,1,3,0.16802604300327728
mwega_g003_0008,True,7660,0.028034475817519718,0.22623016817025637,0.23224543080939947,1.0265891268516236,0.1821148825065274,0.024151172847964343,0.0062056540857123865,0.12763029102826848,-0.07977214037291086,2007,0.2785251619332337,1.2060512092084932,0.8338400351242661,"THEN[(2, 10)](THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout)),AND(lower_shadow_on_ma,ma10_above_ma20))","THEN[(2, 10)](THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout)),AND(lower_shadow_on_ma,ma10_above_ma20))",9,4,0.9724517906336088,crossover,"THEN[(2, 10)](THEN[(3, 5)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))|THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",,2,3,0.16720882434324927
mwega_g003_0020,True,39749,0.14547550643219206,0.22623016817025637,0.21864700998767264,0.966480340602157,0.18302347228861104,0.01907793618368446,0.008056974938132955,0.12081978940355724,-0.0772053490530603,11306,0.23253139925703167,1.0068920642800396,0.9402902605251529,shrink_volume_pullback,shrink_volume_pullback,1,1,1.0,random_inject,,,1,3,0.1651068079369595
mwega_g003_0012,True,1248,0.00456749684337658,0.22623016817025637,0.27323717948717946,1.2077840090785175,0.29086538461538464,0.02388863184770529,-0.00042750449902229093,0.15693273586349113,-0.09549043643213306,272,0.2536764705882353,1.0984530516995932,0.928411247196826,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))",9,4,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))",,2,3,0.16501687800588463
mwega_g003_0033,True,58359,0.2135853752264534,0.22623016817025637,0.20298497232646207,0.8972497963830339,0.16602409225655,0.020263810564806153,0.010566073921628227,0.11725604027174545,-0.07287067753250484,17251,0.229667845342299,0.9944924927744501,0.8838197268056025,lower_shadow_on_ma,lower_shadow_on_ma,1,1,1.0,mutate,higher_high,event,2,3,0.1632283297448423
mwega_g003_0007,True,26264,0.09612238549234176,0.22623016817025637,0.31430855924459333,1.3893308827320099,0.31887755102040816,0.010037057927756656,-0.012735101203524335,0.1635581404045824,-0.10843987702626746,6845,0.3279766252739226,1.4201826605474,0.9583260971177021,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))","AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",7,4,1.0,template_or_random,,,0,3,0.15664014598267564
mwega_g003_0010,True,5016,0.018357823851263565,0.22623016817025637,0.22607655502392343,0.9993209873485249,0.2318580542264753,0.01787538981829143,0.0014686192334986137,0.13273955357114922,-0.0862164470100019,1260,0.24285714285714285,1.0516039153331096,0.9309034618632142,"THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))","THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",5,3,0.9724517906336088,crossover+mutate,"shrink_volume_pullback|THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",THEN,3,3,0.1527131386540594
mwega_g003_0036,True,9466,0.034644170768752175,0.22623016817025637,0.24096767377984366,1.0651438564926323,0.23167124445383477,0.016193648392345574,0.0024236542871531874,0.13358714809699057,-0.08947961779834357,2600,0.26692307692307693,1.155812629114988,0.902760737503737,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))","THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",5,3,0.9779614325068868,crossover+mutate,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|volume_price_confirm",THEN,2,3,0.15069076426787914
mwega_g003_0006,True,4196,0.015356744194557799,0.22623016817025637,0.23450905624404195,1.0365949782062445,0.2430886558627264,0.016245699932150807,0.0,0.13484208097732087,-0.08902449188680774,1044,0.25862068965517243,1.1198621816427639,0.9067683508102955,"THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",5,3,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|big_amount_breakout",,2,3,0.14992385669625158
mwega_g003_0029,True,12630,0.04622394641974857,0.22623016817025637,0.2752177355502771,1.2165386154120421,0.302375296912114,0.012939095149313738,-0.010126072924842189,0.1574268020497804,-0.10358949255233722,3494,0.30709788208357186,1.3297749096041933,0.8961889729847793,"THEN[(1, 10)](break_60d_high,higher_high)","THEN[(1, 10)](break_60d_high,higher_high)",3,2,0.9724517906336088,crossover,"THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))|higher_high",,2,3,0.14956798552214168
mwega_g003_0019,True,11900,0.04355225355463246,0.22623016817025637,0.24722689075630253,1.0928113290807635,0.21857142857142858,0.01478984187306788,0.0006941074873364483,0.12923254685528773,-0.08725531107645594,3145,0.27980922098569155,1.2116113566729552,0.8835551948051948,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))","THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))",7,3,0.9917355371900828,crossover+mutate,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))|shrink_volume_pullback",THEN,2,3,0.14658953820256507
mwega_g003_0009,True,65660,0.2403059637308544,0.22623016817025637,0.22477916539750228,0.9935861658748267,0.16678342978982638,0.020553067276950082,0.011034849178530703,0.11913277824347557,-0.07231211983180538,18433,0.26289806325611675,1.138383781514922,0.8550050259538092,"THEN[(1, 3)](THEN[(3, 10)](long_upper_shadow,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))","THEN[(1, 3)](THEN[(3, 10)](long_upper_shadow,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))",7,3,0.9917355371900828,crossover,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))|long_upper_shadow",,3,3,0.14646942023947412
mwega_g003_0013,True,11609,0.0424872362618259,0.22623016817025637,0.25816177103971055,1.141146528456908,0.2726333017486433,0.010837565450911964,-0.005510718713270135,0.14345977114843123,-0.09650729704719979,3496,0.2951945080091533,1.278231707559292,0.8745480150725079,long_upper_shadow_high_volume,long_upper_shadow_high_volume,1,1,1.0,template_or_random,,,0,3,0.1443507717986996
mwega_g003_0014,True,14000,0.05123794535839113,0.22623016817025637,0.25092857142857145,1.1091737828693455,0.25135714285714283,0.013770285306923718,-0.0017947422669812307,0.13649489386441147,-0.09260020054019456,4110,0.2900243309002433,1.2558441490681933,0.8651983461169703,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),long_upper_shadow)","THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),long_upper_shadow)",5,3,0.9917355371900828,mutate,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))",THEN,3,3,0.13831431434644875
mwega_g003_0034,True,2737,0.010017018317565466,0.22623016817025637,0.23383266350018267,1.0336051349447117,0.23237120935330655,0.020598788583070276,-0.00034660566406974347,0.13133697038689546,-0.0884963341159015,549,0.2586520947176685,1.1199981697643961,0.9040431849408471,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,THEN[(2, 10)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))))","THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,THEN[(2, 10)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))))",15,5,0.9779614325068868,crossover,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))|THEN[(2, 10)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))",,3,3,0.13002095585662016
mwega_g003_0035,True,48538,0.17764195655754203,0.22623016817025637,0.21123655692447155,0.9337240856643799,0.22501957229387284,0.016400307877545452,0.0056610597207673585,0.1317631068183916,-0.08513404364868624,2842,0.19247009148486982,0.8334212426647508,0.911159007167913,"COUNT_GE[(3, 2)](WITHOUT[60](ANY[20](volume_double)))","COUNT_GE[(3, 2)](WITHOUT[60](ANY[20](volume_double)))",4,4,1.0,crossover+mutate,"COUNT_GE[(3, 2)](THEN[(3, 5)](ANY[3](close_near_high),volume_surge))|restart_big_up",COUNT_GE,1,3,0.12638317840704646
mwega_g003_0023,True,7063,0.025849543433308326,0.22623016817025637,0.30695172023219597,1.3568116167477282,0.43720798527537874,0.003997913548022064,-0.034422191644909006,0.20645579810807857,-0.12987033664014383,1921,0.3425299323269131,1.483200426868452,0.8961310859666389,near_limit_up,near_limit_up,1,1,1.0,template_or_random,,,0,3,0.12394399157088243
mwega_g003_0011,True,22551,0.08253335041264845,0.22623016817025637,0.25373597623165267,1.1215832896375517,0.29923284998447963,0.007972372647559497,-0.010928995248674633,0.14618721199097087,-0.10087135520377377,7309,0.3053769325489123,1.3223229679093869,0.8308943773643143,volume_surge,volume_surge,1,1,1.0,random_inject,,,1,3,0.1134401566316809
mwega_g003_0044,True,21509,0.07871978333668819,0.22623016817025637,0.2563578037100748,1.1331724932332852,0.30145520479799154,0.008185348990710634,-0.01066737898259218,0.1474176420742391,-0.10136614038756908,6770,0.3063515509601182,1.3265431960036569,0.8368092242609482,"THEN[(1, 5)](OR(COUNT_GE[(60, 1)](big_down),OR(long_lower_shadow,limit_up)),volume_surge)","THEN[(1, 5)](OR(COUNT_GE[(60, 1)](big_down),OR(long_lower_shadow,limit_up)),volume_surge)",8,4,0.9862258953168048,random_inject,,,3,3,0.09558554381530612
mwega_g003_0039,True,18383,0.06727908210880744,0.22623016817025637,0.30044062449001796,1.3280307702547975,0.39438611760866016,-0.0009056840348132547,-0.028630532858688662,0.17003627352280337,-0.12437297623320437,4908,0.3441320293398533,1.4901377212454283,0.8730388306672635,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](shrink_volume_pullback)))","AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](shrink_volume_pullback)))",7,4,1.0,crossover,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))|shrink_volume_pullback",,3,3,0.09060203966103673
mwega_g003_0016,True,7903,0.02892382015481179,0.22623016817025637,0.24357838795394154,1.0766839362053129,0.3198785271415918,0.0031378205394261907,-0.015041812620099737,0.14195151498074038,-0.10966899796958476,2073,0.2633863965267728,1.1404983299007252,0.9247948685504044,"THEN[(2, 10)](AND(DECAY[10](near_limit_up),WITHOUT[5](long_upper_shadow_high_volume)),AND(lower_shadow_on_ma,ma10_above_ma20))","THEN[(2, 10)](AND(DECAY[10](near_limit_up),WITHOUT[5](long_upper_shadow_high_volume)),AND(lower_shadow_on_ma,ma10_above_ma20))",9,4,0.9724517906336088,crossover,"THEN[(2, 10)](THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout)),AND(lower_shadow_on_ma,ma10_above_ma20))|AND(DECAY[10](near_limit_up),WITHOUT[5](long_upper_shadow_high_volume))",,3,3,0.0814659171066013
mwega_g003_0041,True,15261,0.05585302029388622,0.22623016817025637,0.14972806500229344,0.6618395159818431,0.3241596225673285,-0.02285210307586504,-0.03119272851157706,0.10021945531623387,-0.1067917429491846,1456,0.19436813186813187,0.8416400114232749,0.7703323768315874,"THEN[(1, 10)](pullback_depth_ok,COUNT_GE[(3, 2)](WITHOUT[60](ANY[20](volume_double))))","THEN[(1, 10)](pullback_depth_ok,COUNT_GE[(3, 2)](WITHOUT[60](ANY[20](volume_double))))",6,5,0.9724517906336088,crossover+mutate,"THEN[(1, 10)](break_60d_high,higher_high)|COUNT_GE[(3, 2)](WITHOUT[60](ANY[20](volume_double)))",THEN,3,3,-0.015086411108365713
mwega_g003_0058,True,3557,0.013018097974271232,0.22623016817025637,0.25414675288164185,1.1233990361991686,0.4658420016868147,-0.023729488963572104,-0.05293166403837202,0.1714000291440823,-0.13867850503315224,1037,0.3423336547733848,1.4823505188058186,0.7423948809528523,"OR(AND(amount_surge,AND(ma20_slope_up,limit_up)),THEN[(3, 10)](AND(pullback_to_ma10,gap_up_big),DECAY[5](break_20d_high)))","OR(AND(amount_surge,AND(ma20_slope_up,limit_up)),THEN[(3, 10)](AND(pullback_to_ma10,gap_up_big),DECAY[5](break_20d_high)))",12,4,0.9724517906336088,random_inject,,,3,3,-0.030016478797208007
mwega_g004_0000,True,3840,0.01405383644115871,0.22623016817025637,0.37395833333333334,1.6529994048004228,0.075,0.0783856113050075,0.053430131311638096,0.1968480729412911,-0.05815267170038634,62,0.3870967741935484,1.676180813813685,0.9660590277777779,WITHOUT[10](higher_low),WITHOUT[10](higher_low),2,2,1.0,random_inject,,,2,4,0.49934278750012107
mwega_g004_0001,True,8060,0.02949841711347375,0.22623016817025637,0.2739454094292804,1.2109145815739062,0.2063275434243176,0.05450930245123766,0.03307736370735659,0.15369933555989057,-0.0793871453903204,2591,0.21690467001157854,0.9392262362749911,0.7917806341908166,WITHOUT[5](close_above_mid),WITHOUT[5](close_above_mid),2,2,1.0,random_inject,,,3,4,0.28950475498639255
mwega_g004_0002,True,24512,0.0897103226160631,0.22623016817025637,0.2529781331592689,1.1182334133654648,0.11949249347258485,0.04263265758745685,0.025895809268718928,0.1488798460130415,-0.06324892069757224,5682,0.24287222808870115,1.0516692364036937,0.9600522584922179,"AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))","AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))",8,4,0.9944903581267217,random_inject,,,1,4,0.27175743801443886
mwega_g004_0048,True,31455,0.11512068366058521,0.22623016817025637,0.2498489906215228,1.104401736701585,0.2220632649817199,0.052008912321572356,0.03707011705573149,0.14220529503536913,-0.08455877763821594,10847,0.2282658799668111,0.9884217951590549,0.9136153778287369,"THEN[(3, 3)](break_ma20_down,NOT(pullback_to_ma10))","THEN[(3, 3)](break_ma20_down,NOT(pullback_to_ma10))",4,3,0.9917355371900828,random_inject,,,4,4,0.246889497220304
mwega_g004_0034,True,11703,0.0428312624663751,0.22623016817025637,0.2730069213022302,1.206766204128755,0.22985559258309834,0.03696177619706964,0.015354117523309618,0.14821705337439395,-0.08926938274584623,3374,0.25103734439834025,1.0870252822640272,0.9195273995285683,"THEN[(1, 8)](big_bull_candle,consecutive_down)","THEN[(1, 8)](big_bull_candle,consecutive_down)",3,2,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|consecutive_down",,4,4,0.23882356368531063
mwega_g004_0003,True,865,0.0031657730525005948,0.22623016817025637,0.376878612716763,1.6659078484755028,0.44277456647398844,0.03802572936594014,-0.03510971793005124,0.2825669882823319,-0.11754018237292317,264,0.4772727272727273,2.0666547533952824,0.7896504266446462,"AND(big_up,doji_like)","AND(big_up,doji_like)",3,2,1.0,crossover+mutate,"restart_big_up|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)",AND,1,4,0.23131205479030173
mwega_g004_0004,True,26770,0.09797427123172361,0.22623016817025637,0.2269331341053418,1.003107304126461,0.1963391856555846,0.038631157222882274,0.021124995449921413,0.13114489902049858,-0.07979683069745089,8987,0.2077445198620229,0.8995615607831187,0.9154437525442557,consecutive_down,consecutive_down,1,1,1.0,template_or_random,,,0,4,0.21696243568116147
mwega_g004_0005,True,17560,0.06426702289238201,0.22623016817025637,0.273120728929385,1.2072692653609296,0.29874715261958995,0.034264166086017706,0.014062905441899365,0.15439010470687115,-0.10330327327227252,4247,0.2705439133506004,1.1714913352019003,0.9905652874137912,big_bear_candle,big_bear_candle,1,1,1.0,template_or_random,,,0,4,0.21363607454719719
mwega_g004_0016,True,6717,0.024583234212308087,0.22623016817025637,0.27378293881196963,1.2101964164475447,0.24132797379782642,0.023362747060425206,0.0043163563689778695,0.15500163673675998,-0.08999502489292287,1417,0.27805222300635146,1.2040033203905172,0.9846457469455862,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))",5,3,0.9779614325068868,template_or_random,,,0,4,0.2067253931686709
mwega_g004_0038,True,18367,0.06722052445696927,0.22623016817025637,0.2528447759568792,1.1176439375963032,0.22371644797735069,0.027191481187349847,0.008782969451222478,0.14079521089666236,-0.08686177222511464,3947,0.2505700532049658,1.0850018488876314,0.9910034813125767,"AND(long_lower_shadow,small_pullback_after_big_up)","AND(long_lower_shadow,small_pullback_after_big_up)",3,2,1.0,random_inject,,,3,4,0.20217361957421143
mwega_g004_0029,True,5782,0.021161271433015535,0.22623016817025637,0.26962988585264613,1.1918387721381527,0.27412659979245935,0.029089643640691797,0.004850577065805939,0.14966216899354878,-0.09963474448309415,1809,0.24930901050304036,1.0795413652998496,0.9246341877668887,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)","THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)",6,4,0.9724517906336088,crossover,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)|consecutive_down",,2,4,0.19655929098226027
mwega_g004_0024,True,65338,0.2391274909876114,0.22623016817025637,0.2119593498423582,0.9369190305461019,0.1744620282224739,0.027114168338850764,0.01374877228817839,0.12463476257117104,-0.07456240955298116,18837,0.21425917078090992,0.9277708707203599,0.9892661726909072,long_lower_shadow,long_lower_shadow,1,1,1.0,random_inject,,,2,4,0.19098120197632862
mwega_g004_0015,True,9117,0.03336688198803228,0.22623016817025637,0.26313480311505977,1.1631287075604775,0.19019414281013491,0.019932470493688577,0.006347844226105126,0.1297448856639677,-0.08055051982253893,2236,0.27951699463327373,1.2103459774761536,0.9413910716244377,"THEN[(1, 3)](AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down))),AND(pullback_depth_ok,shrink_volume_pullback))","THEN[(1, 3)](AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down))),AND(pullback_depth_ok,shrink_volume_pullback))",10,5,0.9917355371900828,crossover,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))|AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down)))",,4,4,0.18509023154819526
mwega_g004_0021,True,7778,0.028466338499826157,0.22623016817025637,0.22795062998200052,1.0076049177068611,0.19632296220107998,0.025510056051392664,0.011406596173672567,0.1333823028864274,-0.08017541961394628,1584,0.24684343434343434,1.0688650907110522,0.9234623986994599,"AND(THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20)),doji_like)","AND(THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20)),doji_like)",7,4,1.0,crossover+mutate,"AND(big_up,doji_like)|THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",AND,4,4,0.17763532310405886
mwega_g004_0054,True,62985,0.2305158563141618,0.22623016817025637,0.23172183853298403,1.0242747039757967,0.21246328490910535,0.0257031624583649,0.012154594392125073,0.13262901981893713,-0.08237855655438835,19966,0.24211158970249425,1.0483755704415674,0.957086931764493,long_upper_shadow,long_upper_shadow,1,1,1.0,random_inject,,,1,4,0.1758658020699628
mwega_g004_0017,True,5166,0.018906801837246325,0.22623016817025637,0.2770034843205575,1.2244321195575036,0.2706155632984901,0.016394392943672093,-0.006818244573635113,0.15226590807183163,-0.0958812838191872,1677,0.30709600477042337,1.329766780587134,0.9020094042826697,"THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))","THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",5,3,0.9724517906336088,crossover+mutate,"big_up|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",THEN,1,4,0.17471995624630848
mwega_g004_0057,True,63585,0.23271176825809284,0.22623016817025637,0.21059998427302037,0.9309102582398603,0.1742706613194936,0.026745397630180412,0.013466861889126047,0.12371259375264124,-0.07426063788334004,18714,0.21438495244202202,0.9283155221386648,0.9823449914469848,"THEN[(2, 5)](ANY[20](WITHOUT[3](COUNT_GE[(5, 1)](break_20d_high))),long_lower_shadow)","THEN[(2, 5)](ANY[20](WITHOUT[3](COUNT_GE[(5, 1)](break_20d_high))),long_lower_shadow)",6,5,0.9862258953168048,random_inject,,,4,4,0.17448560940049485
mwega_g004_0041,True,4255,0.015572675535711018,0.22623016817025637,0.2592244418331375,1.1458438276810645,0.254524089306698,0.021315776862102086,-0.0005960200764126844,0.1405638972400617,-0.09557486382302018,1440,0.2375,1.0284067701419382,0.9161944696282864,"AND(consecutive_down,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))","AND(consecutive_down,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",7,4,1.0,mutate,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",AND,4,4,0.17427715465157192
mwega_g004_0033,True,1254,0.004589455962815891,0.22623016817025637,0.335725677830941,1.4840004785669454,0.3803827751196172,0.011254596966865003,-0.02436897845217817,0.194268389544918,-0.12070893808711998,374,0.3342245989304813,1.4472372222656038,0.9955288528713149,"THEN[(1, 8)](big_bull_candle,AND(near_limit_up,pullback_not_break_ma20))","THEN[(1, 8)](big_bull_candle,AND(near_limit_up,pullback_not_break_ma20))",5,3,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|near_limit_up",,3,4,0.17286282132407904
mwega_g004_0006,True,2971,0.010873423975698574,0.22623016817025637,0.2298889262874453,1.0161727242073013,0.16290811174688657,0.01827814058524988,0.009596522506892802,0.13020461856249613,-0.0714703034598038,1163,0.23817712811693895,1.0313388254670475,0.9652015208386242,"THEN[(1, 8)](pullback_not_break_ma20,AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma))))","THEN[(1, 8)](pullback_not_break_ma20,AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma))))",10,5,0.9779614325068868,crossover+mutate,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))",THEN,3,4,0.17009344490751369
mwega_g004_0009,True,22580,0.08263948615660512,0.22623016817025637,0.28733392382639505,1.270095523290922,0.3259964570416298,0.017254691717098907,-0.0061692417340794,0.16839190890509875,-0.10738763223040095,5756,0.3036831132731063,1.3149885038646048,0.9461636530576258,big_bull_candle,big_bull_candle,1,1,1.0,random_inject,,,1,4,0.16802604300327728
mwega_g004_0010,True,2966,0.01085512470949915,0.22623016817025637,0.2329737019554956,1.029808287019281,0.24848280512474713,0.03236292079824573,0.011525675890104559,0.14355869677433536,-0.09103816583608211,206,0.2621359223300971,1.135083609354413,0.8887515296820758,"AND(THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down),AND(long_upper_shadow,WITHOUT[5](big_down)))","AND(THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down),AND(long_upper_shadow,WITHOUT[5](big_down)))",11,5,1.0,crossover,"AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down)))|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)",,4,4,0.1653962673952766
