stock_code,center_date,trading_days_count,avg_daily_return,cumulative_return,win_rate,volume_change_rate,max_daily_return,min_daily_return,volatility,index_name,index_code,effective_date,window_type,window_dates
000887.SZ,2024-04-30,8,1.526277287567149,11.056511056511042,75.0,1.8608163847327885,5.725490196078442,-0.32180209171358554,2.016203806667247,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002407.SZ,2024-04-30,8,1.6804927245713475,12.252964426877465,75.0,49.87616055142057,3.59052711993888,-1.6961651917404175,1.914754335170437,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600323.SH,2024-04-30,8,0.17475680386893147,1.1750881316098694,50.0,0.8972580926844831,2.5685931115002836,-1.9920318725099473,1.3451573742457599,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
000623.SZ,2024-04-30,8,0.2555518561800252,1.7087667161961306,50.0,-27.413972588084746,2.9126213592232997,-2.5107604017216567,1.757239781229463,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
000034.SZ,2024-04-30,8,1.8554485301102976,13.243418295424236,50.0,-5.0384652640057865,7.05531512528641,-2.332993789636262,3.8797256032212855,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002624.SZ,2024-04-30,8,0.4425969499194049,3.060109289617463,50.0,-8.686551696882583,2.717391304347827,-1.9999999999999907,1.609012989852669,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
000818.SZ,2024-04-30,8,0.9073376375821253,6.474820143884896,75.0,-7.705532605840637,3.0280649926144765,-0.5347593582887722,1.291889571201175,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002572.SZ,2024-04-30,8,1.6422628977587854,11.346548188653461,50.0,-30.91042090830536,8.062330623306213,-5.1410658307209705,4.7607695549001985,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300070.SZ,2024-04-30,8,0.6954785098272742,4.932446922582012,62.5,-20.310260210403552,2.5569997869166583,-0.8174943797261358,1.1174692402497228,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300390.SZ,2024-04-30,8,2.3748405122163203,17.67469172049323,75.0,-28.098346586641078,5.871990604815025,-0.04987531172070403,2.3295726537506956,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002044.SZ,2024-04-30,8,0.09763052370194458,2.220446049250313e-14,50.0,-11.742284120556102,5.057724024189114,-9.489427539969054,4.682076906361894,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300627.SZ,2024-04-30,8,0.7691814412076844,5.295836376917462,50.0,-32.7794532542076,4.127100073046064,-3.3015656909462177,2.6158011025216172,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300024.SZ,2024-04-30,8,0.8083439926404733,5.66762728146013,62.5,-18.7558369957856,3.828197945844991,-2.1582733812949506,2.038850077072473,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600392.SH,2024-04-30,8,0.8145438142305188,5.485232067510548,62.5,-4.068721988121027,3.4136546184738936,-6.213592233009713,3.332019610094525,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300558.SZ,2024-04-30,8,1.883692557389665,13.84496342043111,87.5,-11.706285721455778,4.762932988990198,0.02581906530905176,1.8318933197569156,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300383.SZ,2024-04-30,8,1.137993901450342,8.108108108108091,50.0,-13.939000713990568,4.597701149425282,-0.7981755986317007,2.070897742808787,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300676.SZ,2024-04-30,8,1.105187314315884,7.9223102478916285,50.0,21.34551190345182,3.7083753784056706,-0.4088934321492599,1.544779053051808,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002405.SZ,2024-04-30,8,1.8866535279382393,13.517665130568378,37.5,-26.617811651659864,8.815028901734113,-1.3392857142856984,3.7782528339225983,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002065.SZ,2024-04-30,8,0.7060343642238002,4.873294346978585,37.5,-36.7589097519869,4.590818363273463,-1.5594541910331272,2.3860319233614957,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300595.SZ,2024-04-30,8,1.7218005900578601,12.460875214079037,62.5,-20.3269193775638,6.131834440470096,-1.6583747927031656,2.6754081362523676,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600258.SH,2024-04-30,8,0.3740032990966559,2.5369978858351017,37.5,-3.6862754887643456,3.7931034482758585,-1.926910299003315,1.909518018192994,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002266.SZ,2024-04-30,8,0.6248041711675288,4.444444444444451,75.0,-24.40189530406417,1.5673981191222541,-0.3076923076922977,0.6234709003013497,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
603613.SH,2024-04-30,8,4.164292014043186,32.14824181703224,75.0,22.68688489114956,10.140772752556604,-3.1491031901784594,4.967091161089039,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688390.SH,2024-04-30,8,0.3327700557806148,2.060875079264446,37.5,-37.429119355417285,5.009483431886674,-3.551046290424842,3.1064657400417985,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002176.SZ,2024-04-30,8,1.5706270563889198,10.927152317880795,50.0,-34.171695765516695,10.02178649237473,-3.7623762376237546,4.354514424218586,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002195.SZ,2024-04-30,8,1.184849740886056,8.455882352941169,37.5,-13.602714799375114,4.7272727272727355,-0.7220216606498187,2.098156964062693,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
603077.SH,2024-04-30,8,0.543456446965586,3.398058252427183,50.0,-47.040055388437665,4.926108374384253,-6.310679611650494,3.8682152133961627,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
601677.SH,2024-04-30,8,1.7705977840743095,12.689281786650874,62.5,85.95849881476451,7.76636194482645,-2.8913340293952428,3.4359213658680656,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300118.SZ,2024-04-30,8,-0.4304953991790316,-3.3564396231053895,37.5,-25.42328870024536,3.2091638195288708,-7.737291336280105,3.555187210480067,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002389.SZ,2024-04-30,8,0.11325634038226015,0.6802721088435604,37.5,-7.200031994762968,3.2776747062461364,-2.5485436893203928,1.9581083190714523,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002145.SZ,2024-04-30,8,1.1117060799194642,7.918978600823623,75.0,-28.778225897040265,4.868455491768464,-1.9896172926923805,2.0105580496133113,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300058.SZ,2024-04-30,8,1.168337770897592,8.305647840531583,62.5,4.383795818613434,4.318936877076407,-1.8154311649016708,2.2805721991718717,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688536.SH,2024-04-30,8,0.16323651395026958,1.0687022900763399,50.0,-34.22358239799339,2.8079412087309352,-1.5090329436769245,1.6254088234719026,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600859.SH,2024-04-30,8,0.8464310534578507,6.000000000000005,50.0,-30.599903610240652,3.996865203761746,-0.8233532934131649,1.5833536065592015,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
603882.SH,2024-04-30,8,-1.0405992898756338,-8.110014104372343,25.0,-19.58435820205381,6.996447116698534,-10.027234463976209,6.08378341066861,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002368.SZ,2024-04-30,8,0.40930041618870705,2.6502726305041913,62.5,-21.608978296140236,3.899585669022665,-4.013820784970923,2.849357537110968,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002151.SZ,2024-04-30,8,0.3340043182688356,1.848560255954479,62.5,14.209081016666314,4.046664236237696,-7.167352537722915,4.052450273780604,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
000967.SZ,2024-04-30,8,-0.19468724496084658,-1.4874628134296741,62.5,123.68277508557517,1.258917331095244,-4.726674886970805,2.0894144342623173,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688002.SH,2024-04-30,8,1.3486379624023879,9.607876421660189,50.0,-10.691076646572961,4.19780569247894,-2.9604761178086303,2.629785856062293,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600959.SH,2024-04-30,8,0.7891440463765697,5.561348627042073,50.0,-31.75826655670577,3.1391698639693155,-1.0355540214014414,1.750252150350672,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
000998.SZ,2024-04-30,8,0.1269640798369363,0.8203445447087843,37.5,-11.109354877529654,2.673350041771072,-2.2058823529411686,1.5432821931400114,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002240.SZ,2024-04-30,8,0.6221949185209416,4.089635854341722,62.5,-30.269597620437906,3.5492957746479092,-5.098039215686279,3.330124691117479,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002544.SZ,2024-04-30,8,0.8652489410915994,5.998570553400051,62.5,-33.315021994104846,3.794055441644195,-3.9404147479679907,2.6220235820672597,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
603456.SH,2024-04-30,8,1.5379849604837068,11.119081779053097,62.5,-31.151583471307287,3.493150684931501,-1.5781922525107572,2.192966931824718,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300253.SZ,2024-04-30,8,0.5409518012192154,3.7565740045079066,50.0,-23.7567862069753,2.5241276911655453,-2.0014295925661174,1.7261450983872881,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002312.SZ,2024-04-30,8,2.119889878230817,15.75816047596077,75.0,73.56609900121936,3.5149384885764468,-1.1102230246251565e-14,1.3257341078588039,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
603444.SH,2024-04-30,8,2.341208625356452,17.326859187324285,62.5,-24.988523946697892,6.900654372397375,-0.36171396772397557,2.78561781485278,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
603236.SH,2024-04-30,8,1.6162756136889809,11.629834254143612,50.0,-21.85655629603541,4.884667571234735,-1.7397881996974007,2.7576029425045117,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688005.SH,2024-04-30,8,0.13919043806564904,0.3618932941172659,37.5,-39.837141426507074,7.747399713241054,-6.481179903736378,4.53618468681552,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600667.SH,2024-04-30,8,0.8272754653997906,5.811965811965836,62.5,-17.65796064265669,2.8006589785832148,-2.243589743589758,1.9924361856383588,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300212.SZ,2024-04-30,8,0.9254317285857587,6.429615197272276,50.0,-12.803358234697871,4.080652904464732,-2.022577610536236,2.7158525703441674,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300457.SZ,2024-04-30,8,1.7808847718043808,12.958367797077464,62.5,-24.7721805991171,6.584145377929929,-0.7870202203656529,2.4518506478976545,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002268.SZ,2024-04-30,8,-0.09230871769798801,-0.8250825082508406,50.0,-48.40731805105192,3.967797584818822,-3.2814238042269017,2.4659381093612236,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600316.SH,2024-04-30,8,0.8758625053967676,6.149373881932019,62.5,101.21943122717715,3.770903923926139,-2.30667838312828,2.1465732501205905,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300315.SZ,2024-04-30,8,1.0746306073328824,7.643312101910826,50.0,-3.6341464557118175,3.397027600849256,-0.8213552361396315,1.9986731136772669,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300568.SZ,2024-04-30,8,1.6506067345592506,11.791367474364423,62.5,-27.190072006723653,7.061821993691497,-3.2010109762666383,3.2932335102255452,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300459.SZ,2024-04-30,8,1.3563749088131467,9.7035040431267,62.5,-16.443956892363467,4.582210242587603,-1.2886597938144284,2.4142442092864456,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
000035.SZ,2024-04-30,8,1.6012305679965573,11.306474687341339,62.5,-12.868295957813125,7.51580529643221,-4.934413421604489,3.732895152546994,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300133.SZ,2024-04-30,8,2.537893668672114,18.026830631637768,50.0,23.340315523791165,11.854360711261647,-4.509850462853082,5.844822683663111,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600167.SH,2024-04-30,8,0.5189144892848782,3.5055350553505615,25.0,7.887544929215662,5.4003724394785735,-1.4545454545454528,2.467992937814688,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300296.SZ,2024-04-30,8,1.305515760652027,9.4170403587444,62.5,-2.908734854069961,4.175824175824161,-0.2053388090349162,1.6586299686587407,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002091.SZ,2024-04-30,8,-0.5762948012018201,-4.289544235924936,37.5,-40.37685457670792,4.505813953488369,-6.139154160982274,3.331875804147222,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002541.SZ,2024-04-30,8,1.0309150978993873,7.11527854384999,62.5,-44.210501860440665,6.989543203082005,-3.784969829950635,3.2409925284197074,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600399.SH,2024-04-30,8,1.8902699356284478,13.864201919658715,75.0,60.02639377676624,4.977686234122913,-1.14453891432309,2.0785035933620364,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300088.SZ,2024-04-30,8,1.1576941413466404,8.296093093225988,50.0,-22.128090498184605,3.8846798042448505,-0.787245365486533,1.7296193701712574,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
001914.SZ,2024-04-30,8,2.210475206649019,16.256853145963124,75.0,61.3661513524185,6.900171917268372,-1.0597401536411422,2.9147845541299207,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002607.SZ,2024-04-30,8,0.8593858665546517,5.905511811023612,37.5,-21.388918814062542,4.296875000000022,-2.1818181818181848,2.9295299995509057,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002497.SZ,2024-04-30,8,1.6241668409282777,11.76470588235292,62.5,-21.163425402721792,3.874813710879299,-2.6598465473145927,2.2953817110769266,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
000690.SZ,2024-04-30,8,0.9544080226554159,6.790123456790154,62.5,-34.832460903632914,3.1936127744510934,-0.9671179883945835,1.6460491680273976,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600771.SH,2024-04-30,8,0.9728865054924762,6.942148760330569,62.5,-13.214715186237635,3.025279734769981,-0.499807766243765,1.495732662111771,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688063.SH,2024-04-30,8,1.6240453998773783,11.64686377452333,62.5,-6.565543318164835,7.421023965141615,-1.6985676258081006,3.0144878857522612,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300438.SZ,2024-04-30,8,1.5679808526929742,11.085972850678738,50.0,-27.363545603973293,8.957219251336902,-2.24948875255625,3.648259096438497,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002791.SZ,2024-04-30,8,1.7708228805986803,12.66688375122107,62.5,-26.552825907534572,7.490272373540852,-3.5644847699286997,3.5320519030938504,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
603588.SH,2024-04-30,8,1.6058456150894738,11.584327086882439,50.0,27.702390595607085,4.440789473684226,-1.655629139072845,2.5548964732370365,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300182.SZ,2024-04-30,8,1.7658102870532868,12.784398699891653,62.5,7.41981640918663,5.279187817258868,-1.664932362122773,2.769158666058426,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002131.SZ,2024-04-30,8,-0.2688691872447073,-2.0408163265306145,37.5,13.759021933620353,2.5510204081632626,-3.0927835051546393,2.4262423320648048,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
000547.SZ,2024-04-30,8,0.9801451930024194,6.851311953352757,50.0,10.757158557770708,4.956268221574334,-2.777777777777779,2.6122825304083515,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002511.SZ,2024-04-30,8,1.020592127369429,7.328691828508616,75.0,-10.059467236244013,2.583069155806017,-0.11406410402644562,1.099242459748389,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002292.SZ,2024-04-30,8,1.984810639918395,14.5867098865478,50.0,5.605864154664841,3.957382039573809,-0.7800312012480437,2.209703230170671,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002245.SZ,2024-04-30,8,1.3806200235002042,9.92366412213741,75.0,-2.78166386144848,5.256570713391739,-0.9512485136741966,2.176027090820525,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300769.SZ,2024-04-30,8,3.081386485446694,22.52396166134185,62.5,-15.93501864158301,14.742785445420314,-2.3642172523961724,5.8502738899284585,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002192.SZ,2024-04-30,8,1.128159271338888,7.827959492492109,50.0,-37.35841151561401,5.745125348189428,-4.19043184728205,3.2762803265393114,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002081.SZ,2024-04-30,8,1.0043964308010482,7.166123778501632,50.0,-17.784321075934006,3.821656050955413,-0.9202453987730119,1.597947775938015,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002396.SZ,2024-04-30,8,-0.6660260414683007,-4.935897435897429,37.5,-37.93179115154547,2.756410256410269,-7.551919446192579,3.511955172035235,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
300068.SZ,2024-04-30,8,1.9992688241821905,14.72995090016369,75.0,-38.89977547698279,5.801526717557248,-0.2886002886002603,2.012974704444367,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
301558.SZ,2024-04-30,8,0.9644436365760354,6.863780359028504,62.5,-5.096567017233921,3.4055727554179516,-1.0288065843621519,1.6530889019140569,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002123.SZ,2024-04-30,8,1.4617638909155288,10.519480519480506,50.0,-8.115962083996397,5.4637865311308875,-0.815850815850816,2.3238945329954976,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
002212.SZ,2024-04-30,8,1.2305369030104614,8.684863523573206,50.0,-31.885225568269526,5.717255717255698,-1.8701122067323994,2.833363437618462,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688598.SH,2024-04-30,8,1.3047168903306354,8.675078864353303,37.5,-2.884024245294614,8.708791208791201,-5.231235784685362,5.101843853308619,中证A500,000510.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600941.SH,2024-06-17,10,0.23228489320387372,2.0555204642050295,50.0,-6.680517036935408,1.5950510308555987,-2.217318536996171,1.154838655690334,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
600519.SH,2024-06-17,10,-0.46513801243819813,-4.142020989271278,30.0,38.23358097296175,0.7210217161234267,-2.008912391399642,0.9199180834211694,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601398.SH,2024-06-17,10,0.29991310285960704,2.693965517241348,60.0,22.84878317446839,1.4536091037461674,-1.432782053381354,0.9610693649615909,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601857.SH,2024-06-17,10,0.2694801022970779,2.359550561797774,50.0,-25.23913940286423,2.022471910112378,-2.020202020202022,1.5018161114251407,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601288.SH,2024-06-17,10,0.23079114192209316,2.0366080293271693,60.0,0.5824804539315664,1.5313544830402703,-1.9959581846760388,1.2096391948396854,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
600938.SH,2024-06-17,10,0.9300040637032639,8.483815309516052,50.0,6.43688478411113,4.676975106528092,-1.949729701311853,2.1959821002581297,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601988.SH,2024-06-17,10,0.08696872711833675,0.7535416457349786,60.0,-0.5228101597858248,1.0175010175010213,-1.2559027428915681,0.889008618034929,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601628.SH,2024-06-17,10,0.15500387371504398,1.3530884243285302,30.0,42.79400810869771,2.941981390257231,-0.7103714227724822,1.126492976031854,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601088.SH,2024-06-17,10,0.2428274973236771,2.081192189105874,40.0,-16.50675769369052,3.1089414182939423,-2.0336429826763647,1.7642903561810117,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
600036.SH,2024-06-17,10,0.2754132551128009,2.4159520892881314,30.0,18.391432753601244,3.4317803660565804,-1.032026100272987,1.4955474647838012,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
300750.SZ,2024-06-17,10,-0.10301889179796057,-0.9836245687238954,30.0,-19.15489510599223,1.8585064466114076,-1.741949655226116,1.2330879759612978,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601318.SH,2024-06-17,10,-0.004996896667631824,-0.08145533532446514,50.0,8.19957649768388,1.5702479338843167,-1.324324324324333,0.9554305587894966,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
002594.SZ,2024-06-17,10,0.25853189110004327,2.235241458359427,30.0,-35.522257051054474,4.278537851711284,-1.0124399386205352,1.7012808090205154,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
600028.SH,2024-06-17,10,-0.09082492576466786,-0.8919015340706382,50.0,-28.751386034998184,1.81950509461426,-2.8694404591104727,1.3914268676856505,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
600900.SH,2024-06-17,10,0.3044892464669078,2.6876632471514394,50.0,10.468833632570384,2.107878194752888,-2.9698927126257546,1.4457775714210093,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
000858.SZ,2024-06-17,10,-0.6569658312772404,-5.8173583727013645,40.0,16.267145923080495,0.9021708486044666,-2.6199160685570932,1.2281416978632291,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601728.SH,2024-06-17,10,0.14888703150676388,1.3185157280090065,40.0,11.342221989589763,1.5212017493820174,-0.9453582907922087,0.854697994393831,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601328.SH,2024-06-17,10,0.2244565723259274,1.8761726078799112,60.0,-22.354762622714873,3.3947623666343185,-3.8180082723512476,1.9903055974126036,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601658.SH,2024-06-17,10,-0.12179434925266112,-1.1370355209896488,40.0,-8.876640141053704,1.3994495498437676,-1.857268886103003,1.0791885417629172,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
000333.SZ,2024-06-17,10,-0.010183985077061308,-0.19512195121951237,50.0,6.2960874303964465,2.7970870572658013,-2.0110282192669415,1.6120394687935435,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601899.SH,2024-06-17,10,0.32610107076368344,2.865853658536577,50.0,-15.737363246587144,2.4509803921568762,-2.40818783865141,1.6188486484770537,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
688981.SH,2024-06-17,10,-0.36858569776349914,-3.4327748263179525,30.0,-1.887464004139039,2.7532802753280405,-3.056410256410258,2.0580864468863935,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601166.SH,2024-06-17,10,0.014056342528979816,0.06531678641412686,50.0,2.5910625803259535,1.9243530192435188,-2.0618556701030855,1.2370774225821777,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
300760.SZ,2024-06-17,10,-0.26585642564088807,-2.42484014955503,40.0,6.386795837818449,1.5430897131725851,-2.1289620387397568,1.2094034140135996,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
002415.SZ,2024-06-17,10,-0.7262113840855832,-6.419753086419744,30.0,-11.417054274076078,1.4340344168259689,-2.2934338674206467,1.3651027579788628,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
600690.SH,2024-06-17,10,-0.34449630979642215,-3.1516625019697764,20.0,16.799662760358224,2.5564868190025125,-1.7300030186787385,1.5566246597760391,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
600030.SH,2024-06-17,10,0.054839618530164475,0.46122801960220006,40.0,-9.188828992651821,2.14306400231683,-1.0160880609652811,0.9154380515451994,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601601.SH,2024-06-17,10,0.16045568999829563,1.4219830899308228,50.0,11.260699660469031,1.9992310649750156,-1.0376633358954779,0.8835512664021886,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
600276.SH,2024-06-17,10,-0.649043525611908,-5.74196597353499,20.0,6.036028604219479,1.5180722891566578,-1.85546875,1.1465927871970365,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
600309.SH,2024-06-17,10,-0.5196808575335505,-4.618035611717419,20.0,9.697121739885572,1.1943936624009721,-1.8954623779437352,0.9809581283165019,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
002475.SZ,2024-06-17,10,2.040747621551449,19.500542514683204,70.0,-1.8333846724911562,7.828382708420123,-2.155907742160146,3.1050471584117076,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601225.SH,2024-06-17,10,0.229938131448769,1.8861597786905993,30.0,-25.715570665484755,5.239332718584966,-1.319577735124755,2.2547570731587805,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601816.SH,2024-06-17,10,0.18148975772632378,1.635423267984537,60.0,75.26421185331328,0.811079343836818,-0.816043413509604,0.49362920561856616,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
002714.SZ,2024-06-17,10,-0.8713803631764908,-7.707186428596358,30.0,6.502858477586515,1.3050674082739633,-5.217772624177741,1.862524833482989,中证A500,000510.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
