tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter,index_name,index_code
2025-06-16 00:00:00,301091.SZ,深城交,工业,148.73352,,纳入,-1.978080727078324,-5.170329451569444,中证1000,000852.SH
2025-06-16 00:00:00,001203.SZ,大中矿业,材料,148.540126418,,纳入,4.232804232804233,-1.3026052104208596,中证1000,000852.SH
2025-06-16 00:00:00,603072.SH,天和磁材,材料,148.155368,,纳入,4.200743494423809,-9.65988779803646,中证1000,000852.SH
2025-06-16 00:00:00,300009.SZ,安科生物,医疗保健,146.01110582340002,,纳入,-3.4292035398230003,-7.597765363128484,中证1000,000852.SH
2025-06-16 00:00:00,002611.SZ,东方精工,工业,145.100531728,,纳入,-2.2149302707137,-7.38589211618258,中证1000,000852.SH
2025-06-16 00:00:00,603360.SH,百傲化学,材料,143.5752688582,,纳入,-0.2453385672227748,-3.2843137254901844,中证1000,000852.SH
2025-06-16 00:00:00,001227.SZ,兰州银行,金融,142.9619989168,,纳入,2.44897959183672,1.2145748987854257,中证1000,000852.SH
2025-06-16 00:00:00,688005.SH,容百科技,材料,142.087423436,,纳入,4.686677198525535,3.499999999999992,中证1000,000852.SH
2025-06-16 00:00:00,002368.SZ,太极股份,信息技术,142.03441007939998,,纳入,-7.583130575831309,-5.859204197638834,中证1000,000852.SH
2025-06-16 00:00:00,603193.SH,润本股份,日常消费,138.93734402760003,,纳入,-4.58460683523202,-7.272220674282526,中证1000,000852.SH
2025-06-16 00:00:00,002779.SZ,中坚科技,工业,138.41520000000003,,纳入,6.777989278518826,-2.28013029315961,中证1000,000852.SH
2025-06-16 00:00:00,002268.SZ,电科网安,信息技术,135.8157266818,,纳入,-0.3722084367245748,8.14393939393938,中证1000,000852.SH
2025-06-16 00:00:00,603456.SH,九洲药业,医疗保健,135.7177515248,,纳入,-1.558441558441559,-6.564545339515082,中证1000,000852.SH
2025-06-16 00:00:00,301522.SZ,上大股份,材料,134.6901067874,,纳入,2.2297488004515698,-9.824561403508769,中证1000,000852.SH
2025-06-16 00:00:00,002979.SZ,雷赛智能,工业,134.28522971549998,,纳入,-3.27941502326613,-5.154405086285186,中证1000,000852.SH
2025-06-16 00:00:00,688165.SH,埃夫特-U,工业,132.688654,,纳入,4.008179959100211,-6.7704280155642005,中证1000,000852.SH
2025-06-16 00:00:00,301109.SZ,军信股份,工业,129.13071645690002,,纳入,6.806526806526825,-7.542599342086698,中证1000,000852.SH
2025-06-16 00:00:00,002408.SZ,齐翔腾达,材料,128.7808163937,,纳入,-2.1501574305389903,-2.192981766357893,中证1000,000852.SH
