factor,date,quantile,ret
_root__momentum_factor,2025-10-16,Q1,-0.019900514145208437
_root__momentum_factor,2025-10-16,Q2,-0.014178405128094599
_root__momentum_factor,2025-10-16,Q3,-0.009397431353894386
_root__momentum_factor,2025-10-16,Q4,-0.027822939706727032
_root__momentum_factor,2025-10-16,Q5,-0.04256409988739793
_root__momentum_factor,2025-10-17,Q1,0.009576676928890157
_root__momentum_factor,2025-10-17,Q2,0.002202602819080335
_root__momentum_factor,2025-10-17,Q3,-0.0034367956161249695
_root__momentum_factor,2025-10-17,Q4,0.005289845529932006
_root__momentum_factor,2025-10-17,Q5,-0.0008082622861933286
_root__momentum_factor,2025-10-20,Q1,0.005729785587905741
_root__momentum_factor,2025-10-20,Q2,0.009903256852244928
_root__momentum_factor,2025-10-20,Q3,-0.000267816483637325
_root__momentum_factor,2025-10-20,Q4,0.005193307044592903
_root__momentum_factor,2025-10-20,Q5,0.011186689426865352
_root__momentum_factor,2025-10-21,Q1,-0.006852589554606636
_root__momentum_factor,2025-10-21,Q2,-0.007504069942212488
_root__momentum_factor,2025-10-21,Q3,-0.005975619807691005
_root__momentum_factor,2025-10-21,Q4,-0.0002167969665131775
_root__momentum_factor,2025-10-21,Q5,-0.009358041800929369
_root__momentum_factor,2025-10-22,Q1,0.007192744593507576
_root__momentum_factor,2025-10-22,Q2,2.660215561997396e-05
_root__momentum_factor,2025-10-22,Q3,0.002289712148272723
_root__momentum_factor,2025-10-22,Q4,0.005532266710071779
_root__momentum_factor,2025-10-22,Q5,0.0010615596461402458
_root__momentum_factor,2025-10-23,Q1,0.006767293143199645
_root__momentum_factor,2025-10-23,Q2,-0.0022644922887966527
_root__momentum_factor,2025-10-23,Q3,0.0007769536154201099
_root__momentum_factor,2025-10-23,Q4,-0.000780035104758318
_root__momentum_factor,2025-10-23,Q5,0.006606418194501895
_root__momentum_factor,2025-10-24,Q1,0.0034182498991991144
_root__momentum_factor,2025-10-24,Q2,0.0065500715115116345
_root__momentum_factor,2025-10-24,Q3,0.004650305948937768
_root__momentum_factor,2025-10-24,Q4,0.015563614447702497
_root__momentum_factor,2025-10-24,Q5,0.005418472648634006
_root__momentum_factor,2025-10-27,Q1,-0.005307522586238619
_root__momentum_factor,2025-10-27,Q2,-0.006183130822426608
_root__momentum_factor,2025-10-27,Q3,-0.004210714323073576
_root__momentum_factor,2025-10-27,Q4,-0.003519574181588059
_root__momentum_factor,2025-10-27,Q5,-0.014499462351669797
_root__momentum_factor,2025-10-28,Q1,0.017042975424074545
_root__momentum_factor,2025-10-28,Q2,0.013781724171661517
