2025-07-10,,000001.SZ,,13.18
2025-07-11,,000001.SZ,,12.91
2025-07-14,,000001.SZ,,12.98
2025-07-15,,000001.SZ,,12.73
2025-07-16,,000001.SZ,,12.64
2025-07-17,,000001.SZ,,12.59
2025-07-18,,000001.SZ,,12.7
2025-07-21,,000001.SZ,,12.61
2025-07-22,,000001.SZ,,12.49
2025-07-23,,000001.SZ,,12.53
2025-07-24,,000001.SZ,,12.35
2025-07-25,,000001.SZ,,12.35
2025-07-28,,000001.SZ,,12.46
2025-07-29,,000001.SZ,,12.34
2025-07-30,,000001.SZ,,12.49
2025-07-31,,000001.SZ,,12.23
2025-08-01,,000001.SZ,,12.28
2025-08-04,,000001.SZ,,12.3
2025-08-05,,000001.SZ,,12.47
2025-08-06,,000001.SZ,,12.46
2025-08-07,,000001.SZ,,12.47
2025-08-08,,000001.SZ,,12.4
2025-08-11,,000001.SZ,,12.3
2025-08-12,,000001.SZ,,12.33
2025-08-13,,000001.SZ,,12.26
2025-08-14,,000001.SZ,,12.2
2025-08-15,,000001.SZ,,12.08
2025-08-18,,000001.SZ,,12.08
2025-08-19,,000001.SZ,,12.06
2025-08-20,,000001.SZ,,12.07
2025-08-21,,000001.SZ,,12.15
2025-08-22,,000001.SZ,,12.06
2025-08-25,,000001.SZ,,12.45
2025-08-26,,000001.SZ,,12.36
2025-08-27,,000001.SZ,,12.06
2025-08-28,,000001.SZ,,12.08
2025-08-29,,000001.SZ,,12.05
2025-09-01,,000001.SZ,,11.89
2025-09-02,,000001.SZ,,11.98
2025-09-03,,000001.SZ,,11.75
2025-09-04,,000001.SZ,,11.74
2025-09-05,,000001.SZ,,11.72
2025-09-08,,000001.SZ,,11.7
2025-09-09,,000001.SZ,,11.75
2025-09-10,,000001.SZ,,11.77
2025-09-11,,000001.SZ,,11.85
2025-09-12,,000001.SZ,,11.72
2025-09-15,,000001.SZ,,11.65
2025-09-16,,000001.SZ,,11.64
2025-09-17,,000001.SZ,,11.64
2025-09-18,,000001.SZ,,11.41
2025-09-19,,000001.SZ,,11.45
2025-09-22,,000001.SZ,,11.38
2025-09-23,,000001.SZ,,11.52
2025-09-24,,000001.SZ,,11.46
2025-09-25,,000001.SZ,,11.4
2025-09-26,,000001.SZ,,11.4
2025-09-29,,000001.SZ,,11.37
2025-09-30,,000001.SZ,,11.34
2025-10-09,,000001.SZ,,11.4
2025-10-10,,000001.SZ,,11.43
2025-10-13,,000001.SZ,,11.4
2025-10-14,,000001.SZ,,11.57
2025-10-15,,000001.SZ,,11.4
2025-10-16,,000001.SZ,,11.54
2025-10-17,,000001.SZ,,11.4
2025-10-20,,000001.SZ,,11.42
2025-10-21,,000001.SZ,,11.43
2025-10-22,,000001.SZ,,11.52
2025-10-23,,000001.SZ,,11.63
2025-10-24,,000001.SZ,,11.56
2025-10-27,,000001.SZ,,11.52
2025-10-28,,000001.SZ,,11.47
2025-10-29,,000001.SZ,,11.39
2025-10-30,,000001.SZ,,11.38
2025-10-31,,000001.SZ,,11.32
2025-11-03,,000001.SZ,,11.43
2025-11-04,,000001.SZ,,11.59
2025-11-05,,000001.SZ,,11.52
2025-11-06,,000001.SZ,,11.51
2025-11-07,,000001.SZ,,11.55
2025-11-10,,000001.SZ,,11.63
2025-11-11,,000001.SZ,,11.67
2025-11-12,,000001.SZ,,11.68
2025-11-13,,000001.SZ,,11.7
2025-11-14,,000001.SZ,,11.75
2025-11-17,,000001.SZ,,11.67
2025-11-18,,000001.SZ,,11.59
2025-11-19,,000001.SZ,,11.8
2025-11-20,,000001.SZ,,11.85
2025-11-21,,000001.SZ,,11.69
2025-11-24,,000001.SZ,,11.6
2025-11-25,,000001.SZ,,11.8
2025-11-26,,000001.SZ,,11.69
2025-11-27,,000001.SZ,,11.71
2025-11-28,,000001.SZ,,11.61
2025-12-01,,000001.SZ,,11.69
2025-12-02,,000001.SZ,,11.64
2025-12-03,,000001.SZ,,11.55
2025-12-04,,000001.SZ,,11.49
2025-12-05,,000001.SZ,,11.53
2025-12-08,,000001.SZ,,11.52
2025-12-09,,000001.SZ,,11.43
2025-12-10,,000001.SZ,,11.33
2025-12-11,,000001.SZ,,11.37
2025-12-12,,000001.SZ,,11.35
2025-12-15,,000001.SZ,,11.51
2025-12-16,,000001.SZ,,11.48
2025-12-17,,000001.SZ,,11.53
2025-12-18,,000001.SZ,,11.64
2025-12-19,,000001.SZ,,11.62
2025-12-22,,000001.SZ,,11.52
2025-12-23,,000001.SZ,,11.56
2025-12-24,,000001.SZ,,11.54
2025-12-25,,000001.SZ,,11.56
2025-12-26,,000001.SZ,,11.54
2025-12-29,,000001.SZ,,11.56
2025-12-30,,000001.SZ,,11.48
2025-12-31,,000001.SZ,,11.41
2026-01-05,,000001.SZ,,11.5
2026-01-06,,000001.SZ,,11.67
2026-01-07,,000001.SZ,,11.64
2026-01-08,,000001.SZ,,11.51
2026-01-09,,000001.SZ,,11.46
2026-01-12,,000001.SZ,,11.48
2026-01-13,,000001.SZ,,11.47
2026-01-14,,000001.SZ,,11.36
2026-01-15,,000001.SZ,,11.31
2026-01-16,,000001.SZ,,11.19
2026-01-19,,000001.SZ,,11.12
2026-01-20,,000001.SZ,,11.16
2026-01-21,,000001.SZ,,11.07
2026-01-22,,000001.SZ,,11.07
2026-01-23,,000001.SZ,,10.99
2026-01-26,,000001.SZ,,10.96
2026-01-27,,000001.SZ,,10.94
2026-01-28,,000001.SZ,,10.84
2026-01-29,,000001.SZ,,10.96
2026-01-30,,000001.SZ,,10.83
2026-02-02,,000001.SZ,,10.86
2026-02-03,,000001.SZ,,10.84
2026-02-04,,000001.SZ,,10.97
2026-02-05,,000001.SZ,,11.09
2026-02-06,,000001.SZ,,11.05
2026-02-09,,000001.SZ,,11.07
2026-02-10,,000001.SZ,,11.06
2026-02-11,,000001.SZ,,11.07
2026-02-12,,000001.SZ,,10.96
2026-02-13,,000001.SZ,,10.91
2026-02-24,,000001.SZ,,10.91
2026-02-25,,000001.SZ,,10.86
2026-02-26,,000001.SZ,,10.87
2026-02-27,,000001.SZ,,10.9
2026-03-02,,000001.SZ,,10.85
2026-03-03,,000001.SZ,,10.88
2026-03-04,,000001.SZ,,10.71
2026-03-05,,000001.SZ,,10.81
2026-03-06,,000001.SZ,,10.82
2026-03-09,,000001.SZ,,10.76
2026-03-10,,000001.SZ,,10.81
2026-03-11,,000001.SZ,,10.89
2026-03-12,,000001.SZ,,10.94
2026-03-13,,000001.SZ,,10.93
2026-03-16,,000001.SZ,,10.92
2026-03-17,,000001.SZ,,11.03
2026-03-18,,000001.SZ,,10.96
2026-03-19,,000001.SZ,,10.88
2026-03-20,,000001.SZ,,10.77
2026-03-23,,000001.SZ,,10.45
2026-03-24,,000001.SZ,,10.88
2026-03-25,,000001.SZ,,10.94
2026-03-26,,000001.SZ,,10.94
2026-03-27,,000001.SZ,,11.02
2026-03-30,,000001.SZ,,10.99
2026-03-31,,000001.SZ,,11.08
2026-04-01,,000001.SZ,,11.15
2026-04-02,,000001.SZ,,11.27
2026-04-03,,000001.SZ,,11.12
2026-04-07,,000001.SZ,,11.03
2026-04-08,,000001.SZ,,11.03
