instrument,name,last_price,total_cap_yi,float_cap_yi
SH601388,怡球资源,4.06,89.36963821,89.36963821
SH601908,京运通,4.07,98.27433644,98.27433644
SH605499,东鹏饮料,199.98,1129.42444626,1039.9219974
SZ300584,海辰药业,42.4,50.88,34.8146171
SH688208,道通科技,34.2,229.20284524,229.20284524
SZ002701,奥瑞金,5.42,138.73901742,138.61126352
SZ301053,远信工业,67.8,63.87017504,59.31190375
SH600682,南京新百,6.67,89.72031914,77.64282034
SZ301266,宇邦新材,41.4,45.53170717,43.1935337
SZ300882,万胜智能,18.89,54.06340441,50.30917597
SH600020,中原高速,4.01,90.11961046,90.11961046
SZ300428,立中集团,21.54,147.67426652,128.54236226
SZ301162,国能日新,66.88,88.67199461,56.99831414
SH600063,皖维高新,6.71,138.83704273,138.83704273
SH600740,山西焦化,4.01,102.74105828,102.74105828
SZ000625,长安汽车,9.29,920.91065,768.0147899
SZ301310,鑫宏业,63.53,86.75303573,27.7731941
SH688238,和元生物,6.65,43.16094055,42.63618905
SZ300781,因赛集团,36.91,60.59711799,44.71184424
SH605066,天正电气,7.97,40.22858496,40.04392006
SZ002911,佛燃能源,11.92,154.74255894,151.03092972
SH600405,动力源,5.25,32.17355337,32.17355337
SH603312,西典新能,40.28,64.4477986,20.5103746
SH688356,键凯科技,95.01,57.62423007,57.62423007
SH688237,超卓航科,55.69,49.94387907,49.94387907
SZ300041,回天新材,11.67,65.28603404,63.49497507
SZ300493,润欣科技,16.75,85.84727537,84.85739225
SZ002262,恩华药业,21.89,222.35568302,193.49159359
SH688181,八亿时空,36.1,48.54783811,48.54783811
SH600661,昂立教育,10.18,29.17067089,29.17067089
SH601877,正泰电器,32.89,706.79589621,706.79589621
SZ002442,龙星科技,6.37,32.05956676,31.38262565
SH601678,滨化股份,5.06,104.07591557,103.39281557
SZ300408,三环集团,86.3,1653.93723117,1613.64080195
SH601066,中信建投,22.92,1777.83444747,1488.80780122
SZ300071,福石控股,5.1,49.15810114,48.21289417
SH600573,惠泉啤酒,13.78,34.45,34.45
SH600821,金开新能,8.78,172.73113087,172.73113087
SZ300275,梅安森,11.29,34.77377218,30.64799804
SZ300881,盛德鑫泰,51.4,56.54,29.5068125
SZ301052,果麦文化,33.88,33.52742405,27.17037736
SH601665,齐鲁银行,6.28,386.46131057,386.46131057
SH601368,绿城水务,5.01,44.23695116,44.23695116
SZ002414,高德红外,15.01,641.03748981,510.13172589
SH600352,浙江龙盛,12.56,408.61848162,408.61848162
SZ002654,万润科技,14.96,126.45726058,126.44828458
SH688613,奥精医疗,21.08,28.88140951,28.88140951
SH600585,海螺水泥,21.04,1114.97326262,841.53742262
SZ002258,利尔化学,12.38,99.09412883,98.93458368
SH601211,国泰海通,16.16,2848.83441397,2181.10068719
SZ301077,星华新材,32.28,54.90148215,30.79596864
SH603883,老百姓,13.72,104.11974038,104.11974038
SZ300206,理邦仪器,14.87,86.19593955,50.31704132
SH601099,太平洋,3.73,254.2486006,254.2486006
SH603680,今创集团,14.65,114.81479937,114.81479937
SZ301262,海看股份,24.46,101.9982,29.85964088
SZ000682,东方电子,13.44,180.19370974,180.17654175
SH600285,羚锐制药,22.01,124.82211847,124.54699347
SZ000925,众合科技,9.82,66.41952006,66.11259105
SH688230,芯导科技,72.26,84.97776,84.97776
SH600079,ST人福,18.46,301.30891314,284.87080094
SH688113,联测科技,44.66,28.75994985,28.75994985
SH600928,西安银行,3.63,161.33333335,160.5677526
SZ001207,联科科技,18.04,54.68604902,52.7890254
SH603379,三美股份,63.18,385.70065558,385.70065558
SH601999,出版传媒,7.29,40.16168163,40.16168163
SH600241,时代万恒,9.69,28.51787494,28.51787494
SZ000958,电投产融,6.08,1056.2862266,327.31184602
SH603496,恒为科技,31.48,100.8018697,100.8018697
SH600844,金煤科技,3.59,36.49322022,29.53602976
SZ002556,辉隆股份,6.0,56.7910848,56.7311868
SZ301362,民爆光电,163.53,171.166851,48.519351
SH603260,合盛硅业,45.03,532.34778553,532.34778553
SZ002102,ST能特,2.37,58.67235492,51.49583955
SH688573,信宇人,23.7,23.16778996,12.61224533
SZ002130,沃尔核材,23.58,330.09343996,270.45134149
SH605162,新中港,11.77,48.60992192,48.60992192
SH601616,广电电气,4.71,40.20810752,40.20810752
SZ301068,大地海洋,35.53,50.20948313,35.64423783
SZ300409,道氏技术,27.96,218.71680726,192.22292173
SH601881,中国银河,12.84,1403.97724967,930.05482279
SH600248,陕建股份,3.48,130.14278795,128.95972715
SH688310,迈得医疗,17.4,28.5924804,28.5924804
SH688617,惠泰医疗,232.61,328.07728213,328.07728213
SH600876,凯盛新能,9.38,60.56431153,37.11431153
SH600288,大恒科技,15.19,66.34992,66.34992
SH603989,艾华集团,21.05,83.94316053,83.94316053
SZ300803,指南针,103.11,628.75644356,624.16523056
SZ002557,洽洽食品,23.0,116.34669692,116.09790017
SZ002712,思美传媒,5.77,31.40473662,31.20994575
SH600006,东风股份,6.89,137.8,137.8
SZ300266,兴源环境,2.31,35.89294895,35.87524973
SH601500,通用股份,4.63,73.58531853,73.29293403
SH600507,方大特钢,5.71,132.08302852,132.08302852
SZ000513,丽珠集团,32.03,284.39666687,181.97517602
SZ000959,首钢股份,4.54,352.0755186,338.30297614
SZ002785,万里石,53.15,120.44836789,102.84260472
SZ002988,豪美新材,34.82,86.97068979,86.97068979
SH603105,芯能科技,10.05,50.25109585,50.25109585
SH688027,国盾量子,590.6,607.49707191,474.69102922
SH600177,雅戈尔,7.76,358.7790916,358.7790916
SZ300454,深信服,123.52,533.06174474,355.74122902
SH600926,杭州银行,16.79,1217.10752781,1217.10752781
SH600123,兰花科创,6.65,97.9704614,97.9704614
SH688621,阳光诺和,57.5,64.4,64.4
SH601088,中国神华,45.18,9799.28641855,7450.65094807
SH688772,珠海冠宇,16.55,187.37673401,187.37673401
SZ001233,海安集团,60.78,113.03459241,21.50756218
SZ300218,安利股份,15.28,33.1556136,33.047033
SH600563,法拉电子,123.0,276.75,276.75
SZ002154,报 喜 鸟,4.36,63.62695058,51.4381171
SZ000876,新 希 望,8.72,392.64200067,392.40031593
SH688188,柏楚电子,153.14,442.16101021,442.16101021
SH603515,欧普照明,20.76,154.28997021,152.86170712
SH600644,乐山电力,11.91,68.87800942,68.87800942
SZ300932,三友联众,10.81,48.44453904,34.50458137
SH600539,狮头股份,20.4,46.92,46.92
SZ301155,海力风电,60.5,131.52184419,74.57129752
SH600320,振华重工,5.33,280.8032416,177.06247533
SZ300648,星云股份,50.28,87.62868792,66.71499494
SZ300909,汇创达,47.12,81.5048677,60.85042497
SZ002748,世龙实业,12.77,30.648,30.648
SZ301316,慧博云通,57.81,233.5524,226.18010864
SH603112,华翔股份,22.41,121.00534996,119.80532584
SZ002354,天娱数科,6.35,105.06619957,103.23155497
SH600096,云天化,34.77,633.85387717,633.85387717
SH601900,南方传媒,12.61,111.21642885,111.21642885
SZ300092,科新机电,16.91,46.32042513,35.48838389
SH601579,会稽山,17.9,85.82395021,85.82395021
SZ300091,*ST金灵,3.16,89.80862412,51.67932939
SH603171,税友股份,60.38,245.351111,245.076382
SZ000725,京东方Ａ,4.17,1544.74848027,1515.44737596
SZ300005,探路者,14.54,128.49029784,127.45527521
SH600686,金龙汽车,15.63,112.07451128,112.07451128
SH600874,创业环保,6.26,98.30817212,77.02417212
SH601038,一拖股份,13.57,152.47866382,99.29240582
SH600028,中国石化,5.22,6312.31184239,4946.07921458
SH603607,京华激光,23.97,42.79047696,42.79047696
SZ000661,长春高新,86.59,353.23310636,346.02625443
SH600520,三佳科技,29.83,47.259669,47.259669
SH601789,宁波建工,6.22,94.81717475,67.5988723
SH603185,弘元绿能,21.7,148.22766603,147.34781783
SZ300228,富瑞特装,9.32,55.68006117,52.08985737
SZ002090,金智科技,11.25,45.06492049,44.44154876
SZ003002,壶化股份,27.6,55.2,50.4658479
SZ002916,深南电路,320.37,2182.2534204,2129.85003497
SH601002,晋亿实业,6.11,58.31632799,58.31632799
SH603217,元利科技,29.54,61.46907704,61.46907704
SZ000049,德赛电池,28.59,109.96815687,109.93851705
SH603948,建业股份,27.23,44.24580017,44.24580017
SH605258,协和电子,38.55,33.924,33.924
SZ002922,伊戈尔,42.26,179.06699808,158.68747567
SZ002339,积成电子,10.14,51.11495658,48.54225657
SH600289,ST信通,6.07,38.30486059,34.35150692
SZ300242,佳云科技,4.98,31.60085016,31.60083292
SZ000776,广发证券,20.96,1640.08761911,1237.48873559
SH603163,圣晖集成,102.85,102.85,102.85
SZ300650,太龙股份,16.8,40.5556489,28.61801729
SZ002585,双星新材,7.89,90.05035409,69.96510631
SZ301092,争光股份,40.66,54.70204647,24.77797386
SH603726,朗迪集团,25.8,47.8980096,47.6541996
SZ002120,韵达股份,7.89,228.74698462,222.11375014
SH603039,泛微网络,48.62,124.64512732,124.64512732
SZ300043,星辉娱乐,5.96,74.1542247,74.11459666
SH601330,绿色动力,8.89,127.17897859,87.93053608
SZ301333,诺思格,61.16,59.06909617,58.98498894
SZ002559,亚威股份,10.88,59.81443461,54.83574498
SH688508,芯朋微,82.03,108.62440982,108.62440982
SZ300285,国瓷材料,38.29,381.76979369,326.8697169
SZ300773,拉卡拉,27.4,212.80619411,201.26885145
SH688098,申联生物,8.81,36.1777364,36.1777364
SH600111,北方稀土,54.75,1979.2485485,1979.2485485
SZ300692,中赋科技,8.79,49.4240706,45.1016694
SH600323,瀚蓝环境,31.43,256.26360799,256.26360799
SH601766,中国中车,5.88,1687.49320837,1430.47452522
SH600763,通策医疗,41.35,184.95404988,184.95404988
SZ300382,斯莱克,16.57,107.43987901,107.42964339
SH603088,宁波精达,12.64,63.5018389,55.34700058
SH600955,维远股份,18.42,101.31,101.31
SZ002015,协鑫能科,20.38,330.83355633,330.83355633
SH600666,奥瑞德,5.85,160.95967255,146.38182776
SZ002749,国光股份,12.62,58.85444901,57.2442304
SZ002236,大华股份,18.17,594.02491885,434.46776954
SH600486,扬农化工,68.21,276.47238236,275.56066089
SH600030,中信证券,26.95,3994.13737042,3281.58048749
SH688183,生益电子,106.85,888.80092549,888.80092549
SZ300192,科德教育,20.09,66.1248948,65.21971473
SZ003006,百亚股份,18.21,78.23886256,78.04313693
SH600774,汉商集团,8.69,25.63831573,25.62508738
SZ002760,凤形股份,22.98,24.81580464,24.81580464
SH688819,天能股份,28.45,276.56245,276.56245
SH601225,陕西煤业,23.83,2310.3185,2310.3185
SH601096,宏盛华源,5.7,152.48384002,93.64966284
SZ300827,上能电气,38.16,212.43350655,147.00927945
SZ000408,藏格矿业,87.7,1377.08797837,1377.07350787
SH603005,晶方科技,32.07,209.15146611,209.15146611
SH600873,梅花生物,9.38,263.03786677,263.03786677
SZ002441,众业达,10.24,55.76126556,40.81194281
SH600624,ST复华,4.65,31.5896328,31.5896328
SH600478,科力远,7.48,124.58246052,124.58246052
SH688627,精智达,300.0,282.035262,217.055064
SZ001258,立新能源,9.3,86.80000006,86.79909331
SH600975,新五丰,5.53,69.10629422,69.10629422
SZ002119,康强电子,22.1,82.937764,82.937764
SZ001280,中国铀业,85.28,1763.74545439,134.81681448
SH688111,金山办公,271.26,1256.94321542,1256.94321542
SH600010,包钢股份,2.77,1254.49475594,869.24811255
SZ300487,蓝晓科技,64.59,328.85062978,198.94961097
SZ002533,金杯电工,13.81,101.35726066,88.0588343
SH603501,豪威集团,99.18,1250.80647036,1200.48144738
SH603229,奥翔药业,10.12,84.02607107,84.02607107
SZ300033,同花顺,244.56,1840.656384,1072.17773128
SZ300491,通合科技,27.35,48.59185585,43.20900799
SH603325,博隆技术,63.03,50.4265212,21.54567096
SH603306,华懋科技,107.52,354.27339602,354.27339602
SZ300328,宜安科技,18.29,126.27847644,125.66007782
SH601156,东航物流,16.27,258.29528896,153.68569696
SZ002292,奥飞娱乐,8.13,120.21828537,82.75270068
SH688318,财富趋势,119.41,305.83226152,305.83226152
SZ301500,飞南资源,30.8,173.08121692,44.36760574
SZ300813,泰林生物,25.43,30.82096139,19.33978786
SZ300846,首都在线,30.46,153.18212647,119.40525575
SZ001289,龙源电力,17.15,1433.70847213,864.69170913
SH688209,英集芯,24.2,104.97573986,104.97573986
SH688689,银河微电,39.64,51.09750556,51.09750556
SH688620,安凯微,13.52,52.9984,31.4094639
SZ002584,西陇科学,8.09,47.34400854,37.89570603
SZ301382,蜂助手,46.74,133.48659026,82.52263009
SH601601,中国太保,36.9,3549.9059969,2525.8202969
SH603269,海鸥股份,16.87,52.08642326,52.08642326
SZ002458,益生股份,11.55,127.79069168,86.49433601
SH688349,三一重能,24.89,305.25200911,296.06262111
SZ000537,绿发电力,10.72,220.37295877,220.37295877
SH688236,春立医疗,17.82,68.3519067,51.3978696
SZ300032,金龙机电,5.34,42.88925707,42.88925707
SH688332,中科蓝讯,113.6,136.9995552,136.9995552
SH600328,中盐化工,8.04,117.89128645,117.89128645
SZ300686,智动力,18.5,48.2154807,47.8979467
SH600602,云赛智联,22.98,314.29135996,246.8748271
SZ301518,长华化学,37.95,55.20568094,20.28625903
SH600361,创新新材,4.43,165.35696705,165.35696705
SZ002897,意华股份,63.24,122.61015215,115.3657047
SZ000510,新金路,16.44,106.62056603,99.72674844
SH603324,盛剑科技,26.05,38.47053059,38.47053059
SZ002415,海康威视,35.55,3258.11183603,3215.99597463
SZ300016,北陆药业,9.57,53.8669617,53.7990769
SH605099,共创草坪,50.31,202.5175329,201.97096506
SH601688,华泰证券,19.11,1725.0336695,1396.32147406
SH601012,隆基绿能,16.36,1239.77160807,1239.77037354
SZ002422,科伦药业,33.64,535.13879837,436.85319151
SH603198,迎驾贡酒,37.82,302.56,302.56
SZ000729,燕京啤酒,12.92,364.15528286,324.24118138
SZ300059,东方财富,20.49,3238.24731961,2732.90570772
SH603568,伟明环保,21.28,363.91525096,363.25897576
SZ300903,科翔股份,58.06,252.78543848,191.9972223
SH688518,联赢激光,28.7,97.96030227,97.96030227
SH605116,奥锐特,22.87,92.89410562,92.89410562
SZ002843,泰嘉股份,27.56,69.37887209,68.95418627
SZ002602,世纪华通,15.96,1176.36089859,1084.77368927
SZ002338,奥普光电,62.01,148.824,148.824
SH603360,百傲化学,20.95,147.95385551,147.95385551
SH688062,迈威生物-U,35.16,157.07033832,71.786172
SH603200,上海洗霸,62.69,110.00847657,110.00847657
SZ300712,永福股份,26.9,50.44988342,50.23294837
SZ301456,盘古智能,31.62,47.57159594,18.7220654
SZ002698,博实股份,14.98,153.17972394,125.86778647
SH601187,厦门银行,7.46,196.87894044,196.45015486
SZ002692,远程股份,5.79,41.5806534,41.55680005
SZ301045,天禄科技,52.3,57.69650123,36.46148474
SH605028,世茂能源,27.44,43.904,43.904
SH600667,太极实业,10.71,224.00416726,224.00416726
SH688215,瑞晟智能,74.94,46.77999779,46.77999779
SZ300140,节能环境,6.61,204.84832976,67.43001463
SZ300738,奥飞数据,27.06,266.59255985,266.50868468
SH600867,通化东宝,9.09,178.03154316,178.03154316
SZ300612,宣亚国际,15.66,28.25917407,28.16912907
SZ000895,双汇发展,26.89,931.64740018,931.52592568
SZ301239,普瑞眼科,43.94,65.74260969,62.41415469
SZ300277,汽轮科技,18.75,284.36339344,143.94041531
SZ002832,比音勒芬,19.59,111.80151776,76.28704184
SH603345,安井食品,103.0,343.28759996,302.09305896
SH688475,萤石网络,31.9,251.2125,251.2125
SZ002545,东方铁塔,25.08,312.01077042,283.44505797
SH688303,大全能源,22.69,486.74717878,486.74717878
SH601666,平煤股份,8.1,200.01847712,200.01847712
SZ002080,中材科技,62.4,1047.14911642,1047.14911642
SH688612,威迈斯,32.15,134.76897351,81.19567087
SH688039,当虹科技,44.89,49.64897923,49.64897923
SH600551,时代出版,8.0,54.24441912,54.24441912
SZ002150,正泰电源,28.85,104.11064967,103.44022615
SZ002310,东方新能,3.22,193.17817217,138.42810435
SH688156,路德科技,26.4,26.58853745,26.58853745
SZ301388,欣灵电气,32.94,33.74623944,9.44179412
SZ301109,军信股份,16.84,132.88458179,38.78893974
SZ300480,光力科技,37.34,138.24111884,100.87845794
SZ300293,蓝英装备,19.12,64.70936587,64.70936587
SZ002595,豪迈科技,86.27,690.16,685.38755568
SH603690,至纯科技,25.53,97.77077303,97.77077303
SH600409,三友化工,7.19,148.42672531,148.42672531
SH603979,金诚信,66.67,415.88006496,415.88006496
SH601677,明泰铝业,17.36,215.87570165,211.44595045
SZ000683,博源化工,8.66,321.8776131,289.42690119
SH600595,中孚实业,7.88,315.82292298,315.82292298
SZ300474,景嘉微,66.46,347.33273561,270.14265562
SH688702,盛科通信-U,307.88,1262.308,624.9711015
SH688258,卓易信息,148.5,179.89622195,179.89622195
SZ002142,宁波银行,32.05,2116.45084884,2115.12120619
SZ300801,泰和科技,30.57,66.774051,41.84404022
SZ002436,兴森科技,32.01,544.06550752,485.88953096
SH600895,张江高科,37.51,580.91345021,580.91345021
SH601222,林洋能源,6.21,126.75977169,126.75977169
SZ002416,爱施德,13.95,172.87981194,170.73465041
SH600468,百利电气,7.75,84.29948738,84.29948738
SZ002714,牧原股份,43.51,2511.83001442,1653.46259721
SZ000417,合百集团,7.02,54.74787084,54.68772706
SZ301248,杰创智能,92.45,142.1002725,103.84788315
SZ002309,中利集团,4.61,138.65337425,110.9226994
SZ002643,万润股份,16.92,156.16470087,153.8561606
SH601231,环旭电子,41.49,991.23969686,991.23969686
SZ300511,雪榕生物,7.74,49.60155904,42.26063731
SH688059,华锐精密,144.9,144.88082683,135.59534213
SH688117,圣诺生物,36.75,57.83934692,57.83934692
SZ300498,温氏股份,16.06,1068.62073899,955.45802952
SZ003010,若羽臣,29.95,93.16231306,67.72958351
SH603663,三祥新材,45.3,191.75478675,191.53734675
SZ000983,山西焦煤,6.88,390.58455286,390.5821569
SZ300590,移为通信,15.29,70.67596666,54.70985127
SH603815,交建股份,7.62,47.16202671,47.16202671
SH605090,九丰能源,43.27,305.44996916,304.84881905
SZ002358,森源电气,7.57,70.38260316,70.38250664
SH688720,艾森股份,81.96,72.23408055,46.21259031
SZ301087,可孚医疗,50.15,118.3023455,97.28662191
SH688789,宏华数科,60.72,109.45150817,109.45150817
SH688228,开普云,109.3,73.83298068,73.83298068
SH600726,华电能源,7.51,593.84094937,561.39774922
SZ300927,江天化学,30.23,43.640028,42.57871225
SZ002515,金字火腿,7.46,90.31181663,82.19792973
SZ301049,超越科技,25.36,23.9026455,10.86076464
SZ002112,三变科技,20.99,61.73815609,55.01049755
SH603196,璞源材料,28.51,119.36778914,67.5653592
SH601857,中国石油,11.12,20351.93273336,18005.73505336
SZ300331,苏大维格,55.06,142.97005467,122.30522839
SZ000037,深南电A,11.15,67.20802945,37.78825873
SH603717,天域生物,7.43,21.55786563,21.55786563
SZ002955,鸿合科技,25.19,59.60959383,49.28344202
SH688293,奥浦迈,51.88,72.25430893,59.0498959
SH603687,大胜达,16.97,93.34040732,93.34040732
SZ002335,科华数据,68.23,351.66700017,310.22074672
SZ002083,孚日股份,11.03,104.41428302,104.41428302
SH688338,赛科希德,30.22,32.07623328,32.07623328
SZ002380,科远智慧,36.21,86.9009761,51.49206478
SH688598,金博股份,25.11,52.12160943,51.11783718
SH688268,华特气体,164.95,197.93402386,197.80041436
SZ002706,良信股份,11.65,130.84406483,106.52540864
SZ001359,平安电工,93.72,173.85356624,43.46424324
SH688187,时代电气,48.86,663.4935941,424.54821036
SH688520,神州细胞,42.29,198.90497345,188.33247345
SH688325,赛微微电,120.7,103.96979111,98.57021384
SH600406,国电南瑞,26.08,2094.68200548,2088.53234305
SH688377,迪威尔,37.56,73.10780638,73.10780638
SZ001286,陕西能源,11.52,432.0,155.52
SZ002741,光华科技,22.13,102.9094372,94.35307298
SZ002375,亚厦股份,4.29,57.48584976,57.09974818
SH688777,中控技术,81.44,644.34475079,641.09495926
SH600888,新疆众和,8.57,133.09946583,133.09946583
SH688199,久日新材,28.42,45.82078473,45.82078473
SZ002882,金龙羽,26.87,116.32023,66.31047119
SH603126,中材节能,8.48,51.7704,51.7704
SZ300061,旗天科技,9.84,64.84497782,61.22149897
SH600226,亨通股份,5.65,168.05253916,168.05253916
SH601138,工业富联,63.28,12557.34159732,12557.34159732
SZ002149,西部材料,72.44,353.66242009,353.60809009
SZ300883,龙利得,7.06,24.4276,23.345625
SZ002453,华软科技,6.29,51.09789223,37.90670733
SZ300139,晓程科技,59.61,163.3314,139.28426402
SZ300537,广信材料,23.76,49.37482939,36.05923522
SH601108,财通证券,8.4,390.07618751,390.07618751
SH600309,万华化学,83.6,2617.07427934,2617.07427934
SH603288,海天味业,38.18,2234.22676362,2123.0372877
SZ002532,天山铝业,16.66,771.14765334,684.2024515
SZ000690,宝新能源,5.54,120.54418755,120.46553828
SZ002870,香山股份,40.27,53.18685862,51.93282827
SZ000528,柳    工,9.73,198.18512232,197.90970893
SZ300602,飞荣达,37.5,218.19878663,148.27645238
SZ000722,湖南发展,14.55,67.53503003,67.53503003
SH600810,神马股份,7.59,82.77493737,82.02914397
SZ002989,中天精装,31.68,63.87158163,58.08103203
SZ002993,奥海科技,51.68,142.657472,123.22937497
SH603612,索通发展,24.85,123.77895806,123.77895806
SH603155,新亚强,18.55,58.5784514,58.5784514
SH603477,巨星农牧,18.66,97.58792283,95.17913869
SZ002185,华天科技,13.74,448.87943563,448.77338221
SH600986,浙文互联,11.01,163.75988423,163.75988423
SZ301638,南网数字,30.09,956.75675421,70.70552984
SZ000783,长江证券,8.22,454.57199633,454.57199633
SZ001283,豪鹏科技,73.85,73.80795498,58.8870425
SZ300565,科信技术,13.04,32.5614814,29.75795091
SZ300093,*ST金刚,22.66,122.364,52.33955928
SZ301090,华润材料,8.86,130.46008234,130.32380403
SZ002773,康弘药业,24.23,223.23606715,166.40386435
SH603823,百合花,17.45,72.65616435,72.65616435
SZ000962,东方钽业,48.39,255.23797433,242.75639322
SH600758,辽宁能源,4.03,53.27730098,53.22595878
SZ301516,中远通,21.46,60.23859662,15.05964921
SZ300205,*ST天喻,5.99,25.7603544,25.7603544
SZ300185,通裕重工,3.3,133.19413305,126.91900412
SZ000035,中国天楹,6.59,157.37135948,152.42839679
SH600851,海欣股份,8.59,103.68616984,63.41190485
SZ002534,西子洁能,17.89,149.54880317,147.65739544
SH688108,赛诺医疗,21.86,91.3643072,91.3643072
SZ300426,华智数媒,7.27,32.74283029,29.08
SZ300766,每日互动,31.72,125.21462292,113.5375888
SH600809,山西汾酒,141.6,1727.46933835,1727.46933835
SZ300661,圣邦股份,88.4,548.67643657,529.54187998
SH603551,奥普科技,11.82,45.47658123,44.90224743
SH688484,南芯科技,43.22,184.83602207,184.83602207
SH603997,继峰股份,13.17,167.55728259,167.55728259
SZ000786,北新建材,26.16,445.30494859,441.97525147
SZ000681,视觉中国,22.77,159.52148218,153.95594929
SH603985,恒润股份,28.66,126.34990366,126.34990366
SH600415,小商品城,12.98,711.76598753,711.76598753
SZ002038,双鹭药业,6.5,66.77775,55.37423554
SZ300541,先进数通,13.0,55.90578396,50.24073691
SH601077,渝农商行,7.14,810.8898,631.050508
SH603893,瑞芯微,178.3,750.6333718,750.4229778
SZ300174,元力股份,17.97,65.44860169,65.08636225
SZ000568,泸州老窖,97.53,1435.58499651,1434.91636399
SH601577,长沙银行,9.65,388.07993726,387.99596981
SZ300841,康华生物,58.08,75.47315894,69.06764235
SZ300980,祥源新材,34.21,47.23210424,33.64260936
SZ300398,飞凯材料,35.27,199.96201292,198.86998
SH603766,隆鑫通用,15.33,314.80796561,314.80796561
SZ301393,昊帆生物,58.88,63.5904,24.79129152
SH688628,优利德,95.8,107.0733493,107.0733493
SZ301012,扬电科技,36.33,71.55562685,71.55562685
SH600438,通威股份,17.22,775.24274774,775.24274774
SZ300200,高盟新材,10.22,44.04546165,43.32474868
SH600780,通宝能源,6.99,80.14052636,80.14052636
SH603390,通达电气,13.97,49.12578216,48.96679923
SH600510,黑牡丹,11.4,117.6509021,117.6509021
SZ002967,广电计量,22.3,142.1134293,122.03155209
SZ300073,当升科技,62.59,340.6734068,316.68744418
SZ002299,圣农发展,18.31,227.61375612,223.18749012
SH600392,盛和资源,26.5,464.49904105,464.49904105
SH603585,苏利股份,18.89,36.95746272,36.17258322
SZ002418,康盛股份,6.27,71.25228,71.25209428
SH600537,*ST亿晶,3.14,37.16865157,37.16865157
SH601969,海南矿业,11.94,237.83665107,235.51370795
SZ002027,分众传媒,6.25,902.63748288,902.63748288
SH603129,春风动力,263.08,403.7824529,403.7824529
SZ002424,ST百灵,4.97,69.46064048,60.29676125
SH688348,昱能科技,51.18,79.98279123,79.98279123
SH688646,ST逸飞,61.48,57.8911714,35.64917062
SZ301345,涛涛车业,267.0,291.16101957,93.52942182
SH600261,阳光照明,3.71,49.53046504,49.53046504
SH600841,动力新科,8.66,120.18536649,90.32592031
SZ300683,海特生物,36.42,47.6717372,44.45572373
SZ002822,ST中装,3.09,60.255,33.03044663
SH600629,华建集团,21.66,210.17535354,207.53978055
SH603876,鼎胜新材,30.82,286.40015505,286.40015505
SZ300786,国林科技,16.56,30.47302956,24.24288267
SH688488,艾迪药业,17.18,72.29048641,72.29048641
SH603398,*ST沐邦,13.5,58.54160574,58.54160574
SZ301123,奕东电子,70.17,164.646888,115.80971598
SH600160,巨化股份,35.58,960.56965562,960.56965562
SZ002992,宝明科技,52.4,94.77516474,81.86719345
SZ000060,中金岭南,7.95,353.07321041,353.06873854
SH600032,浙江新能,10.4,250.0862337,250.0862337
SZ000420,吉林化纤,5.49,134.99187203,134.9461568
SZ300121,阳谷华泰,12.22,54.40768462,52.46777599
SZ301577,美信科技,70.93,31.93942435,13.36403124
SZ002895,川恒股份,35.3,213.8849532,210.0214035
SZ301630,同宇新材,259.5,103.8,25.95
SH688327,云从科技-UW,14.44,149.96640629,120.34888618
SH688560,明冠新材,17.39,35.00640354,35.00640354
SZ300499,高澜股份,43.77,133.60729646,118.79545931
SZ000639,ST西王,1.8,19.42970571,19.4296819
SH600276,恒瑞医药,52.8,3504.44153347,3368.11320067
SZ301120,新特电气,20.43,75.88540754,44.6424433
SH688368,晶丰明源,163.25,237.87923632,144.47703523
SZ000531,穗恒运Ａ,7.19,74.87675577,65.41070059
SZ300184,力源信息,14.91,171.61888939,157.15197389
SH688411,海博思创,257.88,464.42251837,341.88254295
SZ000021,深科技,31.02,488.33935432,488.26779118
SH603193,润本股份,25.69,103.94002237,26.54709907
SZ002272,川润股份,19.53,94.69653669,79.70839404
SH603898,好莱客,13.04,40.59939608,40.59939608
SH603153,上海建科,16.45,67.42215194,66.4218378
SH688733,壹石通,32.3,64.52738637,64.52738637
SZ301662,宏工科技,180.44,144.352,55.49092251
SZ301256,华融化学,14.11,67.728,67.728
SZ300593,新雷能,29.25,158.68080218,131.70207404
SZ301548,崇德科技,83.76,72.8712,21.97442092
SH688301,奕瑞科技,116.1,245.49246896,245.49246896
SZ300201,海伦哲,12.88,129.96481658,129.27053409
SH688115,思林杰,57.75,38.501925,38.501925
SH688567,孚能科技,13.99,170.97233351,170.97233351
SZ300207,欣旺达,26.73,493.82671182,458.10844433
SH600426,华鲁恒升,35.51,751.15751133,751.05808262
SH688147,微导纳米,79.8,368.00461946,368.00461946
SH605507,国邦医药,23.16,129.4235226,129.4235226
SZ002935,天奥电子,22.53,95.55029505,93.51997594
SH605366,宏柏新材,13.2,102.4422564,102.4422564
SZ000670,盈方微,8.06,68.08485555,66.24214611
SH600989,宝丰能源,27.62,2025.474032,2025.474032
SH603871,嘉友国际,12.62,172.64269264,172.64269264
SH603156,养元饮品,40.78,513.94119141,513.94119141
SZ000596,古井贡酒,106.36,562.21896,434.58696
SZ002948,青岛银行,5.71,332.34225474,177.72383091
SZ301372,科净源,36.54,25.05600052,15.0436806
SZ301152,天力锂能,34.21,40.62095639,24.28198671
SH600482,中国动力,38.33,869.41883285,869.41883285
