market,code,close,open,high,low,pre_close,server_time,neg_price,vol,cur_vol,amount,in_vol,out_vol,s_amount,open_amount,handicap,unknown,rise_speed,short_turnover,min2_amount,opening_rush,active_flag,decimal,extra_meta,vol_rise_speed,depth,active,turnover,ts_code,market_cap_yi,name,drop_reason
MARKET.SZ,002167,12.78,12.01,12.88,11.94,11.96,15:33:10.338,-12.78,49539100,349600,619616064.0,20428600,29110600,0,96.2,"{'bid': [{'price': 12.77, 'vol': 294}], 'ask': [{'price': 12.78, 'vol': 260}]}",0000110010010110,0.00%,0.18%,4467840.0,0.33%,0,0,000000000000000000000000000000000000000000000000,0.99%,-49.51%,4227,6.53,002167.SZ,96.95401194486982,东方锆业,
MARKET.SZ,002170,11.99,11.94,12.09,11.82,11.9,15:33:10.812,-11.99,13991100,148400,167179504.0,6538200,7452900,0,130.5,"{'bid': [{'price': 11.98, 'vol': 367}], 'ask': [{'price': 11.99, 'vol': 176}]}",0000000000010110,0.08%,0.04%,1779376.0,0.08%,0,0,000000000000000000000000000000000000000000000000,0.98%,-19.81%,2870,1.78,002170.SZ,94.24342078651685,芭田股份,
MARKET.SZ,002172,3.51,3.46,3.52,3.41,3.45,15:33:15.900,-3.51,13227300,87500,45830960.0,5400100,7827200,0,13.15,"{'bid': [{'price': 3.5, 'vol': 114}], 'ask': [{'price': 3.51, 'vol': 694}]}",0000000000010110,0.29%,0.04%,307144.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.79%,6.77%,1662,1.73,002172.SZ,26.836891907514453,澳洋健康,
MARKET.SZ,002177,7.74,7.82,7.87,7.45,7.77,15:33:13.362,-7.74,50401900,496600,385447968.0,27601400,22800500,0,249.22,"{'bid': [{'price': 7.74, 'vol': 959}], 'ask': [{'price': 7.75, 'vol': 2260}]}",0000000000010110,0.13%,0.23%,3843808.0,0.51%,0,0,000000000000000000000000000000000000000000000000,1.41%,-13.75%,4043,7.47,002177.SZ,52.22365542168674,御银股份,
MARKET.SZ,002178,5.79,5.71,5.83,5.63,5.73,15:33:14.532,-5.79,19797600,435800,114098544.0,9503900,10293800,0,87.71,"{'bid': [{'price': 5.78, 'vol': 693}], 'ask': [{'price': 5.79, 'vol': 850}]}",0001011100010110,0.17%,0.15%,2523256.0,0.71%,0,0,000000000000000000000000000000000000000000000000,1.92%,-12.57%,2434,2.78,002178.SZ,41.2331309352518,延华智能,
MARKET.SZ,002184,12.29,12.11,12.32,11.9,12.1,15:33:11.232,-12.29,7570000,68700,91960152.0,3415400,4154700,0,96.27,"{'bid': [{'price': 12.28, 'vol': 557}], 'ask': [{'price': 12.29, 'vol': 164}]}",0001011000010110,-0.07%,0.09%,844304.0,0.08%,0,0,000000000000000000000000000000000000000000000000,1.22%,-14.93%,2451,3.15,002184.SZ,29.535015873015873,海得控制,
MARKET.SZ,002186,9.72,9.87,9.88,9.6,9.75,15:33:12.174,-9.72,3471600,27000,33663740.0,1829700,1642000,0,7.3,"{'bid': [{'price': 9.71, 'vol': 163}], 'ask': [{'price': 9.72, 'vol': 17}]}",0001100011010110,-0.09%,0.03%,262448.0,1.02%,0,0,000000000000000000000000000000000000000000000000,0.76%,55.43%,1361,1.13,002186.SZ,29.861904424778768,全 聚 德,
MARKET.SZ,002187,5.64,5.59,5.68,5.54,5.54,15:33:14.622,-5.64,8439900,147700,47319408.0,4263300,4176600,0,37.12,"{'bid': [{'price': 5.63, 'vol': 1984}], 'ask': [{'price': 5.64, 'vol': 133}]}",0000000000010110,0.18%,0.10%,833032.0,0.36%,0,0,000000000000000000000000000000000000000000000000,1.65%,37.00%,1580,1.2,002187.SZ,39.66753,广百股份,
MARKET.SZ,002188,6.61,6.51,6.69,6.35,6.51,15:33:14.040,-6.61,13480700,109800,87819808.0,6218000,7262700,0,51.49,"{'bid': [{'price': 6.61, 'vol': 154}], 'ask': [{'price': 6.62, 'vol': 149}]}",0000000000010110,0.15%,0.14%,725760.0,-0.30%,0,0,000000000000000000000000000000000000000000000000,0.98%,10.50%,2459,5.24,002188.SZ,17.005234160305346,中天服务,
MARKET.SZ,002191,3.77,3.78,3.79,3.69,3.75,15:33:15.744,-3.77,14070900,99500,52583312.0,6949000,7121900,0,49.4,"{'bid': [{'price': 3.77, 'vol': 786}], 'ask': [{'price': 3.78, 'vol': 1444}]}",0000000000010110,-0.25%,0.03%,375116.0,1.34%,0,0,000000000000000000000000000000000000000000000000,0.96%,-37.71%,1547,0.98,002191.SZ,54.12989081632653,劲嘉股份,
MARKET.SZ,002194,12.41,12.29,12.5,12.1,12.12,15:33:10.560,-12.41,30664800,397300,377991904.0,14344800,16320100,0,323.82,"{'bid': [{'price': 12.41, 'vol': 270}], 'ask': [{'price': 12.42, 'vol': 626}]}",0001000000010110,0.00%,0.27%,4930528.0,0.24%,0,0,000000000000000000000000000000000000000000000000,1.71%,-14.50%,4207,6.0,002194.SZ,63.425028,武汉凡谷,
MARKET.SZ,002197,7.45,7.31,7.51,7.08,7.26,15:33:13.536,-7.45,22955400,172800,167339296.0,11020400,11935000,0,141.52,"{'bid': [{'price': 7.44, 'vol': 44}], 'ask': [{'price': 7.45, 'vol': 253}]}",0000100011010110,0.27%,0.15%,1287344.0,1.11%,0,0,000000000000000000000000000000000000000000000000,1.47%,44.94%,3091,4.3,002197.SZ,39.77156511627908,证通电子,
MARKET.SZ,002201,12.15,11.7,12.28,11.6,11.59,15:33:10.716,-12.15,36477200,724700,440252288.0,16187300,20289900,0,246.17,"{'bid': [{'price': 12.14, 'vol': 679}], 'ask': [{'price': 12.15, 'vol': 251}]}",0000101111010110,0.08%,0.34%,8805120.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.79%,-27.08%,4155,6.06,002201.SZ,73.13498019801982,九鼎新材,
MARKET.SZ,002204,6.15,6.13,6.18,6.06,6.1,15:33:14.316,-6.15,19124100,210700,117022296.0,9613200,9510900,0,20.78,"{'bid': [{'price': 6.15, 'vol': 708}], 'ask': [{'price': 6.16, 'vol': 1242}]}",0000100111010110,0.00%,0.06%,1295776.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.30%,-1.68%,2904,0.99,002204.SZ,118.8012272727273,大连重工,
MARKET.SZ,002205,13.95,13.68,14.0,13.62,13.68,15:33:09.636,-13.95,2589500,21500,35855228.0,1182100,1407500,0,116.83,"{'bid': [{'price': 13.94, 'vol': 50}], 'ask': [{'price': 13.95, 'vol': 40}]}",0000111100010110,0.14%,0.07%,299932.0,1.33%,0,0,000000000000000000000000000000000000000000000000,1.64%,-7.06%,1467,1.39,002205.SZ,25.98814748201439,国统股份,
MARKET.SZ,002206,5.52,5.5,5.55,5.39,5.4,15:33:14.694,-5.52,10629000,64000,58211332.0,4416800,6212200,0,34.98,"{'bid': [{'price': 5.52, 'vol': 670}], 'ask': [{'price': 5.53, 'vol': 846}]}",0000101100010110,-0.17%,0.02%,353292.0,0.73%,0,0,000000000000000000000000000000000000000000000000,0.72%,-11.68%,2103,1.01,002206.SZ,58.09116831683168,海 利 得,
MARKET.SZ,002209,13.25,13.21,13.51,12.92,13.22,15:33:10.056,-13.25,5391700,23200,71125456.0,2756500,2635200,0,36.99,"{'bid': [{'price': 13.25, 'vol': 117}], 'ask': [{'price': 13.27, 'vol': 52}]}",0000000000010110,-0.07%,0.07%,307376.0,0.76%,0,0,000000000000000000000000000000000000000000000000,0.81%,6.79%,1908,3.45,002209.SZ,20.707253623188404,达 意 隆,
MARKET.SZ,002210,2.78,2.8,2.81,2.73,2.72,15:33:16.338,-2.78,71465400,691200,197502048.0,34172600,37292900,0,1036.14,"{'bid': [{'price': 2.77, 'vol': 1191}], 'ask': [{'price': 2.78, 'vol': 15507}]}",0000110100010110,0.36%,0.11%,1921536.0,-1.40%,0,0,000000000000000000000000000000000000000000000000,1.36%,-22.70%,3160,2.69,002210.SZ,73.85643568773234,飞马国际,
MARKET.SZ,002212,7.26,7.3,7.4,7.19,7.17,15:33:13.650,-7.26,25306600,290900,184449248.0,12139400,13167200,0,239.29,"{'bid': [{'price': 7.26, 'vol': 2987}], 'ask': [{'price': 7.27, 'vol': 432}]}",0000000000010110,-0.13%,0.05%,2111904.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.03%,34.82%,2972,2.17,002212.SZ,84.66632073732718,天融信,
MARKET.SZ,002215,9.37,9.49,9.51,9.3,9.4,15:33:12.384,-9.37,11381400,187200,106975168.0,6139300,5242100,0,21.35,"{'bid': [{'price': 9.37, 'vol': 100}], 'ask': [{'price': 9.38, 'vol': 177}]}",0000100110010110,-0.20%,0.05%,1754064.0,0.96%,0,0,000000000000000000000000000000000000000000000000,1.36%,62.45%,2458,1.42,002215.SZ,75.10120985915493,诺 普 信,
MARKET.SZ,002216,13.35,13.61,13.61,13.26,13.47,15:33:09.996,-13.35,5509000,75400,73580112.0,2783500,2725600,0,43.28,"{'bid': [{'price': 13.35, 'vol': 29}], 'ask': [{'price': 13.36, 'vol': 39}]}",0001011010010110,0.23%,0.04%,1006608.0,1.72%,0,0,000000000000000000000000000000000000000000000000,1.13%,-12.29%,2769,0.87,002216.SZ,84.53465517241379,三全食品,
MARKET.SZ,002218,5.11,5.07,5.13,4.97,5.03,15:33:14.940,-5.11,37472000,412500,189558336.0,17644100,19827900,0,66.16,"{'bid': [{'price': 5.1, 'vol': 2387}], 'ask': [{'price': 5.11, 'vol': 2994}]}",0000000000010110,0.20%,0.17%,2107824.0,-0.38%,0,0,000000000000000000000000000000000000000000000000,1.88%,-7.63%,3551,2.7,002218.SZ,70.91922962962963,拓日新能,
MARKET.SZ,002219,2.19,2.19,2.2,2.16,2.2,15:33:17.292,-2.19,57680600,1368800,125742008.0,30213300,27467300,0,255.7,"{'bid': [{'price': 2.19, 'vol': 8306}], 'ask': [{'price': 2.2, 'vol': 22497}]}",0000000000010110,0.00%,0.10%,2997672.0,0.92%,0,0,000000000000000000000000000000000000000000000000,1.89%,20.60%,2621,1.76,002219.SZ,71.77301931818181,新里程,
MARKET.SZ,002221,7.15,7.41,7.42,7.1,7.35,15:33:13.716,-7.15,23221800,185000,167885648.0,15105800,8116100,0,45.05,"{'bid': [{'price': 7.15, 'vol': 2770}], 'ask': [{'price': 7.16, 'vol': 587}]}",0001001010010110,0.00%,0.06%,1322768.0,-0.12%,0,0,000000000000000000000000000000000000000000000000,1.07%,31.28%,3116,1.59,002221.SZ,104.42507547169811,东华能源,
MARKET.SZ,002224,3.89,3.85,3.91,3.79,3.81,15:33:15.672,-3.89,11669400,63900,44943756.0,5977500,5691900,0,83.55,"{'bid': [{'price': 3.89, 'vol': 132}], 'ask': [{'price': 3.9, 'vol': 3710}]}",0000000000010110,0.00%,0.03%,248560.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.92%,-42.23%,1446,1.45,002224.SZ,31.306183448275863,三 力 士,
MARKET.SZ,002225,3.98,3.85,4.0,3.8,3.8,15:33:16.218,-3.98,48119900,323300,188742576.0,21039100,27080800,0,122.47,"{'bid': [{'price': 3.98, 'vol': 630}], 'ask': [{'price': 3.99, 'vol': 4886}]}",0000011101010110,0.25%,0.15%,1286768.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.23%,-78.32%,3468,5.07,002225.SZ,37.77459605522682,濮耐股份,
MARKET.SZ,002228,3.56,3.55,3.59,3.5,3.52,15:33:15.870,-3.56,15088500,114500,53484920.0,5984300,9104200,0,24.14,"{'bid': [{'price': 3.55, 'vol': 2846}], 'ask': [{'price': 3.56, 'vol': 260}]}",0000011001010110,0.28%,0.05%,407612.0,0.57%,0,0,000000000000000000000000000000000000000000000000,1.08%,-17.10%,2017,1.25,002228.SZ,42.972048,合兴包装,
MARKET.SZ,002233,8.21,8.26,8.31,8.2,8.25,15:33:13.080,-8.21,4757200,107500,39261232.0,2220600,2536600,0,6.77,"{'bid': [{'price': 8.21, 'vol': 314}], 'ask': [{'price': 8.22, 'vol': 202}]}",0000000000010110,-0.35%,0.02%,882580.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.67%,9.95%,1920,0.41,002233.SZ,95.2600292682927,塔牌集团,
MARKET.SZ,002234,7.8,7.86,7.9,7.65,7.74,15:33:13.326,-7.8,6255000,119800,48576956.0,3220300,3034700,0,29.32,"{'bid': [{'price': 7.8, 'vol': 518}], 'ask': [{'price': 7.81, 'vol': 113}]}",0000000000010110,0.00%,0.10%,934416.0,0.13%,0,0,000000000000000000000000000000000000000000000000,1.77%,67.00%,1862,2.08,002234.SZ,23.45625,民和股份,
MARKET.SZ,002235,10.3,10.32,10.4,9.89,10.31,15:33:11.826,-10.3,50098700,253900,512090400.0,23296500,26802300,0,414.35,"{'bid': [{'price': 10.3, 'vol': 124}], 'ask': [{'price': 10.31, 'vol': 406}]}",0001010011010110,0.19%,0.19%,2615232.0,0.58%,0,0,000000000000000000000000000000000000000000000000,0.82%,43.05%,4087,9.05,002235.SZ,57.018409944751376,安妮股份,
MARKET.SZ,002238,6.9,7.04,7.09,6.8,7.04,15:33:13.866,-6.9,8631100,33300,59466544.0,5026300,3604900,0,27.39,"{'bid': [{'price': 6.9, 'vol': 261}], 'ask': [{'price': 6.91, 'vol': 555}]}",0000110110010110,0.00%,0.06%,229780.0,-1.25%,0,0,000000000000000000000000000000000000000000000000,0.94%,-23.43%,1973,1.08,002238.SZ,55.143138888888885,天威视讯,
MARKET.SZ,002239,2.7,2.74,2.75,2.67,2.74,15:33:16.986,-2.7,57901600,649300,156552000.0,29503800,28397900,0,40.03,"{'bid': [{'price': 2.7, 'vol': 27620}], 'ask': [{'price': 2.71, 'vol': 2636}]}",0000110111010110,-0.36%,0.05%,1753104.0,-0.35%,0,0,000000000000000000000000000000000000000000000000,1.07%,4.23%,3218,2.16,002239.SZ,72.377,奥特佳,
MARKET.SZ,002242,9.6,9.88,9.98,9.55,9.88,15:33:12.246,-9.6,13064000,142000,126313416.0,7735400,5328600,0,55.03,"{'bid': [{'price': 9.59, 'vol': 423}], 'ask': [{'price': 9.6, 'vol': 217}]}",0000010011010110,0.10%,0.15%,1363208.0,0.30%,0,0,000000000000000000000000000000000000000000000000,1.34%,82.52%,2865,1.72,002242.SZ,72.91534883720931,九阳股份,
MARKET.SZ,002243,8.81,8.62,8.83,8.46,8.6,15:33:12.720,-8.81,20824200,146600,180273584.0,9839200,10985000,0,134.99,"{'bid': [{'price': 8.8, 'vol': 278}], 'ask': [{'price': 8.81, 'vol': 29}]}",0000010110010110,0.00%,0.07%,1291504.0,0.23%,0,0,000000000000000000000000000000000000000000000000,0.97%,-17.78%,2744,1.73,002243.SZ,106.04693757225435,力合科创,
MARKET.SZ,002247,2.8,2.74,2.83,2.67,2.72,15:33:16.326,-2.8,27315400,169100,75131080.0,12785200,14530200,0,88.47,"{'bid': [{'price': 2.79, 'vol': 889}], 'ask': [{'price': 2.8, 'vol': 1640}]}",0000000100010110,0.36%,0.06%,473496.0,1.11%,0,0,000000000000000000000000000000000000000000000000,0.52%,-55.99%,2293,4.24,002247.SZ,18.038471698113206,聚力文化,
MARKET.SZ,002248,12.53,12.28,12.68,12.01,12.17,15:33:10.488,-12.53,11654800,84100,144207440.0,5457700,6197100,0,17.19,"{'bid': [{'price': 12.53, 'vol': 220}], 'ask': [{'price': 12.55, 'vol': 21}]}",0000000000010110,-0.15%,0.10%,1053728.0,0.16%,0,0,000000000000000000000000000000000000000000000000,1.04%,16.51%,2992,3.79,002248.SZ,38.53156833773087,华东数控,
MARKET.SZ,002251,3.7,3.69,3.75,3.66,3.66,15:33:15.786,-3.7,48908500,760600,181313488.0,22779300,26129200,0,44.69,"{'bid': [{'price': 3.7, 'vol': 2689}], 'ask': [{'price': 3.71, 'vol': 10591}]}",0000101011010110,0.00%,0.07%,2814256.0,0.54%,0,0,000000000000000000000000000000000000000000000000,1.18%,-51.69%,2721,2.27,002251.SZ,79.71870044052864,步步高,
MARKET.SZ,002255,10.4,10.34,10.45,10.28,10.3,15:33:11.766,-10.4,15360100,94100,159564992.0,7453900,7906300,0,208.04,"{'bid': [{'price': 10.4, 'vol': 184}], 'ask': [{'price': 10.41, 'vol': 991}]}",0001001001010110,0.00%,0.06%,978672.0,0.58%,0,0,000000000000000000000000000000000000000000000000,1.09%,-47.99%,2596,2.41,002255.SZ,66.2842489626556,海陆重工,
MARKET.SZ,002256,4.58,4.5,4.62,4.44,4.49,15:33:15.258,-4.58,82209100,858700,373067424.0,36213300,45995800,0,174.74,"{'bid': [{'price': 4.58, 'vol': 2617}], 'ask': [{'price': 4.59, 'vol': 4854}]}",0000000000010110,0.22%,0.17%,3932832.0,0.22%,0,0,000000000000000000000000000000000000000000000000,1.57%,-36.88%,3897,4.08,002256.SZ,92.28374460784313,兆新股份,
MARKET.SZ,002258,12.17,12.03,12.29,11.81,11.79,15:33:10.704,-12.17,17967600,175600,216893360.0,7944600,10023000,0,310.26,"{'bid': [{'price': 12.17, 'vol': 272}], 'ask': [{'price': 12.18, 'vol': 32}]}",0000101100010110,0.08%,0.10%,2137072.0,0.25%,0,0,000000000000000000000000000000000000000000000000,1.27%,56.09%,3198,2.25,002258.SZ,97.184752,利尔化学,
MARKET.SZ,002259,5.25,5.15,5.29,5.11,5.13,15:33:14.856,-5.25,20793100,42400,108229184.0,9263800,11529300,0,32.24,"{'bid': [{'price': 5.24, 'vol': 61}], 'ask': [{'price': 5.25, 'vol': 361}]}",0000010101010110,0.19%,0.05%,222592.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.65%,-6.22%,2444,2.76,002259.SZ,39.55209239130435,升达林业,
MARKET.SZ,002263,3.86,3.74,3.88,3.68,3.71,15:33:15.690,-3.86,94126300,875800,357770944.0,40185100,53941300,0,104.16,"{'bid': [{'price': 3.85, 'vol': 4563}], 'ask': [{'price': 3.86, 'vol': 968}]}",0001001101010110,0.00%,0.16%,3380512.0,0.54%,0,0,000000000000000000000000000000000000000000000000,1.12%,-33.73%,4218,5.01,002263.SZ,72.5204626746507,大东南,
MARKET.SZ,002264,7.08,7.05,7.13,6.93,6.98,15:33:13.758,-7.08,15259800,204900,107336432.0,6798400,8461400,0,44.13,"{'bid': [{'price': 7.07, 'vol': 170}], 'ask': [{'price': 7.08, 'vol': 419}]}",0000000010010110,0.00%,0.12%,1450680.0,0.71%,0,0,000000000000000000000000000000000000000000000000,1.53%,-48.20%,2645,2.33,002264.SZ,46.368834334763946,新 华 都,
MARKET.SZ,002267,7.57,7.62,7.64,7.52,7.62,15:33:13.464,-7.57,6696700,165500,50672336.0,3384900,3311800,0,15.32,"{'bid': [{'price': 7.56, 'vol': 2209}], 'ask': [{'price': 7.57, 'vol': 305}]}",0000000000010110,0.26%,0.09%,1252840.0,0.00%,0,0,000000000000000000000000000000000000000000000000,2.54%,56.12%,1814,0.6,002267.SZ,84.49003166666668,陕天然气,
MARKET.SZ,002269,1.56,1.56,1.57,1.53,1.55,15:33:17.070,-1.56,50161300,1184600,77650400.0,28397900,21763400,0,128.98,"{'bid': [{'price': 1.55, 'vol': 40622}], 'ask': [{'price': 1.56, 'vol': 6987}]}",0000000000010110,0.65%,0.11%,1848008.0,0.65%,0,0,000000000000000000000000000000000000000000000000,1.52%,32.36%,2135,2.14,002269.SZ,36.56618130841122,美邦服饰,
MARKET.SZ,002274,6.1,6.01,6.13,5.91,6.0,15:33:14.346,-6.1,20883000,91600,125411024.0,10594000,10289000,0,41.47,"{'bid': [{'price': 6.09, 'vol': 328}], 'ask': [{'price': 6.1, 'vol': 2932}]}",0000001101010110,0.16%,0.06%,558744.0,0.17%,0,0,000000000000000000000000000000000000000000000000,0.72%,-65.63%,2428,2.23,002274.SZ,57.12390134529148,华昌化工,
MARKET.SZ,002275,13.54,13.65,13.68,13.5,13.6,15:33:09.882,-13.54,1844200,44700,25035720.0,977700,866500,0,15.15,"{'bid': [{'price': 13.54, 'vol': 36}], 'ask': [{'price': 13.55, 'vol': 1}]}",0000000000010110,-0.21%,0.05%,605228.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.93%,72.17%,1506,0.33,002275.SZ,75.66808484848485,桂林三金,
MARKET.SZ,002277,6.81,6.7,6.87,6.59,6.65,15:33:13.920,-6.81,49868200,452800,338121120.0,21309900,28558400,0,479.99,"{'bid': [{'price': 6.81, 'vol': 572}], 'ask': [{'price': 6.82, 'vol': 3094}]}",0001010101010110,0.00%,0.21%,3083648.0,2.76%,0,0,000000000000000000000000000000000000000000000000,1.92%,-50.87%,3587,3.58,002277.SZ,94.86101731843577,友阿股份,
MARKET.SZ,002278,9.67,9.58,9.72,9.42,9.53,15:33:12.204,-9.67,7576300,53600,72752464.0,3276000,4300300,0,20.31,"{'bid': [{'price': 9.67, 'vol': 418}], 'ask': [{'price': 9.68, 'vol': 384}]}",0000000000010110,0.00%,0.09%,518312.0,-0.09%,0,0,000000000000000000000000000000000000000000000000,1.44%,-22.51%,2140,2.28,002278.SZ,32.132816228070176,神开股份,
MARKET.SZ,002279,7.09,7.16,7.21,7.02,7.12,15:33:13.752,-7.09,21122900,277100,149943584.0,11126800,9996200,0,66.87,"{'bid': [{'price': 7.09, 'vol': 318}], 'ask': [{'price': 7.1, 'vol': 1857}]}",0001011010010110,-0.13%,0.13%,1964624.0,0.56%,0,0,000000000000000000000000000000000000000000000000,1.85%,-28.57%,2874,2.66,002279.SZ,56.30126353383458,久其软件,
MARKET.SZ,002282,6.54,6.4,6.61,6.34,6.36,15:33:14.082,-6.54,4986800,22600,32274914.0,1844100,3142700,0,17.47,"{'bid': [{'price': 6.53, 'vol': 1143}], 'ask': [{'price': 6.54, 'vol': 232}]}",0000000000010110,0.15%,0.02%,147798.0,0.31%,0,0,000000000000000000000000000000000000000000000000,0.70%,-2.15%,1236,0.99,002282.SZ,32.943103030303035,博深股份,
MARKET.SZ,002284,13.05,13.16,13.23,12.72,13.09,15:33:10.176,-13.05,25703400,205400,333036704.0,13059800,12643600,0,387.69,"{'bid': [{'price': 13.04, 'vol': 308}], 'ask': [{'price': 13.05, 'vol': 721}]}",0000101110010110,0.00%,0.12%,2680576.0,1.15%,0,0,000000000000000000000000000000000000000000000000,0.92%,13.87%,3762,3.52,002284.SZ,95.29243465909092,亚太股份,
MARKET.SZ,002285,2.84,2.83,2.87,2.75,2.81,15:33:16.302,-2.84,43750800,254600,123095080.0,23080400,20670400,0,55.67,"{'bid': [{'price': 2.84, 'vol': 1547}], 'ask': [{'price': 2.85, 'vol': 3980}]}",0000011111010110,0.00%,0.11%,723304.0,-0.34%,0,0,000000000000000000000000000000000000000000000000,1.29%,4.18%,2725,2.21,002285.SZ,56.22274751131222,世联行,
MARKET.SZ,002286,8.95,8.78,8.95,8.62,8.67,15:33:12.636,-8.95,6796900,54300,60084236.0,3206400,3590500,0,25.99,"{'bid': [{'price': 8.94, 'vol': 155}], 'ask': [{'price': 8.95, 'vol': 849}]}",0000000000010110,0.11%,0.06%,485980.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.23%,-64.04%,1950,1.84,002286.SZ,33.06100815217391,保龄宝,
MARKET.SZ,002291,6.35,6.43,6.47,6.28,6.36,15:33:14.196,-6.35,31966600,411800,203156976.0,19131300,12835300,0,54.08,"{'bid': [{'price': 6.35, 'vol': 510}], 'ask': [{'price': 6.36, 'vol': 629}]}",0000100000010110,0.16%,0.15%,2614832.0,0.16%,0,0,000000000000000000000000000000000000000000000000,1.61%,26.58%,2984,3.68,002291.SZ,55.15975815217391,遥望科技,
MARKET.SZ,002292,7.69,7.8,7.83,7.63,7.78,15:33:13.992,-7.69,25420200,414100,195434128.0,12968100,12452200,0,96.49,"{'bid': [{'price': 7.69, 'vol': 764}], 'ask': [{'price': 7.7, 'vol': 1964}]}",0001010101010110,0.00%,0.08%,3184480.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.34%,15.53%,3542,2.5,002292.SZ,78.1925352,奥飞娱乐,
MARKET.SZ,002293,10.2,10.28,10.37,10.15,10.24,15:33:11.886,-10.2,6548000,90800,67018016.0,3630600,2917500,0,32.08,"{'bid': [{'price': 10.18, 'vol': 107}], 'ask': [{'price': 10.2, 'vol': 62}]}",0001001011010110,0.20%,0.04%,926160.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.30%,3.01%,2101,0.79,002293.SZ,84.54379746835441,罗莱生活,
MARKET.SZ,002295,11.13,10.89,11.22,10.66,10.69,15:33:11.328,-11.13,4960500,41100,54575976.0,2360700,2599800,0,17.86,"{'bid': [{'price': 11.13, 'vol': 4}], 'ask': [{'price': 11.14, 'vol': 93}]}",0000100100010110,-0.08%,0.08%,457464.0,-0.54%,0,0,000000000000000000000000000000000000000000000000,1.28%,28.56%,2150,1.98,002295.SZ,27.884022727272736,精艺股份,
MARKET.SZ,002296,11.02,10.95,11.09,10.72,10.84,15:33:11.394,-11.02,9112500,72200,99505976.0,4807200,4305400,0,33.4,"{'bid': [{'price': 11.01, 'vol': 88}], 'ask': [{'price': 11.02, 'vol': 2483}]}",0001011111010110,0.18%,0.05%,795688.0,0.74%,0,0,000000000000000000000000000000000000000000000000,0.92%,-55.84%,2531,2.62,002296.SZ,38.32814885496183,辉煌科技,
MARKET.SZ,002298,10.66,10.64,10.83,10.54,10.58,15:33:11.610,-10.66,40636700,476300,433635808.0,21937100,18699600,0,189.82,"{'bid': [{'price': 10.66, 'vol': 3063}], 'ask': [{'price': 10.67, 'vol': 352}]}",0000101101010110,-0.08%,0.18%,5077408.0,0.76%,0,0,000000000000000000000000000000000000000000000000,1.41%,5.77%,4200,6.15,002298.SZ,70.43694666666666,中电鑫龙,
MARKET.SZ,002300,9.27,9.23,9.32,9.1,9.23,15:33:12.444,-9.27,26025300,401000,240640400.0,14067500,11957800,0,103.1,"{'bid': [{'price': 9.27, 'vol': 1422}], 'ask': [{'price': 9.28, 'vol': 2510}]}",0000011110010110,-0.10%,0.39%,3717264.0,0.00%,0,0,000000000000000000000000000000000000000000000000,2.85%,-6.87%,3738,3.6,002300.SZ,67.01514749999998,太阳电缆,
MARKET.SZ,002301,8.33,8.37,8.56,8.19,8.33,15:33:13.008,-8.33,24834900,274900,208121456.0,13549300,11285700,0,233.94,"{'bid': [{'price': 8.32, 'vol': 551}], 'ask': [{'price': 8.33, 'vol': 1765}]}",0001001011010110,0.24%,0.13%,2289952.0,1.09%,0,0,000000000000000000000000000000000000000000000000,1.04%,-29.16%,3037,3.46,002301.SZ,59.790380635838154,齐心集团,
MARKET.SZ,002302,5.31,5.39,5.42,5.27,5.41,15:33:14.820,-5.31,9002800,167300,47981948.0,5505500,3497400,0,73.52,"{'bid': [{'price': 5.31, 'vol': 1074}], 'ask': [{'price': 5.32, 'vol': 156}]}",0001001011010110,0.00%,0.11%,888352.0,0.00%,0,0,000000000000000000000000000000000000000000000000,2.84%,58.37%,1654,0.71,002302.SZ,67.3308,西部建设,
MARKET.SZ,002303,3.53,3.49,3.57,3.46,3.47,15:33:15.888,-3.53,17151000,87300,60243476.0,8191200,8959800,0,32.91,"{'bid': [{'price': 3.52, 'vol': 1041}], 'ask': [{'price': 3.53, 'vol': 4407}]}",0000000000010110,0.28%,0.03%,308192.0,0.29%,0,0,000000000000000000000000000000000000000000000000,0.77%,-51.22%,1573,1.61,002303.SZ,37.60436645962733,美盈森,
MARKET.SZ,002307,4.14,4.11,4.15,4.1,4.11,15:33:16.122,-4.14,8413200,82200,34737848.0,4476600,3936600,0,27.97,"{'bid': [{'price': 4.13, 'vol': 3107}], 'ask': [{'price': 4.14, 'vol': 2113}]}",0000010100010110,0.24%,0.04%,340312.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.50%,16.69%,1035,0.66,002307.SZ,52.77370909090909,北新路桥,
