date,close,code
2025-01-02,11.43,000001.SZ
2025-01-03 00:00:00,11.38,000001.SZ
2025-01-06 00:00:00,11.44,000001.SZ
2025-01-07 00:00:00,11.51,000001.SZ
2025-01-08 00:00:00,11.5,000001.SZ
2025-01-09 00:00:00,11.4,000001.SZ
2025-01-10 00:00:00,11.3,000001.SZ
2025-01-13 00:00:00,11.2,000001.SZ
2025-01-14 00:00:00,11.38,000001.SZ
2025-01-15 00:00:00,11.48,000001.SZ
2025-01-16 00:00:00,11.57,000001.SZ
2025-01-17 00:00:00,11.45,000001.SZ
2025-01-20 00:00:00,11.42,000001.SZ
2025-01-21 00:00:00,11.33,000001.SZ
2025-01-22 00:00:00,11.09,000001.SZ
2025-01-23 00:00:00,11.32,000001.SZ
2025-01-24 00:00:00,11.34,000001.SZ
2025-01-27 00:00:00,11.47,000001.SZ
2025-02-05 00:00:00,11.37,000001.SZ
2025-02-06 00:00:00,11.36,000001.SZ
2025-02-07 00:00:00,11.38,000001.SZ
2025-02-10 00:00:00,11.43,000001.SZ
2025-02-11 00:00:00,11.42,000001.SZ
2025-02-12 00:00:00,11.42,000001.SZ
2025-02-13 00:00:00,11.5,000001.SZ
2025-02-14 00:00:00,11.55,000001.SZ
2025-02-17 00:00:00,11.78,000001.SZ
2025-02-18 00:00:00,11.81,000001.SZ
2025-02-19 00:00:00,11.71,000001.SZ
2025-02-20 00:00:00,11.66,000001.SZ
2025-02-21 00:00:00,11.64,000001.SZ
2025-02-24 00:00:00,11.59,000001.SZ
2025-02-25 00:00:00,11.47,000001.SZ
2025-02-26 00:00:00,11.52,000001.SZ
2025-02-27 00:00:00,11.62,000001.SZ
2025-02-28 00:00:00,11.53,000001.SZ
2025-03-03 00:00:00,11.51,000001.SZ
2025-03-04 00:00:00,11.51,000001.SZ
2025-03-05 00:00:00,11.66,000001.SZ
2025-03-06 00:00:00,11.63,000001.SZ
2025-03-07 00:00:00,11.67,000001.SZ
2025-03-10 00:00:00,11.59,000001.SZ
2025-03-11 00:00:00,11.61,000001.SZ
2025-03-12 00:00:00,11.85,000001.SZ
2025-03-13 00:00:00,11.84,000001.SZ
2025-03-14 00:00:00,11.97,000001.SZ
2025-03-17 00:00:00,11.5,000001.SZ
2025-03-18 00:00:00,11.49,000001.SZ
2025-03-19 00:00:00,11.52,000001.SZ
2025-03-20 00:00:00,11.49,000001.SZ
2025-03-21 00:00:00,11.42,000001.SZ
2025-03-24 00:00:00,11.38,000001.SZ
2025-03-25 00:00:00,11.43,000001.SZ
2025-03-26 00:00:00,11.38,000001.SZ
2025-03-27 00:00:00,11.39,000001.SZ
2025-03-28 00:00:00,11.35,000001.SZ
2025-03-31 00:00:00,11.26,000001.SZ
2025-04-01 00:00:00,11.27,000001.SZ
2025-04-02 00:00:00,11.37,000001.SZ
2025-04-03 00:00:00,11.34,000001.SZ
2025-04-07 00:00:00,10.7,000001.SZ
2025-04-08 00:00:00,10.82,000001.SZ
2025-04-09 00:00:00,10.8,000001.SZ
2025-04-10 00:00:00,10.9,000001.SZ
2025-04-11 00:00:00,10.89,000001.SZ
2025-04-14 00:00:00,10.93,000001.SZ
2025-04-15 00:00:00,10.95,000001.SZ
2025-04-16 00:00:00,11.0,000001.SZ
2025-04-17 00:00:00,11.06,000001.SZ
2025-04-18 00:00:00,11.18,000001.SZ
2025-04-21 00:00:00,11.02,000001.SZ
2025-04-22 00:00:00,11.04,000001.SZ
2025-04-23 00:00:00,11.01,000001.SZ
2025-04-24 00:00:00,11.03,000001.SZ
2025-04-25 00:00:00,11.01,000001.SZ
2025-04-28 00:00:00,11.0,000001.SZ
2025-04-29 00:00:00,10.98,000001.SZ
2025-04-30 00:00:00,10.91,000001.SZ
2025-05-06 00:00:00,10.96,000001.SZ
2025-05-07 00:00:00,11.03,000001.SZ
2025-05-08 00:00:00,11.08,000001.SZ
2025-05-09 00:00:00,11.15,000001.SZ
2025-05-12 00:00:00,11.16,000001.SZ
2025-05-13 00:00:00,11.29,000001.SZ
2025-05-14 00:00:00,11.43,000001.SZ
2025-05-15 00:00:00,11.39,000001.SZ
2025-05-16 00:00:00,11.38,000001.SZ
2025-05-19 00:00:00,11.37,000001.SZ
2025-05-20 00:00:00,11.39,000001.SZ
2025-05-21 00:00:00,11.48,000001.SZ
2025-05-22 00:00:00,11.55,000001.SZ
2025-05-23 00:00:00,11.46,000001.SZ
2025-05-26 00:00:00,11.42,000001.SZ
2025-05-27 00:00:00,11.49,000001.SZ
2025-05-28 00:00:00,11.53,000001.SZ
2025-05-29 00:00:00,11.46,000001.SZ
2025-05-30 00:00:00,11.56,000001.SZ
2025-06-03 00:00:00,11.81,000001.SZ
2025-06-04 00:00:00,11.84,000001.SZ
2025-06-05 00:00:00,11.67,000001.SZ
2025-06-06 00:00:00,11.7,000001.SZ
2025-06-09 00:00:00,11.71,000001.SZ
2025-06-10 00:00:00,11.81,000001.SZ
2025-06-11 00:00:00,11.85,000001.SZ
2025-06-12 00:00:00,11.68,000001.SZ
2025-06-13 00:00:00,11.58,000001.SZ
2025-06-16 00:00:00,11.79,000001.SZ
2025-06-17 00:00:00,11.76,000001.SZ
2025-06-18 00:00:00,11.77,000001.SZ
2025-06-19 00:00:00,11.7,000001.SZ
2025-06-20 00:00:00,11.84,000001.SZ
2025-06-23 00:00:00,11.93,000001.SZ
2025-06-24 00:00:00,11.93,000001.SZ
2025-06-25 00:00:00,12.06,000001.SZ
2025-06-26 00:00:00,12.41,000001.SZ
2025-06-27 00:00:00,12.2,000001.SZ
2025-06-30 00:00:00,12.07,000001.SZ
2025-07-01 00:00:00,12.3,000001.SZ
2025-07-02 00:00:00,12.32,000001.SZ
2025-07-03 00:00:00,12.35,000001.SZ
2025-07-04 00:00:00,12.6,000001.SZ
2025-07-07 00:00:00,12.78,000001.SZ
2025-07-08 00:00:00,12.69,000001.SZ
2025-07-09 00:00:00,12.84,000001.SZ
2025-07-10 00:00:00,13.18,000001.SZ
2025-07-11 00:00:00,12.91,000001.SZ
2025-07-14 00:00:00,12.98,000001.SZ
2025-07-15 00:00:00,12.73,000001.SZ
2025-07-16 00:00:00,12.64,000001.SZ
2025-07-17 00:00:00,12.59,000001.SZ
2025-07-18 00:00:00,12.7,000001.SZ
2025-07-21 00:00:00,12.61,000001.SZ
2025-07-22 00:00:00,12.49,000001.SZ
2025-07-23 00:00:00,12.53,000001.SZ
2025-07-24 00:00:00,12.35,000001.SZ
2025-07-25 00:00:00,12.35,000001.SZ
2025-07-28 00:00:00,12.46,000001.SZ
2025-07-29 00:00:00,12.34,000001.SZ
2025-07-30 00:00:00,12.49,000001.SZ
2025-07-31 00:00:00,12.23,000001.SZ
2025-08-01 00:00:00,12.28,000001.SZ
2025-08-04 00:00:00,12.3,000001.SZ
2025-08-05 00:00:00,12.47,000001.SZ
2025-08-06 00:00:00,12.46,000001.SZ
2025-08-07 00:00:00,12.47,000001.SZ
2025-08-08 00:00:00,12.4,000001.SZ
2025-08-11 00:00:00,12.3,000001.SZ
2025-08-12 00:00:00,12.33,000001.SZ
2025-08-13 00:00:00,12.26,000001.SZ
2025-08-14 00:00:00,12.2,000001.SZ
2025-08-15 00:00:00,12.08,000001.SZ
2025-08-18 00:00:00,12.08,000001.SZ
2025-08-19 00:00:00,12.06,000001.SZ
2025-08-20 00:00:00,12.07,000001.SZ
2025-08-21 00:00:00,12.15,000001.SZ
2025-08-22 00:00:00,12.06,000001.SZ
2025-08-25 00:00:00,12.45,000001.SZ
2025-08-26 00:00:00,12.36,000001.SZ
2025-08-27 00:00:00,12.06,000001.SZ
2025-08-28 00:00:00,12.08,000001.SZ
2025-08-29 00:00:00,12.05,000001.SZ
2025-09-01 00:00:00,11.89,000001.SZ
2025-09-02 00:00:00,11.98,000001.SZ
2025-09-03 00:00:00,11.75,000001.SZ
2025-09-04 00:00:00,11.74,000001.SZ
2025-09-05 00:00:00,11.72,000001.SZ
2025-09-08 00:00:00,11.7,000001.SZ
2025-09-09 00:00:00,11.75,000001.SZ
2025-09-10 00:00:00,11.77,000001.SZ
2025-09-11 00:00:00,11.85,000001.SZ
2025-09-12 00:00:00,11.72,000001.SZ
2025-09-15 00:00:00,11.65,000001.SZ
2025-09-16 00:00:00,11.64,000001.SZ
2025-09-17 00:00:00,11.64,000001.SZ
2025-09-18 00:00:00,11.41,000001.SZ
2025-09-19 00:00:00,11.45,000001.SZ
2025-09-22 00:00:00,11.38,000001.SZ
2025-09-23 00:00:00,11.52,000001.SZ
2025-09-24 00:00:00,11.46,000001.SZ
2025-09-25 00:00:00,11.4,000001.SZ
2025-09-26 00:00:00,11.4,000001.SZ
2025-09-29 00:00:00,11.37,000001.SZ
2025-09-30 00:00:00,11.34,000001.SZ
2025-10-09 00:00:00,11.4,000001.SZ
2025-10-10 00:00:00,11.43,000001.SZ
2025-10-13 00:00:00,11.4,000001.SZ
2025-10-14 00:00:00,11.57,000001.SZ
2025-10-15 00:00:00,11.4,000001.SZ
2025-10-16 00:00:00,11.54,000001.SZ
2025-10-17 00:00:00,11.4,000001.SZ
2025-10-20 00:00:00,11.42,000001.SZ
2025-10-21 00:00:00,11.43,000001.SZ
2025-10-22 00:00:00,11.52,000001.SZ
2025-10-23 00:00:00,11.63,000001.SZ
2025-10-24 00:00:00,11.56,000001.SZ
2025-10-27 00:00:00,11.52,000001.SZ
2025-10-28 00:00:00,11.47,000001.SZ
2025-10-29 00:00:00,11.39,000001.SZ
2025-10-30 00:00:00,11.38,000001.SZ
2025-10-31 00:00:00,11.32,000001.SZ
2025-11-03 00:00:00,11.43,000001.SZ
2025-11-04 00:00:00,11.59,000001.SZ
2025-11-05 00:00:00,11.52,000001.SZ
2025-11-06 00:00:00,11.51,000001.SZ
2025-11-07 00:00:00,11.55,000001.SZ
2025-11-10 00:00:00,11.63,000001.SZ
2025-11-11 00:00:00,11.67,000001.SZ
2025-11-12 00:00:00,11.68,000001.SZ
2025-11-13 00:00:00,11.7,000001.SZ
2025-11-14 00:00:00,11.75,000001.SZ
2025-11-17 00:00:00,11.67,000001.SZ
2025-11-18 00:00:00,11.59,000001.SZ
2025-11-19 00:00:00,11.8,000001.SZ
2025-11-20 00:00:00,11.85,000001.SZ
2025-11-21 00:00:00,11.69,000001.SZ
2025-11-24 00:00:00,11.6,000001.SZ
2025-11-25 00:00:00,11.8,000001.SZ
2025-11-26 00:00:00,11.69,000001.SZ
2025-11-27 00:00:00,11.71,000001.SZ
2025-11-28 00:00:00,11.61,000001.SZ
2025-12-01 00:00:00,11.69,000001.SZ
2025-12-02 00:00:00,11.64,000001.SZ
2025-12-03 00:00:00,11.55,000001.SZ
2025-12-04 00:00:00,11.49,000001.SZ
2025-12-05 00:00:00,11.53,000001.SZ
2025-12-08 00:00:00,11.52,000001.SZ
2025-12-09 00:00:00,11.43,000001.SZ
2025-12-10 00:00:00,11.33,000001.SZ
2025-12-11 00:00:00,11.37,000001.SZ
2025-12-12 00:00:00,11.35,000001.SZ
2025-12-15 00:00:00,11.51,000001.SZ
2025-12-16 00:00:00,11.48,000001.SZ
2025-12-17 00:00:00,11.53,000001.SZ
2025-12-18 00:00:00,11.64,000001.SZ
2025-12-19 00:00:00,11.62,000001.SZ
2025-12-22 00:00:00,11.52,000001.SZ
2025-12-23 00:00:00,11.56,000001.SZ
2025-12-24 00:00:00,11.54,000001.SZ
2025-12-25 00:00:00,11.56,000001.SZ
2025-12-26 00:00:00,11.54,000001.SZ
2025-12-29 00:00:00,11.56,000001.SZ
2025-12-30 00:00:00,11.48,000001.SZ
2025-12-31 00:00:00,11.41,000001.SZ
2026-01-05 00:00:00,11.5,000001.SZ
2026-01-06 00:00:00,11.67,000001.SZ
2026-01-07 00:00:00,11.64,000001.SZ
2026-01-08 00:00:00,11.51,000001.SZ
2026-01-09 00:00:00,11.46,000001.SZ
2026-01-12 00:00:00,11.48,000001.SZ
2026-01-13 00:00:00,11.47,000001.SZ
2026-01-14 00:00:00,11.36,000001.SZ
2026-01-15 00:00:00,11.31,000001.SZ
2026-01-16 00:00:00,11.19,000001.SZ
2026-01-19 00:00:00,11.12,000001.SZ
2026-01-20 00:00:00,11.16,000001.SZ
2026-01-21 00:00:00,11.07,000001.SZ
2026-01-22 00:00:00,11.07,000001.SZ
2026-01-23 00:00:00,10.99,000001.SZ
2026-01-26 00:00:00,10.96,000001.SZ
2026-01-27 00:00:00,10.94,000001.SZ
2026-01-28 00:00:00,10.84,000001.SZ
2026-01-29 00:00:00,10.96,000001.SZ
2026-01-30 00:00:00,10.83,000001.SZ
2026-02-02 00:00:00,10.86,000001.SZ
2026-02-03 00:00:00,10.84,000001.SZ
2026-02-04 00:00:00,10.97,000001.SZ
2026-02-05 00:00:00,11.09,000001.SZ
2026-02-06 00:00:00,11.05,000001.SZ
2026-02-09 00:00:00,11.07,000001.SZ
2026-02-10 00:00:00,11.06,000001.SZ
2026-02-11 00:00:00,11.07,000001.SZ
2026-02-12 00:00:00,10.96,000001.SZ
2026-02-13 00:00:00,10.91,000001.SZ
2026-02-24 00:00:00,10.91,000001.SZ
2026-02-25 00:00:00,10.86,000001.SZ
2026-02-26 00:00:00,10.87,000001.SZ
2026-02-27 00:00:00,10.9,000001.SZ
2026-03-02 00:00:00,10.85,000001.SZ
2026-03-03 00:00:00,10.88,000001.SZ
2026-03-04 00:00:00,10.71,000001.SZ
2026-03-05 00:00:00,10.81,000001.SZ
2026-03-06 00:00:00,10.82,000001.SZ
2026-03-09 00:00:00,10.76,000001.SZ
2026-03-10 00:00:00,10.81,000001.SZ
2026-03-11 00:00:00,10.89,000001.SZ
2026-03-12 00:00:00,10.94,000001.SZ
2026-03-13 00:00:00,10.93,000001.SZ
2026-03-16 00:00:00,10.92,000001.SZ
2026-03-17 00:00:00,11.03,000001.SZ
2026-03-18 00:00:00,10.96,000001.SZ
2026-03-19 00:00:00,10.88,000001.SZ
2026-03-20 00:00:00,10.77,000001.SZ
2026-03-23 00:00:00,10.45,000001.SZ
2026-03-24 00:00:00,10.88,000001.SZ
2026-03-25 00:00:00,10.94,000001.SZ
2026-03-26 00:00:00,10.94,000001.SZ
2026-03-27 00:00:00,11.02,000001.SZ
2026-03-30 00:00:00,10.99,000001.SZ
2026-03-31 00:00:00,11.08,000001.SZ
2026-04-01 00:00:00,11.15,000001.SZ
2026-04-02 00:00:00,11.27,000001.SZ
2026-04-03 00:00:00,11.12,000001.SZ
2026-04-07 00:00:00,11.03,000001.SZ
2026-04-08 00:00:00,11.03,000001.SZ
