factor,date,quantile,ret
custom__simple_reversal_5d,2025-03-05,Q5,0.08798371926094853
custom__simple_reversal_5d,2025-03-06,Q1,0.08334019976967881
custom__simple_reversal_5d,2025-03-06,Q2,0.06662964152244029
custom__simple_reversal_5d,2025-03-06,Q3,0.059982702875609424
custom__simple_reversal_5d,2025-03-06,Q4,0.07180129763034941
custom__simple_reversal_5d,2025-03-06,Q5,0.06864519702639615
custom__simple_reversal_5d,2025-03-07,Q1,0.07565985315157832
custom__simple_reversal_5d,2025-03-07,Q2,0.07284258789767543
custom__simple_reversal_5d,2025-03-07,Q3,0.06711735861637035
custom__simple_reversal_5d,2025-03-07,Q4,0.0805387937138514
custom__simple_reversal_5d,2025-03-07,Q5,0.07441338235223063
custom__simple_reversal_5d,2025-03-10,Q1,0.09567924112780829
custom__simple_reversal_5d,2025-03-10,Q2,0.05358987859270231
custom__simple_reversal_5d,2025-03-10,Q3,0.06991369829917475
custom__simple_reversal_5d,2025-03-10,Q4,0.06631803571190358
custom__simple_reversal_5d,2025-03-10,Q5,0.060637235217767475
custom__simple_reversal_5d,2025-03-11,Q1,0.07662118755713346
custom__simple_reversal_5d,2025-03-11,Q2,0.05786900394111382
custom__simple_reversal_5d,2025-03-11,Q3,0.05719310106565937
custom__simple_reversal_5d,2025-03-11,Q4,0.0638289694430781
custom__simple_reversal_5d,2025-03-11,Q5,0.061937934175989695
custom__simple_reversal_5d,2025-03-12,Q1,0.0624021214080934
custom__simple_reversal_5d,2025-03-12,Q2,0.047218708898922095
custom__simple_reversal_5d,2025-03-12,Q3,0.05832921514453757
custom__simple_reversal_5d,2025-03-12,Q4,0.0612700867682571
custom__simple_reversal_5d,2025-03-12,Q5,0.04018568921483592
custom__simple_reversal_5d,2025-03-13,Q1,0.06881419050051252
custom__simple_reversal_5d,2025-03-13,Q2,0.06524735089861125
custom__simple_reversal_5d,2025-03-13,Q3,0.07076105088675924
custom__simple_reversal_5d,2025-03-13,Q4,0.06667562840621799
custom__simple_reversal_5d,2025-03-13,Q5,0.06675985445780148
custom__simple_reversal_5d,2025-03-14,Q1,0.0573346562979323
custom__simple_reversal_5d,2025-03-14,Q2,0.04690928366371812
custom__simple_reversal_5d,2025-03-14,Q3,0.05275253027763966
custom__simple_reversal_5d,2025-03-14,Q4,0.04899179627892254
custom__simple_reversal_5d,2025-03-14,Q5,0.05213916257856774
custom__simple_reversal_5d,2025-03-17,Q1,0.049351145386720724
