market,code,close,open,high,low,pre_close,server_time,neg_price,vol,cur_vol,amount,in_vol,out_vol,s_amount,open_amount,handicap,unknown,rise_speed,short_turnover,min2_amount,opening_rush,active_flag,decimal,extra_meta,vol_rise_speed,depth,active,turnover,ts_code,market_cap_yi,name,drop_reason
MARKET.SZ,001380,19.98,19.84,20.1,19.73,19.77,15:33:06.018,-19.98,2517600,10200,50127412.0,1313700,1203900,0,12.9,"{'bid': [{'price': 19.98, 'vol': 372}], 'ask': [{'price': 19.99, 'vol': 28}]}",0000011010010110,-0.09%,0.08%,203796.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.28%,26.68%,1572,0.93,001380.SZ,,华纬科技,价格>= 15.0
MARKET.SZ,001382,20.74,20.5,20.85,20.43,20.44,15:33:05.562,-20.74,2743700,33800,56742320.0,1269700,1474000,0,28.91,"{'bid': [{'price': 20.74, 'vol': 361}], 'ask': [{'price': 20.75, 'vol': 227}]}",0000011010010110,-0.04%,0.17%,701024.0,0.34%,0,0,000000000000000000000000000000000000000000000000,1.91%,-21.61%,1987,4.36,001382.SZ,,新亚电缆,价格>= 15.0
MARKET.SZ,001386,17.13,17.3,17.37,17.05,17.24,15:33:07.728,-17.13,3685700,94800,63307232.0,1957000,1728700,0,11.42,"{'bid': [{'price': 17.12, 'vol': 436}], 'ask': [{'price': 17.13, 'vol': 37}]}",0000000011010110,-0.05%,0.17%,1623908.0,0.17%,0,0,000000000000000000000000000000000000000000000000,2.39%,37.59%,2147,3.43,001386.SZ,,马可波罗,价格>= 15.0
MARKET.SZ,001388,37.96,37.88,38.18,37.37,37.44,15:32:55.230,-37.96,879100,6900,33234388.0,422900,456300,0,23.11,"{'bid': [{'price': 37.96, 'vol': 13}], 'ask': [{'price': 37.99, 'vol': 5}]}",0001001011010110,-0.04%,0.03%,261924.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.58%,56.81%,1021,2.82,001388.SZ,,信通电子,价格>= 15.0
MARKET.SZ,001389,195.01,181.2,196.79,180.2,178.9,15:31:21.000,-195.01,13335800,128000,2544204800.0,5807800,7528000,0,1089.01,"{'bid': [{'price': 195.01, 'vol': 198}], 'ask': [{'price': 195.02, 'vol': 5}]}",0000011101010110,-0.22%,0.14%,24960512.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.79%,79.36%,4525,8.77,001389.SZ,,广合科技,价格>= 15.0
MARKET.SZ,001390,18.93,18.88,19.09,18.69,18.88,15:33:06.648,-18.93,1084300,14700,20494038.0,532100,552200,0,36.44,"{'bid': [{'price': 18.93, 'vol': 39}], 'ask': [{'price': 18.95, 'vol': 27}]}",0000001111010110,-0.04%,0.07%,278274.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.64%,-22.71%,900,2.17,001390.SZ,,古麒绒材,价格>= 15.0
MARKET.SZ,001393,83.07,90.0,90.68,82.68,91.87,15:32:28.164,-83.07,18223400,238300,1542237056.0,10459000,7764500,0,2412.9,"{'bid': [{'price': 83.07, 'vol': 103}], 'ask': [{'price': 83.08, 'vol': 2}]}",0000110111010110,-0.54%,0.96%,19791488.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.22%,5.57%,4574,37.93,001393.SZ,,维通利,价格>= 15.0
MARKET.SZ,001395,37.32,36.8,37.53,36.41,36.61,15:32:56.214,-37.32,698200,5200,25818324.0,336800,361400,0,4.78,"{'bid': [{'price': 37.26, 'vol': 10}], 'ask': [{'price': 37.32, 'vol': 43}]}",0000000000010110,0.13%,0.02%,194064.0,0.33%,0,0,000000000000000000000000000000000000000000000000,0.60%,-9.09%,918,1.49,001395.SZ,,亚联机械,价格>= 15.0
MARKET.SZ,001396,46.64,46.96,47.43,46.04,46.0,15:32:50.022,-46.64,1882900,12800,87961488.0,953800,929100,0,40.39,"{'bid': [{'price': 46.63, 'vol': 3}], 'ask': [{'price': 46.64, 'vol': 2}]}",0000000001010110,0.00%,0.16%,596984.0,0.19%,0,0,000000000000000000000000000000000000000000000000,0.91%,-30.59%,1671,8.48,001396.SZ,,誉帆科技,价格>= 15.0
MARKET.SZ,001400,168.32,166.66,169.85,164.32,164.82,15:31:37.014,-168.32,962400,13500,161600048.0,432500,529900,0,95.0,"{'bid': [{'price': 168.31, 'vol': 45}], 'ask': [{'price': 168.32, 'vol': 1}]}",0000101011010110,0.01%,0.16%,2272368.0,0.10%,0,0,000000000000000000000000000000000000000000000000,1.40%,16.03%,2192,2.91,001400.SZ,,江顺科技,价格>= 15.0
MARKET.SZ,001696,15.85,16.06,16.19,15.73,16.03,15:33:08.496,-15.85,19655700,180700,311926496.0,10535200,9120600,0,58.94,"{'bid': [{'price': 15.84, 'vol': 1027}], 'ask': [{'price': 15.85, 'vol': 559}]}",0001011001010110,0.13%,0.07%,2864096.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.15%,57.61%,3850,2.21,001696.SZ,,宗申动力,价格>= 15.0
MARKET.SZ,001872,22.63,22.76,22.89,22.2,22.68,15:33:05.028,-22.63,2544900,38300,57385824.0,1314300,1230600,0,21.39,"{'bid': [{'price': 22.61, 'vol': 68}], 'ask': [{'price': 22.63, 'vol': 6}]}",0000000000010110,0.22%,0.04%,866728.0,0.18%,0,0,000000000000000000000000000000000000000000000000,1.48%,-33.14%,1949,0.11,001872.SZ,,招商港口,价格>= 15.0
MARKET.SZ,001896,15.76,16.0,16.16,15.1,16.37,15:33:08.550,-15.76,223548800,3749200,3516755712.0,124943100,98605700,0,6090.24,"{'bid': [{'price': 15.75, 'vol': 5582}], 'ask': [{'price': 15.76, 'vol': 2902}]}",0000100001010110,-0.18%,1.48%,59088384.0,0.95%,0,0,000000000000000000000000000000000000000000000000,1.89%,18.87%,4738,14.65,001896.SZ,,豫能控股,价格>= 15.0
MARKET.SZ,002001,31.59,31.0,31.86,30.79,30.64,15:32:59.052,-31.59,27887000,228100,876928704.0,13005600,14881400,0,145.7,"{'bid': [{'price': 31.58, 'vol': 302}], 'ask': [{'price': 31.59, 'vol': 31}]}",0000001001010110,0.19%,0.04%,7205568.0,-0.18%,0,0,000000000000000000000000000000000000000000000000,0.91%,-26.38%,4285,0.92,002001.SZ,,新 和 成,价格>= 15.0
MARKET.SZ,002005,2.98,2.9,2.99,2.87,2.87,15:33:16.218,-2.98,18228700,535100,53861020.0,6668200,11560600,0,7.02,"{'bid': [{'price': 2.98, 'vol': 483}], 'ask': [{'price': 2.99, 'vol': 14329}]}",0000110010010110,0.00%,0.08%,1594596.0,0.00%,0,0,000000000000000000000000000000000000000000000000,2.55%,-74.05%,1125,1.04,002005.SZ,,ST德豪,ST
MARKET.SZ,002006,18.39,18.26,18.49,18.08,18.2,15:33:06.972,-18.39,10828600,149600,198207792.0,5435200,5393500,0,117.23,"{'bid': [{'price': 18.38, 'vol': 651}], 'ask': [{'price': 18.39, 'vol': 18}]}",0000111001010110,-0.04%,0.07%,2751168.0,0.05%,0,0,000000000000000000000000000000000000000000000000,1.12%,25.72%,3191,2.08,002006.SZ,,精工科技,价格>= 15.0
MARKET.SZ,002008,146.28,139.74,150.0,139.74,142.59,15:31:50.238,-146.28,56873500,437600,8245239296.0,28025100,28848500,0,4808.45,"{'bid': [{'price': 146.28, 'vol': 885}], 'ask': [{'price': 146.29, 'vol': 30}]}",0000111110010110,-0.35%,0.19%,64008704.0,0.86%,0,0,000000000000000000000000000000000000000000000000,1.22%,92.80%,4744,5.94,002008.SZ,,大族激光,价格>= 15.0
MARKET.SZ,002009,26.43,25.95,26.75,24.91,26.35,15:33:02.148,-26.43,36148500,385700,943626240.0,17095700,19052900,0,928.75,"{'bid': [{'price': 26.43, 'vol': 2190}], 'ask': [{'price': 26.44, 'vol': 100}]}",0001010000010110,-0.14%,0.38%,10194048.0,-0.26%,0,0,000000000000000000000000000000000000000000000000,1.49%,53.35%,4519,10.21,002009.SZ,,天奇股份,价格>= 15.0
MARKET.SZ,002015,21.55,20.15,21.8,19.85,20.14,15:33:05.076,-21.55,163171700,1530100,3461379328.0,70041800,93130000,0,2759.74,"{'bid': [{'price': 21.54, 'vol': 1736}], 'ask': [{'price': 21.55, 'vol': 6589}]}",0000111100010110,0.00%,0.45%,32973824.0,-2.79%,0,0,000000000000000000000000000000000000000000000000,1.12%,-22.46%,4739,10.05,002015.SZ,,协鑫能科,价格>= 15.0
MARKET.SZ,002017,18.03,17.86,18.14,17.58,17.72,15:33:07.188,-18.03,11037300,122000,197587792.0,4541400,6495900,0,53.04,"{'bid': [{'price': 18.03, 'vol': 65}], 'ask': [{'price': 18.04, 'vol': 78}]}",0000101000010110,0.11%,0.09%,2199600.0,-0.66%,0,0,000000000000000000000000000000000000000000000000,1.20%,-29.89%,3508,1.9,002017.SZ,,东信和平,价格>= 15.0
MARKET.SZ,002024,1.2,1.2,1.21,1.18,1.2,15:33:17.286,-1.2,25587200,296000,30534552.0,12576800,13010500,0,62.16,"{'bid': [{'price': 1.2, 'vol': 2007}], 'ask': [{'price': 1.21, 'vol': 30515}]}",0001000011010110,-0.82%,0.01%,355186.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.73%,-20.41%,1089,0.28,002024.SZ,,ST易购,ST
MARKET.SZ,002025,74.8,73.0,76.22,70.64,72.22,15:32:33.126,-74.8,24948100,243000,1853967232.0,11145700,13802400,0,502.24,"{'bid': [{'price': 74.8, 'vol': 794}], 'ask': [{'price': 74.81, 'vol': 29}]}",0000101000010110,0.01%,0.19%,18177536.0,1.05%,0,0,000000000000000000000000000000000000000000000000,0.95%,70.52%,4567,5.5,002025.SZ,,航天电器,价格>= 15.0
MARKET.SZ,002028,197.14,201.01,201.85,196.18,198.82,15:31:19.722,-197.14,7451800,148200,1473033984.0,3792900,3659000,0,637.2,"{'bid': [{'price': 197.14, 'vol': 2}], 'ask': [{'price': 197.2, 'vol': 6}]}",0001011010010110,-0.08%,0.05%,29220352.0,0.51%,0,0,000000000000000000000000000000000000000000000000,1.77%,32.23%,4543,1.22,002028.SZ,,思源电气,价格>= 15.0
MARKET.SZ,002032,49.62,49.8,50.38,49.47,50.05,15:32:48.234,-49.62,2001500,25500,100048600.0,968900,1032700,0,33.86,"{'bid': [{'price': 49.62, 'vol': 5}], 'ask': [{'price': 49.65, 'vol': 2}]}",0000111001010110,0.04%,0.05%,1261904.0,-0.37%,0,0,000000000000000000000000000000000000000000000000,1.52%,77.94%,2273,0.25,002032.SZ,,苏 泊 尔,价格>= 15.0
MARKET.SZ,002034,21.18,21.43,21.59,19.76,21.18,15:33:05.298,-21.18,30542000,190500,632033280.0,16718800,13823200,0,194.16,"{'bid': [{'price': 21.17, 'vol': 12}], 'ask': [{'price': 21.18, 'vol': 30}]}",0000001001010110,0.28%,0.19%,4034560.0,-0.78%,0,0,000000000000000000000000000000000000000000000000,0.83%,-73.41%,3623,6.03,002034.SZ,,旺能环境,价格>= 15.0
MARKET.SZ,002039,19.93,20.11,20.23,19.78,20.13,15:33:06.048,-19.93,9511000,154900,189884576.0,4854600,4656500,0,45.05,"{'bid': [{'price': 19.93, 'vol': 176}], 'ask': [{'price': 19.95, 'vol': 69}]}",0001001000010110,-0.04%,0.13%,3087424.0,0.05%,0,0,000000000000000000000000000000000000000000000000,1.74%,45.24%,2870,2.22,002039.SZ,,黔源电力,价格>= 15.0
MARKET.SZ,002046,54.99,50.38,54.99,49.61,49.99,15:32:45.012,-54.99,21399500,29600,1145820032.0,8970300,12429200,0,97.74,"{'bid': [{'price': 54.99, 'vol': 19321}], 'ask': [{'price': 0.0, 'vol': 0}]}",0000010101010110,0.00%,0.01%,1628672.0,-0.01%,0,0,000000000000000000000000000000000000000000000000,0.09%,0.00%,3278,4.04,002046.SZ,,国机精工,价格>= 15.0
MARKET.SZ,002048,29.88,28.88,30.99,28.31,28.65,15:33:00.078,-29.88,44497500,329800,1335000832.0,18816500,25681100,0,763.01,"{'bid': [{'price': 29.87, 'vol': 364}], 'ask': [{'price': 29.88, 'vol': 839}]}",0001001101010110,0.27%,0.15%,9855232.0,-0.95%,0,0,000000000000000000000000000000000000000000000000,0.72%,29.53%,4383,6.27,002048.SZ,,宁波华翔,价格>= 15.0
MARKET.SZ,002049,79.73,78.4,79.98,77.55,77.89,15:32:30.168,-79.73,31882800,266400,2512936704.0,15263800,16619000,0,1350.05,"{'bid': [{'price': 79.73, 'vol': 87}], 'ask': [{'price': 79.74, 'vol': 259}]}",0000101010010110,-0.04%,0.09%,21240832.0,0.26%,0,0,000000000000000000000000000000000000000000000000,0.85%,-66.63%,4688,3.75,002049.SZ,,紫光国微,价格>= 15.0
MARKET.SZ,002050,54.05,52.51,54.15,51.7,52.83,15:32:45.576,-54.05,232428800,3035900,12369098752.0,110554000,121874800,0,15274.11,"{'bid': [{'price': 54.05, 'vol': 13002}], 'ask': [{'price': 54.06, 'vol': 3278}]}",0000100000010110,0.00%,0.41%,164093952.0,-1.36%,0,0,000000000000000000000000000000000000000000000000,1.77%,20.13%,4744,6.31,002050.SZ,,三花智控,价格>= 15.0
MARKET.SZ,002055,7.17,7.17,7.17,6.96,6.83,15:33:13.704,-7.17,86138000,31900,614493184.0,50527000,35611000,0,3891.92,"{'bid': [{'price': 7.17, 'vol': 50005}], 'ask': [{'price': 0.0, 'vol': 0}]}",0000101100010110,0.00%,0.01%,228864.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.03%,0.00%,2359,14.5,002055.SZ,,ST得润,ST
MARKET.SZ,002056,20.37,19.98,20.45,19.68,19.73,15:33:05.784,-20.37,41851500,470800,845781120.0,19053200,22798300,0,376.82,"{'bid': [{'price': 20.36, 'vol': 288}], 'ask': [{'price': 20.37, 'vol': 142}]}",0000010000010110,-0.04%,0.16%,9589824.0,0.65%,0,0,000000000000000000000000000000000000000000000000,1.52%,-75.58%,4444,2.58,002056.SZ,,横店东磁,价格>= 15.0
MARKET.SZ,002058,26.08,25.66,26.16,25.6,25.66,15:33:02.358,-26.08,1063700,22400,27555614.0,582600,481100,0,6.16,"{'bid': [{'price': 26.05, 'vol': 1}], 'ask': [{'price': 26.08, 'vol': 44}]}",0000000001010110,0.35%,0.04%,584198.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.53%,56.22%,640,0.74,002058.SZ,,*ST威尔,价格>= 15.0
MARKET.SZ,002066,25.75,26.01,26.44,25.55,26.01,15:33:02.556,-25.75,6147100,114600,159042704.0,3369700,2777400,0,44.22,"{'bid': [{'price': 25.75, 'vol': 780}], 'ask': [{'price': 25.76, 'vol': 19}]}",0000000000010110,0.12%,0.15%,2950912.0,0.93%,0,0,000000000000000000000000000000000000000000000000,1.63%,43.19%,2343,2.66,002066.SZ,,瑞泰科技,价格>= 15.0
MARKET.SZ,002074,35.3,35.0,35.44,34.64,34.86,15:32:56.826,-35.3,26952900,246800,946999744.0,13095200,13857800,0,659.75,"{'bid': [{'price': 35.29, 'vol': 63}], 'ask': [{'price': 35.3, 'vol': 144}]}",0001011110010110,0.00%,0.07%,8711936.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.28%,31.84%,4523,1.55,002074.SZ,,国轩高科,价格>= 15.0
MARKET.SZ,002076,2.6,2.52,2.6,2.51,2.48,15:33:16.446,-2.6,55908000,59000,143532272.0,26175200,29732800,0,290.1,"{'bid': [{'price': 2.6, 'vol': 16020}], 'ask': [{'price': 0.0, 'vol': 0}]}",0000100000010110,0.00%,0.01%,153456.0,0.40%,0,0,000000000000000000000000000000000000000000000000,0.06%,0.00%,1816,5.36,002076.SZ,,*ST星光,ST
MARKET.SZ,002077,17.96,17.87,18.1,17.43,17.79,15:33:07.230,-17.96,42859100,684500,760115840.0,19976700,22882400,0,938.35,"{'bid': [{'price': 17.95, 'vol': 362}], 'ask': [{'price': 17.96, 'vol': 2108}]}",0000011101010110,-0.05%,0.56%,12293888.0,1.82%,0,0,000000000000000000000000000000000000000000000000,1.87%,-53.57%,4569,7.39,002077.SZ,,大港股份,价格>= 15.0
MARKET.SZ,002080,71.28,65.0,71.28,65.0,64.8,15:32:35.238,-71.28,49637300,61100,3457930240.0,21146500,28490800,0,1551.55,"{'bid': [{'price': 71.28, 'vol': 10070}], 'ask': [{'price': 0.0, 'vol': 0}]}",0000000011010110,0.00%,0.02%,4354560.0,1.55%,0,0,000000000000000000000000000000000000000000000000,0.10%,0.00%,4257,2.96,002080.SZ,,中材科技,价格>= 15.0
MARKET.SZ,002082,14.63,14.71,15.15,14.63,15.4,15:33:09.228,-14.63,13759900,25900,202832224.0,7165000,6594900,0,1599.12,"{'bid': [{'price': 0.0, 'vol': 0}], 'ask': [{'price': 14.63, 'vol': 69048}]}",0000110000010110,0.00%,0.01%,378880.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.14%,0.00%,1040,2.42,002082.SZ,,ST万邦,ST
MARKET.SZ,002095,15.09,15.26,15.27,14.88,15.1,15:33:08.952,-15.09,2659900,26300,39978016.0,1416300,1243600,0,16.63,"{'bid': [{'price': 15.09, 'vol': 117}], 'ask': [{'price': 15.1, 'vol': 125}]}",0000000000010110,-0.06%,0.06%,396864.0,0.99%,0,0,000000000000000000000000000000000000000000000000,1.56%,27.59%,1516,1.06,002095.SZ,,生 意 宝,价格>= 15.0
MARKET.SZ,002102,2.37,2.34,2.39,2.32,2.34,15:33:16.584,-2.37,14382800,16000,34011372.0,7921300,6461500,0,7.77,"{'bid': [{'price': 2.37, 'vol': 3252}], 'ask': [{'price': 2.38, 'vol': 4481}]}",0000000000010110,-0.41%,0.00%,37904.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.20%,-9.48%,902,0.66,002102.SZ,,ST能特,ST
MARKET.SZ,002109,2.99,2.96,3.01,2.93,2.91,15:33:16.212,-2.99,12438900,180100,37018924.0,5689200,6749700,0,159.07,"{'bid': [{'price': 2.99, 'vol': 957}], 'ask': [{'price': 3.0, 'vol': 5455}]}",0000000000010110,0.00%,0.05%,538496.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.01%,-36.77%,868,0.97,002109.SZ,,ST兴化,ST
MARKET.SZ,002112,19.22,19.04,19.29,18.71,18.8,15:33:06.474,-19.22,13429200,213600,256304464.0,5643100,7786100,0,116.52,"{'bid': [{'price': 19.22, 'vol': 619}], 'ask': [{'price': 19.23, 'vol': 526}]}",0000010000010110,0.00%,0.23%,4105392.0,1.28%,0,0,000000000000000000000000000000000000000000000000,1.87%,2.13%,3563,5.12,002112.SZ,,三变科技,价格>= 15.0
MARKET.SZ,002119,23.53,23.1,23.83,22.45,22.73,15:33:03.888,-23.53,38744600,458700,894101760.0,18251800,20492800,0,625.32,"{'bid': [{'price': 23.52, 'vol': 63}], 'ask': [{'price': 23.53, 'vol': 20}]}",0000110001010110,-0.16%,0.32%,10792896.0,-0.12%,0,0,000000000000000000000000000000000000000000000000,1.10%,-65.79%,4555,10.32,002119.SZ,,康强电子,价格>= 15.0
MARKET.SZ,002122,2.86,2.85,2.86,2.83,2.83,15:33:16.290,-2.86,11765800,77400,33487578.0,6696800,5069000,0,25.74,"{'bid': [{'price': 2.85, 'vol': 3082}], 'ask': [{'price': 2.86, 'vol': 5979}]}",0000000000010110,0.35%,0.02%,221364.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.86%,1.90%,944,0.59,002122.SZ,,ST汇洲,ST
MARKET.SZ,002126,58.99,59.65,60.0,57.47,59.54,15:32:42.612,-58.99,28262700,597300,1660612224.0,14299600,13963200,0,1547.32,"{'bid': [{'price': 58.98, 'vol': 46}], 'ask': [{'price': 58.99, 'vol': 233}]}",0000111000010110,-0.01%,0.19%,35234816.0,0.00%,0,0,000000000000000000000000000000000000000000000000,2.45%,2.05%,4590,3.56,002126.SZ,,银轮股份,价格>= 15.0
MARKET.SZ,002128,29.61,29.29,29.99,29.01,29.11,15:33:00.240,-29.61,14331000,129600,422594720.0,6986600,7344400,0,44.52,"{'bid': [{'price': 29.61, 'vol': 107}], 'ask': [{'price': 29.65, 'vol': 8}]}",0000100000010110,-0.23%,0.03%,3837440.0,-0.06%,0,0,000000000000000000000000000000000000000000000000,0.95%,16.75%,3965,0.64,002128.SZ,,电投能源,价格>= 15.0
MARKET.SZ,002130,20.99,20.6,21.08,20.51,20.46,15:33:05.412,-20.99,37235300,367900,775917824.0,15932700,21302600,0,391.4,"{'bid': [{'price': 20.98, 'vol': 928}], 'ask': [{'price': 20.99, 'vol': 1018}]}",0000000111010110,0.05%,0.11%,7722240.0,0.49%,0,0,000000000000000000000000000000000000000000000000,1.55%,-46.77%,4395,3.25,002130.SZ,,沃尔核材,价格>= 15.0
MARKET.SZ,002134,29.64,29.5,29.99,28.83,28.93,15:33:00.222,-29.64,11675700,47100,344436160.0,5910500,5765200,0,236.89,"{'bid': [{'price': 29.63, 'vol': 235}], 'ask': [{'price': 29.64, 'vol': 48}]}",0000000001010110,0.07%,0.09%,1396064.0,1.97%,0,0,000000000000000000000000000000000000000000000000,0.66%,62.18%,3712,4.74,002134.SZ,,天津普林,价格>= 15.0
MARKET.SZ,002138,43.3,40.8,43.52,40.8,39.9,15:32:52.026,-43.3,57269100,532000,2437929216.0,21222100,36047000,0,906.98,"{'bid': [{'price': 43.29, 'vol': 15}], 'ask': [{'price': 43.3, 'vol': 514}]}",0000000111010110,0.12%,0.14%,23035648.0,0.74%,0,0,000000000000000000000000000000000000000000000000,0.80%,15.26%,4621,7.57,002138.SZ,,顺络电子,价格>= 15.0
MARKET.SZ,002142,31.09,31.45,31.53,31.07,31.53,15:32:59.352,-31.09,20654400,373600,644452928.0,11208000,9446400,0,289.97,"{'bid': [{'price': 31.09, 'vol': 31}], 'ask': [{'price': 31.1, 'vol': 23}]}",0000010001010110,-0.15%,0.02%,11615104.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.71%,21.86%,4266,0.31,002142.SZ,,宁波银行,价格>= 15.0
MARKET.SZ,002149,72.12,68.18,72.84,67.0,70.15,15:32:34.734,-72.12,75758300,1157000,5292085248.0,36630200,39128100,0,2707.43,"{'bid': [{'price': 72.12, 'vol': 2202}], 'ask': [{'price': 72.13, 'vol': 358}]}",0000001110010110,-0.02%,0.93%,83439616.0,-0.79%,0,0,000000000000000000000000000000000000000000000000,2.00%,47.81%,4744,15.52,002149.SZ,,西部材料,价格>= 15.0
MARKET.SZ,002150,34.0,33.6,35.52,33.52,33.99,15:32:57.606,-34.0,32439300,486000,1111723008.0,16374200,16065200,0,586.32,"{'bid': [{'price': 33.99, 'vol': 454}], 'ask': [{'price': 34.0, 'vol': 449}]}",0001001100010110,0.62%,0.59%,16524288.0,-1.69%,0,0,000000000000000000000000000000000000000000000000,1.61%,-5.28%,4536,9.05,002150.SZ,,正泰电源,价格>= 15.0
MARKET.SZ,002151,38.87,38.7,39.13,37.91,38.28,15:32:54.684,-38.87,13029500,165800,504359616.0,5715300,7314300,0,289.86,"{'bid': [{'price': 38.87, 'vol': 200}], 'ask': [{'price': 38.88, 'vol': 27}]}",0000111011010110,-0.09%,0.08%,6444736.0,1.10%,0,0,000000000000000000000000000000000000000000000000,1.28%,16.09%,4174,2.94,002151.SZ,,北斗星通,价格>= 15.0
MARKET.SZ,002155,25.19,24.76,25.31,24.35,24.69,15:33:02.892,-25.19,33835500,308000,843448640.0,15199900,18635700,0,420.92,"{'bid': [{'price': 25.18, 'vol': 514}], 'ask': [{'price': 25.19, 'vol': 17}]}",0000110101010110,-0.03%,0.08%,7758336.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.18%,-12.62%,4519,2.17,002155.SZ,,湖南黄金,价格>= 15.0
MARKET.SZ,002156,63.44,61.81,64.34,60.13,61.76,15:32:39.942,-63.44,200825100,2326600,12527684608.0,101451300,99373900,0,11262.4,"{'bid': [{'price': 63.43, 'vol': 987}], 'ask': [{'price': 63.44, 'vol': 2845}]}",0000110110010110,0.03%,0.47%,147599360.0,-0.33%,0,0,000000000000000000000000000000000000000000000000,1.28%,-22.17%,4744,13.23,002156.SZ,,通富微电,价格>= 15.0
MARKET.SZ,002158,35.75,33.73,36.67,33.6,33.73,15:32:56.556,-35.75,30135500,314200,1062939712.0,14106900,16028700,0,891.15,"{'bid': [{'price': 35.75, 'vol': 38}], 'ask': [{'price': 35.76, 'vol': 44}]}",0001001010010110,0.06%,0.36%,11232512.0,0.12%,0,0,000000000000000000000000000000000000000000000000,1.19%,44.93%,4504,5.65,002158.SZ,,汉钟精机,价格>= 15.0
MARKET.SZ,002159,15.89,16.36,16.36,15.68,15.95,15:33:08.472,-15.89,4538400,43500,72304352.0,2467600,2070800,0,95.38,"{'bid': [{'price': 15.89, 'vol': 27}], 'ask': [{'price': 15.9, 'vol': 102}]}",0000000000010110,0.00%,0.14%,691200.0,-0.84%,0,0,000000000000000000000000000000000000000000000000,1.39%,14.77%,1853,3.28,002159.SZ,,三特索道,价格>= 15.0
MARKET.SZ,002168,3.95,3.93,3.96,3.9,3.92,15:33:15.636,-3.95,3747600,7700,14703040.0,2005500,1742100,0,2.16,"{'bid': [{'price': 3.94, 'vol': 1600}], 'ask': [{'price': 3.95, 'vol': 157}]}",0000001000010110,0.25%,0.00%,30415.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.37%,37.71%,442,0.48,002168.SZ,,ST惠程,ST
MARKET.SZ,002169,18.87,17.81,18.95,17.81,17.8,15:33:06.684,-18.87,73016400,1155900,1357536768.0,32407900,40608500,0,1313.31,"{'bid': [{'price': 18.86, 'vol': 1425}], 'ask': [{'price': 18.87, 'vol': 100}]}",0000011110010110,0.32%,0.39%,21811712.0,0.91%,0,0,000000000000000000000000000000000000000000000000,1.54%,72.81%,4650,9.62,002169.SZ,,智光电气,价格>= 15.0
MARKET.SZ,002173,23.16,23.51,23.75,22.72,23.38,15:33:04.110,-23.16,25935300,574400,597305536.0,14392600,11542700,0,339.95,"{'bid': [{'price': 23.15, 'vol': 157}], 'ask': [{'price': 23.16, 'vol': 265}]}",0000010010010110,0.22%,0.39%,13302976.0,-0.46%,0,0,000000000000000000000000000000000000000000000000,2.48%,-65.90%,4335,6.16,002173.SZ,,创新医疗,价格>= 15.0
MARKET.SZ,002175,2.56,2.51,2.56,2.46,2.44,15:33:16.470,-2.56,39078300,135400,99263664.0,24677900,14400500,0,173.82,"{'bid': [{'price': 2.56, 'vol': 11218}], 'ask': [{'price': 0.0, 'vol': 0}]}",0001011011010110,0.00%,0.01%,346624.0,0.80%,0,0,000000000000000000000000000000000000000000000000,0.18%,0.00%,1436,3.06,002175.SZ,,*ST东智,ST
MARKET.SZ,002179,41.27,41.07,41.71,40.8,40.8,15:32:53.244,-41.27,33126500,273900,1364307584.0,17012700,16113900,0,804.56,"{'bid': [{'price': 41.27, 'vol': 149}], 'ask': [{'price': 41.28, 'vol': 161}]}",0000110101010110,0.07%,0.07%,11303552.0,0.17%,0,0,000000000000000000000000000000000000000000000000,1.08%,45.31%,4631,1.58,002179.SZ,,中航光电,价格>= 15.0
MARKET.SZ,002180,17.67,17.2,17.78,16.95,17.15,15:33:07.404,-17.67,12823700,136800,223580368.0,5650200,7173500,0,42.31,"{'bid': [{'price': 17.67, 'vol': 76}], 'ask': [{'price': 17.68, 'vol': 12}]}",0000010010010110,-0.16%,0.04%,2417296.0,0.06%,0,0,000000000000000000000000000000000000000000000000,1.29%,18.25%,3206,0.94,002180.SZ,,奔图科技,价格>= 15.0
MARKET.SZ,002182,15.26,15.14,15.44,15.01,15.09,15:33:08.850,-15.26,25660700,118200,391086304.0,10821300,14839400,0,140.05,"{'bid': [{'price': 15.26, 'vol': 523}], 'ask': [{'price': 15.27, 'vol': 58}]}",0000010111010110,0.00%,0.07%,1803776.0,-0.19%,0,0,000000000000000000000000000000000000000000000000,0.77%,31.82%,3598,2.96,002182.SZ,,宝武镁业,价格>= 15.0
