code,date,close,amount,ma_amount,ratio,market_cap,last_price
600644.SH,20260114,11.26,812177073.0,202472802.5,4.011289728653803,64.1357787162,11.09
603390.SH,20251216,12.83,373242441.0,48537293.15,7.689807502172172,44.550323426300004,12.71
603085.SH,20251212,10.96,352682822.0,72124836.65,4.889894222034262,45.70621,11.51
600610.SH,20260121,11.76,1793984200.0,321889019.8,5.573300391279765,89.29956483,12.6
601968.SH,20260120,6.32,607695463.0,132965284.5,4.5703317620472586,76.5467676,6.0
600740.SH,20260107,4.07,287917323.0,68858286.25,4.181302479046231,121.4445426996,4.74
600983.SH,20260106,10.75,365339224.0,38394141.2,9.515494098354777,84.00171440000001,10.96
603339.SH,20260107,13.73,286138911.0,50821404.35,5.630283433913018,38.86581158,12.56
600138.SH,20251219,10.04,567084124.0,115798514.55,4.897162335835853,71.370624,9.86
600851.SH,20251202,7.31,242747673.00000003,48796498.0,4.974694556974151,57.063332303,7.73
600825.SH,20260109,6.91,279181046.0,66683073.2,4.186685355107478,73.664593425,7.05
603618.SH,20251223,8.82,943827329.0,174190333.9,5.418367987869159,57.522451251199996,8.32
600261.SH,20260119,3.7,213254889.0,47577694.5,4.482245120137127,48.8629385556,3.66
600289.SH,20251204,7.0600000000000005,151995335.0,26532567.85,5.7286326698303345,35.37016775,6.25
603007.SH,20251230,5.8500000000000005,214587950.0,51881815.2,4.1360917919464,38.776395220000005,5.65
603116.SH,20251230,6.300000000000001,371254510.0,58786583.7,6.315293161014219,37.39543192,6.49
600458.SH,20260107,14.18,659832788.0,142007940.95,4.646449935023863,125.706846375,14.58
603055.SH,20260106,9.69,243950875.0,53033984.35,4.59989717894918,81.9634558512,9.24
600628.SH,20251219,9.11,1129385963.0,274958552.0,4.107477126225192,51.3619054896,7.94
603718.SH,20260126,7.02,433516413.0,108175650.7,4.007523044185396,44.64980336,6.88
603303.SH,20260112,14.32,107903611.0,19346495.45,5.577424153065407,68.7277132575,14.41
600853.SH,20260120,4.9,740863529.9999999,175549251.85,4.220260252849377,43.8930387918,4.33
600217.SH,20251204,4.55,637996071.0,102117405.45,6.247672159202905,71.9421694082,4.34
600666.SH,20260112,3.75,998470824.0,198348692.45,5.033916844456617,86.38517977949999,3.57
600573.SH,20251202,12.95,526503468.0,87452408.5,6.0204570352113285,30.475,12.19
600423.SH,20260128,4.05,452601620.0,77535951.75,5.837313011379911,32.1075400452,4.02
603886.SH,20251208,14.0,597016837.9999999,113445160.4,5.262602969531346,32.544,13.56
600640.SH,20260113,14.85,742027559.0,155578929.15,4.769460511484694,112.35226672799999,14.12
600186.SH,20251215,5.81,909298371.0,202250069.65,4.4959112873165825,106.99532628909999,6.01
605337.SH,20260128,13.56,523451370.0,99591808.25,5.255968128282277,53.0929193553,13.61
600293.SH,20260126,3.64,1001006804.0,181002647.05,5.530343452510298,43.2734102158,3.73
600744.SH,20260116,6.63,1654987612.0,282992399.1,5.848169835173499,128.5701665442,6.33
600059.SH,20260126,9.72,466621721.00000006,108643219.45,4.29499165582763,102.82198418639999,11.28
600987.SH,20260129,7.83,468467384.00000006,101557497.4,4.612829145984844,79.62387209399999,7.8
600821.SH,20260126,5.760000000000001,725876080.0,177495537.85,4.089545510791555,117.23936469110001,5.87
600313.SH,20260128,7.55,1258676651.0,313824862.35,4.010761421433314,86.9005526389,8.03
603900.SH,20260129,10.3,903980247.0,183513427.35,4.925962421681075,31.680117468,9.27
603738.SH,20251209,16.96,1611425055.0000002,353782538.05,4.554846216780371,56.262396333599995,14.58
603221.SH,20251219,13.55,334365440.0,76276302.5,4.38360839528109,31.25283,12.9
605368.SH,20251211,8.200000000000001,292433924.0,58392846.2,5.008043673678643,61.029907141,8.540000000000001
603967.SH,20260105,14.12,392776510.0,84255840.5,4.661712561041985,43.71467213099999,12.61
603811.SH,20260114,12.28,357575851.0,80902204.4,4.419853002176044,37.869109824,11.57
600748.SH,20260105,5.79,520840010.00000006,120863614.9,4.309320140978176,105.6934537116,5.73
603587.SH,20251225,13.77,188991377.00000003,45486405.15,4.1548980706821155,62.3432014905,13.15
600579.SH,20260113,8.91,323195240.0,70724673.55,4.569766444683717,43.09134626070001,8.73
600199.SH,20260129,10.3,582789568.9999999,111137770.45,5.243847943325372,74.5283801592,11.33
600073.SH,20260120,6.96,409630078.0,85578895.3,4.786578239459934,62.827874624,6.7
603113.SH,20251127,6.51,281381213.0,69984367.6,4.020629501265938,60.4125318592,7.12
600684.SH,20251222,4.94,458806266.0,104155567.7,4.405009507715448,46.172225114300005,5.41
600731.SH,20260121,7.590000000000001,273160922.0,57723009.2,4.732270991859516,40.3553585425,7.45
603421.SH,20251126,7.939999999999999,475578195.0,91903808.75,5.174738691120894,50.3491074492,7.72
600620.SH,20251222,6.72,286577507.0,59977106.3,4.778114928829102,46.2820374162,6.74
600281.SH,20251203,6.5600000000000005,380799408.0,77719733.3,4.899648928671762,32.71596879,6.36
603309.SH,20260105,14.39,310080719.99999994,50563005.7,6.1325610633151095,41.4749284978,14.21
600626.SH,20251231,4.83,302652331.00000006,74618237.9,4.0560101594143925,53.958563176999995,4.87
600192.SH,20251216,10.170000000000002,638068927.9999999,100640363.9,6.340089634751409,41.9218852,9.49
603466.SH,20260105,10.03,465785391.00000006,103813860.6,4.486736051505632,55.5530141746,9.34
600929.SH,20260122,6.04,477255322.0,87651302.05,5.444931345432307,102.99911247680001,6.28
600874.SH,20251216,6.140000000000001,504989695.0,97788522.35,5.164099864323188,77.76242297200001,6.32
603213.SH,20260113,13.61,171876746.0,34348193.3,5.00395303178872,60.373423693,13.66
603070.SH,20260120,15.44,261585391.0,58665947.05,4.4588965857323535,57.33545166,14.5
603098.SH,20251225,14.29,323700600.0,64294595.55,5.0346471150637795,78.12599681,14.5
600691.SH,20260107,3.1700000000000004,406401620.0,68050805.7,5.972032451630473,75.06851608320001,3.16
600826.SH,20260106,11.98,529186925.00000006,99792764.6,5.302858650335458,91.1326067211,12.39
002845.SZ,20251127,14.7,481080661.1600001,88901214.12149999,5.4114070984735285,36.734549526799995,14.68
001217.SZ,20251223,14.15,541613192.1600001,104380573.5605,5.188831347492796,42.5843596512,12.96
000595.SZ,20260114,6.32,356573083.0,83155942.9,4.288004808373112,67.4084568672,5.92
002099.SZ,20251230,6.51,474889848.85,113476605.32149999,4.184914128375185,98.7191394293,6.11
002686.SZ,20251203,8.11,1032818847.29,115805822.77950001,8.918539867002524,34.5526253888,6.61
002030.SZ,20260127,7.71,2071035503.58,241270079.27349997,8.583888685311479,93.8905395408,6.69
002863.SZ,20251202,5.96,789820466.0500001,107646444.3915,7.337171891878726,35.1297362644,5.86
002351.SZ,20260112,13.19,600558652.4,108014268.354,5.559993707792032,63.56892655,12.2
000829.SZ,20251201,11.36,914423432.46,219065206.3365,4.174206610680929,103.9491614035,10.15
002094.SZ,20251231,7.65,695162828.5699999,162453874.3905,4.279139732297155,57.998098116,8.4
000676.SZ,20260112,10.22,1671806069.7400002,347601293.33650005,4.809550774949465,121.11854477840002,9.620000000000001
000665.SZ,20251231,5.82,875557930.6300001,171074380.11,5.117995634805284,63.451283724,5.58
002283.SZ,20260123,7.220000000000001,1108336338.36,173438150.70450002,6.390383741166372,71.0496711732,7.08
002239.SZ,20260121,3.31,1627694841.81,303962994.846,5.354911187905147,106.13209412,3.25
002537.SZ,20251216,8.520000000000001,794211940.88,187744469.633,4.2302814161850595,104.64337717750001,8.950000000000001
002631.SZ,20251204,5.96,627708844.2900001,118446369.64250001,5.299519488732143,44.678123417600005,5.63
000650.SZ,20260105,6.11,744606544.97,110618545.8345,6.731299343638363,79.88315004,6.0
000715.SZ,20251128,6.6,415519356.32,95573634.37550001,4.347635820643408,33.7948862427,6.27
000008.SZ,20260106,3.15,625061931.35,143643565.73,4.351478802224245,86.921502464,3.2
000565.SZ,20260126,8.67,743793028.95,156283326.46100003,4.759260285745269,35.077610598,8.09
002081.SZ,20251226,3.62,473777954.66,79651284.477,5.948152095360214,99.1726833375,3.75
002178.SZ,20251127,7.36,980334655.54,235316653.7525,4.16602327080127,44.9846955856,6.32
001896.SZ,20260113,6.38,1003268658.33,157033225.93600002,6.388894148674556,95.513911258,6.26
000720.SZ,20260119,4.0,713260517.6600001,113595263.53099999,6.278963536761832,45.7377491844,3.64
002420.SZ,20251226,7.859999999999999,471870400.87,105841474.53150001,4.458275009477162,31.64510052,7.92
002166.SZ,20251201,8.620000000000001,378388374.02,88405372.00999999,4.280151368824041,68.80562452500001,9.3
002344.SZ,20251204,5.359999999999999,508132572.22,101736900.807,4.994574910277176,63.81621458160001,4.98
000045.SZ,20260122,13.28,548044370.5,130208253.011,4.2089833618588,56.807815830699994,12.43
002141.SZ,20260123,4.19,669913090.7199999,116642226.3005,5.743315366719198,40.758835,4.0
002037.SZ,20251222,9.9,268528243.45,63894122.333500005,4.202706503242933,46.50121069259999,9.61
000862.SZ,20251215,6.069999999999999,439476695.79,94494033.6485,4.650840680849444,38.7455693296,6.17
002233.SZ,20251201,9.05,593422531.6899999,114719310.9865,5.172821616404522,118.551709367,9.950000000000001
002628.SZ,20260119,4.5,253646805.2,61644764.430999994,4.114652842641828,34.975614812799996,4.64
002783.SZ,20251222,9.63,581851561.39,98150084.547,5.928181968211911,45.8936560352,10.07
002681.SZ,20251127,7.229999999999999,1717900322.8200002,419560056.52750003,4.094527818110827,101.616735714,6.63
002419.SZ,20251210,5.74,481324022.78,106416669.386,4.523013410935807,67.55157747140001,5.78
000525.SZ,20260120,6.19,613672784.4599999,129884420.8645,4.7247605245913595,63.815024287,5.74
000919.SZ,20251219,7.71,594690021.89,99016169.4395,6.005988973885344,49.430454876000006,7.95
002727.SZ,20251218,13.93,493300323.4200001,100679656.1175,4.899702109076387,56.021053053,14.1
002651.SZ,20251202,12.33,1240999529.26,203456698.9205,6.099575663246735,61.46589777669999,10.87
002599.SZ,20251230,8.59,529293427.06000006,111202686.97350001,4.7597179660427855,31.880339553600002,8.01
002191.SZ,20260112,4.68,490099023.38,100651328.27000001,4.8692752674390505,57.908724547199995,4.02
000401.SZ,20260115,4.79,246605005.28,57308815.344500005,4.303090262773456,131.3045734822,4.99
002238.SZ,20251208,9.85,410329994.42,98143743.429,4.180908329799387,67.575481272,8.42
002644.SZ,20251219,9.52,231519315.22,50729469.33050001,4.563803214886065,44.5292904,8.72
000990.SZ,20260123,9.21,950267791.83,191701573.467,4.957016130040172,109.4928208135,9.01
002542.SZ,20260108,3.72,463204898.4,97159294.88350001,4.767479003994535,60.677609298,3.45
002662.SZ,20260121,4.53,649439625.59,158204267.2825,4.105070215522807,62.54921187,4.17
002197.SZ,20251224,10.09,566232539.86,127020856.2725,4.457791865654344,46.3512010416,8.68
002671.SZ,20251204,5.94,661782796.09,106010747.5905,6.242600973312113,31.292943166399997,5.68
002031.SZ,20251204,7.8,1862509150.13,419328444.5335,4.441647530498506,147.1513975569,7.59
002343.SZ,20251209,8.51,865811300.21,211285700.43400002,4.097822514403696,32.3523635338,6.83
002649.SZ,20260109,14.41,736635135.98,144487154.9025,5.098274213213498,78.606264921,14.33
002022.SZ,20260126,6.95,243414578.63,53379435.816,4.560081516579812,33.3235333584,6.48
002960.SZ,20251128,11.55,1059391991.65,150927646.3235,7.019204350270509,83.2959134214,11.14
000037.SZ,20260123,9.24,398446749.03,89435062.464,4.455151459086703,30.908423280000004,9.120000000000001
002274.SZ,20260126,6.52,393850130.57,91354544.12900001,4.311226489334255,59.834774493999994,6.38
002172.SZ,20260114,4.5600000000000005,617136724.6,126460244.71599999,4.880084851851617,33.212803932,4.34
002004.SZ,20260114,5.449999999999999,917301434.59,150748118.072,6.084994269393668,104.9943641382,5.58
002098.SZ,20251126,9.84,430398827.56,92764779.7945,4.639679288987201,36.980237875,10.33
002161.SZ,20260112,8.120000000000001,547275077.72,111997713.5795,4.886484377482621,58.56411188820001,8.31
000419.SZ,20251219,7.05,427110355.62000006,91716314.8275,4.6568634645134726,34.354423796000006,6.32
002063.SZ,20260114,6.760000000000001,1061786214.08,264060394.28449997,4.020997609115232,116.052959253,6.58
002749.SZ,20251230,13.17,126335518.82,25204611.0065,5.012397088271642,62.1048262808,13.69
002860.SZ,20260126,14.94,1100911286.56,252551270.99,4.359159556966124,48.600322373000004,13.9
000812.SZ,20251202,5.28,441824831.36,98794997.115,4.472137701929423,34.797691941000004,4.53
000639.SZ,20251208,3.76,1129310952.84,255818447.00100002,4.4145016361372305,34.6495993812,3.21
002923.SZ,20260116,13.95,282309317.13,61023073.172000006,4.62627171093598,31.718625975699997,12.29
002590.SZ,20251222,14.91,767429875.65,161282893.804,4.7582843880679855,73.8970599445,14.93
000936.SZ,20251210,7.98,536704413.57,121011154.097,4.435164820755192,78.66679552560001,8.88
002367.SZ,20251231,8.06,327284572.04,71781682.044,4.5594441746208245,63.1693668645,7.95
002583.SZ,20251225,11.89,1548421316.34,380918818.45,4.06496408510531,143.0233969635,11.15
002646.SZ,20260129,9.81,471810549.63000005,77478931.787,6.089533486691204,46.6886961144,9.81
002908.SZ,20251231,10.53,425606904.16,71172376.3695,5.97994511171596,33.14896709600001,10.3
002425.SZ,20251211,4.140000000000001,422691536.06000006,91283090.699,4.6305567966995955,37.955617650600004,3.97
002148.SZ,20251231,8.899999999999999,385965002.99,94470709.6,4.085552068193632,38.68624630709999,8.61
002655.SZ,20251201,13.18,923010234.76,171821118.734,5.371925416158721,46.635137035,12.89
002575.SZ,20251126,6.82,931699754.4,192879120.718,4.830485284937589,42.155676,7.2
000514.SZ,20260120,5.359999999999999,401611346.73,94359115.246,4.256200852275634,44.551106952,5.28
000560.SZ,20260120,3.22,2006775828.88,451631662.3565,4.443390479775378,78.73225256810001,3.49
002660.SZ,20251208,10.46,728184601.14,96524461.9535,7.544042063563099,31.726270675,9.25
000601.SZ,20260116,5.16,380722812.81,87103910.2405,4.370903806256202,53.21101418490001,5.07
002521.SZ,20260112,8.89,211119071.76,45616035.673,4.628176662992237,35.14625814,8.4
000059.SZ,20260123,6.08,706246205.92,174755242.6455,4.041344884586134,97.2461062496,6.08
002457.SZ,20260108,11.6,309461698.45,76183524.74399999,4.062055404890837,39.7986048906,11.94
002640.SZ,20260114,5.04,2058547577.67,512046319.69049996,4.020237034247729,62.859437402999994,4.06
000607.SZ,20260112,4.81,442731774.9,71927801.48099999,6.155224625028325,51.42044309639999,5.81
002295.SZ,20251208,13.63,559768191.73,117664124.722,4.757339529381112,33.3391608,13.32
000716.SZ,20251217,6.55,845275804.7099999,185357404.338,4.560248390016489,46.91280539950001,6.350000000000001
000156.SZ,20260112,8.66,419598967.11,95417373.80700001,4.397511169807708,147.2092509482,8.66
000888.SZ,20251201,14.08,709170512.3299999,161776760.0105,4.383636514193829,72.29247759440001,13.72
002204.SZ,20251222,7.65,1737388627.47,430063329.47150004,4.0398436890796,141.5694233456,7.33
002111.SZ,20251127,10.11,387631244.43,79037841.27849999,4.904375399931933,50.483223186400004,10.49
000930.SZ,20260121,6.4,551512868.1800001,104995470.1655,5.252730115981891,124.37532136,6.7
002103.SZ,20251219,10.08,839963112.7900001,175009131.1785,4.799538784826503,37.626793604,9.98
002307.SZ,20251126,5.74,1677205829.24,391960594.51100004,4.279016443814815,64.68287068200001,5.100000000000001
000931.SZ,20260113,5.2700000000000005,369701560.84,54220257.088,6.818513609036763,38.7531238512,5.16
003037.SZ,20260108,8.99,415684369.99,94041626.567,4.420216718538417,47.0872696908,7.86
002867.SZ,20260128,14.04,1017400211.57,169839915.45700002,5.990348080617038,140.28258452,13.0
002355.SZ,20251216,5.93,285224705.32,68875400.1525,4.141169484147775,37.399082325,6.05
002765.SZ,20251230,12.9,823354763.94,199278325.2775,4.131682473713377,71.80415937,12.05
002724.SZ,20260128,7.67,286232978.28000003,61258937.725,4.672509659977131,42.867961082,7.55
002520.SZ,20251205,6.62,1055493468.77,178908730.2615,5.899619695624967,42.1137380377,5.87
000541.SZ,20260109,6.32,210677493.67,48930566.645,4.30564181278551,76.908325375,6.25
002606.SZ,20260116,9.85,735517051.2,119743374.25800002,6.142444671846722,45.567570351,10.82
002194.SZ,20260114,15.16,2232406554.1600003,471832714.6175,4.731351779983595,67.335799545,13.18
002437.SZ,20260121,3.51,692884691.5200001,173167284.258,4.001244776049493,73.05314484,3.48
002986.SZ,20260106,11.54,153168394.04,30623556.937,5.001652628239891,37.291404461999996,12.35
002818.SZ,20260123,12.04,196022893.1,42469226.515499994,4.615645472809765,34.609434156,11.6
000652.SZ,20251126,4.590000000000001,375937365.3,87570608.79550001,4.292962792778007,66.350806155,4.5
000635.SZ,20260108,9.83,342161593.33,82729482.888,4.1359087641490735,30.672465322399997,10.12
002697.SZ,20251217,7.03,2891037156.83,566280589.5274999,5.105308587819086,69.26660125,6.05
002088.SZ,20260109,11.35,149088531.04,37022176.5105,4.027006110721676,66.9667784472,13.24
002162.SZ,20251127,5.1000000000000005,788630492.95,174688581.9025,4.514493645555857,44.363266044300005,4.83
000409.SZ,20260115,12.61,1754661445.24,231087961.148,7.593045680628205,70.4010258,12.0
002375.SZ,20260106,4.21,422679874.63000005,73739252.1675,5.732087893566852,56.521411534799995,4.26
002123.SZ,20251211,12.3,726885737.55,180536014.00300002,4.026264463432327,86.40837216,12.0
002055.SZ,20260109,5.67,1021225381.0,129776291.4,7.8691213162529925,35.045411003000005,5.9
