buy_trade_id,buy_order_id,buy_ts,buy_px,sell_trade_id,sell_order_id,sell_ts,sell_px,qty,pnl
513,569416476,2026-03-02 15:29:29,0.819000,430,567036115,2026-03-02 15:29:27,0.820000,100,0.100000
515,569466873,2026-03-02 15:29:29,0.819000,514,569444406,2026-03-02 15:29:29,0.820000,100,0.100000
518,569572344,2026-03-02 15:29:29,0.820000,517,569549353,2026-03-02 15:29:29,0.821000,100,0.100000
519,569620771,2026-03-02 15:29:29,0.819000,516,569493873,2026-03-02 15:29:29,0.820000,100,0.100000
521,569670900,2026-03-02 15:29:29,0.819000,520,569647950,2026-03-02 15:29:29,0.820000,100,0.100000
523,569738919,2026-03-02 15:29:29,0.819000,522,569716364,2026-03-02 15:29:29,0.820000,100,0.100000
525,569807629,2026-03-02 15:29:29,0.819000,524,569784105,2026-03-02 15:29:29,0.820000,100,0.100000
527,569862648,2026-03-02 15:29:29,0.819000,526,569839122,2026-03-02 15:29:29,0.820000,100,0.100000
529,569910609,2026-03-02 15:29:29,0.819000,528,569888085,2026-03-02 15:29:29,0.820000,100,0.100000
531,569960614,2026-03-02 15:29:29,0.819000,530,569937053,2026-03-02 15:29:29,0.820000,100,0.100000
533,570013030,2026-03-02 15:29:30,0.819000,532,569989074,2026-03-02 15:29:29,0.820000,100,0.100000
535,570078962,2026-03-02 15:29:30,0.819000,534,570055998,2026-03-02 15:29:30,0.820000,100,0.100000
537,570175303,2026-03-02 15:29:30,0.819000,536,570150850,2026-03-02 15:29:30,0.820000,100,0.100000
539,570228173,2026-03-02 15:29:30,0.819000,538,570205234,2026-03-02 15:29:30,0.820000,100,0.100000
541,570285101,2026-03-02 15:29:30,0.819000,540,570260661,2026-03-02 15:29:30,0.820000,100,0.100000
543,570342495,2026-03-02 15:29:30,0.819000,542,570318559,2026-03-02 15:29:30,0.820000,100,0.100000
545,570394437,2026-03-02 15:29:30,0.819000,544,570369955,2026-03-02 15:29:30,0.820000,100,0.100000
547,570444277,2026-03-02 15:29:30,0.819000,546,570420871,2026-03-02 15:29:30,0.820000,100,0.100000
549,570492889,2026-03-02 15:29:30,0.819000,548,570470306,2026-03-02 15:29:30,0.820000,100,0.100000
551,570544485,2026-03-02 15:29:30,0.819000,550,570518333,2026-03-02 15:29:30,0.820000,100,0.100000
553,570644717,2026-03-02 15:29:30,0.819000,552,570621275,2026-03-02 15:29:30,0.820000,100,0.100000
555,570699660,2026-03-02 15:29:30,0.819000,554,570670232,2026-03-02 15:29:30,0.820000,100,0.100000
556,570765641,2026-03-02 15:29:30,0.818000,411,566413451,2026-03-02 15:29:26,0.819000,100,0.100000
558,570816604,2026-03-02 15:29:30,0.818000,557,570793082,2026-03-02 15:29:30,0.819000,100,0.100000
560,570871353,2026-03-02 15:29:30,0.818000,559,570847627,2026-03-02 15:29:30,0.819000,100,0.100000
562,570933254,2026-03-02 15:29:30,0.818000,561,570909288,2026-03-02 15:29:30,0.819000,100,0.100000
564,570997305,2026-03-02 15:29:30,0.818000,563,570968278,2026-03-02 15:29:30,0.819000,100,0.100000
566,571044775,2026-03-02 15:29:31,0.818000,565,571022258,2026-03-02 15:29:31,0.819000,100,0.100000
568,571103454,2026-03-02 15:29:31,0.818000,567,571079267,2026-03-02 15:29:31,0.819000,100,0.100000
570,571165013,2026-03-02 15:29:31,0.818000,569,571140932,2026-03-02 15:29:31,0.819000,100,0.100000
572,571216961,2026-03-02 15:29:31,0.818000,571,571190974,2026-03-02 15:29:31,0.819000,100,0.100000
574,571264987,2026-03-02 15:29:31,0.818000,573,571240468,2026-03-02 15:29:31,0.819000,100,0.100000
576,571330499,2026-03-02 15:29:31,0.818000,575,571308007,2026-03-02 15:29:31,0.819000,100,0.100000
578,571380391,2026-03-02 15:29:31,0.818000,577,571356455,2026-03-02 15:29:31,0.819000,100,0.100000
580,571438986,2026-03-02 15:29:31,0.818000,579,571414928,2026-03-02 15:29:31,0.819000,100,0.100000
582,571487220,2026-03-02 15:29:31,0.818000,581,571462043,2026-03-02 15:29:31,0.819000,100,0.100000
584,571543299,2026-03-02 15:29:31,0.818000,583,571519410,2026-03-02 15:29:31,0.819000,100,0.100000
586,571593253,2026-03-02 15:29:31,0.818000,585,571568782,2026-03-02 15:29:31,0.819000,100,0.100000
588,571641260,2026-03-02 15:29:31,0.818000,587,571618187,2026-03-02 15:29:31,0.819000,100,0.100000
590,571691215,2026-03-02 15:29:31,0.818000,589,571668095,2026-03-02 15:29:31,0.819000,100,0.100000
592,571764592,2026-03-02 15:29:31,0.818000,591,571740640,2026-03-02 15:29:31,0.819000,100,0.100000
594,571838866,2026-03-02 15:29:31,0.818000,593,571815009,2026-03-02 15:29:31,0.819000,100,0.100000
596,571890826,2026-03-02 15:29:31,0.818000,595,571866826,2026-03-02 15:29:31,0.819000,100,0.100000
598,571943273,2026-03-02 15:29:31,0.818000,597,571920214,2026-03-02 15:29:31,0.819000,100,0.100000
600,572008857,2026-03-02 15:29:32,0.818000,599,571984392,2026-03-02 15:29:31,0.819000,100,0.100000
602,572062023,2026-03-02 15:29:32,0.818000,601,572037285,2026-03-02 15:29:32,0.819000,100,0.100000
604,572112524,2026-03-02 15:29:32,0.818000,603,572089980,2026-03-02 15:29:32,0.819000,100,0.100000
606,572169511,2026-03-02 15:29:32,0.818000,605,572144942,2026-03-02 15:29:32,0.819000,100,0.100000
608,572220382,2026-03-02 15:29:32,0.818000,607,572196994,2026-03-02 15:29:32,0.819000,100,0.100000
610,572267889,2026-03-02 15:29:32,0.818000,609,572244330,2026-03-02 15:29:32,0.819000,100,0.100000
612,572315499,2026-03-02 15:29:32,0.818000,611,572291924,2026-03-02 15:29:32,0.819000,100,0.100000
614,572370566,2026-03-02 15:29:32,0.818000,613,572347122,2026-03-02 15:29:32,0.819000,100,0.100000
616,572427293,2026-03-02 15:29:32,0.818000,615,572402559,2026-03-02 15:29:32,0.819000,100,0.100000
618,572473872,2026-03-02 15:29:32,0.818000,617,572449806,2026-03-02 15:29:32,0.819000,100,0.100000
620,572524269,2026-03-02 15:29:32,0.818000,619,572499859,2026-03-02 15:29:32,0.819000,100,0.100000
622,572575253,2026-03-02 15:29:32,0.818000,621,572553203,2026-03-02 15:29:32,0.819000,100,0.100000
624,572633271,2026-03-02 15:29:32,0.818000,623,572609808,2026-03-02 15:29:32,0.819000,100,0.100000
626,572693279,2026-03-02 15:29:32,0.818000,625,572669794,2026-03-02 15:29:32,0.819000,100,0.100000
628,572747805,2026-03-02 15:29:32,0.818000,627,572724196,2026-03-02 15:29:32,0.819000,100,0.100000
630,572803294,2026-03-02 15:29:32,0.818000,629,572779307,2026-03-02 15:29:32,0.819000,100,0.100000
632,572869562,2026-03-02 15:29:32,0.818000,631,572845074,2026-03-02 15:29:32,0.819000,100,0.100000
634,572921530,2026-03-02 15:29:32,0.818000,633,572897063,2026-03-02 15:29:32,0.819000,100,0.100000
636,572978971,2026-03-02 15:29:32,0.818000,635,572955999,2026-03-02 15:29:32,0.819000,100,0.100000
638,573027348,2026-03-02 15:29:33,0.818000,637,573004483,2026-03-02 15:29:33,0.819000,100,0.100000
640,573080527,2026-03-02 15:29:33,0.818000,639,573057267,2026-03-02 15:29:33,0.819000,100,0.100000
642,573156910,2026-03-02 15:29:33,0.818000,641,573132964,2026-03-02 15:29:33,0.819000,100,0.100000
644,573203269,2026-03-02 15:29:33,0.818000,643,573179815,2026-03-02 15:29:33,0.819000,100,0.100000
646,573265150,2026-03-02 15:29:33,0.818000,645,573241214,2026-03-02 15:29:33,0.819000,100,0.100000
648,573330877,2026-03-02 15:29:33,0.818000,647,573309265,2026-03-02 15:29:33,0.819000,100,0.100000
650,573386945,2026-03-02 15:29:33,0.818000,649,573363353,2026-03-02 15:29:33,0.819000,100,0.100000
652,573468133,2026-03-02 15:29:33,0.818000,651,573443692,2026-03-02 15:29:33,0.819000,100,0.100000
653,573500606,2026-03-02 15:29:33,0.817000,286,562655007,2026-03-02 15:29:22,0.818000,100,0.100000
655,573546998,2026-03-02 15:29:33,0.817000,288,562705957,2026-03-02 15:29:22,0.818000,100,0.100000
657,573607059,2026-03-02 15:29:33,0.817000,290,562754997,2026-03-02 15:29:22,0.818000,100,0.100000
659,573665173,2026-03-02 15:29:33,0.817000,292,562811871,2026-03-02 15:29:22,0.818000,100,0.100000
661,573714674,2026-03-02 15:29:33,0.817000,294,562909919,2026-03-02 15:29:22,0.818000,100,0.100000
663,573768083,2026-03-02 15:29:33,0.817000,296,562965316,2026-03-02 15:29:22,0.818000,100,0.100000
665,573817182,2026-03-02 15:29:33,0.817000,298,563020463,2026-03-02 15:29:23,0.818000,100,0.100000
667,573868378,2026-03-02 15:29:33,0.817000,300,563091771,2026-03-02 15:29:23,0.818000,100,0.100000
669,573917383,2026-03-02 15:29:33,0.817000,302,563151854,2026-03-02 15:29:23,0.818000,100,0.100000
671,573966771,2026-03-02 15:29:33,0.817000,304,563207922,2026-03-02 15:29:23,0.818000,100,0.100000
673,574015235,2026-03-02 15:29:34,0.817000,306,563272823,2026-03-02 15:29:23,0.818000,100,0.100000
675,574087278,2026-03-02 15:29:34,0.817000,308,563319203,2026-03-02 15:29:23,0.818000,100,0.100000
677,574140234,2026-03-02 15:29:34,0.817000,310,563365605,2026-03-02 15:29:23,0.818000,100,0.100000
679,574189868,2026-03-02 15:29:34,0.817000,312,563433117,2026-03-02 15:29:23,0.818000,100,0.100000
681,574243884,2026-03-02 15:29:34,0.817000,314,563484056,2026-03-02 15:29:23,0.818000,100,0.100000
683,574298279,2026-03-02 15:29:34,0.817000,654,573524553,2026-03-02 15:29:33,0.818000,100,0.100000
685,574356214,2026-03-02 15:29:34,0.817000,656,573581118,2026-03-02 15:29:33,0.818000,100,0.100000
687,574414022,2026-03-02 15:29:34,0.817000,658,573642592,2026-03-02 15:29:33,0.818000,100,0.100000
689,574467555,2026-03-02 15:29:34,0.817000,660,573692229,2026-03-02 15:29:33,0.818000,100,0.100000
691,574523990,2026-03-02 15:29:34,0.817000,662,573743119,2026-03-02 15:29:33,0.818000,100,0.100000
693,574573085,2026-03-02 15:29:34,0.817000,664,573794055,2026-03-02 15:29:33,0.818000,100,0.100000
695,574625186,2026-03-02 15:29:34,0.817000,666,573845893,2026-03-02 15:29:33,0.818000,100,0.100000
697,574679120,2026-03-02 15:29:34,0.817000,668,573891915,2026-03-02 15:29:33,0.818000,100,0.100000
699,574757227,2026-03-02 15:29:34,0.817000,670,573943327,2026-03-02 15:29:33,0.818000,100,0.100000
701,574811904,2026-03-02 15:29:34,0.817000,672,573991283,2026-03-02 15:29:33,0.818000,100,0.100000
703,574861297,2026-03-02 15:29:34,0.817000,674,574064328,2026-03-02 15:29:34,0.818000,100,0.100000
705,574906810,2026-03-02 15:29:34,0.817000,676,574116247,2026-03-02 15:29:34,0.818000,100,0.100000
707,574953981,2026-03-02 15:29:34,0.817000,678,574165322,2026-03-02 15:29:34,0.818000,100,0.100000
708,574988239,2026-03-02 15:29:34,0.816000,680,574218858,2026-03-02 15:29:34,0.818000,100,0.200000
709,575037342,2026-03-02 15:29:35,0.815000,682,574269237,2026-03-02 15:29:34,0.818000,100,0.300000
711,575138922,2026-03-02 15:29:35,0.815000,684,574325269,2026-03-02 15:29:34,0.818000,100,0.300000
713,575188329,2026-03-02 15:29:35,0.815000,686,574386244,2026-03-02 15:29:34,0.818000,100,0.300000
