factor,ic_mean,ic_std,ic_ir,rank_ic_mean,rank_ic_std,rank_ic_ir,ic_win_rate,abs_rank_ic_mean,abs_rank_ic_ir,selected,drop_reason
alpha360__low_55,-0.15563428698073264,0.07142132254528179,-2.179101162430296,-0.13244374208067622,0.09343455941926457,-1.4175027195918755,0.027548209366391185,0.13244374208067622,1.4175027195918755,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_57,-0.149771880025796,0.06892598225143234,-2.172937913012964,-0.12651916998271823,0.0901266562813762,-1.4037930086713113,0.02203856749311295,0.12651916998271823,1.4037930086713113,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_57,-0.14974845998114097,0.06896762305077934,-2.171286371155411,-0.12691074397794094,0.0905417749607161,-1.4016816440036046,0.02203856749311295,0.12691074397794094,1.4016816440036046,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_54,-0.15528444736773447,0.07195944418510983,-2.1579439519888153,-0.13150145126927573,0.09477007698734304,-1.3875840924645269,0.024793388429752067,0.13150145126927573,1.3875840924645269,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_56,-0.14954078749969157,0.06971825192366507,-2.1449302495912357,-0.12579911471967023,0.09175643417923468,-1.3710113720628838,0.024793388429752067,0.12579911471967023,1.3710113720628838,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_58,-0.14272104981313624,0.06656013308358871,-2.144242254352193,-0.11950496818105469,0.08724630659208937,-1.3697424320755167,0.01928374655647383,0.11950496818105469,1.3697424320755167,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_56,-0.14879261756104561,0.06956320463209228,-2.138955764732001,-0.1254974076430702,0.09192362243266325,-1.3652356632812284,0.030303030303030304,0.1254974076430702,1.3652356632812284,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_56,-0.14876862796026563,0.06970517672447,-2.1342550862228915,-0.12503757223252604,0.09212445688785544,-1.3572679444366902,0.030303030303030304,0.12503757223252604,1.3572679444366902,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_53,-0.15502925386679464,0.07251925827620466,-2.1377666781468383,-0.1305584712470142,0.09647566526874796,-1.3532787867626856,0.024793388429752067,0.1305584712470142,1.3532787867626856,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_55,-0.14888025718238296,0.06977478410730538,-2.1337258020522527,-0.12473408129606033,0.09259600217431715,-1.347078473876674,0.03305785123966942,0.12473408129606033,1.347078473876674,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_55,-0.14798679694286976,0.07042744936835299,-2.1012658880894888,-0.12418338843319755,0.09420153641656637,-1.3182734927384745,0.030303030303030304,0.12418338843319755,1.3182734927384745,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_52,-0.1549323931189335,0.07330578518613787,-2.1135084049032358,-0.12960891966297125,0.09844111127519709,-1.3166137397681643,0.03305785123966942,0.12960891966297125,1.3166137397681643,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_55,-0.14797098609723203,0.07043916467124603,-2.1006919486885294,-0.12368048521333418,0.09408476281566129,-1.3145644577502873,0.027548209366391185,0.12368048521333418,1.3145644577502873,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_57,-0.14155386232049824,0.06780999757802271,-2.0875072611177323,-0.11765304567752549,0.08979160132508637,-1.3102900932969002,0.02203856749311295,0.11765304567752549,1.3102900932969002,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_51,-0.15502650716163283,0.07332971548026368,-2.114102122806646,-0.12912385728906361,0.09905826434925702,-1.3035142311175787,0.03305785123966942,0.12912385728906361,1.3035142311175787,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_54,-0.14826360973654726,0.0704794185278568,-2.1036440542985817,-0.12341111975366022,0.09471954411195754,-1.3029108291293032,0.03305785123966942,0.12341111975366022,1.3029108291293032,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_50,-0.15524040271973424,0.07348026011542463,-2.1126817253488044,-0.12906830950437811,0.09978373288835829,-1.2934804678913394,0.03305785123966942,0.12906830950437811,1.2934804678913394,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_54,-0.14764839915058792,0.07117862437786789,-2.0743362272184815,-0.12309743899792107,0.09606428566732268,-1.2814069052073742,0.03305785123966942,0.12309743899792107,1.2814069052073742,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_54,-0.1476216403673809,0.07111845884585144,-2.0757148392001765,-0.12266639944225391,0.09589616481992702,-1.279158553135006,0.030303030303030304,0.12266639944225391,1.279158553135006,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_49,-0.1553492102164374,0.07369285588808297,-2.108063371195243,-0.12866526052290533,0.10078905925930814,-1.2765796354133818,0.030303030303030304,0.12866526052290533,1.2765796354133818,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_53,-0.14805438765320197,0.07125434205044175,-2.0778296927981263,-0.12246588278301845,0.09673878758154296,-1.2659439491092406,0.03305785123966942,0.12246588278301845,1.2659439491092406,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_56,-0.14043014124944064,0.06869799715376938,-2.044166454156013,-0.11611880604095458,0.09200291218491075,-1.2621209838181517,0.030303030303030304,0.11611880604095458,1.2621209838181517,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_53,-0.14744596716386033,0.07180078785859441,-2.053542468840909,-0.12211424501958865,0.09779083603488214,-1.2487289195076552,0.03581267217630854,0.12211424501958865,1.2487289195076552,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_48,-0.15528051003801877,0.0744928976144508,-2.084500872038787,-0.1279887855553031,0.10252756335526796,-1.2483353877416314,0.027548209366391185,0.1279887855553031,1.2483353877416314,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_53,-0.14736129006811635,0.07157745769138418,-2.0587667517262815,-0.12164062227257286,0.09751150347155225,-1.2474489464523533,0.03305785123966942,0.12164062227257286,1.2474489464523533,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_52,-0.1479323760105919,0.07197739408444277,-2.0552616261300027,-0.1216039003683101,0.09842143214573133,-1.2355428865153353,0.03581267217630854,0.1216039003683101,1.2355428865153353,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_47,-0.15535549827684633,0.07555258264161144,-2.0562566208197697,-0.1275947238513982,0.10383258987399813,-1.2288504409476413,0.027548209366391185,0.1275947238513982,1.2288504409476413,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_55,-0.13957285368985398,0.0692658743987033,-2.015030560163792,-0.11480089577257603,0.09391903516245968,-1.222338960084026,0.03581267217630854,0.11480089577257603,1.222338960084026,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_52,-0.14739900871125658,0.07259490637630227,-2.0304318315006906,-0.12139964722226779,0.09951637042553295,-1.2198962512716425,0.03581267217630854,0.12139964722226779,1.2198962512716425,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_52,-0.14720035043894367,0.07254096945203453,-2.029202966969932,-0.12076961789041611,0.0994398167825895,-1.214499601849238,0.03305785123966942,0.12076961789041611,1.214499601849238,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_46,-0.15546087591532154,0.0764121991615689,-2.03450335968749,-0.12696694205369594,0.10454309968438924,-1.2144937584307642,0.03581267217630854,0.12696694205369594,1.2144937584307642,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_51,-0.14750544828230253,0.07251229172095365,-2.034213024875041,-0.12113544006476752,0.09983321195573344,-1.2133781703675888,0.03305785123966942,0.12113544006476752,1.2133781703675888,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_51,-0.14787849109636608,0.07253277311084495,-2.0387817086543407,-0.12085141108646763,0.09965069814889384,-1.212750270007106,0.03581267217630854,0.12085141108646763,1.212750270007106,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_50,-0.14766439747884919,0.072908596581642,-2.0253358918175954,-0.12103856940201685,0.10064728861559745,-1.2026013921179723,0.03305785123966942,0.12103856940201685,1.2026013921179723,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_51,-0.14721302454793397,0.07268718001199835,-2.0252955820219434,-0.12029902324009537,0.10007204754779633,-1.202124131442781,0.03581267217630854,0.12029902324009537,1.202124131442781,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_50,-0.14790162636717216,0.07285609981826086,-2.030051385348817,-0.12059572823027033,0.10043380979236706,-1.2007483185153012,0.030303030303030304,0.12059572823027033,1.2007483185153012,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_50,-0.14728943835786534,0.07294887374842812,-2.019077619564196,-0.12018107000232993,0.10080625956537106,-1.192198485694181,0.03305785123966942,0.12018107000232993,1.192198485694181,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_45,-0.1554256974917328,0.07749942787751506,-2.005507675971199,-0.12595380259132366,0.10585184267893645,-1.1899065656642303,0.03856749311294766,0.12595380259132366,1.1899065656642303,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_49,-0.14798184293096983,0.07325340740785147,-2.020135965922437,-0.12034978250813089,0.10133444069931448,-1.1876493488057023,0.03305785123966942,0.12034978250813089,1.1876493488057023,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_54,-0.13909467571496692,0.07001059131887007,-1.9867661891533905,-0.11367179978734485,0.09615807354217279,-1.1821347454251039,0.030303030303030304,0.11367179978734485,1.1821347454251039,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_0,-0.1328193041380122,0.07358508525270657,-1.804975881754882,-0.1177092725277517,0.09968828958454004,-1.180773318694861,0.03856749311294766,0.1177092725277517,1.180773318694861,True,
alpha360__close_49,-0.14745538216225948,0.07364560807502278,-2.0022291351311363,-0.12026346881186642,0.10271938956636177,-1.1707961789840107,0.030303030303030304,0.12026346881186642,1.1707961789840107,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_49,-0.14720356733000672,0.07359058242865284,-2.0003044203750227,-0.11954951493359096,0.10250128085635511,-1.1663221565116555,0.030303030303030304,0.11954951493359096,1.1663221565116555,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_48,-0.14784684733360404,0.0738503073151318,-2.001980123152588,-0.11962780241475028,0.10300128842515298,-1.1614204467129472,0.030303030303030304,0.11962780241475028,1.1614204467129472,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_44,-0.15529546183398432,0.07829950750716108,-1.9833517065197552,-0.124523758094139,0.10739765494885065,-1.159464405004419,0.03305785123966942,0.124523758094139,1.159464405004419,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_53,-0.13878795115802295,0.07041659496824976,-1.9709551593711858,-0.1125479884128052,0.0977409264109418,-1.151492957408738,0.03581267217630854,0.1125479884128052,1.151492957408738,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_48,-0.1472179259950962,0.07488074008408675,-1.9660319306376908,-0.11925616878634918,0.10439974417672972,-1.142303266418644,0.03305785123966942,0.11925616878634918,1.142303266418644,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_48,-0.14698515921039407,0.07452093003751774,-1.9724010306419155,-0.1184598645779336,0.10407983305024229,-1.1381634761150092,0.03305785123966942,0.1184598645779336,1.1381634761150092,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_47,-0.14764442440157508,0.07509036578497104,-1.9662232679005722,-0.11880816312618957,0.10475967657177537,-1.13410204206567,0.03305785123966942,0.11880816312618957,1.13410204206567,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_43,-0.1553153478771009,0.0790484286734215,-1.9648125899980435,-0.12325352813697242,0.10911025663256196,-1.1296236663803214,0.03305785123966942,0.12325352813697242,1.1296236663803214,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_52,-0.1385163701328409,0.07125303652389085,-1.9440065559366992,-0.11157726093092027,0.09956099544200885,-1.1206925004673192,0.03305785123966942,0.11157726093092027,1.1206925004673192,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_47,-0.14702864397499585,0.07610596154963571,-1.931893914501099,-0.11820324820069517,0.10573300163493313,-1.1179409112853749,0.03856749311294766,0.11820324820069517,1.1179409112853749,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_46,-0.14759285871529754,0.07603284505462955,-1.941172378979797,-0.11796357413895638,0.10563746788647722,-1.1166830907545544,0.03581267217630854,0.11796357413895638,1.1166830907545544,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_47,-0.14685984374712086,0.07590771716895647,-1.934715589196789,-0.11761259073510205,0.10558002789818587,-1.1139662782483781,0.03581267217630854,0.11761259073510205,1.1139662782483781,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_42,-0.1553198658076386,0.07974051579509725,-1.947816166711932,-0.12231745122092028,0.11024890167953909,-1.1094663924767332,0.03856749311294766,0.12231745122092028,1.1094663924767332,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_51,-0.13839392738452527,0.07159687117968806,-1.9329605484741832,-0.11103497520625483,0.1003891920450769,-1.1060451124698538,0.03581267217630854,0.11103497520625483,1.1060451124698538,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_46,-0.14696645413594595,0.07712226148179135,-1.9056294682261732,-0.11711898907410427,0.10617064599468301,-1.1031202454958176,0.04132231404958678,0.11711898907410427,1.1031202454958176,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_46,-0.14689007509772867,0.07682381035293358,-1.9120383956862608,-0.11667113151162728,0.10611017138319633,-1.0995282543677372,0.03856749311294766,0.11667113151162728,1.0995282543677372,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_50,-0.13832380197362237,0.07190927657193698,-1.9235877284239578,-0.11071086983769293,0.10118893118614773,-1.0941005951928535,0.03305785123966942,0.11071086983769293,1.0941005951928535,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_45,-0.1473228827799388,0.07717367821155541,-1.9089783744152262,-0.11663080000989608,0.10666884076143396,-1.0933914644365748,0.04132231404958678,0.11663080000989608,1.0933914644365748,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_41,-0.1553112164864683,0.0803249475875926,-1.9335364808934963,-0.12128406795315003,0.11165235949013225,-1.0862651582734266,0.03856749311294766,0.12128406795315003,1.0862651582734266,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_0,0.10920392380160257,0.07811662963423296,1.3979600030483939,0.12030015074476144,0.11118159477846314,1.0820149772493157,0.9035812672176309,0.12030015074476144,1.0820149772493157,True,
alpha360__close_45,-0.14677676387445676,0.07818085812150267,-1.8774002665249288,-0.11586516090562872,0.10752311209192197,-1.077583773864126,0.0440771349862259,0.11586516090562872,1.077583773864126,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_40,-0.15577713399263168,0.08035713103696909,-1.9385601748395531,-0.12115907539255186,0.11256156542573827,-1.0763805117163703,0.03581267217630854,0.12115907539255186,1.0763805117163703,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_45,-0.1466266547928367,0.07780469564763481,-1.8845476300927348,-0.11536549461178379,0.10729215067746525,-1.0752463612980236,0.0440771349862259,0.11536549461178379,1.0752463612980236,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_44,-0.14719073546002814,0.07825649620579563,-1.88087561539878,-0.11539239967413464,0.10798225098523533,-1.0686237656771254,0.046831955922865015,0.11539239967413464,1.0686237656771254,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_49,-0.1381238972781834,0.0728208783283216,-1.8967623084060503,-0.10995194933479363,0.10300686263846044,-1.0674235339125846,0.03581267217630854,0.10995194933479363,1.0674235339125846,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_39,-0.1561288578030876,0.0806380960161319,-1.9361674632279706,-0.12065393707058106,0.11371158111193759,-1.0610523210631415,0.04132231404958678,0.12065393707058106,1.0610523210631415,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_38,-0.15665938342990082,0.08059871096298075,-1.9436958923804002,-0.12061474736755912,0.11408899545148922,-1.0571987849506892,0.04132231404958678,0.12061474736755912,1.0571987849506892,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_44,-0.146590387229631,0.07891239346763647,-1.8576345335381395,-0.11428058764354428,0.10913317456587239,-1.047166346055158,0.046831955922865015,0.11428058764354428,1.047166346055158,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_44,-0.14647055784646057,0.07864194522785682,-1.8624991716834753,-0.11382124375266552,0.10894946463718996,-1.0447159527740586,0.04132231404958678,0.11382124375266552,1.0447159527740586,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_37,-0.15703295244212398,0.08107441653649317,-1.9368989522291586,-0.12035119645508024,0.11537607619285781,-1.0431209001587662,0.0440771349862259,0.12035119645508024,1.0431209001587662,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_43,-0.1472677815932872,0.07895383946581916,-1.865239012943033,-0.11416229190921012,0.1094505288848686,-1.043049248572365,0.0440771349862259,0.11416229190921012,1.043049248572365,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_48,-0.13779978844893062,0.07387271848828371,-1.865367774042129,-0.10872766773822508,0.10452027057453371,-1.0402543654026524,0.03581267217630854,0.10872766773822508,1.0402543654026524,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_36,-0.15748274602020515,0.08192627676414996,-1.9222495179851489,-0.12024375894461387,0.11731293730701513,-1.0249829362803236,0.0440771349862259,0.12024375894461387,1.0249829362803236,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_42,-0.14730273230583424,0.07976943237728969,-1.846606248984307,-0.11314959774361771,0.11083705392735985,-1.0208643565875855,0.0440771349862259,0.11314959774361771,1.0208643565875855,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_43,-0.14642568914976595,0.07960740319160135,-1.8393476395322739,-0.1128954282762038,0.11066148058028753,-1.0201872203787792,0.046831955922865015,0.1128954282762038,1.0201872203787792,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_43,-0.1463804226452084,0.0795427457756038,-1.8402736945762321,-0.11243772616992102,0.1106554384590648,-1.0161066436107933,0.05234159779614325,0.11243772616992102,1.0161066436107933,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_47,-0.13749803803729158,0.07557860020809773,-1.819272091024512,-0.10747798725145254,0.10631954380766803,-1.0108958654476559,0.03856749311294766,0.10747798725145254,1.0108958654476559,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_35,-0.1578003701972993,0.0829738743273796,-1.901807906120982,-0.11960731125527803,0.11900352469367047,-1.0050736863732548,0.04132231404958678,0.11960731125527803,1.0050736863732548,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_41,-0.1471501290682113,0.08051524892482467,-1.827605714857842,-0.11209064587355523,0.11227231996034373,-0.9983818443686505,0.04132231404958678,0.11209064587355523,0.9983818443686505,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_42,-0.14624990215969066,0.08042133403532349,-1.8185460849909958,-0.11176872894309989,0.11211303838643631,-0.9969289081065698,0.0440771349862259,0.11176872894309989,0.9969289081065698,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_42,-0.14626386317264917,0.0802885702229305,-1.821727087261993,-0.11143883466618716,0.11190776265512335,-0.9958096920373493,0.04132231404958678,0.11143883466618716,0.9958096920373493,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_46,-0.13738682103733477,0.07658100233896874,-1.7940065661353273,-0.10632045800974851,0.10686130126853724,-0.9949388295634768,0.049586776859504134,0.10632045800974851,0.9949388295634768,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_34,-0.15786507743565806,0.0833911612720756,-1.8930672630951935,-0.11896513474862695,0.11998511789824338,-0.9914990861576561,0.04132231404958678,0.11896513474862695,0.9914990861576561,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_40,-0.14741586819464755,0.08061491279338745,-1.8286426553914172,-0.11153091222342329,0.11321178257164834,-0.985152867395571,0.046831955922865015,0.11153091222342329,0.985152867395571,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_41,-0.14633496612901134,0.08057603883574438,-1.8161102015366832,-0.11100920347441788,0.11313426608283696,-0.9812164547312031,0.046831955922865015,0.11100920347441788,0.9812164547312031,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_41,-0.14629442987273517,0.08063140892911608,-1.8143603319811035,-0.11064537929863573,0.11304783064374754,-0.9787483640205112,0.049586776859504134,0.11064537929863573,0.9787483640205112,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_39,-0.147667250435942,0.08081230140976131,-1.8272867850550447,-0.11114649689694972,0.11424328383909613,-0.9728930503563954,0.05234159779614325,0.11114649689694972,0.9728930503563954,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_33,-0.15752260422153694,0.08404992991887483,-1.8741550929736417,-0.11749537106849561,0.12093078713478812,-0.9715918820369255,0.0440771349862259,0.11749537106849561,0.9715918820369255,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_40,-0.14678882705305,0.08098879800558186,-1.812458397554352,-0.11096378414687262,0.11454265378303306,-0.9687551360304647,0.049586776859504134,0.11096378414687262,0.9687551360304647,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_45,-0.13691921861698736,0.07771840144744716,-1.7617348796034042,-0.10462331357177727,0.10802422032004907,-0.9685171831076794,0.046831955922865015,0.10462331357177727,0.9685171831076794,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_40,-0.14674231527484954,0.0808514862268527,-1.8149612595014106,-0.11053650638377356,0.11424167106875571,-0.967567310156447,0.05785123966942149,0.11053650638377356,0.967567310156447,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_38,-0.14804657484654543,0.08112742207102654,-1.8248647752782234,-0.11086607426382113,0.11529918721382783,-0.9615512211566133,0.049586776859504134,0.11086607426382113,0.9615512211566133,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_39,-0.1470624516126743,0.08130285169212145,-1.8088227971335131,-0.1104597253360543,0.1156502969078936,-0.9551183895708182,0.049586776859504134,0.1104597253360543,0.9551183895708182,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_39,-0.14697781033476418,0.08120086740579667,-1.8100522202583258,-0.11002230307747547,0.11548360318409856,-0.9527093028270261,0.05509641873278237,0.11002230307747547,0.9527093028270261,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__open_37,-0.1483571756674424,0.08119205124278078,-1.8272376839430278,-0.11041897850183433,0.11600577283852818,-0.9518403765606538,0.046831955922865015,0.11041897850183433,0.9518403765606538,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__low_32,-0.1569307647641608,0.08504765640200444,-1.8452097494889015,-0.11557608279710027,0.12203037630670323,-0.9471091239333627,0.04132231404958678,0.11557608279710027,0.9471091239333627,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__vwap_38,-0.14729607096578062,0.08109542618478235,-1.8163301914235563,-0.10951021744653143,0.11584379753118555,-0.9453265498918999,0.05234159779614325,0.10951021744653143,0.9453265498918999,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__close_38,-0.14729687668113678,0.08123939969805109,-1.813121185392885,-0.1097303019358209,0.1162563688027921,-0.9438648657774483,0.049586776859504134,0.1097303019358209,0.9438648657774483,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
alpha360__high_44,-0.13670515341704387,0.07857670331751251,-1.7397669747564501,-0.10316065674349621,0.1095240183597221,-0.941899852548087,0.05234159779614325,0.10316065674349621,0.941899852548087,False,|corr|>0.7 的高相关因子（保留 IR 更高者）
