,alpha101__alpha001,alpha101__alpha002,alpha101__alpha003,alpha101__alpha004,alpha101__alpha005,alpha101__alpha006,alpha101__alpha007,alpha101__alpha008,alpha101__alpha009,alpha101__alpha010,alpha101__alpha011,alpha101__alpha012,alpha101__alpha013,alpha101__alpha014,alpha101__alpha015,alpha101__alpha016,alpha101__alpha017,alpha101__alpha018,alpha101__alpha019,alpha101__alpha020,alpha101__alpha021,alpha101__alpha022,alpha101__alpha023,alpha101__alpha024,alpha101__alpha025,alpha101__alpha026,alpha101__alpha027,alpha101__alpha028,alpha101__alpha029,alpha101__alpha030,alpha101__alpha031,alpha101__alpha032,alpha101__alpha033,alpha101__alpha034,alpha101__alpha035,alpha101__alpha036,alpha101__alpha037,alpha101__alpha038,alpha101__alpha039,alpha101__alpha040,alpha101__alpha041,alpha101__alpha042,alpha101__alpha043,alpha101__alpha044,alpha101__alpha045,alpha101__alpha046,alpha101__alpha047,alpha101__alpha048,alpha101__alpha049,alpha101__alpha050,alpha101__alpha051,alpha101__alpha052,alpha101__alpha053,alpha101__alpha054,alpha101__alpha055,alpha101__alpha056,alpha101__alpha057,alpha101__alpha058,alpha101__alpha059,alpha101__alpha060,alpha101__alpha061,alpha101__alpha062,alpha101__alpha063,alpha101__alpha064,alpha101__alpha065,alpha101__alpha066,alpha101__alpha067,alpha101__alpha068,alpha101__alpha069,alpha101__alpha070,alpha101__alpha071,alpha101__alpha072,alpha101__alpha073,alpha101__alpha074,alpha101__alpha075,alpha101__alpha076,alpha101__alpha077,alpha101__alpha078,alpha101__alpha079,alpha101__alpha080,alpha101__alpha081,alpha101__alpha082,alpha101__alpha083,alpha101__alpha084,alpha101__alpha085,alpha101__alpha086,alpha101__alpha087,alpha101__alpha088,alpha101__alpha089,alpha101__alpha090,alpha101__alpha091,alpha101__alpha092,alpha101__alpha093,alpha101__alpha094,alpha101__alpha095,alpha101__alpha096,alpha101__alpha097,alpha101__alpha098,alpha101__alpha099,alpha101__alpha100,alpha101__alpha101
alpha101__alpha025,-0.2884227552714097,0.07389386511825306,0.009281960294509374,0.16192615053436174,0.31817681418620686,0.0324053360813231,0.10622864116033444,0.20624804060174912,0.765775584399119,-0.8411338832112246,0.0040895811907774296,0.06749989337333527,0.07724515481283802,0.11872598605077155,0.022983360738128882,0.09572475108972334,0.4225148333060381,0.3637321585394435,0.20606429204182347,0.04200752773702053,-0.13245615312499556,0.1111356854705381,0.2918965841773647,0.06868591320422239,1.0,0.02287196366253431,0.0,0.1444094949806814,0.10164930758570037,0.4207587274513138,0.28367542386022987,0.2553038069277337,0.725000543033261,0.6439322621463391,0.3164920987504692,0.2448479228989027,0.5339410009076654,0.654683793837332,0.4592115227020063,0.035677218983615706,0.03595493115696967,-0.036344703585706885,0.16262315871675098,0.11908660575908914,-0.0018221900469149613,0.2784062255870995,0.20613676433044528,0.2176123976816515,0.0,0.021299011004824227,0.1084574236607118,-0.4049730506964246,0.024103949587344135,0.017821612984761818,0.32929540246998634,0.11156117701879356,-0.4186956334032387,0.026174730122928064,0.02964531164943073,0.3941611385154029,0.13279813854182562,-0.4442140439078275,0.037260585963745346,0.050504017984461635,0.39919628251599215,0.12273934029407044,-0.4131791642693302,0.0257508891978935,0.01737290099875019,0.37708535673432947,0.10640634373717378,-0.41216129890869574,0.025218179684184494,0.023051912755220238,0.33903382050713676,0.11161306191040371,-0.4295827635448154,0.027575366591390545,0.03481086127706218,0.4011833871533504,0.12973318675334508,-0.44398521760469434,0.02732891624475173,0.06182452211307268,0.4049502231114227,0.11704770111826197,-0.4162205655866348,0.025400835341996057,0.01841267133990409,0.33900583505201565,0.11418631146007995,-0.42030753893804806,0.02664473757051412,0.030396436600909505,0.3487204828955904,0.1133830748726496,-0.39042879494784505,0.029777382357362735,0.04746985278185887,0.41058902790409246,0.13219774260477682
alpha101__alpha026,-0.06396071177868567,0.27479567737215027,0.12832831101116796,0.17651696109550763,0.14807308025728907,0.26055859309465246,0.18946850788287303,0.12898599166773125,0.013551811099402728,-0.008375076813961551,0.014794232782464632,0.0944487266355301,0.2556939729177522,0.20938715680519204,0.17832405600183762,0.40681085826343627,0.1307909059198483,-0.009094794524739106,0.2757201797293439,-0.013275603551119923,-0.17304913428152768,0.11984221021329568,0.03085817321831957,0.07470550996935044,0.02287196366253431,1.0,0.0,-0.07249626118353698,0.22464433711324697,0.018811304893342394,0.2183370477345858,0.08428366441289199,0.03346359720779857,0.028227409943166606,0.1443703462945514,0.18779286964696193,0.05276578605020208,0.13983152534255053,0.23680137433384382,0.3405475914128414,-0.014034216013841758,0.013857551401480634,0.061335062701062835,0.40843665474218876,0.06988073467947414,0.15654414584461,0.1531209317099797,0.0034194481076425714,0.0,0.2762748897433741,-0.40278483328971215,-0.10232010951195922,0.16527063782585197,0.21324252931657678,0.09375054335112418,-0.3848100744223539,-0.09008583793285695,0.1787034266596845,0.2276009824885194,-0.006152993936894744,-0.3113604323845378,-0.06531345597474396,0.23481111204997432,0.24401898256814675,-0.03496635064306549,-0.36923904757438775,-0.09779006437213862,0.16678576285949606,0.20573296217150022,-0.06479081926946856,-0.4069750698175769,-0.0939718250520043,0.1779901406648267,0.22072652568335477,0.07462992423462964,-0.2857369227142594,-0.07886602055341853,0.1881507854529953,0.2317660112918272,-0.010685905921904526,-0.3389828566161744,-0.05704205076975755,0.1674277158975246,0.23661492549918334,-0.057426965821202575,-0.40361365470910315,-0.09025624306429415,0.17982584508371893,0.2133689560072642,0.08005630515918712,-0.3832062309372738,-0.0840686481153718,0.19112792873504678,0.22733965209979318,0.054071246628597344,-0.31046161378805576,-0.12057303976328888,0.19502988933999507,0.23655265998382832,-0.0075096855424990555,-0.3664699727831271
alpha101__alpha027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha101__alpha028,-0.036686942423157246,-0.06029880517075732,-0.11025973146683435,-0.08075732919678624,0.08003910851843969,-0.1261175592611844,-0.22149804355151048,-0.0405902926157232,0.18211026703614344,-0.14920059419103446,0.05025551863027249,0.002098286161678664,-0.10630491479740932,-0.08091948541915296,-0.04790220366911119,-0.12318232505990401,0.012513378296256147,0.06864670802554754,-0.021131811230201997,0.02524498284173181,0.22039194111629268,-0.022623789939878555,-0.0753973118765892,-0.02783972836762112,0.1444094949806814,-0.07249626118353698,0.0,1.0,-0.04650022624802344,0.02551172085175684,-0.021596744396514454,0.09937652547572709,0.13258384521297936,0.11362446342728359,-0.12138545397222554,0.1828988859342561,0.12880465662726057,0.07868108343317151,0.09783148652013678,-0.15924318924694789,0.025870689537421925,-0.02234062496531898,-0.007058515359992953,-0.08851673486761807,-0.002370461511125657,-0.016903784378015912,-0.0026950867903748573,0.06984972075204333,0.0,-0.09758876268914386,0.1838691561233309,-0.047050078052041304,-0.03308003912283452,-0.1346469575606352,0.0008823644233441833,0.1517675392612996,-0.04540074020044548,-0.03203307560625231,-0.12345472141471531,0.052383765923212346,0.19814401228121856,-0.08379037180453566,-0.03857931498297629,-0.12271072788392087,0.06065167206714941,0.19813709464942733,-0.05706458108238667,-0.03536766600787071,-0.1384244684223351,0.06961950664895628,0.17885692933018182,-0.05080561456214794,-0.03336491809103921,-0.13188453416135748,0.009462618540153032,0.17028510149680856,-0.05177919604704352,-0.02881936729341347,-0.11780202813489146,0.05851603046636702,0.20088564686724047,-0.08560552140581634,-0.042324304746330074,-0.10450941830930345,0.07180378044515948,0.19324739582286404,-0.0597368890242523,-0.036516315810320325,-0.1390096979726335,0.013252204272656883,0.15623819941158798,-0.05683580415394827,-0.03294377003998592,-0.12643895351911036,0.01923322044840077,0.1758118339342718,-0.031615229427209436,-0.024565528811510595,-0.10694997756322912,0.0632677651540646,0.20801347248640853
alpha101__alpha029,-0.20718675211505808,0.2618152936520969,0.03624306900876286,0.42129524573640065,0.4277463970941438,0.054798333378643885,0.33496937378595837,0.4399519013017135,0.06037028793496889,-0.059307950673915984,0.06753294342379874,0.1647726401277931,0.20675215149563098,0.029590216425548835,0.0967319965962274,0.21987800515896033,0.2483202558650065,0.09928200024271323,0.6188144048769969,-0.05039241831124212,-0.3924830749105957,0.04368633714906671,0.2226758454933619,0.2385781606935787,0.10164930758570037,0.22464433711324697,0.0,-0.04650022624802344,1.0,0.148063335286623,0.45692206917132183,0.264529960934885,0.1160101656534971,0.10835382140737426,0.29912567933199435,0.24619268410811074,0.12029866063625394,0.357276197362312,0.6406953075116556,0.1922087505754332,-0.10916331492640492,0.09352727681625438,0.25664083260350967,0.15142840584802972,0.12282545763637664,0.3053844467295829,0.555808869031591,0.013326450294186614,0.0,0.14399724049594442,0.005881684937128714,-0.2608359956914576,-0.05361945866732821,0.1426989143432074,0.2878205358997741,-0.10205626420098024,-0.23519032504175622,-0.07386823599357228,0.13765033384061998,-0.0920911016677445,0.10285868501917589,-0.31841770060053887,-0.11099713264581991,0.11916659934509598,-0.028088486158586598,0.06761601312064679,-0.294497105072929,-0.04810206906193032,0.1355268239163903,-0.07957897224706177,-0.049693680450447995,-0.25181477462109075,-0.05781848963061942,0.14232673355946823,0.2501739452379143,0.10175759440104118,-0.22521145172913637,-0.08495950844948981,0.13065786507153393,-0.14629111174889597,0.06365733205137049,-0.3079403852037922,-0.03498437097398058,0.13862656784043248,-0.10806598293662371,0.004611808310444227,-0.28713695499118147,-0.048367957612216364,0.14207741992866355,0.2722841699431464,-0.10378401297476718,-0.2423072556067804,-0.07293891611436235,0.14002296301417175,0.21946929737694598,0.12075640152346721,-0.24361270740785054,-0.098132358395554,0.11177934338445457,-0.1657827518534479,0.053832624387005285
alpha101__alpha030,-0.44745965418364464,0.06609059888016286,0.04587618284452864,0.24727152557330553,0.2608151113408527,0.09040762841024909,0.24302122876982674,0.20350597273850957,0.24527066604300837,-0.30048804390971673,-0.027771823521421348,0.04868476780091927,0.04702656272824635,0.1449269167290821,0.017827284008908616,0.03729937446588327,0.19227274807530323,0.09880736024033376,0.2282644805191552,0.04738170150960873,-0.23796011688043175,0.1034925481128104,0.37049435907211814,0.11552836915129472,0.4207587274513138,0.018811304893342394,0.0,0.02551172085175684,0.148063335286623,1.0,0.34109836431705715,0.19354849617737357,0.37939292582068473,0.34165606069375176,0.41810504095979834,0.09917430311903899,0.2489383357537196,0.471200413667541,0.329880145085463,0.06038384704026053,-0.005505363449968905,0.004797081754528113,0.28417933226665093,0.10590089505297645,0.0018804713411057592,0.14111472540580247,0.2973175053448074,0.11723837661550363,0.0,0.012556113812942627,0.08194726343478383,-0.31530066731641876,0.019017248207420935,0.048681473622503454,0.3643205703710151,0.0859809002043165,-0.3195825935536411,0.02643888657307335,0.05260350988454367,0.4285406416000187,0.09220445823412063,-0.4154693570510485,0.05542407673629835,0.05318617829521337,0.43460647182961737,0.08469153776109593,-0.34256459505823406,0.01895938268629684,0.045810606512022296,0.38258172309032906,0.11144251744452842,-0.3264540069415578,0.022568016363834292,0.04909762948474351,0.3782796217141693,0.03576013912192995,-0.3347674228283548,0.032037018816750265,0.05488587209547475,0.41793655160871496,0.09669967760477764,-0.4187591194872417,0.020176380376669596,0.0540690112498857,0.394077890017166,0.10000956738560124,-0.35050356968005214,0.021988943977947942,0.045202063118228594,0.3886379363424279,0.09375994339876402,-0.3398544652309548,0.028031578144513375,0.051607826395236894,0.3908581419297054,0.041538452079491174,-0.27703452734006834,0.03864710884885067,0.0573350891827694,0.3827996194738933,0.1070406389944627
alpha101__alpha031,-0.3850053389624978,0.28596937846107434,0.044157785457685485,0.49022404849529194,0.531278983453422,0.038326781797611176,0.3532540986647022,0.2861843521810421,0.22614503456344745,-0.22805896636251277,0.08843618248059272,0.21838141124441854,0.24390076527844423,0.050066489677020085,0.12491426509231192,0.2833454936790067,0.3006840268314403,0.16881355029901746,0.5501137191686285,0.014594378813869645,-0.3826129833705383,0.0819153896951389,0.4325775624035029,0.2814710245232873,0.28367542386022987,0.2183370477345858,0.0,-0.021596744396514454,0.45692206917132183,0.34109836431705715,1.0,0.3491023307696309,0.28431346114347567,0.25731863728565035,0.46011590138200975,0.10428512929388889,0.2705795193775843,0.5281446344034352,0.6453950997070453,0.23668752836835438,-0.015622283841699018,0.0035935317600360598,0.09579837691742626,0.19415368362123067,0.17688679468847474,0.38444780429385417,0.5186674652500358,0.08176603520843528,0.0,0.1856142155454632,-0.013303920525902185,-0.3635447216335112,-0.008653299802663798,0.19040398148321547,0.12092061086369216,-0.05135987484307987,-0.3789519218507164,-0.01756677149636193,0.19511256397517832,0.12414907357988429,0.011360835971615284,-0.27094299759201396,-0.006626027245203048,0.2065123735969023,-0.01771430870850748,-0.013465717069826539,-0.3009025246181261,-0.0004861122132072185,0.19134649820208255,-0.18346055934897265,0.006606399135524823,-0.3540050080275103,-0.010625847497544449,0.19474613475692537,0.0831316839194386,0.04438941155402903,-0.3706385481743863,-0.023641615450398334,0.19543994061389855,0.11887730534328504,-0.005314509065287548,-0.26036051199590043,0.0034760771178764627,0.19915701991889803,-0.07775150638711609,-0.016966004002360133,-0.288258357928584,-0.003837207839736409,0.19548744488102604,0.07270311504052936,-0.05584352917026378,-0.34406689829916587,-0.012904266727743963,0.1984514192913639,0.0433730235953709,0.022700587748612777,-0.4087029349808556,-0.03082784074390874,0.19337284532311635,0.09048631689056315,-0.01472745689330315
alpha101__alpha032,-0.16647927015286304,0.09983333446366495,0.05441934435665722,0.2086914646794774,0.3230723560671542,0.061460023012855955,0.16763396050131457,0.3299218489938672,0.21571401194318218,-0.1779097001016151,0.06344661063374793,0.12911654106764625,0.09809591916287719,0.059954563044115075,0.0578792009950035,0.07847176374337866,0.13853451660858443,0.15654268507838254,0.2606459216617664,0.10960453264758482,0.0,0.10757873444608572,0.22971961204151933,-0.12253502788220214,0.2553038069277337,0.08428366441289199,0.0,0.09937652547572709,0.264529960934885,0.19354849617737357,0.3491023307696309,1.0,0.19402999413560768,0.20166603808328282,0.2007056762156565,0.06217528470075974,0.3427761971193192,0.27433866496868625,0.35923763604125714,0.06651090195406173,0.10843346304004312,-0.11429964479323076,0.13829082531894704,0.10934735035730742,0.10366400899821902,0.22677251336412363,0.37066200549715994,0.06647310364980852,0.0,0.06911174604406807,0.06221807007769848,-0.20453260702044165,0.11259678659549549,0.07524472295751525,0.18974168087985516,0.02179414939392079,-0.20265181149634265,0.11142607654210365,0.08024036918553866,0.033313407469908116,0.06825105640076484,-0.23939956681419375,0.10206353448789418,0.09572145948565566,0.050460840117709335,0.07349569786005233,-0.21415628459792782,0.11300097061179594,0.07374690341845073,0.014208722031392534,0.04445480389109902,-0.20680012060448785,0.11117124681605345,0.07770920325462873,0.17999053265148304,0.0689618969645007,-0.20328400896889348,0.10903034022390284,0.08316536898474532,-0.006455346010951586,0.07143388424686091,-0.23641910917414077,0.11732048481085773,0.09821282440404196,0.007305738987622589,0.062050158862214606,-0.21483672463296904,0.11150701152125943,0.07764131982599523,0.18376077235324656,0.021482381488804877,-0.20853537542822834,0.10932946989418066,0.08257244019946146,0.16364819232708522,0.075229380206433,-0.18874925357361116,0.10397763034893837,0.08829165359676408,-0.04879435616830832,0.06912987366365711
alpha101__alpha033,-0.3035472373570181,0.1151613511461559,0.008150567327489226,0.16377190946133935,0.32188557450011274,0.026808514681058285,0.14389535945248338,0.2014228873105537,0.5868388441061052,-0.6814155095982344,0.02633537277530745,0.13236596577363197,0.10494029649611732,0.11912219466662519,0.03759058758877957,0.12457254803360332,0.30115809890962886,0.36961917450608683,0.23810980061535836,0.005932643034738854,-0.09816435218145474,0.11177489129952241,0.2706271875805389,0.08548513224313113,0.725000543033261,0.03346359720779857,0.0,0.13258384521297936,0.1160101656534971,0.37939292582068473,0.28431346114347567,0.19402999413560768,1.0,0.5254658179047157,0.3509516224162295,0.26756680049294945,0.5945858200644879,0.8434754603760493,0.4774766983102178,0.05771410244709158,-0.007711801800348269,0.01546157843717401,0.21425187020705372,0.14262255213149222,0.08026155822327197,0.2923622614114232,0.25743875875331795,0.2566077529201529,0.0,0.028632292659789026,0.07325830709595939,-0.5639245163573253,-0.012602679724566787,0.032480627294411944,0.36033322862217715,0.06259961424247269,-0.5835283911688135,-0.01101217652925459,0.039792411462022996,0.44075717972887163,0.1031323192273057,-0.6043736370623478,0.0007255984250362999,0.05610995314328969,0.43611838750485193,0.08858272414863465,-0.567571701496568,-0.010787903171839483,0.03199321208958715,0.4062783866887903,0.06747434023464562,-0.5726533511262141,-0.01146844902709667,0.03602740222914413,0.3698995191491172,0.08553965088960408,-0.5990126041894606,-0.010280294065557126,0.045469876352722725,0.44758610996273795,0.09763890184526222,-0.6028986382193223,-0.00816025269088296,0.06821789694709965,0.4383653250680832,0.08110961859902906,-0.5694223151647002,-0.009991603136823228,0.03176004396211629,0.374450455790228,0.06496066490677745,-0.5835449228239172,-0.011073272412846513,0.04128441347384336,0.37989882515715473,0.0839439429449968,-0.5478360334057444,-0.008559891531476523,0.05592036464052186,0.4554903510425607,0.09873973858363855
alpha101__alpha034,-0.32719418279054285,0.06310787563131845,-0.005944057345284204,0.1296899555250558,0.25998803975272317,0.014615100837187034,0.039705879099642856,0.17801375005213393,0.580418878618394,-0.61653383275365,-0.09071463484816307,0.09247500212197989,0.04958593694562854,0.06839565573243414,0.011788503226867175,0.06288557845704539,0.23833225540357192,0.23680280538682705,0.172908407107024,0.021620611767164174,-0.23588381572047712,0.09235316224410435,0.361624641598655,0.06359104719422999,0.6439322621463391,0.028227409943166606,0.0,0.11362446342728359,0.10835382140737426,0.34165606069375176,0.25731863728565035,0.20166603808328282,0.5254658179047157,1.0,0.2203266004055026,0.17653565762270604,0.40941755830797777,0.5069803921919438,0.36016848739769,0.020145748959019473,0.03664629063033404,-0.03719041263555205,0.07413268143069401,0.08234487435454392,0.027054080137331165,0.25327879715817425,0.16320730295466654,0.16028838733546438,0.0,0.01622922143036188,0.12346712012638451,-0.3412145790258122,0.021466629692036807,0.008483578694172964,0.28019597477152913,0.13021559242682026,-0.34987795789009934,0.023664310632480815,0.01438804710422166,0.33247673335447,0.1448026354757196,-0.37961944410328935,0.03591678475720676,0.022555928965249095,0.3347036078270588,0.13591109322048545,-0.34664898263530886,0.022978690028618423,0.004543559134726514,0.2994475931640225,0.12569965528763302,-0.3478489719692717,0.022622877631557986,0.011484717173906048,0.28875433596171657,0.12408719193939304,-0.3610049517580461,0.025382144869595388,0.016250614097877793,0.33418496498596195,0.14293424082969777,-0.3787569044738044,0.02278394849206028,0.03064500854878221,0.32929675447481793,0.13221096037092012,-0.34858650732716634,0.022669588303969732,0.005196679619791798,0.2895531290462382,0.13308130776760332,-0.3558235726290598,0.0249080552738165,0.016273213456705633,0.2973394372336329,0.1271283078897081,-0.32479394353538393,0.029273116794512204,0.024387511580959916,0.3301364460406343,0.14472171514524826
alpha101__alpha035,-0.28956080516675875,0.24064727312032871,0.09293825918660883,0.41795492750848473,0.28524266156673794,0.13265418004961063,0.49372433316970066,0.2934259548529713,0.23017048949731506,-0.2443911602989192,0.2030976637550804,0.20107843972096265,0.24419487147517768,0.13986445887876545,0.11195646257551371,0.25466616706723616,0.35634451469862594,0.18017897244163064,0.42000219644940767,0.0173693124102898,-0.36830945937393034,0.15517592540922306,0.36032238308210823,0.15427164766301033,0.3164920987504692,0.1443703462945514,0.0,-0.12138545397222554,0.29912567933199435,0.41810504095979834,0.46011590138200975,0.2007056762156565,0.3509516224162295,0.2203266004055026,1.0,0.09159911097895991,0.2223557182751708,0.4722203420631885,0.4316877684510514,0.2097833350396514,-0.021619295404268702,0.0179819386422843,0.4476148951651974,0.27708288521140545,0.17655043195804057,0.32168367126226494,0.4444476848236185,0.12870066379911269,0.0,0.13120334403205103,-0.18097958896890545,-0.3464953052642548,0.0286807936531196,0.16123844069476354,0.3916632701501114,-0.20498093381775664,-0.3359670105720954,0.02190141819494323,0.16669160155058083,0.3261988568203913,-0.14126005889781598,-0.3538060095156032,0.02047858186564491,0.18419002993583902,0.2731157366197869,-0.1658295155328438,-0.3429754476319312,0.033943372531772195,0.1627176678616833,0.18001367895388418,-0.19730237291452135,-0.34626825277802037,0.026438660743289877,0.16469646258327328,0.37527414785369667,-0.1360890686454173,-0.3361798116748854,0.01735148475336306,0.17073385955274709,0.30747678428151465,-0.15092713746057776,-0.34722194516454846,0.041143641313720024,0.185667359233926,0.23143332219271456,-0.17970635482488145,-0.33950139724911255,0.03163597588703043,0.16503588763930188,0.3815179693510004,-0.20405265875386117,-0.3453517740300205,0.023507608204751073,0.16784401360122228,0.35601615931669767,-0.1464556865619212,-0.3289659870005758,0.011688278591272513,0.17454805475503188,0.2808578796048488,-0.1628260220958772
alpha101__alpha036,-0.03492752254105176,0.05683951429905185,0.046269770668924466,0.053390529577967735,0.1222042725301844,0.12665167927531723,-0.01993247952344136,0.06430619358599497,0.2270003836684781,-0.20017294297464408,0.01350155405299115,0.0849106598873062,0.090508833888751,0.13056777728428595,0.054837314142493994,0.13264512684875535,0.1420453526439099,0.03900520651153784,0.13645896911733463,0.032772890223909557,0.0,0.007629936008625681,0.017321203421660197,0.03456351414531414,0.2448479228989027,0.18779286964696193,0.0,0.1828988859342561,0.24619268410811074,0.09917430311903899,0.10428512929388889,0.06217528470075974,0.26756680049294945,0.17653565762270604,0.09159911097895991,1.0,0.19568450036475235,0.23391301246735108,0.21368282209747022,0.12632507199917398,0.015868579109726326,-0.027339089136791807,0.0449927330378413,0.16187468985889747,0.05758941370076644,0.09642832057320339,0.10947633952215863,0.04584146519893783,0.0,0.07646587621642909,-0.13231028923247504,-0.1384307190285875,0.16468160447228117,0.06984693240117268,0.11113189290059342,-0.13707123603919535,-0.13071457471861342,0.15332806393478415,0.06607119706344144,0.07903001878224074,-0.08649219880159437,-0.14688159991924407,0.08757108044137676,0.04665701802138611,0.09016071973473917,-0.11585296936532921,-0.14223427137525527,0.16502384219273433,0.06694215590444431,0.08076218092104923,-0.13290137254109155,-0.13675345178326612,0.16053557820923717,0.06760797050788635,0.10700150980579633,-0.11630627752081368,-0.13449829562907004,0.14606607613529424,0.06085224823427578,0.08932882453568682,-0.10626716137932847,-0.14484244902791565,0.15584182789893725,0.05897820475113272,0.08670762692927624,-0.1224449901605584,-0.1404268868038251,0.16217248099797013,0.0653976321728253,0.10861131965480411,-0.13281273910335342,-0.13660732388350735,0.151385567649404,0.06423881502176992,0.1107998398863984,-0.11244773094004834,-0.1232370976963632,0.13656599092915686,0.054830068448328384,0.09799091889016028,-0.10349127095257699
alpha101__alpha037,-0.2128349362094493,0.08561577803990132,0.03594592574221606,0.14978664855137672,0.300714502682519,0.059127172911582315,0.16250503767635072,0.15803026145672416,0.4798096888325479,-0.5107772058939593,0.06884219085489936,0.07585317148812779,0.09471934917669426,0.0976837591742962,0.051912288801718144,0.13017864458384068,0.23129220594266123,0.396394978363116,0.16824422023871494,0.020750556205204617,0.0,0.07286808674673335,0.21706950462750607,0.08542199136634351,0.5339410009076654,0.05276578605020208,0.0,0.12880465662726057,0.12029866063625394,0.2489383357537196,0.2705795193775843,0.3427761971193192,0.5945858200644879,0.40941755830797777,0.2223557182751708,0.19568450036475235,1.0,0.5252346393828441,0.31486098233111626,0.0829145066427756,0.033497674221422795,-0.03734508885403914,0.13802438378691542,0.09649893663316132,0.035003052915755055,0.2059427453372406,0.19543758719599313,0.14388311051529845,0.0,0.06535270947171848,0.04911485718252225,-0.3377109682916012,0.06857709611190924,0.0748257168120279,0.18031525630967757,0.04716211673287336,-0.3524032721735996,0.06737849191884493,0.07699974812400076,0.2406323023569565,0.051799523316554776,-0.3624774574142437,0.05600413875991625,0.08283973621156157,0.22671656397930942,0.05398402640978777,-0.3380709885169531,0.0675922820003665,0.07755937640409212,0.19550120276217972,0.045751242767551166,-0.3424777772212725,0.06708077928472023,0.07543348197508384,0.18370966627588314,0.04019225933980779,-0.3616938148883175,0.06598563573452142,0.0784202906665194,0.24232334199101035,0.05533692667986333,-0.36176176095435997,0.0655564030751814,0.08486774759791291,0.22895824487796812,0.05315052544303371,-0.33986797885854114,0.0657597183407309,0.07488167077287337,0.1960862848198024,0.049026390828346776,-0.34929449425164766,0.06543341410172068,0.07725587259297671,0.18754719981353857,0.04299799182797233,-0.33031367903600645,0.06503446206013795,0.08240006778979354,0.2417395512841072,0.059560512706679676
alpha101__alpha038,-0.47561980807107035,0.25574320376685833,0.0024681433678493928,0.384416334019041,0.5083457114987272,0.019528479267847437,0.25897818075241685,0.36279003935065873,0.5227678107940609,-0.6163269364856516,-0.015877500929756403,0.18836302221277085,0.21175818308908576,0.094408286430501,0.089701819345962,0.22562092641775733,0.43402859111150505,0.30930481126656545,0.5361363019343754,-0.0063105307267003015,-0.3640853158614095,0.13358479018292138,0.42720155879122124,0.16320001286808583,0.654683793837332,0.13983152534255053,0.0,0.07868108343317151,0.357276197362312,0.471200413667541,0.5281446344034352,0.27433866496868625,0.8434754603760493,0.5069803921919438,0.4722203420631885,0.23391301246735108,0.5252346393828441,1.0,0.7145575229695398,0.12061006845834159,-0.01814148242860097,0.030609960856668436,0.23361394540216113,0.21251416584890598,0.11859084625296093,0.3985498963235576,0.4317628685757616,0.23320898965469963,0.0,0.10350690410177853,0.0728237752069327,-0.6168099865277542,-0.025958244823434666,0.07936146614542967,0.5368579493024918,0.022826369454486305,-0.6210855023390478,-0.03130159760541327,0.08780850280793112,0.49889092821355335,0.14007845975259778,-0.6676537347023154,-0.032862865577313834,0.11242277291480578,0.4724731705081236,0.10370430943663901,-0.6336222760830442,-0.01994808962170367,0.07784020721179923,0.3959469911160781,0.04762125894404781,-0.6215246304156865,-0.02741345216099703,0.08428259898377537,0.5321367527197602,0.13829988542112695,-0.6293133894824045,-0.03493711744184482,0.09576429862223071,0.4878757357256016,0.12413935467958274,-0.6604632825990642,-0.014377390664112416,0.12332501284377093,0.43262163052420977,0.07867451099644147,-0.631585029547161,-0.02169510430301756,0.07991240029881834,0.5407995120633801,0.02466468270651124,-0.6263554743130215,-0.029900341484363577,0.09004963351938937,0.5244715846971092,0.1289663153770097,-0.5944018852646346,-0.03875442129706242,0.1064225566203731,0.47269042604313266,0.10758707792661897
