factor,auto_label,usage,ic_future,ic_past_5d,ic_risk,ic_stability,monotonicity,top_bottom_spread,ic_future_vol,ic_future_drawdown,ic_past_1d,ic_past_3d,ic_past_10d
alpha360__close_15,negative_trend,risk_filter,-0.0710426593562103,-0.4733174565715455,-0.15871086780496146,0.7874396135265701,0.75,-0.03228986840535007,-0.19786687719499219,-0.11955485841493071,-0.17697004322433957,-0.3495929168250974,-0.7315966588861113
alpha360__volume_48,negative_trend,risk_filter,-0.054269104818053034,-0.2814057285281146,-0.149157068941246,0.7873563218390804,0.75,-0.02605189102401384,-0.17810988703797292,-0.12020425084451906,-0.11186214229162109,-0.23528508735338932,-0.3457847954332151
alpha360__low_39,negative_trend,risk_filter,-0.09965810430135258,-0.26084197041793655,-0.2024996487377651,0.7868852459016393,0.75,-0.04425014829980434,-0.2529203280822404,-0.1520789693932898,-0.09375503255700271,-0.19444100570592618,-0.38503232840796303
alpha360__vwap_11,negative_trend,risk_filter,-0.07070784666017248,-0.5679720865093166,-0.14312912193635496,0.7867298578199052,0.75,-0.03145472999142861,-0.17268223385951514,-0.1135760100131948,-0.21223473198299103,-0.4213640060568871,-0.9140643175015152
alpha360__low_40,negative_trend,risk_filter,-0.09992579394921344,-0.2581556956622061,-0.20388587498978294,0.7857142857142857,0.75,-0.04402547360295192,-0.2537836699166136,-0.15398808006295228,-0.09007711058915023,-0.19131274101754,-0.38102749917076195
alpha360__vwap_41,negative_trend,risk_filter,-0.08839251618664586,-0.2555838370543914,-0.19263361093939052,0.7845303867403315,0.75,-0.041290688134259804,-0.23700010737497934,-0.14826711450380173,-0.09027442228773468,-0.18875190878358356,-0.3778946645445281
alpha360__low_18,negative_trend,risk_filter,-0.08377872159538585,-0.4135056193349929,-0.1930094264739347,0.7843137254901961,0.75,-0.03662200776618356,-0.23880148293540457,-0.14721737001246488,-0.14743012158479382,-0.3005547125116472,-0.6400427476896792
alpha360__low_32,negative_trend,risk_filter,-0.09218082328725477,-0.27516548350664255,-0.20844569931986903,0.7842105263157895,0.75,-0.04224273329447216,-0.25484839315533886,-0.1620430054843992,-0.09420563680528359,-0.20118727416149185,-0.4280654135956216
alpha360__high_46,negative_trend,risk_filter,-0.08412823451495662,-0.2323820009020249,-0.18189721618863733,0.7840909090909091,0.75,-0.038799219518686937,-0.22622035674915617,-0.1375740756281185,-0.08244267008584619,-0.17177816853487785,-0.3550134330309193
alpha191__alpha047,negative_trend,risk_filter,-0.06000512770941345,-0.5454200883589141,-0.09732461377990156,0.783410138248848,1.0,-0.024340828965644115,-0.1263246325207942,-0.06832459503900894,-0.11146305758331249,-0.3474382111184781,-0.7141978258164763
alpha360__vwap_42,negative_trend,risk_filter,-0.08903532567402589,-0.25078241881855196,-0.1931379461119666,0.7833333333333333,0.75,-0.04180572419565523,-0.238024982572314,-0.14825090965161924,-0.08634697550070822,-0.18402165335680337,-0.37439283672206314
alpha360__low_19,negative_trend,risk_filter,-0.08279325133152847,-0.39730467041466383,-0.19613462405417273,0.7832512315270936,0.75,-0.03691267664442675,-0.24057889143089037,-0.1516903566774551,-0.14145983410939544,-0.2893343540796162,-0.6182832567603392
alpha360__low_33,negative_trend,risk_filter,-0.09546252531428288,-0.2687108285337179,-0.2059403923506446,0.783068783068783,0.75,-0.042924790798250276,-0.2538832499730943,-0.15799753472819486,-0.09302923849096312,-0.19635488772778117,-0.4194264359775675
alpha360__close_10,negative_trend,risk_filter,-0.07050354403614627,-0.6064131061143431,-0.13870216293426735,0.7830188679245284,0.75,-0.03139345828120316,-0.16662734705027032,-0.11077697881826436,-0.22826513455052538,-0.44658416756875974,-0.9999989408719635
alpha360__open_15,negative_trend,risk_filter,-0.07092686594140321,-0.4570649219534476,-0.16596531964311884,0.782608695652174,0.75,-0.03233860312444321,-0.20662893654033399,-0.12530170274590371,-0.16965299358896108,-0.33783948530913566,-0.705100198877523
alpha360__low_34,negative_trend,risk_filter,-0.09773346294190699,-0.2646114872524981,-0.2028073570797293,0.7819148936170213,0.75,-0.043675456660511286,-0.2524774442703739,-0.15313726988908472,-0.09335451320992352,-0.19321763398805453,-0.41099977841198915
alpha360__vwap_39,negative_trend,risk_filter,-0.08874027659156093,-0.26109671519935057,-0.18902515460565938,0.7814207650273224,0.75,-0.041956736659114396,-0.23468924582027073,-0.143361063391048,-0.09393964083233175,-0.19494510169000182,-0.3848151514786896
alpha360__close_39,negative_trend,risk_filter,-0.08934881493494314,-0.2603915288149073,-0.18904230688214138,0.7814207650273224,0.75,-0.04156297171663412,-0.23518557564918333,-0.14289903811509944,-0.09385470468663719,-0.19451571794808187,-0.38472383466234983
alpha191__alpha156,negative_trend,risk_filter,-0.06450359850853835,-0.036703925288840374,-0.15237904807414887,0.7813953488372093,1.0,-0.02600473884338389,-0.19236302996350885,-0.1123950661847889,0.056386169164436575,0.20353628110781008,-0.21063818312010862
alpha360__close_44,negative_trend,risk_filter,-0.0917855120891084,-0.2418212542636656,-0.19299605677501247,0.7808988764044944,0.75,-0.0418607876643186,-0.24058722011729936,-0.1454048934327256,-0.08425088943481503,-0.17643302302667105,-0.3680936922683408
alpha360__volume_49,negative_trend,risk_filter,-0.05528699155350686,-0.2804707407341765,-0.14680248597549173,0.7803468208092486,0.75,-0.026388762002775776,-0.1782118743686457,-0.11539309758233779,-0.11242274819283597,-0.23305522217123592,-0.34531656445272796
alpha360__close_45,negative_trend,risk_filter,-0.09405152982026418,-0.23800159443961666,-0.19295999021735172,0.7796610169491526,0.75,-0.04170028939439485,-0.2421280309822492,-0.14379194945245422,-0.08351450727120865,-0.17404158039765363,-0.36349647878835345
alpha360__open_41,negative_trend,risk_filter,-0.08985945295749882,-0.25295613601416783,-0.19518347378724626,0.7790055248618785,0.75,-0.0420392317319048,-0.2403380705822291,-0.15002887699226344,-0.08743230062420783,-0.18588317652469055,-0.37494117777828345
alpha360__open_37,negative_trend,risk_filter,-0.08999549922514956,-0.2598693732360013,-0.1881801775869893,0.7783783783783784,0.75,-0.041787806780886935,-0.23484637083798657,-0.14151398433599205,-0.09563853174636994,-0.195910397895617,-0.38934834518333156
alpha360__low_28,negative_trend,risk_filter,-0.08640716583199409,-0.3026286294970069,-0.205778921787596,0.7783505154639175,0.75,-0.040579836845133624,-0.2513052589112135,-0.1602525846639785,-0.10666679641014679,-0.22282135803123806,-0.46911782545333197
alpha360__vwap_19,negative_trend,risk_filter,-0.06758152908645904,-0.40298829253106355,-0.17637521354669558,0.7783251231527094,0.75,-0.03230863494154354,-0.21387571342614978,-0.13887471366724138,-0.14478566975889168,-0.2937730447522343,-0.6249661736663683
alpha360__close_33,negative_trend,risk_filter,-0.0833011266427053,-0.270747408013454,-0.19301333130216453,0.7777777777777778,0.75,-0.03995766450078925,-0.23473266244615,-0.1512940001581791,-0.09418927829575217,-0.19813153299854494,-0.4214490077565955
alpha360__vwap_33,negative_trend,risk_filter,-0.08365832740441159,-0.26983467430839386,-0.191752526217491,0.7777777777777778,0.75,-0.039704985796089165,-0.2339068738583699,-0.14959817857661212,-0.09387893981204803,-0.1972301008566047,-0.42046709700096163
alpha360__close_42,negative_trend,risk_filter,-0.08940846458215285,-0.250967628896732,-0.19374467328453604,0.7777777777777778,0.75,-0.041839346061526714,-0.23831246088242955,-0.1491768856866425,-0.08673487753128868,-0.1847568066766708,-0.37405326265093664
alpha360__low_42,negative_trend,risk_filter,-0.10044755596499896,-0.25001396419174365,-0.20592642191552257,0.7777777777777778,0.75,-0.04471516236482796,-0.2564127250122384,-0.15544011881880673,-0.08475031164234195,-0.1825154176226309,-0.3744775935809594
alpha360__low_2,negative_trend,risk_filter,-0.0788038215557512,-0.6546487092008176,-0.15008358746451617,0.7772727272727272,0.75,-0.031122391781070805,-0.17681231246757645,-0.12335486246145586,-0.5420290228293122,-0.8801543199005271,-0.46099608097858624
alpha191__alpha034,negative_trend,risk_filter,-0.06864175463670052,-0.8133368829339166,-0.12834285887657845,0.7772511848341233,0.75,-0.03053563484289548,-0.15082750267893846,-0.10585821507421843,-0.28664429130350355,-0.6415267822487138,-0.8763412410779278
alpha360__low_20,negative_trend,risk_filter,-0.08253314241518696,-0.3811473906997289,-0.19824296223582083,0.7772277227722773,0.75,-0.03675734325899284,-0.24111796402397245,-0.1553679604476692,-0.13355521862411424,-0.27787367783142713,-0.596939590129038
alpha360__vwap_38,negative_trend,risk_filter,-0.08866454549331727,-0.2613400328425768,-0.18750002130092455,0.7771739130434783,0.75,-0.04144713963794258,-0.23344258407139848,-0.14155745853045062,-0.09513089619850025,-0.19630467579157673,-0.3885373916171222
alpha191__alpha087,negative_trend,risk_filter,-0.04256612078668649,-0.39515521120545066,-0.0746740395813018,0.7766990291262136,0.75,-0.017673270506389893,-0.09008173495461425,-0.05926634420798934,0.03878363986647793,-0.1719445330386336,-0.4610814957989143
alpha360__vwap_16,negative_trend,risk_filter,-0.06930952169057236,-0.4530916103474905,-0.16411046530361947,0.7766990291262136,0.75,-0.032121400364066396,-0.20333261403962125,-0.12488831656761769,-0.16672176193901825,-0.3353718294342807,-0.6984369809334827
alpha360__open_43,negative_trend,risk_filter,-0.09159433868252403,-0.24298140794537915,-0.19451416199268695,0.776536312849162,0.75,-0.04185378382692659,-0.24190879707844704,-0.1471195269069269,-0.08447445816120261,-0.177433129034119,-0.36910024033009003
alpha360__volume_52,negative_trend,risk_filter,-0.05294842519507569,-0.28853026487163935,-0.1436781526544143,0.7764705882352941,0.75,-0.026191989100899107,-0.17226607496376328,-0.1150902303450653,-0.12045095068021626,-0.24478695885052065,-0.3476708143414046
alpha360__low_21,negative_trend,risk_filter,-0.0832665367710866,-0.36629629021692833,-0.19907008760226652,0.7761194029850746,0.75,-0.036895524780114375,-0.24259457514797603,-0.15554560005655702,-0.12572436080090085,-0.2653415163061131,-0.5773090373419524
alpha360__open_30,negative_trend,risk_filter,-0.07855558313096579,-0.28630603506162494,-0.1965282981066753,0.7760416666666666,0.75,-0.03874988781729155,-0.23739165615520424,-0.15566494005814635,-0.09986941765530903,-0.2087165467086414,-0.44122757331693974
alpha360__open_39,negative_trend,risk_filter,-0.08996336897281819,-0.25968480039281855,-0.19159339009753118,0.7759562841530054,0.75,-0.041573847420928484,-0.23725668442229408,-0.14593009577276828,-0.09292045526754772,-0.19379697524105619,-0.3819141095786698
alpha360__vwap_35,negative_trend,risk_filter,-0.08757631543457149,-0.2622274035910351,-0.18757901081128225,0.7754010695187166,0.75,-0.04111967380858281,-0.23254723216632092,-0.14261078945624356,-0.09678792202629001,-0.19414420594586593,-0.4049822671152492
alpha360__open_35,negative_trend,risk_filter,-0.0895556762503065,-0.2605191221492702,-0.18894027074057013,0.7754010695187166,0.75,-0.04168414727599751,-0.2348894466916724,-0.14299109478946784,-0.09548187787634992,-0.1933519921467899,-0.39990755011278356
alpha360__vwap_31,negative_trend,risk_filter,-0.0774411849986917,-0.28377350536850554,-0.1947010562025121,0.774869109947644,0.75,-0.038533685888491875,-0.2347034296267592,-0.15469868277826498,-0.09855195241811998,-0.20724045334617072,-0.4386922193917149
alpha360__open_31,negative_trend,risk_filter,-0.07966095532845223,-0.27917855268427827,-0.19734763688215923,0.774869109947644,0.75,-0.03898709239269986,-0.23825611796115073,-0.1564391558031677,-0.0980173736417514,-0.20452977959707339,-0.43213274882339625
alpha360__low_31,negative_trend,risk_filter,-0.08932172750602896,-0.28234742297823184,-0.20942258629535135,0.774869109947644,0.75,-0.041788578380094504,-0.2549086526200469,-0.16393651997065578,-0.0976443684423957,-0.20574503487791004,-0.4374560383072037
alpha360__close_40,negative_trend,risk_filter,-0.08978232167772057,-0.2584945579774819,-0.19046479009730127,0.7747252747252747,0.75,-0.041566426661102523,-0.23602519121009213,-0.1449043889845104,-0.09173623577592531,-0.1918648973406622,-0.3807871776192607
alpha360__open_18,negative_trend,risk_filter,-0.06894032414993556,-0.40787691590800607,-0.17847405776549602,0.7745098039215687,0.75,-0.03286439746048998,-0.217053393934181,-0.13989472159681107,-0.14641090078477415,-0.2973856662174845,-0.6303740630104895
alpha360__low_1,negative_trend,risk_filter,-0.08653623732039345,-0.505847754260849,-0.15143770143777507,0.7737556561085973,0.75,-0.03231807103693109,-0.1831859846304186,-0.11968941824513156,-0.7529701696493561,-0.6628802847183679,-0.3788833556473935
alpha360__close_32,negative_trend,risk_filter,-0.07983743553155224,-0.2779564391011103,-0.19481044882383639,0.7736842105263158,0.75,-0.039230692792733,-0.23569999700240002,-0.15392090064527275,-0.09736879772645546,-0.20368131108653537,-0.4303152026064163
alpha360__open_32,negative_trend,risk_filter,-0.08324641156919796,-0.2720345963383716,-0.1959929561950166,0.7736842105263158,0.75,-0.03979057307670261,-0.23766949442081534,-0.1543164179692179,-0.09371743064593646,-0.1991433355719575,-0.42285553285892247
alpha360__close_41,negative_trend,risk_filter,-0.08887114079704603,-0.2556211343449231,-0.1926807239916797,0.7734806629834254,0.75,-0.04169116626129646,-0.23718137189539146,-0.14818007608796796,-0.09091020712698147,-0.1891486406288686,-0.3779209948340664
alpha360__low_41,negative_trend,risk_filter,-0.09945355163428032,-0.2551287224630156,-0.20577351348968548,0.7734806629834254,0.75,-0.04407255375911576,-0.25495574143474575,-0.15659128554462523,-0.08893438256107168,-0.18800529188323528,-0.3779020760950903
alpha360__close_19,negative_trend,risk_filter,-0.0679901240219854,-0.40541292657541067,-0.17588034469466107,0.7733990147783252,0.75,-0.03263027180968048,-0.21406031543783435,-0.13770037395148782,-0.14573225696737876,-0.29546674563611575,-0.6273893639095736
alpha360__open_33,negative_trend,risk_filter,-0.08636672381030032,-0.2662850711089784,-0.19237110133306035,0.7724867724867724,0.75,-0.04047270240160031,-0.23617696757817894,-0.14856523508794175,-0.09278445189444483,-0.19480769539448434,-0.41434965194541484
alpha360__low_29,negative_trend,risk_filter,-0.087856741364882,-0.2959516721460008,-0.20761381720693511,0.772020725388601,0.75,-0.04147287569938085,-0.2538664767399926,-0.16136115767387768,-0.10200510458348763,-0.21612140580881029,-0.4572148521034939
alpha360__close_38,negative_trend,risk_filter,-0.08893039929791931,-0.26029889018292984,-0.1872454391580098,0.7717391304347826,0.75,-0.04156488376404685,-0.2331433079540439,-0.14134757036197573,-0.09463937752775514,-0.19595710408767894,-0.3885886860224639
alpha360__close_34,negative_trend,risk_filter,-0.08611678944971263,-0.26584440605249887,-0.1893290930977053,0.7712765957446809,0.75,-0.04083797474949112,-0.23346179568998193,-0.14519639050542862,-0.09318563861010408,-0.1948642750731501,-0.4130798306082573
alpha360__vwap_34,negative_trend,risk_filter,-0.08623812279437533,-0.26549618617009396,-0.18878115741158236,0.7712765957446809,0.75,-0.040730541591567984,-0.23295905586494126,-0.14460325895822346,-0.09439294352373555,-0.19453017865715194,-0.41222042330880077
alpha360__open_34,negative_trend,risk_filter,-0.08829064583167301,-0.2623966605103138,-0.19065490610346414,0.7712765957446809,0.75,-0.04097739665071064,-0.23605687161714578,-0.1452529405897825,-0.09515229956004433,-0.19250870444859006,-0.40645019876023875
alpha191__alpha056,negative_trend,risk_filter,-0.03621290546030491,-0.27128877031295295,-0.07984569621888545,0.7712418300653595,1.0,-0.009237962166744884,-0.09948596473830389,-0.060205427699467004,0.00821889709017969,-0.19191472355424816,-0.35978338832989815
alpha360__open_8,negative_trend,risk_filter,-0.070258935867076,-0.6558580295145539,-0.13677451065288113,0.7710280373831776,0.75,-0.03133847485690204,-0.1633635228460509,-0.11018549845971136,-0.24335069721415037,-0.47687900415711254,-0.8991224747992567
alpha360__vwap_43,negative_trend,risk_filter,-0.08985290851119578,-0.24615026348109476,-0.1929618929218173,0.770949720670391,0.75,-0.04188034229312307,-0.23923379054828195,-0.14668999529535265,-0.08511164104118593,-0.1802110087946389,-0.3715515016534136
alpha360__vwap_17,negative_trend,risk_filter,-0.0684606508505662,-0.4354356472774664,-0.16873969916734216,0.7707317073170732,0.75,-0.03231653210807109,-0.2078789731807016,-0.1296004251539827,-0.15795004696414194,-0.320469688668056,-0.6720387890796522
alpha360__open_9,negative_trend,risk_filter,-0.07156756492232695,-0.6111319065477838,-0.14278250867263687,0.7699530516431925,0.75,-0.03213629171605238,-0.17205128253840835,-0.1135137348068654,-0.2284393182467507,-0.44851161297571357,-0.9831523020296005
alpha360__open_44,negative_trend,risk_filter,-0.09332075269023912,-0.23880848478753183,-0.19431822617190972,0.7696629213483146,0.75,-0.0415325692439948,-0.24358386788241565,-0.1450525844614038,-0.08375249737240166,-0.1748113851353961,-0.36514174920584946
alpha360__close_31,negative_trend,risk_filter,-0.07758451024307586,-0.2845961731232829,-0.19449686054039783,0.7696335078534031,0.75,-0.03882529653308227,-0.2349593030371098,-0.15403441804368587,-0.09869256195967614,-0.20748748932036454,-0.4396315800464184
alpha360__vwap_18,negative_trend,risk_filter,-0.06823552062356814,-0.4194779175189817,-0.17255835167404066,0.7696078431372549,0.75,-0.032365851381987304,-0.21119095159908202,-0.1339257517489993,-0.15028060504582133,-0.30648824161135374,-0.6477236430443297
alpha191__alpha072,negative_trend,risk_filter,-0.061434595260983146,-0.4433229439525585,-0.10178825967389263,0.7695852534562212,1.0,-0.025437922389257128,-0.13477710802120998,-0.06879941132657527,-0.0826820516709578,-0.27302790038722285,-0.6370272439533055
alpha191__alpha092,negative_trend,risk_filter,-0.060217558164891355,-0.4376250591266145,-0.06743864965224261,0.7692307692307693,0.75,-0.012719842360473702,-0.09121727665904138,-0.04366002264544384,-0.18826197709394893,-0.484415908493092,-0.2909390394442679
alpha360__open_27,negative_trend,risk_filter,-0.07543330094151017,-0.3048657602836213,-0.1913456633561701,0.7692307692307693,0.75,-0.03743338207934313,-0.2318730434062271,-0.15081828330611305,-0.10801672491785565,-0.22482225220553334,-0.4741188764416934
alpha360__low_27,negative_trend,risk_filter,-0.08596682045537139,-0.30853019010330407,-0.2037297951143019,0.7692307692307693,0.75,-0.04032382238647027,-0.2496336665993543,-0.15782592362924952,-0.10860941308490463,-0.226962419625176,-0.4814702362148083
alpha360__vwap_40,negative_trend,risk_filter,-0.08905649412093918,-0.2586936262353832,-0.19056331268582355,0.7692307692307693,0.75,-0.04143382445584837,-0.23567024040669793,-0.1454563849649492,-0.09149859006810257,-0.19214449836105782,-0.38083450288690773
alpha360__open_40,negative_trend,risk_filter,-0.08987478483127415,-0.256877065722569,-0.19373385175091265,0.7692307692307693,0.75,-0.04169518735214395,-0.23915439579361847,-0.14831330770820683,-0.09023207974379178,-0.1904521266342293,-0.3785044217785579
alpha360__vwap_36,negative_trend,risk_filter,-0.08871674727755081,-0.2613283818007224,-0.18570850940927136,0.7688172043010753,0.75,-0.04154242528620242,-0.23063576582822878,-0.14078125299031394,-0.09606335815073157,-0.19555192293903706,-0.3982990955324798
alpha360__close_36,negative_trend,risk_filter,-0.08883687820019902,-0.2611435931105541,-0.18619407011302866,0.7688172043010753,0.75,-0.04156658838588044,-0.23143294865268646,-0.14095519157337086,-0.09573987621471819,-0.1943295368822453,-0.3987884601946056
alpha360__open_19,negative_trend,risk_filter,-0.0687478956531871,-0.39162959114042833,-0.18239062948224655,0.7684729064039408,0.75,-0.032715081910794835,-0.2193065737456169,-0.1454746852188762,-0.13861536296725122,-0.2848955759309568,-0.6090679872164199
alpha360__vwap_32,negative_trend,risk_filter,-0.08018921848915062,-0.27689799098749424,-0.19414531707466842,0.7684210526315789,0.75,-0.03919626869191138,-0.23484667437387624,-0.15344395977546058,-0.09619636662162137,-0.20276508623269895,-0.42930203490051205
alpha360__vwap_45,negative_trend,risk_filter,-0.09346697355452965,-0.2378658020384366,-0.19275020833706447,0.768361581920904,0.75,-0.04141631966414905,-0.24151440289700815,-0.1439860137771208,-0.0837599095887412,-0.17455029771856093,-0.363474418390087
alpha360__close_20,negative_trend,risk_filter,-0.06759165978707453,-0.3887955684251794,-0.1794765847449601,0.7673267326732673,0.75,-0.0321148270488235,-0.21573547236882887,-0.14321769712109134,-0.13849112874645775,-0.283419255685735,-0.6058236611180252
alpha360__open_29,negative_trend,risk_filter,-0.07740096483981959,-0.2929960774914071,-0.1959461031092254,0.7668393782383419,0.75,-0.03834928206897732,-0.2369553399511749,-0.1549368662672759,-0.1026661847440578,-0.21427431040640932,-0.45070466189765473
alpha360__vwap_8,negative_trend,risk_filter,-0.06656364690762143,-0.6979022777696453,-0.12734601198566775,0.7663551401869159,0.75,-0.030211940895428793,-0.15046587671851544,-0.10422614725282003,-0.2570767265322408,-0.5054573143338579,-0.8604097683292833
alpha360__close_17,negative_trend,risk_filter,-0.0690231048060255,-0.4371797606816388,-0.16832035538863496,0.7658536585365854,0.75,-0.032091628394887994,-0.2077440329289651,-0.12889667784830483,-0.15905042703844474,-0.32259329585310637,-0.6744596483040495
alpha360__open_17,negative_trend,risk_filter,-0.069702904145291,-0.42354954070416007,-0.17434918812260305,0.7658536585365854,0.75,-0.03250863244680273,-0.21416101221566508,-0.13453736402954103,-0.1518064367239129,-0.3106601200328786,-0.653573622725331
alpha360__high_43,negative_trend,risk_filter,-0.07879168524632853,-0.24398116265434258,-0.18031985693464475,0.7653631284916201,0.75,-0.03901466440026287,-0.22124562427493388,-0.1393940895943556,-0.084931123480547,-0.17955984672634082,-0.3682190951123397
alpha360__close_43,negative_trend,risk_filter,-0.09045663129670437,-0.24646030730975077,-0.1933368106967414,0.7653631284916201,0.75,-0.042155494316182276,-0.23968649039526693,-0.14698713099821592,-0.08467513475032785,-0.18053279527950752,-0.3710459261833642
alpha360__vwap_9,negative_trend,risk_filter,-0.06952895440403319,-0.6449351132746021,-0.133173334174024,0.7652582159624414,0.75,-0.03068224673553291,-0.15944726506183446,-0.10689940328621352,-0.24092033185838935,-0.4706015559337805,-0.9430174690289689
alpha360__close_35,negative_trend,risk_filter,-0.08749953630348778,-0.26233531586593034,-0.18796656109928667,0.7647058823529411,0.75,-0.04141409393663617,-0.23316661146414933,-0.14276651073442398,-0.09644356071139547,-0.1934888828554493,-0.4055953046440005
alpha360__high_31,negative_trend,risk_filter,-0.0659401984305026,-0.2813003522602447,-0.17965814557481716,0.7643979057591623,0.75,-0.03549989516332572,-0.21413604369999237,-0.14518024744964195,-0.09876265524680121,-0.20634626674976644,-0.43405354127118906
alpha360__high_44,negative_trend,risk_filter,-0.08047035263438491,-0.23954544895959085,-0.1804505569908148,0.7640449438202247,0.75,-0.038764559114509434,-0.22283151004919952,-0.13806960393243006,-0.08392145598911141,-0.17562307867905372,-0.3646064328109457
alpha360__vwap_44,negative_trend,risk_filter,-0.09143708092315578,-0.24144413248409502,-0.19261606941286125,0.7640449438202247,0.75,-0.04136830395132375,-0.24015059324312035,-0.14508154558260217,-0.08455229483240186,-0.1765155992569818,-0.3681657097522737
alpha360__close_6,negative_trend,risk_filter,-0.05546529408316849,-0.8670446636171787,-0.11848950852040718,0.7638888888888888,0.75,-0.025829337246669942,-0.1330233235024213,-0.10395569353839305,-0.3081380301176065,-0.6155234801618477,-0.6827824397384702
alpha360__volume_53,negative_trend,risk_filter,-0.05187228776834008,-0.290743088315391,-0.14484596627086105,0.7633136094674556,0.75,-0.026505106283270935,-0.1743196061064168,-0.1153723264353053,-0.11814282497803977,-0.24621079558720652,-0.3496545035408342
alpha360__open_28,negative_trend,risk_filter,-0.07635881520214503,-0.2992590546706034,-0.1931563157061998,0.7628865979381443,0.75,-0.03808643352440892,-0.2340270506034906,-0.15228558080890897,-0.10534107378879723,-0.21994243623940218,-0.4616261723960398
alpha360__open_7,negative_trend,risk_filter,-0.06705183192530342,-0.7121311479836478,-0.13145198453666948,0.7627906976744186,0.75,-0.029932593560403245,-0.15499235020737917,-0.10791161886595978,-0.2586786038488653,-0.5139028663032615,-0.8223640878964206
alpha360__high_45,negative_trend,risk_filter,-0.08252578311780878,-0.2359892836468213,-0.18115336567810225,0.7627118644067796,0.75,-0.03877436119172199,-0.2244729527271411,-0.13783377862906343,-0.08368681016535506,-0.17315674603964706,-0.359947796162208
alpha360__high_41,negative_trend,risk_filter,-0.07740374330324322,-0.2533671266846344,-0.17924590513693228,0.7624309392265194,0.75,-0.03859412557039636,-0.21901775251951047,-0.1394740577543541,-0.09018329555407556,-0.1872101777342367,-0.3743412531989384
alpha360__vwap_37,negative_trend,risk_filter,-0.08855849564885597,-0.2608220485241082,-0.18571092071047152,0.7621621621621621,0.75,-0.04166429187386232,-0.23072999721422974,-0.1406918442067133,-0.09658581326941643,-0.1969015773463442,-0.3932035258631784
alpha360__close_37,negative_trend,risk_filter,-0.08870053893057574,-0.2601347857150246,-0.18620492302200828,0.7621621621621621,0.75,-0.04149945341362919,-0.2309729529529263,-0.14143689309109025,-0.09674515267813917,-0.19652807223491509,-0.39349788147419307
alpha360__open_16,negative_trend,risk_filter,-0.07022275715536869,-0.4387961353522605,-0.17035136995146571,0.7621359223300971,0.75,-0.032460838572937994,-0.21058810648455725,-0.13011463341837418,-0.16089406506997872,-0.3249757706075339,-0.6778835730274982
alpha360__close_29,negative_trend,risk_filter,-0.07538563896771876,-0.2986667953610841,-0.19188767410495297,0.7616580310880829,0.75,-0.03767151619888287,-0.23253651532687794,-0.151238832883028,-0.10422916423916774,-0.21864564146698504,-0.4603447519001287
alpha360__volume_50,negative_trend,risk_filter,-0.055027688472953744,-0.2829374743133739,-0.14353771704232815,0.7616279069767442,0.75,-0.02605000086750177,-0.1754999747683209,-0.11157545931633538,-0.11671468580746501,-0.23577075375258963,-0.3462219083876699
alpha360__open_42,negative_trend,risk_filter,-0.09084956195110241,-0.2480500254388366,-0.1949855936016348,0.7611111111111111,0.75,-0.04222573637458914,-0.24141701861000162,-0.148554168593268,-0.08509418020158002,-0.18118648013362063,-0.3717974163907979
alpha360__high_38,negative_trend,risk_filter,-0.07717570148760063,-0.26004457650642304,-0.174132322631595,0.7608695652173914,0.75,-0.038576998281952685,-0.21468175466299036,-0.13358289060019962,-0.09547120835227652,-0.19574051547929303,-0.38511966787954466
alpha360__high_13,negative_trend,risk_filter,-0.05141432521227285,-0.5076247608001372,-0.12518651032365546,0.7607655502392344,0.75,-0.026361019390082396,-0.15224818049501307,-0.09812484015229786,-0.18873480279455151,-0.37346441837990263,-0.7933166015622685
alpha360__vwap_30,negative_trend,risk_filter,-0.07595758311914348,-0.29177194972552395,-0.194265036891514,0.7604166666666666,0.75,-0.0381295692872919,-0.23392791546518021,-0.1546021583178478,-0.10295753044126814,-0.2131026946386656,-0.4483828211475565
alpha360__close_30,negative_trend,risk_filter,-0.07608507587571633,-0.2923806725368638,-0.19412737750990816,0.7604166666666666,0.75,-0.03825444915658145,-0.2342133418708195,-0.15404141314899683,-0.10315312956587523,-0.21384654406864104,-0.4493450611279218
alpha360__close_18,negative_trend,risk_filter,-0.06869962269341774,-0.4213665427492694,-0.17235659442778925,0.7598039215686274,0.75,-0.03256338534995713,-0.21152661836112277,-0.13318657049445573,-0.15103807753751888,-0.30835799801705494,-0.6504380351517606
alpha360__high_39,negative_trend,risk_filter,-0.07756827304940316,-0.25919874679413984,-0.1752693941281454,0.7595628415300546,0.75,-0.03914334757766394,-0.21588601563649898,-0.1346527726197918,-0.09322693987068464,-0.19362015757693596,-0.3810365913287596
alpha360__open_36,negative_trend,risk_filter,-0.09018214425105364,-0.2595126860467621,-0.1875738384948892,0.7580645161290323,0.75,-0.04168763231638477,-0.23348819681652197,-0.14165948017325644,-0.09624439311117264,-0.19533083983307276,-0.39400933249337533
alpha360__vwap_28,negative_trend,risk_filter,-0.07378285963450475,-0.3045006696160318,-0.19017100804260878,0.7577319587628866,0.75,-0.03739327160156042,-0.22975641359365329,-0.1505856024915643,-0.10867800185469091,-0.22476886015821496,-0.4712131686587736
alpha360__low_24,negative_trend,risk_filter,-0.0845968024034147,-0.3302679559171589,-0.20276265300622393,0.7575757575757576,0.75,-0.03882925974134932,-0.24911857688030237,-0.15640672913214548,-0.11675071845994912,-0.24199765102743895,-0.5248370501059749
