datetime,ga_final_0000,ga_final_0001,ga_final_0002,ga_final_0003,ga_final_0004,ga_final_0005,ga_final_0006,ga_final_0007,ga_final_0008,ga_final_0009,ga_final_0010,ga_final_0011,ga_final_0012,ga_final_0013,ga_final_0014,ga_final_0015,ga_final_0016,ga_final_0017,ga_final_0018,ga_final_0019,ga_final_0020,ga_final_0021,ga_final_0022,ga_final_0023,ga_final_0024,ga_final_0025,ga_final_0026,ga_final_0027,ga_final_0028,ga_final_0029,ga_final_0030,ga_final_0031,ga_final_0032,ga_final_0033,ga_final_0034,ga_final_0035,ga_final_0036,ga_final_0037,ga_final_0038,ga_final_0039,ga_final_0040,ga_final_0041,ga_final_0042,ga_final_0043,ga_final_0044,ga_final_0045
2025-02-13,0.13904013937353363,-0.16834592155232309,-0.16830621618634342,-0.1604824398574065,-0.16834527222938286,-0.16110403953419378,-0.16705252678138027,-0.16705777164231989,-0.16692655412465773,-0.16705777164231989,-0.1669538288532158,-0.16705777164231989,0.33591540056081814,-0.17025934968615183,-0.14362634922351533,-0.15963523623693462,-0.13854420556419456,-0.15803618526761484,-0.1575458452519934,-0.1581334543987304,0.32733675037006044,-0.1581334543987304,0.32733675037006044,0.32622503744840453,-0.1465104127593205,0.3497216355318308,0.3497216355318308,0.2046581398035698,-0.12729676036795484,0.3522750266407233,0.3522750266407233,0.0862630674701717,-0.10506242788060495,-0.10191186908516614,-0.10191186908516614,-0.10191186908516614,-0.1011770193293479,-0.1011770193293479,-0.09247018193261883,-0.09247018193261883,-0.09451012740536642,-0.09652403045928304,-0.09451012740536642,0.18590781328499217,-0.08655411670215714,0.19438132124826368
2025-02-14,0.16592519232512143,-0.20554735515719108,-0.2056026671231227,-0.19912006191779918,-0.20990959112654117,-0.19091318999156287,-0.21091347750979464,-0.21094845347762714,-0.21123230531177078,-0.21094845347762714,-0.21128541769140322,-0.21094845347762714,0.35255550232573757,-0.21526987787456586,-0.18633918321603712,-0.20166418600518504,-0.18261137929143892,-0.18798294174350016,-0.20057872898748014,-0.18794944059105295,0.33154039908288224,-0.18794944059105295,0.33154039908288224,0.33265883570069116,-0.18873284076176078,0.3529201523040915,0.3529201523040915,0.2198162472463231,-0.15747594424291175,0.3494480673425206,0.3494480673425206,0.09754712155674185,-0.15089374047688886,-0.14856723357595925,-0.14856723357595925,-0.14856723357595925,-0.14873126559503586,-0.14873126559503586,-0.14446575619529792,-0.14446575619529792,-0.14202598267429517,-0.14101385531517255,-0.14202598267429517,0.19374316109951112,-0.1350778551738366,0.22760932898392114
2025-02-17,0.12167051026573086,-0.17537184784267265,-0.17544899972011282,-0.16998194539901657,-0.18039161004947926,-0.16308759764882771,-0.18386924591882262,-0.18394987343381036,-0.18396347003911773,-0.18394987343381036,-0.1839494639496029,-0.18394987343381036,0.24874380490535355,-0.18762028614009404,-0.15669476386417408,-0.1744973091820049,-0.1554409528206394,-0.16043491830834047,-0.1716022203246098,-0.16051373335903066,0.262850754391303,-0.16051373335903066,0.262850754391303,0.2625268571816687,-0.16359716059030005,0.273974145694366,0.273974145694366,0.18079871717499427,-0.1337608740734797,0.2793621250992177,0.2793621250992177,0.08324942275938944,-0.1306341457846738,-0.1283401318467072,-0.1283401318467072,-0.1283401318467072,-0.12868428830957268,-0.12868428830957268,-0.12683750951153872,-0.12683750951153872,-0.12251834049274936,-0.11933982683596357,-0.12251834049274936,0.16219624883144645,-0.11749524754375971,0.15852718994949921
2025-02-18,0.13391030548881283,-0.1453411847410381,-0.14530047245808916,-0.14420302310674996,-0.14761251811129117,-0.1408062943793187,-0.15688591310530697,-0.15681405830718256,-0.1565028271925233,-0.15681405830718256,-0.1566359599682801,-0.15681405830718256,0.3810749152541173,-0.16201189646551217,-0.12467575811579033,-0.14106649952875297,-0.12009074334175172,-0.13429565141975872,-0.1347996721391957,-0.13432875944962092,0.371827488554178,-0.13432875944962092,0.371827488554178,0.37128211423040264,-0.12733173148201574,0.37444669450575274,0.37444669450575274,0.25825868202844965,-0.0944240598147872,0.3654247349680262,0.3654247349680262,0.11378246204298638,-0.08633835550934428,-0.08385440230191478,-0.08385440230191478,-0.08385440230191478,-0.08132737283512881,-0.08132737283512881,-0.07562986275297641,-0.07562986275297641,-0.07481141401465097,-0.07781401203152145,-0.07481141401465097,0.2377795361938075,-0.06869644290294989,0.2025135785356826
2025-02-19,0.09941330799274196,-0.12869184970821407,-0.12862214892644835,-0.12464018169621384,-0.12849433516999356,-0.11740027114048988,-0.13827270549523063,-0.1381820226470247,-0.13814276243497967,-0.1381820226470247,-0.13828062426359747,-0.1381820226470247,0.3076884510158516,-0.14264427388448447,-0.10909549834059516,-0.12087836229494646,-0.10594778871932113,-0.11246991801451633,-0.12092371048673127,-0.11254880969320943,0.33332459872482034,-0.11254880969320943,0.33332459872482034,0.3329789467520942,-0.1141424682086419,0.31041440281895194,0.31041440281895194,0.20030278157016254,-0.08770236209206365,0.29760183847168703,0.29760183847168703,0.09435318302604036,-0.08119678631218893,-0.07743464435300583,-0.07743464435300583,-0.07743464435300583,-0.07826318757266128,-0.07826318757266128,-0.07849442371110017,-0.07849442371110017,-0.06823552362319982,-0.06584095606853917,-0.06823552362319982,0.17970384706571835,-0.06452403914852035,0.15407733865986473
2025-02-20,0.11432430084588285,-0.14452029498076052,-0.1443216608350155,-0.13511924167845388,-0.14571459986961638,-0.13440952542463783,-0.15559488817451633,-0.15550975787763288,-0.15574485232050572,-0.15550975787763288,-0.15589421373068169,-0.15550975787763288,0.26688265735799055,-0.1591717673330807,-0.1260160406512217,-0.13938258044079857,-0.11873012786444297,-0.13169209882838914,-0.13831448345778505,-0.13186330867127757,0.31037362911262956,-0.13186330867127757,0.31037362911262956,0.31042881597738786,-0.1335687897255204,0.31822356885358305,0.31822356885358305,0.21688564014843162,-0.10335477621139387,0.3076923331731109,0.3076923331731109,0.1068845652648322,-0.10033725130399934,-0.09683763565650412,-0.09683763565650412,-0.09683763565650412,-0.09167571785677217,-0.09167571785677217,-0.08792010523770241,-0.08792010523770241,-0.08811232744321644,-0.08679053599501385,-0.08811232744321644,0.212885719687955,-0.0832585828839494,0.1117991367632154
2025-02-21,0.11193773036221906,-0.17953703452775102,-0.17937941959415052,-0.17685966785234597,-0.18066695202011854,-0.17554988618743933,-0.18760503829887695,-0.18755224035779475,-0.18853767442955413,-0.18755224035779475,-0.18864490478092527,-0.18755224035779475,0.09396700414586444,-0.19008269909366457,-0.17855226561591112,-0.17852760826286274,-0.1763847106950286,-0.17357548736800904,-0.17855525352903062,-0.1737939335624407,0.1410665752387964,-0.1737939335624407,0.1410665752387964,0.14113215218334196,-0.1795926623364727,0.1524436836316087,0.1524436836316087,0.06171618825119925,-0.17223866152249107,0.15735519674820347,0.15735519674820347,0.04653428188420056,-0.16961790990741993,-0.1676704707613217,-0.1676704707613217,-0.1676704707613217,-0.1648122435040734,-0.1648122435040734,-0.16564213970208352,-0.16564213970208352,-0.16195538015327457,-0.160847737681266,-0.16195538015327457,0.04418218739279425,-0.1619356339477703,0.0449500685955544
2025-02-24,0.13277868200183712,-0.16929716859695906,-0.16906563504864305,-0.1659303228518197,-0.17147736722829307,-0.164797011808626,-0.18216389184577272,-0.18212191625425095,-0.18266296901626006,-0.18212191625425095,-0.1827356632108155,-0.18212191625425095,0.13932055188125556,-0.18333127512317557,-0.16386828457868072,-0.17122844670471976,-0.16169043071411196,-0.16134652187738321,-0.17093079848852563,-0.1614567148494542,0.13295161964988222,-0.1614567148494542,0.13295161964988222,0.13291945621604612,-0.1671852407745407,0.15619147060856667,0.15619147060856667,0.09848706243839273,-0.15855696766860322,0.15463535492685912,0.15463535492685912,0.05252852863994725,-0.15172127368536617,-0.14858286936695767,-0.14858286936695767,-0.14858286936695767,-0.14767225371419337,-0.14767225371419337,-0.14478792408494914,-0.14478792408494914,-0.14462591994167787,-0.14278687532193454,-0.14462591994167787,0.09602412161645939,-0.14216869416975592,0.04075551613302378
2025-02-25,0.1386002845949468,-0.16097890658235928,-0.16075725021774792,-0.16018709295104283,-0.16272719928671023,-0.15734824013604498,-0.16889257375319894,-0.1688052836057805,-0.17024732070804638,-0.1688052836057805,-0.17033333416049412,-0.1688052836057805,0.13213189682784832,-0.17024151930959075,-0.15845729208269166,-0.16204100015106518,-0.1547166490338047,-0.1547800097861817,-0.16154504659140081,-0.15494840369934937,0.10362028076021264,-0.15494840369934937,0.10362028076021264,0.10441603085943399,-0.15587570251845748,0.10891448657542056,0.10891448657542056,0.10124310810348335,-0.147405292791257,0.10845886729754967,0.10845886729754967,0.06902109779450703,-0.14098777904474533,-0.1383313838269,-0.1383313838269,-0.1383313838269,-0.135826244230297,-0.135826244230297,-0.1360146431121407,-0.1360146431121407,-0.1299771158674044,-0.12862052298212553,-0.1299771158674044,0.06322947774142657,-0.12682634944776003,0.04517223893015905
2025-02-26,0.16875711741211127,-0.18211821475177192,-0.18217579433453898,-0.1793865626320807,-0.18399753753891396,-0.17884015637339004,-0.19003558380882843,-0.19006745006798031,-0.19040561086333094,-0.19006745006798031,-0.1903620611525883,-0.19006745006798031,0.09175609280140555,-0.19129431903307828,-0.1839450103573588,-0.18618510636800115,-0.18096710585129164,-0.17747759309851582,-0.18693018739481856,-0.17736147943653136,0.06736758212607603,-0.17736147943653136,0.06736758212607603,0.06836409464403757,-0.17965966055489435,0.06617852684851554,0.06617852684851554,0.06580283212656257,-0.17668764137924642,0.05950673609111386,0.05950673609111386,0.061096537576104934,-0.1703796360217539,-0.16758376956086268,-0.16758376956086268,-0.16758376956086268,-0.16424389192531103,-0.16424389192531103,-0.1623690740720351,-0.1623690740720351,-0.160916294907209,-0.1625321912519304,-0.160916294907209,0.040620546376357,-0.15805945481909672,0.015376750740021846
2025-02-27,0.17239979336807743,-0.20419208266526812,-0.20405388562687882,-0.20166797199993639,-0.20659083214050744,-0.1995443814148594,-0.21432073529729115,-0.21420199759520492,-0.21436190885326414,-0.21420199759520492,-0.21467877683806103,-0.21420199759520492,0.0846217495147001,-0.2149272174049776,-0.1975364765677137,-0.2066280767600527,-0.1940755673594424,-0.19740832635628147,-0.20675903207325433,-0.19740694891711616,0.09449688765028366,-0.19740694891711616,0.09449688765028366,0.09509137560543318,-0.19814251160412788,0.09313942531483296,0.09313942531483296,0.057312782420765214,-0.18369570979039782,0.09037896696783387,0.09037896696783387,0.054024067248278185,-0.1790113884959509,-0.17739160202282842,-0.17739160202282842,-0.17739160202282842,-0.17815669285285476,-0.17815669285285476,-0.17407055988445097,-0.17407055988445097,-0.17480463109501415,-0.17544467062980557,-0.17480463109501415,0.10121797375010311,-0.1719451483759891,-0.01513280633252266
2025-02-28,0.1278216085008229,-0.1756654688747378,-0.1754527122393185,-0.16791307699651103,-0.177727255824775,-0.1689480856210584,-0.19333645567054403,-0.19327746618460068,-0.19197858214708288,-0.19327746618460068,-0.19210371105181742,-0.19327746618460068,0.20865536499644646,-0.19584672202468595,-0.14728904778486002,-0.17317296536921858,-0.1436130914779797,-0.16499883479253266,-0.16810626099289094,-0.16528985270440757,0.2295370358036461,-0.16528985270440757,0.2295370358036461,0.22907016877410655,-0.1563198093350062,0.24557087173886918,0.24557087173886918,0.13835889942713664,-0.12300841012725063,0.2484967621119877,0.2484967621119877,0.09439766396370972,-0.1227361978962648,-0.12919465311861578,-0.12919465311861578,-0.12919465311861578,-0.13988172733274667,-0.13988172733274667,-0.12459945127050455,-0.12459945127050455,-0.13418922884277396,-0.13814733355553874,-0.13418922884277396,0.2357576801298261,-0.12410511511929537,0.045822557785783195
2025-03-03,0.14466424489249277,-0.15553356220851974,-0.1553564042399978,-0.15386979057693626,-0.15672423643948152,-0.14683783156010835,-0.17600103584229618,-0.17591166269501649,-0.17565602905398298,-0.17591166269501649,-0.1757396269583525,-0.17591166269501649,0.11042222162536537,-0.1761012970404731,-0.13264522267383885,-0.15204835961504048,-0.12814939626822347,-0.1425741768991141,-0.15204779137041025,-0.14279943888534613,0.18225898803432744,-0.14279943888534613,0.18225898803432744,0.1822384672079597,-0.13722631482353806,0.2106874154555001,0.2106874154555001,0.17334060552195718,-0.09923341602622773,0.21595517649201879,0.21595517649201879,0.08543078630813646,-0.10998139510360543,-0.11842441005828518,-0.11842441005828518,-0.11842441005828518,-0.12646425027931002,-0.12646425027931002,-0.11955836408610904,-0.11955836408610904,-0.12281761205502988,-0.12649147913087366,-0.12281761205502988,0.18820085942503265,-0.11897996115886872,0.054232281318480485
2025-03-04,0.12603444697694596,-0.13795312024601605,-0.13773936822861238,-0.12794204084471328,-0.13768942628920305,-0.13475566698252028,-0.15064305291667712,-0.15056466212353345,-0.15083059620479045,-0.15056466212353345,-0.150983566436623,-0.15056466212353345,0.12267072086971402,-0.15050273778455941,-0.12368413306007871,-0.1379067501329867,-0.12097908575647695,-0.12947576584067505,-0.13653507246977217,-0.12963286531085746,0.1845946179983498,-0.12963286531085746,0.1845946179983498,0.18484113958891843,-0.12343408440824997,0.1993771693054811,0.1993771693054811,0.18592904836440724,-0.09974368719390612,0.19965407400994623,0.19965407400994623,0.10374461083813707,-0.1059690193345966,-0.11018843688639725,-0.11018843688639725,-0.11018843688639725,-0.11501757904640281,-0.11501757904640281,-0.11712849432234794,-0.11712849432234794,-0.10869462150466233,-0.10788416896402299,-0.10869462150466233,0.13769595146223115,-0.10660465277685481,0.06499545915896891
2025-03-05,0.11456699799826611,-0.13386700990807274,-0.13365684098744426,-0.13435916918597418,-0.13248044474547405,-0.13328606949138933,-0.14482364595038885,-0.14471932569691143,-0.14303359384489805,-0.14471932569691143,-0.14320608522744885,-0.14471932569691143,0.14101328858107723,-0.14424113694280602,-0.12780250004246368,-0.13890095334041733,-0.12574420579045054,-0.13031227860753217,-0.13681750552435673,-0.13043569053045087,0.12339469622458092,-0.13043569053045087,0.12339469622458092,0.12437163269717774,-0.12429498091670989,0.1267428338559162,0.1267428338559162,0.11422473031317712,-0.10805132534640569,0.13276586591318834,0.13276586591318834,0.0758820676792803,-0.11698576863863917,-0.11751310705210324,-0.11751310705210324,-0.11751310705210324,-0.1136579739444885,-0.1136579739444885,-0.11356600630679145,-0.11356600630679145,-0.1095521496269508,-0.10680302627763241,-0.1095521496269508,0.06843103626101973,-0.10783840912798656,0.048684799689785625
2025-03-06,0.16333157011940916,-0.1686921120695328,-0.1686839150470885,-0.17320914582505276,-0.16493398204110693,-0.17342366997863495,-0.170462382263483,-0.17049035184320946,-0.17003930037707324,-0.17049035184320946,-0.17001379893989205,-0.17049035184320946,0.009776955742529138,-0.16924860096520714,-0.17646552699750853,-0.17827030922115808,-0.17311632236297847,-0.174737397053931,-0.17776275283134718,-0.17452874468809826,-0.02203662069902027,-0.17452874468809826,-0.02203662069902027,-0.02225716715270596,-0.17107099863067096,0.005607517366795247,0.005607517366795247,0.004723247270452595,-0.17253651769165626,-0.008851215987544403,-0.008851215987544403,0.006009101545693659,-0.17182441098284942,-0.1686334762847312,-0.1686334762847312,-0.1686334762847312,-0.16275953156078507,-0.16275953156078507,-0.161656762149158,-0.161656762149158,-0.16198116491775283,-0.16184124128229074,-0.16198116491775283,-0.04789790560873947,-0.16163742523312408,-0.011087349355661405
2025-03-07,0.1452031013876065,-0.18188855521753103,-0.18186580987721487,-0.18393787879556076,-0.17802097216884,-0.18484843440267315,-0.1750122655047427,-0.1751128851574298,-0.17438812324587266,-0.1751128851574298,-0.17433492568187287,-0.1751128851574298,0.006522400204579189,-0.1743101066288081,-0.18490311821411098,-0.18612212274968737,-0.18250374960409446,-0.18597222086833898,-0.1856276375976187,-0.1858376661018358,-0.012280933506834183,-0.1858376661018358,-0.012280933506834183,-0.012792569101646457,-0.18092016932947663,-0.011463745452968086,-0.011463745452968086,-0.014036020942462264,-0.18064949028885535,-0.016265053243744776,-0.016265053243744776,-0.0025860299740350316,-0.18083757797870156,-0.17773868212917282,-0.17773868212917282,-0.17773868212917282,-0.17894633096935342,-0.17894633096935342,-0.18079410624384126,-0.18079410624384126,-0.17954160255698254,-0.17814150152063726,-0.17954160255698254,-0.05760855680909095,-0.17971890482880984,0.008978085497895026
2025-03-10,0.1462557483671903,-0.1509669777512766,-0.15096148038404025,-0.15276407610103734,-0.14895473578868934,-0.15277622101530183,-0.15292255567644636,-0.1528385405110406,-0.15126965846825732,-0.1528385405110406,-0.15136110117070956,-0.1528385405110406,0.04264145975128655,-0.15258891039439543,-0.1542131552019949,-0.15716074998366136,-0.1526114596706485,-0.15340055312327674,-0.1566833766663677,-0.1534631304843303,0.04960295054776405,-0.1534631304843303,0.04960295054776405,0.0497612720222712,-0.1552100784140953,0.032327355416177,0.032327355416177,0.04130800199780405,-0.14821325478200487,0.016708828189572134,0.016708828189572134,0.022232411277310224,-0.14417464910988806,-0.1408565353553513,-0.1408565353553513,-0.1408565353553513,-0.13734278351747944,-0.13734278351747944,-0.13802699863094967,-0.13802699863094967,-0.13566571860852328,-0.13547555418640186,-0.13566571860852328,-0.03590886258001243,-0.13531336381009,0.025297990646421322
2025-03-11,0.12357040599189838,-0.13359294863275745,-0.13356118729074268,-0.13262202234034384,-0.1333993182333583,-0.13286302751749046,-0.13759703254607492,-0.13744814229310426,-0.1364428961573394,-0.13744814229310426,-0.13652511150545174,-0.13744814229310426,0.04905718637652921,-0.1374391145681387,-0.13386684351923328,-0.138225046803277,-0.13375275421021598,-0.13229578560318309,-0.13768445000353075,-0.13230090249515533,0.047262907101069965,-0.13230090249515533,0.047262907101069965,0.047693319626620614,-0.13413638389498042,0.049342872619499566,0.049342872619499566,0.05836785660892573,-0.13098440843504666,0.04796095236197945,0.04796095236197945,0.03666354698661847,-0.12462010536519333,-0.12218298136504907,-0.12218298136504907,-0.12218298136504907,-0.12146761522338673,-0.12146761522338673,-0.12011673865844852,-0.12011673865844852,-0.1196887574820605,-0.11744576476221148,-0.1196887574820605,-0.01602737143223616,-0.11802579025629974,0.03465828370059102
2025-03-12,0.13871851792213197,-0.13189635627497187,-0.13180110446059976,-0.13338686013596399,-0.12991836528575607,-0.1348577934899505,-0.11933127772026243,-0.11939356025521186,-0.1187769083407015,-0.11939356025521186,-0.11868204134052059,-0.11939356025521186,-0.03309189579630452,-0.1186667805706373,-0.1397365599523372,-0.13841909168776026,-0.1392786523625341,-0.13577728110560966,-0.13887429046862593,-0.13580663471677204,-0.059938457550374365,-0.13580663471677204,-0.059938457550374365,-0.05988306403104874,-0.1363252555692006,-0.0670360050617122,-0.0670360050617122,-0.04856629125070407,-0.1378706757008878,-0.08126881353976635,-0.08126881353976635,-0.00039626681148283795,-0.13758867562452004,-0.13557001862716347,-0.13557001862716347,-0.13557001862716347,-0.13384203444074524,-0.13384203444074524,-0.13330864646877802,-0.13330864646877802,-0.1321340521373945,-0.13109191396969036,-0.1321340521373945,-0.10304010606839885,-0.13092502935530104,-0.021985706221277622
2025-03-13,0.11288382221665015,-0.11308645607951257,-0.11302315118562262,-0.1104536546109773,-0.11362827033300638,-0.1136730817333452,-0.11606372124304272,-0.11610616516139667,-0.11433071808255688,-0.11610616516139667,-0.11426057713981964,-0.11610616516139667,0.08683011447695416,-0.11624795161877796,-0.11158562789066595,-0.11866077857265625,-0.10875239413907764,-0.11264011570616013,-0.11987456280906303,-0.11259697982853449,0.05502292208996016,-0.11259697982853449,0.05502292208996016,0.05534986536723893,-0.113962853694181,0.05151774280338678,0.05151774280338678,0.058287388455750905,-0.10531932966216091,0.04833405226098951,0.04833405226098951,0.049854407729530946,-0.10575020866169474,-0.10720879903616777,-0.10720879903616777,-0.10720879903616777,-0.10863721027571649,-0.10863721027571649,-0.1035981078622998,-0.1035981078622998,-0.10602698363364436,-0.10730251565421571,-0.10602698363364436,-0.01788253858257163,-0.10160445648603718,0.032802376921487894
2025-03-14,0.13886706001861718,-0.1610690846692692,-0.16100913761886107,-0.16230062876036444,-0.1614746252813159,-0.1636872165354696,-0.16304736800011108,-0.16310459291166793,-0.16116873736940943,-0.16310459291166793,-0.16118930383678345,-0.16310459291166793,0.09159405099206946,-0.16203188583559147,-0.15074179208488342,-0.16088858133808606,-0.1469744410402188,-0.16273843137048508,-0.15963988106115987,-0.16274620959255817,0.04910871502022458,-0.16274620959255817,0.04910871502022458,0.04918794615378035,-0.15151080307908946,0.06892699002401517,0.06892699002401517,0.07558226827955979,-0.143949297300514,0.06646549748215924,0.06646549748215924,0.10122461039744256,-0.13590770116951412,-0.1351783046651832,-0.1351783046651832,-0.1351783046651832,-0.13699220961574143,-0.13699220961574143,-0.13482069628388121,-0.13482069628388121,-0.13583040942105692,-0.1359399840629722,-0.13583040942105692,0.06197420403030032,-0.13338076978274901,0.02719971384262873
2025-03-17,0.09112210629469805,-0.14107360113366743,-0.14101315313492147,-0.14352099522307116,-0.14082060234469287,-0.14400583513282098,-0.13771141913153684,-0.13776755786370556,-0.13821709162135976,-0.13776755786370556,-0.13821315333238682,-0.13776755786370556,0.05126211761216844,-0.13726440784603183,-0.12525002571297367,-0.13623799739982564,-0.12316155155749657,-0.14463933863802936,-0.13594305970298468,-0.1447179483506842,0.03930341733880472,-0.1447179483506842,0.03930341733880472,0.039639204742305444,-0.1304917749245365,0.06041135462204322,0.06041135462204322,0.06301190834289049,-0.11779430292603285,0.06793918752995762,0.06793918752995762,0.08773189336132414,-0.11517845256943281,-0.11388648171524966,-0.11388648171524966,-0.11388648171524966,-0.1164464520844805,-0.1164464520844805,-0.11517769384493391,-0.11517769384493391,-0.11444331123040634,-0.112841102746436,-0.11444331123040634,0.10403446505634803,-0.11303488164998612,0.04164770416848124
2025-03-18,0.08622718192088938,-0.11485856225163774,-0.11490691009097095,-0.11819529827113714,-0.11448316843830511,-0.11717070055855873,-0.10412645185042015,-0.10414494801569886,-0.10428088056850944,-0.10414494801569886,-0.10422431291896618,-0.10414494801569886,0.017701403160533,-0.1032142506442042,-0.1028574336583704,-0.10875273305332726,-0.10116425936590294,-0.1196592501088189,-0.10741262891696812,-0.11963538841870504,-0.0020622259097781417,-0.11963538841870504,-0.0020622259097781417,-0.0017876751128061326,-0.10788587289064246,-0.007501703224472923,-0.007501703224472923,0.005239715723744493,-0.09978219519323754,-0.01682962583582689,-0.01682962583582689,0.06728240557035448,-0.09251797113593925,-0.09284591480287202,-0.09284591480287202,-0.09284591480287202,-0.08998321385700957,-0.08998321385700957,-0.09084162240103236,-0.09084162240103236,-0.0883700160121051,-0.08676082568272064,-0.0883700160121051,0.07242916953959029,-0.08778249450212781,0.020977891993980705
2025-03-19,0.14076225512289944,-0.15653938859510258,-0.1564739197795301,-0.15693609698394842,-0.15569990472761855,-0.15801470470253853,-0.14607108926507906,-0.146083701206933,-0.14504743959537994,-0.146083701206933,-0.14501349467836172,-0.146083701206933,0.002646090841064825,-0.14505566513806098,-0.14892325905259393,-0.1526598479704987,-0.1479660785352102,-0.15946381483281807,-0.1521027577624635,-0.15954004004932867,0.07706904173088887,-0.15954004004932867,0.07706904173088887,0.07710265961132527,-0.15270297259981422,0.03682280919087222,0.03682280919087222,0.009218222329039598,-0.1468777026189275,0.009949890178004482,0.009949890178004482,0.0853300524579111,-0.13804075683418693,-0.13729548777908215,-0.13729548777908215,-0.13729548777908215,-0.1329752866011874,-0.1329752866011874,-0.1336463854062341,-0.1336463854062341,-0.12837280226747871,-0.12728882414191733,-0.12837280226747871,0.052431226947271425,-0.12666821898479844,0.02691028805650129
2025-03-20,0.11656445219810674,-0.11369368899001801,-0.11381275178966996,-0.12134765367256903,-0.11127617803086824,-0.12263101279015809,-0.09977613484716849,-0.09996276045996194,-0.1006120657068409,-0.09996276045996194,-0.10042420093524533,-0.09996276045996194,-0.16017260455954677,-0.09807367567409228,-0.11519725029053554,-0.1135757021278411,-0.11812354543232624,-0.12630993847994662,-0.11490211567625214,-0.1263809904224498,-0.05452113937944355,-0.1263809904224498,-0.05452113937944355,-0.05457759597758887,-0.11760879373048597,-0.07427885734443246,-0.07427885734443246,-0.07305052662960007,-0.12233780428737943,-0.09959346331579053,-0.09959346331579053,-0.003220961922369191,-0.1095801600040502,-0.10966878627379233,-0.10966878627379233,-0.10966878627379233,-0.10397396588070064,-0.10397396588070064,-0.10695044880554327,-0.10695044880554327,-0.10570495011226974,-0.10366393734795547,-0.10570495011226974,0.07772781169563911,-0.10712390471150379,-0.07601812587023289
2025-03-21,0.05380236300022779,-0.06729332974685692,-0.06736653691431643,-0.06920848940422368,-0.06881149303726934,-0.07292629578836594,-0.0628921483143838,-0.06301190806297464,-0.06359745574563234,-0.06301190806297464,-0.06344222140768738,-0.06301190806297464,-0.07595921611754551,-0.06158115853783479,-0.05917085497373522,-0.06590590032609807,-0.057855737906994185,-0.07432398188209832,-0.06598971406682402,-0.07433542825960122,-0.017079196987907164,-0.07433542825960122,-0.017079196987907164,-0.017288707853484436,-0.06495936297650046,-0.015683774399718037,-0.015683774399718037,0.006977361227659186,-0.05005337956455323,-0.03409914506751628,-0.03409914506751628,0.02008501161609121,-0.05041580639236781,-0.04693132286200318,-0.04693132286200318,-0.04693132286200318,-0.046052027841415606,-0.046052027841415606,-0.0513361521770548,-0.0513361521770548,-0.04522684975508145,-0.04312854104447568,-0.04522684975508145,0.1320772620091308,-0.046804097471870414,-0.0007197021010612973
2025-03-24,0.11785170304090854,-0.1587253990920581,-0.15874223441054702,-0.1621626636724045,-0.15833651516292613,-0.1628838849116983,-0.14824141100217736,-0.1484535806813692,-0.14592677834385065,-0.1484535806813692,-0.1457109078929995,-0.1484535806813692,-0.10053199487438878,-0.14391638967771825,-0.14500549457447662,-0.15175048842157846,-0.1418171689793808,-0.16394777440112426,-0.15068978017504253,-0.1639918187113518,-0.04784119681819322,-0.1639918187113518,-0.04784119681819322,-0.04737665348263513,-0.15332364549219102,-0.060440391769273696,-0.060440391769273696,-0.031769280166833315,-0.14517093781770526,-0.06929189576804762,-0.06929189576804762,-0.022602963104355934,-0.13706902984548547,-0.1311145457981927,-0.1311145457981927,-0.1311145457981927,-0.1292909401445465,-0.1292909401445465,-0.13285755265163238,-0.13285755265163238,-0.12856911371568278,-0.1283307206117227,-0.12856911371568278,0.034712040685569656,-0.13009606572882138,-0.044854990732909474
2025-03-25,0.12433032368202611,-0.14908771738006663,-0.14903874352277088,-0.15016001180998673,-0.14942562720824387,-0.14704143240958584,-0.1543336590677444,-0.1542718588154096,-0.1530333465566397,-0.1542718588154096,-0.15309038651346393,-0.1542718588154096,0.08894675405958757,-0.15386925116776073,-0.1296667189365863,-0.14304845723361348,-0.12799864733495314,-0.14490104619486568,-0.1420957997419287,-0.14493230320422307,0.05267619029405864,-0.14493230320422307,0.05267619029405864,0.053525320668269816,-0.14078030565100913,0.0636289979561363,0.0636289979561363,0.11546326525206597,-0.1267187178054255,0.06609388908713924,0.06609388908713924,0.034608651076816245,-0.12377529568555555,-0.12347710534861135,-0.12347710534861135,-0.12347710534861135,-0.12308737535576524,-0.12308737535576524,-0.11901071337441892,-0.11901071337441892,-0.11912364356845363,-0.11941537250691021,-0.11912364356845363,0.02877125334926845,-0.11551666061348037,0.06757878530584648
